"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Y",85,85,100.0,85,"*","*",21,24.7,27,31.8,"*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N",43,43,100.0,43,"*","*","*","*",12,27.9,15,34.9,27,62.8
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Y",183,183,100.0,182,105,57.7,40,22.0,26,14.3,11,6.0,37,20.3
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",81,81,100.0,81,25,30.9,25,30.9,22,27.2,9,11.1,31,38.3
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Y",103,103,100.0,102,49,48.0,"*","*",17,16.7,"*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N",22,22,100.0,22,8,36.4,"*","*",7,31.8,"*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Y",145,145,100.0,145,59,40.7,41,28.3,39,26.9,6,4.1,45,31.0
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","N",54,54,100.0,54,12,22.2,13,24.1,23,42.6,6,11.1,29,53.7
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Y",100,100,100.0,100,24,24.0,23,23.0,34,34.0,19,19.0,53,53.0
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",155,155,100.0,155,9,5.8,37,23.9,71,45.8,38,24.5,109,70.3
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Y",99,99,100.0,99,44,44.4,24,24.2,17,17.2,14,14.1,31,31.3
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N",90,90,100.0,90,13,14.4,22,24.4,28,31.1,27,30.0,55,61.1
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Y",97,97,100.0,97,"*","*",32,33.0,12,12.4,"*","*","*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",51,51,100.0,51,"*","*",22,43.1,16,31.4,"*","*","*","*"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Y",371,367,98.9,367,120,32.7,115,31.3,100,27.2,32,8.7,132,36.0
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",204,203,99.5,203,26,12.8,54,26.6,88,43.3,35,17.2,123,60.6
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Y",98,98,100.0,98,36,36.7,20,20.4,23,23.5,19,19.4,42,42.9
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",49,49,100.0,49,8,16.3,15,30.6,18,36.7,8,16.3,26,53.1
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",215,205,95.3,205,52,25.4,59,28.8,67,32.7,27,13.2,94,45.9
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",627,611,97.4,611,30,4.9,89,14.6,240,39.3,252,41.2,492,80.5
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Y",45,45,100.0,45,"*","*",10,22.2,13,28.9,"*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",112,111,99.1,111,"*","*","*","*",34,30.6,64,57.7,98,88.3
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Y",42,41,97.6,41,"*","*",11,26.8,11,26.8,"*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N",81,80,98.8,80,"*","*","*","*",13,16.3,56,70.0,69,86.3
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Y",21,21,100.0,21,"*","*","*","*","*","*",10,47.6,"*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",54,54,100.0,54,"*","*","*","*","*","*",33,61.1,"*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Y",49,48,98.0,48,"*","*",16,33.3,11,22.9,"*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N",37,37,100.0,37,"*","*",11,29.7,16,43.2,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",191,187,97.9,187,56,29.9,63,33.7,54,28.9,14,7.5,68,36.4
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",183,182,99.5,182,23,12.6,39,21.4,82,45.1,38,20.9,120,65.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Y",45,43,95.6,43,41,95.3,"*","*","*","*",0,0.0,"*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y",32,32,100.0,32,"*","*",12,37.5,"*","*",8,25.0,"*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",54,54,100.0,54,"*","*","*","*",25,46.3,18,33.3,43,79.6
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y",40,39,97.5,39,12,30.8,"*","*",15,38.5,"*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",262,256,97.7,256,"*","*",40,15.6,106,41.4,"*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y",48,47,97.9,47,"*","*","*","*",18,38.3,11,23.4,29,61.7
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",280,274,97.9,274,"*","*","*","*",71,25.9,188,68.6,259,94.5
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Y",7,7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Y",34,34,100.0,34,"*","*",12,35.3,8,23.5,8,23.5,16,47.1
"Ellington School District","=""0480011""","Center School","=""0480111""","N",92,92,100.0,92,"*","*",10,10.9,24,26.1,55,59.8,79,85.9
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y",21,20,95.2,20,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",63,61,96.8,61,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",73,72,98.6,72,"*","*",29,40.3,23,31.9,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",346,344,99.4,344,"*","*",57,16.6,156,45.3,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",77,77,100.0,77,21,27.3,24,31.2,20,26.0,12,15.6,32,41.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",360,357,99.2,357,7,2.0,68,19.0,102,28.6,180,50.4,282,79.0
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",45,45,100.0,45,"*","*",13,28.9,8,17.8,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",150,150,100.0,150,"*","*","*","*",35,23.3,104,69.3,139,92.7
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",314,314,100.0,314,74,23.6,70,22.3,107,34.1,63,20.1,170,54.1
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",62,62,100.0,62,7,11.3,8,12.9,24,38.7,23,37.1,47,75.8
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",152,151,99.3,151,48,31.8,45,29.8,34,22.5,24,15.9,58,38.4
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",175,175,100.0,175,20,11.4,36,20.6,57,32.6,62,35.4,119,68.0
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",199,198,99.5,198,46,23.2,52,26.3,60,30.3,40,20.2,100,50.5
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",214,211,98.6,211,10,4.7,35,16.6,77,36.5,89,42.2,166,78.7
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",477,472,99.0,472,148,31.4,151,32.0,144,30.5,29,6.1,173,36.7
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",594,592,99.7,592,49,8.3,153,25.8,276,46.6,114,19.3,390,65.9
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",201,200,99.5,200,47,23.5,65,32.5,59,29.5,29,14.5,88,44.0
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",210,210,100.0,210,12,5.7,41,19.5,74,35.2,83,39.5,157,74.8
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",46,43,93.5,43,"*","*",10,23.3,11,25.6,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",183,179,97.8,179,"*","*","*","*",60,33.5,91,50.8,151,84.4
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",27,26,96.3,26,9,34.6,7,26.9,"*","*","*","*",10,38.5
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",176,171,97.2,171,"*","*",19,11.1,"*","*",101,59.1,"*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y",26,26,100.0,26,"*","*","*","*",10,38.5,6,23.1,16,61.5
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",131,130,99.2,130,"*","*","*","*",41,31.5,77,59.2,118,90.8
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",143,141,98.6,141,46,32.6,51,36.2,36,25.5,8,5.7,44,31.2
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",736,727,98.8,725,18,2.5,108,14.9,327,45.1,272,37.5,599,82.6
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",55,55,100.0,55,12,21.8,21,38.2,13,23.6,9,16.4,22,40.0
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",155,153,98.7,153,9,5.9,29,19.0,49,32.0,66,43.1,115,75.2
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",34,33,97.1,33,13,39.4,7,21.2,7,21.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",135,134,99.3,134,8,6.0,20,14.9,38,28.4,68,50.7,106,79.1
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",97,96,99.0,96,39,40.6,23,24.0,20,20.8,14,14.6,34,35.4
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",121,120,99.2,120,16,13.3,31,25.8,37,30.8,36,30.0,73,60.8
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",37,37,100.0,37,19,51.4,12,32.4,"*","*","*","*",6,16.2
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",178,178,100.0,178,11,6.2,23,12.9,"*","*","*","*",144,80.9
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",29,29,100.0,29,10,34.5,9,31.0,"*","*","*","*",10,34.5
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",201,197,98.0,197,"*","*",21,10.7,"*","*",104,52.8,"*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",38,38,100.0,38,19,50.0,9,23.7,"*","*","*","*",10,26.3
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",226,226,100.0,226,"*","*",26,11.5,76,33.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",28,27,96.4,27,"*","*",9,33.3,"*","*",7,25.9,"*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",182,181,99.5,181,"*","*","*","*",45,24.9,114,63.0,159,87.8
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",110,109,99.1,109,21,19.3,35,32.1,46,42.2,7,6.4,53,48.6
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",688,680,98.8,680,18,2.6,89,13.1,325,47.8,248,36.5,573,84.3
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",26,26,100.0,26,6,23.1,8,30.8,7,26.9,"*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",215,214,99.5,214,9,4.2,21,9.8,54,25.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",30,30,100.0,30,15,50.0,7,23.3,"*","*","*","*",8,26.7
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",213,213,100.0,213,11,5.2,40,18.8,"*","*","*","*",162,76.1
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",174,172,98.9,172,47,27.3,58,33.7,54,31.4,13,7.6,67,39.0
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",514,507,98.6,507,15,3.0,78,15.4,216,42.6,198,39.1,414,81.7
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",30,30,100.0,30,"*","*","*","*",13,43.3,8,26.7,21,70.0
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",182,182,100.0,182,"*","*","*","*",45,24.7,127,69.8,172,94.5
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",123,121,98.4,121,31,25.6,40,33.1,39,32.2,11,9.1,50,41.3
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",495,493,99.6,493,12,2.4,65,13.2,215,43.6,201,40.8,416,84.4
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",29,29,100.0,29,"*","*","*","*",8,27.6,7,24.1,15,51.7
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",118,118,100.0,118,"*","*","*","*",34,28.8,69,58.5,103,87.3
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",44,44,100.0,44,"*","*",13,29.5,12,27.3,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",94,94,100.0,94,"*","*","*","*",26,27.7,54,57.4,80,85.1
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",27,27,100.0,27,"*","*",7,25.9,8,29.6,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",106,106,100.0,106,"*","*","*","*",26,24.5,70,66.0,96,90.6
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",140,139,99.3,139,36,25.9,44,31.7,39,28.1,20,14.4,59,42.4
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",511,508,99.4,508,9,1.8,56,11.0,171,33.7,272,53.5,443,87.2
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",26,26,100.0,26,15,57.7,6,23.1,"*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",84,82,97.6,82,6,7.3,16,19.5,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",52,52,100.0,52,15,28.8,25,48.1,"*","*","*","*",12,23.1
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",201,201,100.0,201,"*","*",14,7.0,53,26.4,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",116,116,100.0,116,0,0.0,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",77,77,100.0,77,"*","*",21,27.3,26,33.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",404,403,99.8,403,"*","*","*","*",157,39.0,205,50.9,362,89.8
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",205,204,99.5,204,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",31,31,100.0,31,"*","*",9,29.0,9,29.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",193,193,100.0,193,"*","*",21,10.9,47,24.4,"*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",75,75,100.0,75,21,28.0,20,26.7,22,29.3,12,16.0,34,45.3
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",117,117,100.0,117,6,5.1,17,14.5,35,29.9,59,50.4,94,80.3
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",41,40,97.6,40,11,27.5,10,25.0,10,25.0,9,22.5,19,47.5
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",235,233,99.1,233,6,2.6,15,6.4,62,26.6,150,64.4,212,91.0
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",164,163,99.4,163,49,30.1,57,35.0,42,25.8,15,9.2,57,35.0
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",866,864,99.8,864,24,2.8,103,11.9,427,49.4,310,35.9,737,85.3
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",59,59,100.0,59,15,25.4,15,25.4,22,37.3,7,11.9,29,49.2
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",249,244,98.0,244,9,3.7,38,15.6,108,44.3,89,36.5,197,80.7
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Y",56,55,98.2,55,8,14.5,17,30.9,22,40.0,8,14.5,30,54.5
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",215,213,99.1,213,6,2.8,21,9.9,70,32.9,116,54.5,186,87.3
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",54,54,100.0,54,14,25.9,14,25.9,14,25.9,12,22.2,26,48.1
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",206,205,99.5,205,7,3.4,21,10.2,60,29.3,117,57.1,177,86.3
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",183,183,100.0,183,97,53.0,53,29.0,"*","*","*","*",33,18.0
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",27,27,100.0,27,10,37.0,10,37.0,7,25.9,0,0.0,7,25.9
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",118,117,99.2,117,42,35.9,34,29.1,33,28.2,8,6.8,41,35.0
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",434,429,98.8,429,17,4.0,58,13.5,193,45.0,161,37.5,354,82.5
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",59,59,100.0,59,26,44.1,12,20.3,12,20.3,9,15.3,21,35.6
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",177,176,99.4,176,9,5.1,23,13.1,45,25.6,99,56.3,144,81.8
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",120,120,100.0,120,"*","*",41,34.2,48,40.0,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",699,698,99.9,698,"*","*","*","*",284,40.7,359,51.4,643,92.1
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",36,36,100.0,36,15,41.7,11,30.6,"*","*","*","*",10,27.8
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",199,198,99.5,198,"*","*",26,13.1,50,25.3,"*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",107,107,100.0,107,"*","*",28,26.2,26,24.3,"*","*","*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",56,56,100.0,56,"*","*","*","*",22,39.3,18,32.1,40,71.4
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",34,34,100.0,34,10,29.4,"*","*",9,26.5,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",155,155,100.0,155,0,0.0,"*","*","*","*",117,75.5,"*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",65,65,100.0,65,"*","*",21,32.3,16,24.6,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",102,102,100.0,102,"*","*",19,18.6,25,24.5,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",90,90,100.0,90,22,24.4,"*","*",27,30.0,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",37,37,100.0,37,0,0.0,"*","*","*","*",21,56.8,"*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",52,52,100.0,52,"*","*",14,26.9,"*","*",17,32.7,"*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",182,182,100.0,182,"*","*","*","*",36,19.8,133,73.1,169,92.9
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",21,20,95.2,20,"*","*",6,30.0,"*","*",6,30.0,"*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",150,150,100.0,150,"*","*",14,9.3,"*","*",101,67.3,"*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",26,26,100.0,26,"*","*",8,30.8,"*","*",9,34.6,"*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",181,181,100.0,181,"*","*","*","*",43,23.8,125,69.1,168,92.8
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",89,87,97.8,87,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",26,26,100.0,26,"*","*",7,26.9,9,34.6,"*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",203,203,100.0,203,"*","*","*","*",42,20.7,149,73.4,191,94.1
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",233,233,100.0,233,62,26.6,67,28.8,76,32.6,28,12.0,104,44.6
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",302,301,99.7,301,14,4.7,56,18.6,114,37.9,117,38.9,231,76.7
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",113,112,99.1,112,39,34.8,28,25.0,23,20.5,22,19.6,45,40.2
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",168,166,98.8,166,19,11.4,40,24.1,47,28.3,60,36.1,107,64.5
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",260,256,98.5,256,70,27.3,81,31.6,86,33.6,19,7.4,105,41.0
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",279,278,99.6,278,13,4.7,45,16.2,135,48.6,85,30.6,220,79.1
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",194,192,99.0,192,57,29.7,67,34.9,51,26.6,17,8.9,68,35.4
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",295,295,100.0,295,28,9.5,61,20.7,122,41.4,84,28.5,206,69.8
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",114,114,100.0,114,51,44.7,20,17.5,31,27.2,12,10.5,43,37.7
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",51,51,100.0,51,7,13.7,14,27.5,11,21.6,19,37.3,30,58.8
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",50,50,100.0,50,"*","*","*","*",12,24.0,16,32.0,28,56.0
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",71,71,100.0,71,"*","*","*","*",29,40.8,30,42.3,59,83.1
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",119,119,100.0,119,54,45.4,28,23.5,26,21.8,11,9.2,37,31.1
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",50,50,100.0,50,6,12.0,7,14.0,25,50.0,12,24.0,37,74.0
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",79,79,100.0,79,26,32.9,20,25.3,19,24.1,14,17.7,33,41.8
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",46,46,100.0,46,6,13.0,10,21.7,16,34.8,14,30.4,30,65.2
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",61,61,100.0,61,"*","*",18,29.5,17,27.9,"*","*","*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",125,125,100.0,125,"*","*","*","*",44,35.2,65,52.0,109,87.2
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",81,81,100.0,81,"*","*",20,24.7,25,30.9,19,23.5,44,54.3
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",60,60,100.0,60,"*","*",11,18.3,23,38.3,24,40.0,47,78.3
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",36,35,97.2,35,"*","*",10,28.6,10,28.6,"*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",78,77,98.7,77,"*","*","*","*",27,35.1,39,50.6,66,85.7
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",272,269,98.9,269,121,45.0,81,30.1,52,19.3,15,5.6,67,24.9
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",160,159,99.4,159,13,8.2,47,29.6,75,47.2,24,15.1,99,62.3
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",104,104,100.0,104,32,30.8,20,19.2,35,33.7,17,16.3,52,50.0
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",453,451,99.6,451,14,3.1,47,10.4,168,37.3,222,49.2,390,86.5
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y",30,30,100.0,30,"*","*",7,23.3,"*","*",6,20.0,"*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N",111,111,100.0,109,"*","*",14,12.8,"*","*",59,54.1,"*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N",93,93,100.0,93,0,0.0,"*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",98,98,100.0,98,"*","*",29,29.6,40,40.8,"*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",450,448,99.6,448,"*","*","*","*",188,42.0,217,48.4,405,90.4
