"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","M",155,152,98.1,152,"*","*","*","*",46,30.3,88,57.9,134,88.2
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","F",69,69,100.0,69,"*","*",15,21.7,16,23.2,35,50.7,51,73.9
"Ellington School District","=""0480011""","Center School","=""0480111""","M",57,57,100.0,57,"*","*",7,12.3,16,28.1,28,49.1,44,77.2
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","F",42,42,100.0,42,"*","*","*","*",7,16.7,24,57.1,31,73.8
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","M",42,39,92.9,39,"*","*","*","*",10,25.6,15,38.5,25,64.1
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","F",191,188,98.4,188,"*","*","*","*",84,44.7,64,34.0,148,78.7
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","M",228,228,100.0,228,"*","*","*","*",95,41.7,62,27.2,157,68.9
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","F",224,222,99.1,222,12,5.4,35,15.8,57,25.7,118,53.2,175,78.8
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","M",213,212,99.5,212,16,7.5,57,26.9,65,30.7,74,34.9,139,65.6
"Ellington School District","=""0480011""","Windermere School","=""0480611""","F",100,100,100.0,100,"*","*","*","*",21,21.0,58,58.0,79,79.0
"Ellington School District","=""0480011""","Windermere School","=""0480611""","M",95,95,100.0,95,"*","*","*","*",22,23.2,53,55.8,75,78.9
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","F",219,219,100.0,219,38,17.4,46,21.0,84,38.4,51,23.3,135,61.6
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","M",157,157,100.0,157,43,27.4,32,20.4,47,29.9,35,22.3,82,52.2
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","F",159,158,99.4,158,24,15.2,35,22.2,52,32.9,47,29.7,99,62.7
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","M",168,168,100.0,168,44,26.2,46,27.4,39,23.2,39,23.2,78,46.4
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","F",217,216,99.5,216,25,11.6,40,18.5,73,33.8,78,36.1,151,69.9
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","M",196,193,98.5,193,31,16.1,47,24.4,64,33.2,51,26.4,115,59.6
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","F",531,529,99.6,529,69,13.0,153,28.9,232,43.9,75,14.2,307,58.0
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","M",540,535,99.1,535,128,23.9,151,28.2,188,35.1,68,12.7,256,47.9
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","F",207,207,100.0,207,15,7.2,52,25.1,68,32.9,72,34.8,140,67.6
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","M",204,203,99.5,203,44,21.7,54,26.6,65,32.0,40,19.7,105,51.7
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","F",107,104,97.2,104,"*","*","*","*",34,32.7,51,49.0,85,81.7
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","M",122,118,96.7,118,"*","*","*","*",37,31.4,49,41.5,86,72.9
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","F",99,93,93.9,93,7,7.5,13,14.0,23,24.7,50,53.8,73,78.5
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","M",104,104,100.0,104,8,7.7,13,12.5,26,25.0,57,54.8,83,79.8
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","F",69,68,98.6,68,"*","*","*","*",22,32.4,37,54.4,59,86.8
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","M",88,88,100.0,88,"*","*","*","*",29,33.0,46,52.3,75,85.2
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","F",416,411,98.8,411,13,3.2,54,13.1,189,46.0,155,37.7,344,83.7
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","M",463,457,98.7,455,51,11.2,105,23.1,174,38.2,125,27.5,299,65.7
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","F",125,124,99.2,124,11,8.9,27,21.8,31,25.0,55,44.4,86,69.4
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","M",85,84,98.8,84,10,11.9,23,27.4,31,36.9,20,23.8,51,60.7
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","F",69,68,98.6,68,7,10.3,10,14.7,21,30.9,30,44.1,51,75.0
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","M",100,99,99.0,99,14,14.1,17,17.2,24,24.2,44,44.4,68,68.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","F",115,114,99.1,114,21,18.4,29,25.4,35,30.7,29,25.4,64,56.1
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","M",103,102,99.0,102,34,33.3,25,24.5,22,21.6,21,20.6,43,42.2
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","F",118,118,100.0,118,12,10.2,19,16.1,33,28.0,54,45.8,87,73.7
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","M",97,97,100.0,97,18,18.6,16,16.5,28,28.9,35,36.1,63,64.9
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","F",108,108,100.0,108,9,8.3,15,13.9,24,22.2,60,55.6,84,77.8
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","M",122,118,96.7,118,13,11.0,15,12.7,40,33.9,50,42.4,90,76.3
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","F",125,125,100.0,125,8,6.4,17,13.6,35,28.0,65,52.0,100,80.0
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","M",139,139,100.0,139,20,14.4,18,12.9,49,35.3,52,37.4,101,72.7
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","F",106,105,99.1,105,"*","*","*","*",25,23.8,66,62.9,91,86.7
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","M",104,103,99.0,103,"*","*","*","*",26,25.2,55,53.4,81,78.6
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","F",401,394,98.3,394,10,2.5,55,14.0,190,48.2,139,35.3,329,83.5
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","M",397,395,99.5,395,29,7.3,69,17.5,181,45.8,116,29.4,297,75.2
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","F",119,118,99.2,118,"*","*",14,11.9,26,22.0,73,61.9,99,83.9
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","M",122,122,100.0,122,"*","*",15,12.3,35,28.7,62,50.8,97,79.5
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","F",111,111,100.0,111,11,9.9,20,18.0,31,27.9,49,44.1,80,72.1
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","M",132,132,100.0,132,15,11.4,27,20.5,42,31.8,48,36.4,90,68.2
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","F",342,336,98.2,336,19,5.7,68,20.2,141,42.0,108,32.1,249,74.1
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","M",346,343,99.1,343,43,12.5,68,19.8,129,37.6,103,30.0,232,67.6
"Farmington School District","=""0520011""","East Farms School","=""0520411""","F",106,106,100.0,106,"*","*","*","*",20,18.9,80,75.5,100,94.3
"Farmington School District","=""0520011""","East Farms School","=""0520411""","M",106,106,100.0,106,"*","*","*","*",38,35.8,55,51.9,93,87.7
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","F",321,319,99.4,319,20,6.3,49,15.4,120,37.6,130,40.8,250,78.4
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","M",297,295,99.3,295,23,7.8,56,19.0,134,45.4,82,27.8,216,73.2
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","F",77,77,100.0,77,"*","*","*","*",21,27.3,42,54.5,63,81.8
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","M",70,70,100.0,70,"*","*","*","*",21,30.0,34,48.6,55,78.6
"Farmington School District","=""0520011""","Union School","=""0520111""","F",63,63,100.0,63,7,11.1,8,12.7,14,22.2,34,54.0,48,76.2
"Farmington School District","=""0520011""","Union School","=""0520111""","M",75,75,100.0,75,7,9.3,17,22.7,24,32.0,27,36.0,51,68.0
"Farmington School District","=""0520011""","West District School","=""0520311""","F",62,62,100.0,62,"*","*","*","*",14,22.6,40,64.5,54,87.1
"Farmington School District","=""0520011""","West District School","=""0520311""","M",71,71,100.0,71,"*","*","*","*",20,28.2,36,50.7,56,78.9
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","F",324,323,99.7,323,18,5.6,42,13.0,104,32.2,159,49.2,263,81.4
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","M",327,324,99.1,324,27,8.3,58,17.9,106,32.7,133,41.0,239,73.8
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","F",52,52,100.0,52,7,13.5,12,23.1,20,38.5,13,25.0,33,63.5
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","M",58,56,96.6,56,14,25.0,10,17.9,20,35.7,12,21.4,32,57.1
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","F",134,134,100.0,134,"*","*","*","*",28,20.9,84,62.7,112,83.6
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","M",119,119,100.0,119,"*","*","*","*",32,26.9,48,40.3,80,67.2
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","F",67,67,100.0,67,"*","*","*","*",10,14.9,47,70.1,57,85.1
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","M",64,64,100.0,64,"*","*","*","*",23,35.9,36,56.3,59,92.2
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","F",236,236,100.0,236,8,3.4,28,11.9,93,39.4,107,45.3,200,84.7
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","M",245,244,99.6,244,14,5.7,30,12.3,90,36.9,110,45.1,200,82.0
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","F",113,113,100.0,113,"*","*","*","*",20,17.7,77,68.1,97,85.8
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","M",110,109,99.1,109,"*","*","*","*",31,28.4,56,51.4,87,79.8
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","F",106,106,100.0,106,"*","*","*","*",23,21.7,64,60.4,87,82.1
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","M",118,118,100.0,118,"*","*","*","*",33,28.0,63,53.4,96,81.4
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","F",99,99,100.0,99,17,17.2,16,16.2,31,31.3,35,35.4,66,66.7
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","M",93,93,100.0,93,10,10.8,21,22.6,26,28.0,36,38.7,62,66.7
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","F",160,157,98.1,157,9,5.7,13,8.3,36,22.9,99,63.1,135,86.0
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","M",116,116,100.0,116,8,6.9,12,10.3,36,31.0,60,51.7,96,82.8
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","F",535,534,99.8,534,29,5.4,69,12.9,243,45.5,193,36.1,436,81.6
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","M",495,493,99.6,493,44,8.9,91,18.5,226,45.8,132,26.8,358,72.6
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","F",147,144,98.0,144,"*","*","*","*",64,44.4,56,38.9,120,83.3
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","M",161,159,98.8,159,"*","*","*","*",66,41.5,40,25.2,106,66.7
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","F",144,142,98.6,142,6,4.2,17,12.0,44,31.0,75,52.8,119,83.8
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","M",127,126,99.2,126,8,6.3,21,16.7,48,38.1,49,38.9,97,77.0
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","F",129,129,100.0,129,7,5.4,11,8.5,35,27.1,76,58.9,111,86.0
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","M",131,130,99.2,130,14,10.8,24,18.5,39,30.0,53,40.8,92,70.8
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","F",104,104,100.0,104,46,44.2,35,33.7,"*","*","*","*",23,22.1
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","M",106,106,100.0,106,61,57.5,28,26.4,17,16.0,0,0.0,17,16.0
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","F",268,265,98.9,265,24,9.1,48,18.1,112,42.3,81,30.6,193,72.8
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","M",284,281,98.9,281,35,12.5,44,15.7,114,40.6,88,31.3,202,71.9
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","F",117,117,100.0,117,14,12.0,13,11.1,29,24.8,61,52.1,90,76.9
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","M",119,118,99.2,118,21,17.8,22,18.6,28,23.7,47,39.8,75,63.6
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","F",392,391,99.7,391,6,1.5,40,10.2,151,38.6,194,49.6,345,88.2
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","M",427,427,100.0,427,23,5.4,51,11.9,181,42.4,172,40.3,353,82.7
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","F",119,119,100.0,119,11,9.2,15,12.6,28,23.5,65,54.6,93,78.2
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","M",116,115,99.1,115,15,13.0,22,19.1,28,24.3,50,43.5,78,67.8
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","F",83,83,100.0,83,14,16.9,19,22.9,27,32.5,23,27.7,50,60.2
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","M",80,80,100.0,80,23,28.8,22,27.5,21,26.3,14,17.5,35,43.8
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","F",105,105,100.0,105,"*","*","*","*",28,26.7,70,66.7,98,93.3
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","M",84,84,100.0,84,"*","*","*","*",15,17.9,54,64.3,69,82.1
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","F",84,84,100.0,84,13,15.5,22,26.2,21,25.0,28,33.3,49,58.3
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","M",83,83,100.0,83,15,18.1,18,21.7,20,24.1,30,36.1,50,60.2
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","F",63,63,100.0,63,6,9.5,14,22.2,20,31.7,23,36.5,43,68.3
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","M",64,64,100.0,64,16,25.0,15,23.4,19,29.7,14,21.9,33,51.6
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","F",114,114,100.0,114,"*","*","*","*",27,23.7,80,70.2,107,93.9
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","M",120,120,100.0,120,"*","*","*","*",21,17.5,70,58.3,91,75.8
"Greenwich School District","=""0570011""","North Street School","=""0570811""","F",80,80,100.0,80,"*","*","*","*",16,20.0,59,73.8,75,93.8
"Greenwich School District","=""0570011""","North Street School","=""0570811""","M",91,90,98.9,90,"*","*","*","*",22,24.4,48,53.3,70,77.8
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","F",102,102,100.0,102,"*","*","*","*",20,19.6,69,67.6,89,87.3
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","M",105,105,100.0,105,"*","*","*","*",29,27.6,65,61.9,94,89.5
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","F",44,44,100.0,44,"*","*","*","*",12,27.3,23,52.3,35,79.5
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","M",57,55,96.5,55,"*","*","*","*",22,40.0,24,43.6,46,83.6
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","F",104,104,100.0,104,"*","*","*","*",20,19.2,75,72.1,95,91.3
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","M",125,125,100.0,125,"*","*","*","*",31,24.8,80,64.0,111,88.8
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","F",257,256,99.6,256,24,9.4,48,18.8,100,39.1,84,32.8,184,71.9
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","M",278,278,100.0,278,52,18.7,75,27.0,90,32.4,61,21.9,151,54.3
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","F",137,135,98.5,135,23,17.0,31,23.0,39,28.9,42,31.1,81,60.0
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","M",144,143,99.3,143,35,24.5,37,25.9,31,21.7,40,28.0,71,49.7
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","F",281,279,99.3,279,35,12.5,63,22.6,118,42.3,63,22.6,181,64.9
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","M",258,255,98.8,255,48,18.8,63,24.7,103,40.4,41,16.1,144,56.5
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","F",234,233,99.6,233,35,15.0,62,26.6,84,36.1,52,22.3,136,58.4
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","M",255,254,99.6,254,50,19.7,66,26.0,89,35.0,49,19.3,138,54.3
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","F",74,74,100.0,74,19,25.7,16,21.6,24,32.4,15,20.3,39,52.7
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","M",91,91,100.0,91,39,42.9,18,19.8,18,19.8,16,17.6,34,37.4
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","F",62,62,100.0,62,"*","*","*","*",23,37.1,25,40.3,48,77.4
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","M",59,59,100.0,59,"*","*","*","*",18,30.5,21,35.6,39,66.1
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","F",89,89,100.0,89,24,27.0,22,24.7,26,29.2,17,19.1,43,48.3
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","M",80,80,100.0,80,36,45.0,13,16.3,25,31.3,6,7.5,31,38.8
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","F",64,64,100.0,64,14,21.9,14,21.9,22,34.4,14,21.9,36,56.3
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","M",61,61,100.0,61,18,29.5,16,26.2,13,21.3,14,23.0,27,44.3
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","F",92,92,100.0,92,"*","*","*","*",25,27.2,44,47.8,69,75.0
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","M",94,94,100.0,94,"*","*","*","*",36,38.3,33,35.1,69,73.4
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","F",71,71,100.0,71,10,14.1,12,16.9,26,36.6,23,32.4,49,69.0
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","M",70,70,100.0,70,"*","*",19,27.1,22,31.4,20,28.6,42,60.0
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","F",68,66,97.1,66,"*","*","*","*",23,34.8,29,43.9,52,78.8
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","M",46,46,100.0,46,"*","*","*","*",14,30.4,19,41.3,33,71.7
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","F",227,224,98.7,224,59,26.3,69,30.8,72,32.1,24,10.7,96,42.9
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","M",205,204,99.5,204,75,36.8,59,28.9,55,27.0,15,7.4,70,34.3
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","F",273,272,99.6,272,20,7.4,30,11.0,100,36.8,122,44.9,222,81.6
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","M",284,283,99.6,283,26,9.2,37,13.1,103,36.4,117,41.3,220,77.7
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","F",65,65,100.0,65,7,10.8,6,9.2,16,24.6,36,55.4,52,80.0
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","M",76,76,100.0,74,10,13.5,15,20.3,20,27.0,29,39.2,49,66.2
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","F",42,42,100.0,42,"*","*","*","*",10,23.8,27,64.3,37,88.1
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","M",69,69,100.0,69,"*","*","*","*",18,26.1,40,58.0,58,84.1
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","F",277,276,99.6,276,6,2.2,34,12.3,110,39.9,126,45.7,236,85.5
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","M",271,270,99.6,270,9,3.3,36,13.3,118,43.7,107,39.6,225,83.3
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","F",61,61,100.0,61,"*","*","*","*",10,16.4,44,72.1,54,88.5
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","M",58,58,100.0,58,"*","*","*","*",8,13.8,39,67.2,47,81.0
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","F",77,77,100.0,77,"*","*","*","*",23,29.9,46,59.7,69,89.6
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","M",73,73,100.0,73,"*","*","*","*",21,28.8,36,49.3,57,78.1
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","F",130,129,99.2,129,21,16.3,25,19.4,42,32.6,41,31.8,83,64.3
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","M",130,128,98.5,128,36,28.1,33,25.8,30,23.4,29,22.7,59,46.1
"Hamden School District","=""0620011""","Church Street School","=""0620211""","F",75,75,100.0,75,30,40.0,22,29.3,"*","*","*","*",23,30.7
"Hamden School District","=""0620011""","Church Street School","=""0620211""","M",85,85,100.0,85,40,47.1,23,27.1,"*","*","*","*",22,25.9
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","F",68,68,100.0,68,13,19.1,12,17.6,19,27.9,24,35.3,43,63.2
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","M",85,85,100.0,85,26,30.6,19,22.4,24,28.2,16,18.8,40,47.1
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","F",402,391,97.3,391,77,19.7,103,26.3,144,36.8,67,17.1,211,54.0
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","M",400,398,99.5,398,130,32.7,113,28.4,113,28.4,42,10.6,155,38.9
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","F",84,84,100.0,84,28,33.3,28,33.3,19,22.6,9,10.7,28,33.3
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","M",99,99,100.0,99,37,37.4,20,20.2,28,28.3,14,14.1,42,42.4
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","F",81,81,100.0,81,18,22.2,18,22.2,21,25.9,24,29.6,45,55.6
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","M",99,99,100.0,99,38,38.4,23,23.2,24,24.2,14,14.1,38,38.4
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","F",86,85,98.8,85,22,25.9,14,16.5,36,42.4,13,15.3,49,57.6
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","M",103,102,99.0,102,41,40.2,19,18.6,23,22.5,19,18.6,42,41.2
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","F",113,110,97.3,110,18,16.4,17,15.5,28,25.5,47,42.7,75,68.2
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","M",129,128,99.2,128,22,17.2,21,16.4,39,30.5,46,35.9,85,66.4
"Hamden School District","=""0620011""","West Woods School","=""0621411""","F",117,117,100.0,117,7,6.0,20,17.1,37,31.6,53,45.3,90,76.9
"Hamden School District","=""0620011""","West Woods School","=""0621411""","M",117,116,99.1,116,18,15.5,13,11.2,40,34.5,45,38.8,85,73.3
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","M",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","F",169,163,96.4,163,122,74.8,21,12.9,"*","*","*","*",20,12.3
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","M",206,200,97.1,198,152,76.8,33,16.7,"*","*","*","*",13,6.6
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","F",145,145,100.0,145,71,49.0,40,27.6,"*","*","*","*",34,23.4
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","M",151,151,100.0,151,93,61.6,40,26.5,"*","*","*","*",18,11.9
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","F",60,59,98.3,59,25,42.4,17,28.8,"*","*","*","*",17,28.8
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","M",64,64,100.0,64,22,34.4,25,39.1,"*","*","*","*",17,26.6
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","F",106,105,99.1,105,29,27.6,35,33.3,26,24.8,15,14.3,41,39.0
