"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,41,39,95.1,39,"*","*","*","*",10,25.6,14,35.9,24,61.5,2459
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,38,37,97.4,37,"*","*",11,29.7,16,43.2,"*","*","*","*",2469
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,49,47,95.9,47,23,48.9,"*","*",11,23.4,"*","*","*","*",2469
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,71,71,100.0,70,37,52.9,26,37.1,7,10.0,0,0.0,7,10.0,2363
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,64,64,100.0,64,33,51.6,21,32.8,"*","*","*","*",10,15.6,2410
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,76,76,100.0,76,63,82.9,11,14.5,"*","*","*","*","*","*",2406
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",06,53,53,100.0,53,38,71.7,"*","*","*","*",0,0.0,"*","*",2427
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",03,50,50,100.0,49,21,42.9,17,34.7,"*","*","*","*",11,22.4,2390
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",04,37,37,100.0,37,18,48.6,13,35.1,"*","*","*","*",6,16.2,2424
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",05,36,36,100.0,35,20,57.1,"*","*",0,0.0,"*","*","*","*",2447
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""",06,109,109,100.0,109,66,60.6,29,26.6,"*","*","*","*",14,12.8,2445
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""",07,89,89,100.0,89,61,68.5,21,23.6,"*","*","*","*",7,7.9,2445
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",04,13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",05,11,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",06,13,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",07,20,20,100.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",08,13,13,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",03,44,44,100.0,44,"*","*",12,27.3,22,50.0,"*","*","*","*",2467
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",04,42,42,100.0,42,7,16.7,14,33.3,14,33.3,7,16.7,21,50.0,2479
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",05,40,40,100.0,40,15,37.5,12,30.0,"*","*","*","*",13,32.5,2490
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",06,43,43,100.0,43,7,16.3,20,46.5,9,20.9,7,16.3,16,37.2,2533
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",07,42,41,97.6,41,8,19.5,15,36.6,10,24.4,8,19.5,18,43.9,2553
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""",08,44,44,100.0,44,10,22.7,16,36.4,10,22.7,8,18.2,18,40.9,2569
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",03,61,61,100.0,61,14,23.0,15,24.6,23,37.7,9,14.8,32,52.5,2436
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",04,65,65,100.0,65,9,13.8,23,35.4,27,41.5,6,9.2,33,50.8,2475
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""",05,63,63,100.0,62,16,25.8,16,25.8,20,32.3,10,16.1,30,48.4,2511
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",03,45,45,100.0,45,24,53.3,7,15.6,14,31.1,0,0.0,14,31.1,2387
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",04,52,52,100.0,52,14,26.9,23,44.2,"*","*","*","*",15,28.8,2452
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""",05,51,51,100.0,51,28,54.9,12,23.5,11,21.6,0,0.0,11,21.6,2454
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",06,172,171,99.4,171,55,32.2,78,45.6,24,14.0,14,8.2,38,22.2,2501
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",07,201,196,97.5,196,88,44.9,73,37.2,"*","*","*","*",35,17.9,2486
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""",08,202,200,99.0,200,122,61.0,50,25.0,20,10.0,8,4.0,28,14.0,2479
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",03,46,46,100.0,46,12,26.1,7,15.2,17,37.0,10,21.7,27,58.7,2432
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",04,51,51,100.0,51,16,31.4,23,45.1,"*","*","*","*",12,23.5,2442
"East Haven School District","=""0440011""","Momauguin School","=""0440711""",05,50,50,100.0,50,21,42.0,19,38.0,"*","*","*","*",10,20.0,2463
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",05,202,199,98.5,199,25,12.6,52,26.1,57,28.6,65,32.7,122,61.3,2543
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",06,205,202,98.5,201,17,8.5,54,26.9,48,23.9,82,40.8,130,64.7,2582
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",07,220,218,99.1,218,25,11.5,43,19.7,64,29.4,86,39.4,150,68.8,2603
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""",08,215,195,90.7,195,37,19.0,51,26.2,52,26.7,55,28.2,107,54.9,2593
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",03,68,67,98.5,67,9,13.4,13,19.4,22,32.8,23,34.3,45,67.2,2464
"East Lyme School District","=""0450011""","Flanders School","=""0450111""",04,89,89,100.0,89,"*","*","*","*",31,34.8,28,31.5,59,66.3,2514
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",03,62,60,96.8,60,6,10.0,10,16.7,17,28.3,27,45.0,44,73.3,2484
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""",04,60,60,100.0,60,"*","*",16,26.7,"*","*",26,43.3,"*","*",2528
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",03,"*","*","*","*","*","*",6,17.6,11,32.4,"*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""",04,41,41,100.0,41,"*","*","*","*","*","*",25,61.0,"*","*",2554
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",03,85,84,98.8,84,21,25.0,25,29.8,31,36.9,7,8.3,38,45.2,2421
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",04,75,75,100.0,75,15,20.0,34,45.3,13,17.3,13,17.3,26,34.7,2473
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",05,80,78,97.5,78,34,43.6,26,33.3,8,10.3,10,12.8,18,23.1,2472
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",06,76,76,100.0,76,33,43.4,22,28.9,14,18.4,7,9.2,21,27.6,2488
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",07,69,69,100.0,69,31,44.9,21,30.4,"*","*","*","*",17,24.6,2492
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""",08,74,71,95.9,71,20,28.2,27,38.0,13,18.3,11,15.5,24,33.8,2559
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",04,7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",06,12,10,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",07,12,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""",08,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",03,16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",04,12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",05,19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",06,13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",07,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""",08,15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",06,99,98,99.0,98,9,9.2,25,25.5,25,25.5,39,39.8,64,65.3,2577
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",07,97,95,97.9,95,8,8.4,22,23.2,29,30.5,36,37.9,65,68.4,2607
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""",08,106,96,90.6,96,7,7.3,12,12.5,34,35.4,43,44.8,77,80.2,2640
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",03,104,98,94.2,98,"*","*","*","*",33,33.7,56,57.1,89,90.8,2505
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",04,103,101,98.1,101,"*","*","*","*",36,35.6,48,47.5,84,83.2,2543
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""",05,121,120,99.2,120,10,8.3,24,20.0,23,19.2,63,52.5,86,71.7,2571
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""",03,62,62,100.0,62,"*","*",10,16.1,22,35.5,25,40.3,47,75.8,2479
"Ellington School District","=""0480011""","Center School","=""0480111""",04,64,64,100.0,64,"*","*",18,28.1,26,40.6,17,26.6,43,67.2,2508
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",03,"*","*","*","*","*","*","*","*","*","*",17,45.9,"*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""",04,46,44,95.7,44,"*","*",10,22.7,19,43.2,"*","*","*","*",2494
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",07,208,205,98.6,205,27,13.2,70,34.1,63,30.7,45,22.0,108,52.7,2572
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""",08,212,212,100.0,212,30,14.2,58,27.4,70,33.0,54,25.5,124,58.5,2598
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",05,217,216,99.5,216,17,7.9,46,21.3,69,31.9,84,38.9,153,70.8,2556
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""",06,220,218,99.1,218,22,10.1,64,29.4,67,30.7,65,29.8,132,60.6,2568
"Ellington School District","=""0480011""","Windermere School","=""0480611""",03,97,97,100.0,97,14,14.4,14,14.4,36,37.1,33,34.0,69,71.1,2467
"Ellington School District","=""0480011""","Windermere School","=""0480611""",04,98,98,100.0,98,"*","*","*","*",38,38.8,43,43.9,81,82.7,2536
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",03,59,59,100.0,59,"*","*","*","*",21,35.6,20,33.9,41,69.5,2474
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",04,62,62,100.0,62,"*","*","*","*",18,29.0,25,40.3,43,69.4,2511
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",05,68,68,100.0,68,23,33.8,26,38.2,13,19.1,6,8.8,19,27.9,2486
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",06,70,70,100.0,70,22,31.4,25,35.7,10,14.3,13,18.6,23,32.9,2508
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",07,58,58,100.0,58,22,37.9,24,41.4,6,10.3,6,10.3,12,20.7,2503
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""",08,59,59,100.0,59,14,23.7,14,23.7,10,16.9,21,35.6,31,52.5,2589
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",03,100,99,99.0,99,18,18.2,32,32.3,32,32.3,17,17.2,49,49.5,2434
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",04,113,113,100.0,113,10,8.8,28,24.8,54,47.8,21,18.6,75,66.4,2500
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""",05,114,114,100.0,114,46,40.4,44,38.6,"*","*","*","*",24,21.1,2465
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",03,134,132,98.5,132,16,12.1,34,25.8,59,44.7,23,17.4,82,62.1,2450
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",04,142,141,99.3,141,13,9.2,51,36.2,55,39.0,22,15.6,77,54.6,2488
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""",05,137,137,100.0,137,31,22.6,48,35.0,38,27.7,20,14.6,58,42.3,2509
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",06,338,334,98.8,334,71,21.3,136,40.7,79,23.7,48,14.4,127,38.0,2527
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",07,378,376,99.5,376,94,25.0,159,42.3,96,25.5,27,7.2,123,32.7,2529
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""",08,352,348,98.9,348,121,34.8,126,36.2,65,18.7,36,10.3,101,29.0,2538
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""",05,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",03,146,146,100.0,146,33,22.6,46,31.5,46,31.5,21,14.4,67,45.9,2427
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",04,123,122,99.2,122,12,9.8,59,48.4,41,33.6,10,8.2,51,41.8,2473
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""",05,142,142,100.0,142,42,29.6,51,35.9,31,21.8,18,12.7,49,34.5,2492
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",04,54,53,98.1,53,6,11.3,9,17.0,21,39.6,17,32.1,38,71.7,2508
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",05,55,53,96.4,53,6,11.3,12,22.6,19,35.8,16,30.2,35,66.0,2550
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""",06,81,79,97.5,79,"*","*","*","*",28,35.4,27,34.2,55,69.6,2585
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",03,70,66,94.3,66,7,10.6,20,30.3,25,37.9,14,21.2,39,59.1,2454
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",04,64,63,98.4,63,"*","*","*","*",24,38.1,27,42.9,51,81.0,2536
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""",05,69,68,98.6,68,"*","*","*","*",15,22.1,34,50.0,49,72.1,2565
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",03,50,49,98.0,49,"*","*","*","*",19,38.8,22,44.9,41,83.7,2492
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",04,62,62,100.0,62,"*","*","*","*",28,45.2,18,29.0,46,74.2,2526
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""",05,45,45,100.0,45,"*","*","*","*",15,33.3,20,44.4,35,77.8,2568
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",06,287,285,99.3,285,28,9.8,83,29.1,68,23.9,106,37.2,174,61.1,2574
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",07,296,286,96.6,286,27,9.4,76,26.6,102,35.7,81,28.3,183,64.0,2589
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""",08,294,290,98.6,290,36,12.4,74,25.5,77,26.6,103,35.5,180,62.1,2609
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",03,75,75,100.0,75,7,9.3,22,29.3,28,37.3,18,24.0,46,61.3,2455
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",04,75,75,100.0,75,13,17.3,24,32.0,21,28.0,17,22.7,38,50.7,2483
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""",05,60,58,96.7,58,7,12.1,12,20.7,20,34.5,19,32.8,39,67.2,2544
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",03,40,40,100.0,40,"*","*",9,22.5,16,40.0,8,20.0,24,60.0,2444
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",04,73,71,97.3,71,"*","*",21,29.6,27,38.0,19,26.8,46,64.8,2512
"Fairfield School District","=""0510011""","Jennings School","=""0511711""",05,56,56,100.0,56,"*","*",16,28.6,14,25.0,22,39.3,36,64.3,2557
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",03,69,68,98.6,68,7,10.3,10,14.7,39,57.4,12,17.6,51,75.0,2457
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",04,76,76,100.0,76,12,15.8,30,39.5,21,27.6,13,17.1,34,44.7,2478
"Fairfield School District","=""0510011""","McKinley School","=""0510611""",05,73,72,98.6,72,17,23.6,25,34.7,20,27.8,10,13.9,30,41.7,2506
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",03,61,61,100.0,61,6,9.8,12,19.7,21,34.4,22,36.1,43,70.5,2467
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",04,87,87,100.0,87,"*","*","*","*",34,39.1,29,33.3,63,72.4,2517
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""",05,67,67,100.0,67,14,20.9,16,23.9,14,20.9,23,34.3,37,55.2,2529
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",03,65,64,98.5,64,"*","*","*","*",22,34.4,28,43.8,50,78.1,2488
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",04,84,83,98.8,83,"*","*",24,28.9,35,42.2,"*","*","*","*",2508
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""",05,81,79,97.5,79,11,13.9,26,32.9,22,27.8,20,25.3,42,53.2,2530
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",03,82,82,100.0,82,9,11.0,19,23.2,36,43.9,18,22.0,54,65.9,2453
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",04,92,92,100.0,92,6,6.5,23,25.0,40,43.5,23,25.0,63,68.5,2505
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""",05,90,90,100.0,90,"*","*","*","*",37,41.1,34,37.8,71,78.9,2559
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",03,64,63,98.4,63,"*","*","*","*",22,34.9,23,36.5,45,71.4,2471
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",04,83,83,100.0,83,"*","*","*","*",38,45.8,32,38.6,70,84.3,2529
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""",05,63,62,98.4,62,"*","*","*","*",23,37.1,25,40.3,48,77.4,2565
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""",06,272,267,98.2,267,13,4.9,65,24.3,85,31.8,104,39.0,189,70.8,2588
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""",07,253,252,99.6,252,21,8.3,64,25.4,77,30.6,90,35.7,167,66.3,2600
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""",08,273,270,98.9,270,23,8.5,43,15.9,83,30.7,121,44.8,204,75.6,2638
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",03,82,82,100.0,82,"*","*",7,8.5,28,34.1,42,51.2,70,85.4,2495
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",04,89,89,100.0,89,"*","*",21,23.6,37,41.6,30,33.7,67,75.3,2523
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,70,69,98.6,69,"*","*",16,23.2,16,23.2,33,47.8,49,71.0,2560
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",03,72,72,100.0,72,"*","*","*","*",35,48.6,20,27.8,55,76.4,2470
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",04,78,78,100.0,78,"*","*",25,32.1,29,37.2,"*","*","*","*",2502
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,93,93,100.0,93,12,12.9,28,30.1,33,35.5,20,21.5,53,57.0,2526
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",06,205,203,99.0,203,35,17.2,51,25.1,54,26.6,63,31.0,117,57.6,2559
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",07,256,251,98.0,251,48,19.1,71,28.3,63,25.1,69,27.5,132,52.6,2567
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,226,218,96.5,218,49,22.5,66,30.3,49,22.5,54,24.8,103,47.2,2574
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,108,108,100.0,108,"*","*","*","*",31,28.7,64,59.3,95,88.0,2518
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,104,104,100.0,104,"*","*","*","*",30,28.8,63,60.6,93,89.4,2561
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,325,324,99.7,324,21,6.5,63,19.4,97,29.9,143,44.1,240,74.1,2617
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,293,290,99.0,290,32,11.0,50,17.2,62,21.4,146,50.3,208,71.7,2643
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,69,69,100.0,69,"*","*","*","*",24,34.8,30,43.5,54,78.3,2479
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,78,78,100.0,78,8,10.3,18,23.1,26,33.3,26,33.3,52,66.7,2516
"Farmington School District","=""0520011""","Union School","=""0520111""",03,64,64,100.0,64,9,14.1,17,26.6,17,26.6,21,32.8,38,59.4,2463
"Farmington School District","=""0520011""","Union School","=""0520111""",04,74,74,100.0,74,"*","*","*","*",26,35.1,26,35.1,52,70.3,2519
"Farmington School District","=""0520011""","West District School","=""0520311""",03,65,65,100.0,65,"*","*","*","*",25,38.5,30,46.2,55,84.6,2492
"Farmington School District","=""0520011""","West District School","=""0520311""",04,68,68,100.0,68,"*","*","*","*",22,32.4,34,50.0,56,82.4,2548
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,310,309,99.7,309,29,9.4,64,20.7,85,27.5,131,42.4,216,69.9,2560
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,341,337,98.8,337,37,11.0,85,25.2,90,26.7,125,37.1,215,63.8,2580
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",04,17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,20,20,100.0,20,9,45.0,7,35.0,"*","*","*","*","*","*",2490
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",07,17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,21,20,95.2,20,9,45.0,"*","*","*","*","*","*","*","*",2535
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",03,69,69,100.0,69,"*","*","*","*",25,36.2,35,50.7,60,87.0,2498
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",04,101,101,100.0,101,6,5.9,20,19.8,27,26.7,48,47.5,75,74.3,2535
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,83,83,100.0,83,10,12.0,20,24.1,21,25.3,32,38.6,53,63.9,2556
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",03,40,40,100.0,40,"*","*","*","*",8,20.0,28,70.0,36,90.0,2519
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",04,50,50,100.0,50,"*","*","*","*",18,36.0,18,36.0,36,72.0,2531
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,41,41,100.0,41,"*","*",6,14.6,"*","*",27,65.9,"*","*",2583
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""",06,481,480,99.8,480,27,5.6,77,16.0,137,28.5,239,49.8,376,78.3,2606
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",03,81,80,98.8,80,0,0.0,9,11.3,31,38.8,40,50.0,71,88.8,2497
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",04,66,66,100.0,66,"*","*","*","*",29,43.9,20,30.3,49,74.2,2524
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,77,77,100.0,77,"*","*","*","*",18,23.4,50,64.9,68,88.3,2601
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",03,85,85,100.0,85,8,9.4,12,14.1,26,30.6,39,45.9,65,76.5,2479
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",04,61,61,100.0,61,"*","*","*","*",15,24.6,31,50.8,46,75.4,2539
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,78,78,100.0,78,6,7.7,9,11.5,21,26.9,42,53.8,63,80.8,2581
