"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",05,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,"Y",90,88,97.8,87,41,47.1,22,25.3,15,17.2,9,10.3,24,27.6,2423
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,"N",104,102,98.1,102,14,13.7,24,23.5,20,19.6,44,43.1,64,62.7,2512
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,"Y",94,91,96.8,91,44,48.4,"*","*",26,28.6,"*","*","*","*",2448
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,"N",82,81,98.8,81,"*","*",20,24.7,30,37.0,"*","*","*","*",2524
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,"Y",55,54,98.2,54,"*","*","*","*","*","*",9,16.7,"*","*",2386
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,"N",45,45,100.0,45,"*","*","*","*","*","*",22,48.9,"*","*",2479
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,"Y",46,45,97.8,45,"*","*",15,33.3,11,24.4,"*","*","*","*",2387
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,"N",37,35,94.6,35,"*","*",6,17.1,15,42.9,"*","*","*","*",2468
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,"Y",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*",2408
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"Y",43,42,97.7,42,"*","*","*","*","*","*","*","*","*","*",2455
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,"Y",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2479
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,"Y",76,73,96.1,73,"*","*","*","*",15,20.5,"*","*","*","*",2376
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,"N",23,23,100.0,23,"*","*","*","*",8,34.8,"*","*","*","*",2437
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,"Y",71,67,94.4,67,"*","*","*","*","*","*","*","*","*","*",2442
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,"Y",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*",2494
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",03,"Y",38,37,97.4,36,11,30.6,13,36.1,"*","*","*","*",12,33.3,2401
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",03,"N",24,24,100.0,24,0,0.0,8,33.3,"*","*","*","*",16,66.7,2485
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",04,"Y",34,34,100.0,34,9,26.5,"*","*",10,29.4,"*","*","*","*",2468
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",04,"N",23,23,100.0,23,0,0.0,"*","*","*","*",11,47.8,"*","*",2533
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,"Y",33,32,97.0,32,"*","*","*","*",11,34.4,0,0.0,11,34.4,2469
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,"N",23,23,100.0,23,0,0.0,"*","*","*","*",10,43.5,"*","*",2560
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"Y",217,205,94.5,205,46,22.4,83,40.5,63,30.7,13,6.3,76,37.1,2508
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,"N",76,75,98.7,75,7,9.3,13,17.3,44,58.7,11,14.7,55,73.3,2561
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"Y",229,209,91.3,208,92,44.2,64,30.8,45,21.6,7,3.4,52,25.0,2494
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,"N",94,92,97.9,91,8,8.8,20,22.0,45,49.5,18,19.8,63,69.2,2583
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"Y",226,206,91.2,206,66,32.0,77,37.4,55,26.7,8,3.9,63,30.6,2524
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,"N",92,89,96.7,87,8,9.2,23,26.4,45,51.7,11,12.6,56,64.4,2590
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"Y",49,48,98.0,48,"*","*","*","*",11,22.9,9,18.8,20,41.7,2426
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,"N",25,25,100.0,25,"*","*","*","*",8,32.0,13,52.0,21,84.0,2485
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"Y",56,56,100.0,56,23,41.1,"*","*",15,26.8,"*","*","*","*",2442
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,"N",33,32,97.0,32,"*","*","*","*",9,28.1,12,37.5,21,65.6,2495
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"Y",54,52,96.3,52,20,38.5,"*","*",18,34.6,"*","*","*","*",2474
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,"N",27,27,100.0,27,0,0.0,"*","*",15,55.6,"*","*","*","*",2580
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"Y",57,55,96.5,55,"*","*","*","*","*","*","*","*","*","*",2391
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2452
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"Y",46,45,97.8,45,"*","*","*","*",14,31.1,6,13.3,20,44.4,2415
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,"N",36,33,91.7,33,"*","*","*","*",13,39.4,13,39.4,26,78.8,2472
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"Y",56,53,94.6,53,"*","*",11,20.8,16,30.2,"*","*","*","*",2426
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,"N",32,32,100.0,32,"*","*",7,21.9,9,28.1,"*","*","*","*",2502
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"Y",45,43,95.6,43,"*","*",13,30.2,15,34.9,"*","*","*","*",2489
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,"N",20,20,100.0,20,"*","*",6,30.0,6,30.0,"*","*","*","*",2545
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"Y",21,20,95.2,20,"*","*","*","*",6,30.0,"*","*","*","*",2413
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,"N",53,53,100.0,53,"*","*","*","*",12,22.6,"*","*","*","*",2477
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,"N",53,52,98.1,52,"*","*","*","*","*","*","*","*","*","*",2531
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2582
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"Y",75,74,98.7,74,"*","*",25,33.8,21,28.4,"*","*","*","*",2518
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,"N",124,123,99.2,123,"*","*","*","*",62,50.4,33,26.8,95,77.2,2582
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"Y",32,32,100.0,32,8,25.0,14,43.8,"*","*","*","*",10,31.3,2522
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,"N",69,69,100.0,69,"*","*",13,18.8,31,44.9,"*","*","*","*",2594
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"Y",29,29,100.0,29,"*","*","*","*",15,51.7,"*","*","*","*",2577
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,"N",69,68,98.6,68,"*","*","*","*",26,38.2,"*","*","*","*",2612
"Darien School District","=""0350011""","Darien High School","=""0356111""",11,"Y",33,26,78.8,25,10,40.0,"*","*",9,36.0,"*","*","*","*",2551
"Darien School District","=""0350011""","Darien High School","=""0356111""",11,"N",295,256,86.8,246,16,6.5,"*","*",105,42.7,"*","*","*","*",2649
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,"N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*",2508
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,"N",83,82,98.8,82,"*","*","*","*","*","*","*","*","*","*",2557
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,"N",94,94,100.0,94,0,0.0,"*","*","*","*","*","*","*","*",2604
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2508
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",04,"N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2564
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,"N",63,63,100.0,63,0,0.0,"*","*","*","*","*","*","*","*",2583
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,"Y",63,60,95.2,59,"*","*",22,37.3,22,37.3,"*","*","*","*",2541
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,"N",318,317,99.7,316,"*","*","*","*",127,40.2,156,49.4,283,89.6,2613
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,"Y",51,49,96.1,49,"*","*",13,26.5,29,59.2,"*","*","*","*",2568
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,"N",323,318,98.5,318,"*","*",11,3.5,138,43.4,"*","*","*","*",2653
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"Y",59,56,94.9,56,"*","*",15,26.8,29,51.8,"*","*","*","*",2593
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,"N",309,305,98.7,304,"*","*","*","*",131,43.1,154,50.7,285,93.8,2666
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",03,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2490
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",04,"N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2560
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",05,"N",70,70,100.0,70,0,0.0,"*","*","*","*","*","*","*","*",2599
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",03,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",03,"N",61,61,100.0,61,0,0.0,"*","*","*","*","*","*","*","*",2516
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",04,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2515
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,"N",54,54,100.0,54,"*","*","*","*","*","*","*","*","*","*",2570
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",03,"N",74,74,100.0,74,0,0.0,"*","*","*","*","*","*","*","*",2522
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",05,"N",62,62,100.0,62,"*","*",0,0.0,"*","*","*","*","*","*",2604
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2485
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,"N",33,33,100.0,32,"*","*","*","*","*","*","*","*","*","*",2530
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2550
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,"N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*",2583
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,"Y",37,37,100.0,37,"*","*",14,37.8,"*","*",6,16.2,"*","*",2399
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,"N",36,36,100.0,36,"*","*",12,33.3,11,30.6,"*","*","*","*",2440
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,"Y",30,30,100.0,30,"*","*",8,26.7,"*","*",6,20.0,"*","*",2459
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,"N",31,31,100.0,31,"*","*",9,29.0,"*","*",15,48.4,"*","*",2506
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"Y",23,23,100.0,23,"*","*","*","*",9,39.1,0,0.0,9,39.1,2474
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,"N",32,32,100.0,32,"*","*",9,28.1,16,50.0,"*","*","*","*",2508
"Derby School District","=""0370011""","Derby High School","=""0376111""",11,"Y",54,52,96.3,52,"*","*","*","*",12,23.1,"*","*","*","*",2512
"Derby School District","=""0370011""","Derby High School","=""0376111""",11,"N",28,28,100.0,28,"*","*","*","*",12,42.9,"*","*","*","*",2601
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,"Y",70,70,100.0,69,33,47.8,23,33.3,"*","*","*","*",13,18.8,2466
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,"N",43,42,97.7,42,11,26.2,"*","*",15,35.7,"*","*","*","*",2520
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,"Y",69,67,97.1,66,"*","*","*","*",20,30.3,"*","*","*","*",2507
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,"N",30,30,100.0,30,"*","*","*","*",19,63.3,"*","*","*","*",2570
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"Y",79,78,98.7,77,"*","*",24,31.2,21,27.3,"*","*","*","*",2522
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,"N",41,39,95.1,39,"*","*",10,25.6,19,48.7,"*","*","*","*",2604
"Derby School District","=""0370011""","Irving School","=""0370411""",03,"Y",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2400
"Derby School District","=""0370011""","Irving School","=""0370411""",03,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",04,"Y",44,44,100.0,"*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",04,"N",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"Y",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*",2477
"Derby School District","=""0370011""","Irving School","=""0370411""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""",11,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""",11,"N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2657
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,"N",60,60,100.0,60,0,0.0,"*","*","*","*","*","*","*","*",2571
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,"N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2608
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,"N",63,62,98.4,62,"*","*","*","*","*","*","*","*","*","*",2635
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2466
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,"N",62,62,100.0,62,0,0.0,"*","*","*","*","*","*","*","*",2547
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2583
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"Y",28,28,100.0,28,"*","*","*","*",10,35.7,"*","*","*","*",2431
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,"N",44,43,97.7,43,0,0.0,"*","*",12,27.9,"*","*","*","*",2505
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""",11,"Y",17,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""",11,"N",58,54,93.1,54,"*","*","*","*","*","*","*","*","*","*",2654
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,"N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2531
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"Y",22,20,90.9,20,"*","*","*","*",8,40.0,6,30.0,14,70.0,2538
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,"N",61,61,100.0,61,"*","*","*","*",20,32.8,24,39.3,44,72.1,2548
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"Y",25,23,92.0,23,"*","*",6,26.1,9,39.1,"*","*","*","*",2514
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,"N",76,74,97.4,74,"*","*",9,12.2,36,48.6,"*","*","*","*",2589
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"Y",24,24,100.0,24,"*","*",7,29.2,"*","*","*","*","*","*",2497
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,"N",78,75,96.2,74,"*","*",19,25.7,"*","*","*","*","*","*",2577
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"Y",23,22,95.7,22,8,36.4,6,27.3,"*","*","*","*",8,36.4,2538
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,"N",69,69,100.0,69,6,8.7,17,24.6,"*","*","*","*",46,66.7,2601
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"Y",29,28,96.6,28,13,46.4,"*","*",9,32.1,"*","*","*","*",2432
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,"N",103,99,96.1,99,7,7.1,"*","*",24,24.2,"*","*","*","*",2512
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"Y",33,33,100.0,33,12,36.4,7,21.2,11,33.3,"*","*","*","*",2487
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,"N",117,113,96.6,113,7,6.2,16,14.2,44,38.9,"*","*","*","*",2560
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""",11,"Y",21,21,100.0,21,8,38.1,"*","*",6,28.6,"*","*","*","*",2548
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""",11,"N",124,119,96.0,119,10,8.4,"*","*",49,41.2,"*","*","*","*",2635
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"Y",27,27,100.0,27,15,55.6,"*","*",9,33.3,"*","*","*","*",2466
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,"N",107,99,92.5,99,6,6.1,"*","*",43,43.4,"*","*","*","*",2552
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"Y",30,30,100.0,30,13,43.3,"*","*",9,30.0,"*","*","*","*",2511
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,"N",109,106,97.2,106,"*","*",22,20.8,49,46.2,"*","*","*","*",2592
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"Y",21,21,100.0,21,6,28.6,9,42.9,"*","*","*","*",6,28.6,2531
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,"N",135,135,100.0,135,11,8.1,33,24.4,"*","*","*","*",91,67.4,2597
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"Y",29,29,100.0,29,"*","*",13,44.8,"*","*","*","*","*","*",2405
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,"N",132,127,96.2,127,"*","*",32,25.2,"*","*","*","*","*","*",2473
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2340
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"Y",30,30,100.0,29,"*","*","*","*","*","*","*","*","*","*",2454
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",11,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""",11,"N",28,28,100.0,28,0,0.0,"*","*","*","*","*","*","*","*",2688
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"Y",42,40,95.2,40,"*","*","*","*",0,0.0,"*","*","*","*",2362
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"Y",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*",2405
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"Y",36,34,94.4,34,"*","*","*","*","*","*","*","*","*","*",2449
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2379
