"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Race/Ethnicity"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Black or African American",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Hispanic/Latino of any race",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","White",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Black or African American",50,50,100.0,50,14,28.0,25,50.0,11,22.0,0,0.0,11,22.0
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Hispanic/Latino of any race",106,106,100.0,106,22,20.8,40,37.7,37,34.9,7,6.6,44,41.5
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","White",23,23,100.0,23,7,30.4,"*","*",10,43.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Black or African American",48,48,100.0,48,"*","*",28,58.3,11,22.9,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Hispanic/Latino of any race",127,127,100.0,127,"*","*",65,51.2,45,35.4,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","White",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Black or African American",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Hispanic/Latino of any race",92,92,100.0,92,25,27.2,46,50.0,"*","*","*","*",21,22.8
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Two or More Races",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","White",41,41,100.0,41,17,41.5,15,36.6,"*","*","*","*",9,22.0
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Black or African American",30,28,93.3,28,9,32.1,10,35.7,"*","*","*","*",9,32.1
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Hispanic/Latino of any race",71,69,97.2,69,27,39.1,30,43.5,"*","*","*","*",12,17.4
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","White",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Black or African American",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Hispanic/Latino of any race",59,59,100.0,59,"*","*",22,37.3,21,35.6,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Two or More Races",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","White",60,60,100.0,59,14,23.7,12,20.3,26,44.1,7,11.9,33,55.9
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Black or African American",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Hispanic/Latino of any race",35,35,100.0,35,20,57.1,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","White",90,90,100.0,90,50,55.6,27,30.0,"*","*","*","*",13,14.4
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Black or African American",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Hispanic/Latino of any race",63,62,98.4,62,0,0.0,17,27.4,30,48.4,15,24.2,45,72.6
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","White",102,101,99.0,101,"*","*",21,20.8,62,61.4,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Two or More Races",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","White",112,71,63.4,71,40,56.3,17,23.9,"*","*","*","*",14,19.7
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Black or African American",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Hispanic/Latino of any race",63,63,100.0,63,9,14.3,25,39.7,21,33.3,8,12.7,29,46.0
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","White",74,70,94.6,70,6,8.6,25,35.7,27,38.6,12,17.1,39,55.7
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Black or African American",23,23,100.0,23,"*","*",6,26.1,11,47.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Hispanic/Latino of any race",35,35,100.0,35,"*","*",13,37.1,16,45.7,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","White",88,88,100.0,88,6,6.8,19,21.6,44,50.0,19,21.6,63,71.6
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Hispanic/Latino of any race",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Two or More Races",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","White",126,124,98.4,124,"*","*",32,25.8,66,53.2,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Hispanic/Latino of any race",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","White",142,135,95.1,135,42,31.1,56,41.5,29,21.5,8,5.9,37,27.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Black or African American",26,26,100.0,26,"*","*",12,46.2,10,38.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Hispanic/Latino of any race",79,79,100.0,79,11,13.9,25,31.6,30,38.0,13,16.5,43,54.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","White",80,78,97.5,78,12,15.4,15,19.2,43,55.1,8,10.3,51,65.4
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Black or African American",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Hispanic/Latino of any race",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Two or More Races",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","White",107,102,95.3,102,19,18.6,44,43.1,29,28.4,10,9.8,39,38.2
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Black or African American",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Hispanic/Latino of any race",52,52,100.0,52,"*","*","*","*",32,61.5,11,21.2,43,82.7
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","White",98,97,99.0,97,"*","*","*","*",49,50.5,24,24.7,73,75.3
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Hispanic/Latino of any race",47,47,100.0,47,"*","*",14,29.8,25,53.2,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","White",76,72,94.7,72,10,13.9,26,36.1,30,41.7,6,8.3,36,50.0
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Black or African American",90,87,96.7,87,17,19.5,27,31.0,31,35.6,12,13.8,43,49.4
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Hispanic/Latino of any race",101,101,100.0,101,16,15.8,31,30.7,37,36.6,17,16.8,54,53.5
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","White",42,42,100.0,42,7,16.7,11,26.2,11,26.2,13,31.0,24,57.1
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Black or African American",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Hispanic/Latino of any race",26,26,100.0,26,22,84.6,"*","*","*","*",0,0.0,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Two or More Races",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","White",59,58,98.3,58,32,55.2,15,25.9,"*","*","*","*",11,19.0
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Hispanic/Latino of any race",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","White",52,49,94.2,49,"*","*","*","*",19,38.8,14,28.6,33,67.3
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Hispanic/Latino of any race",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Two or More Races",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","White",345,338,98.0,338,22,6.5,71,21.0,164,48.5,81,24.0,245,72.5
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","White",115,97,84.3,96,24,25.0,25,26.0,31,32.3,16,16.7,47,49.0
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Hispanic/Latino of any race",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Two or More Races",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","White",328,326,99.4,326,43,13.2,58,17.8,120,36.8,105,32.2,225,69.0
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Asian",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Black or African American",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Hispanic/Latino of any race",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","White",111,110,99.1,110,12,10.9,25,22.7,36,32.7,37,33.6,73,66.4
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Asian",28,28,100.0,28,0,0.0,8,28.6,13,46.4,7,25.0,20,71.4
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Black or African American",44,44,100.0,44,"*","*",15,34.1,16,36.4,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Hispanic/Latino of any race",40,40,100.0,40,6,15.0,10,25.0,17,42.5,7,17.5,24,60.0
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","White",331,331,100.0,331,22,6.6,53,16.0,149,45.0,107,32.3,256,77.3
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Asian",40,40,100.0,40,"*","*","*","*",14,35.0,13,32.5,27,67.5
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Black or African American",39,39,100.0,39,12,30.8,14,35.9,"*","*","*","*",13,33.3
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Hispanic/Latino of any race","*","*","*","*",14,36.8,"*","*",11,28.9,"*","*","*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","White",355,354,99.7,354,55,15.5,73,20.6,122,34.5,104,29.4,226,63.8
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Black or African American",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Hispanic/Latino of any race",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","White","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Asian",71,69,97.2,69,"*","*",19,27.5,30,43.5,"*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Black or African American",77,70,90.9,65,"*","*",25,38.5,21,32.3,"*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Hispanic/Latino of any race",448,409,91.3,404,139,34.4,142,35.1,109,27.0,14,3.5,123,30.4
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Two or More Races","*","*","*","*",6,23.1,"*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","White",441,358,81.2,352,87,24.7,97,27.6,124,35.2,44,12.5,168,47.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Asian",43,10,23.3,10,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Black or African American",68,15,22.1,15,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Hispanic/Latino of any race",210,23,11.0,23,11,47.8,7,30.4,"*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Two or More Races",9,0,"*",0,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","White",303,37,12.2,37,13,35.1,7,18.9,7,18.9,10,27.0,17,45.9
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Asian",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Black or African American",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Hispanic/Latino of any race",116,112,96.6,112,25,22.3,37,33.0,44,39.3,6,5.4,50,44.6
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Two or More Races",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","White",51,48,94.1,48,7,14.6,10,20.8,17,35.4,14,29.2,31,64.6
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Asian","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Black or African American","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Hispanic/Latino of any race",67,40,59.7,40,14,35.0,8,20.0,9,22.5,9,22.5,18,45.0
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","White",72,71,98.6,71,13,18.3,15,21.1,21,29.6,22,31.0,43,60.6
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Asian",23,22,95.7,22,"*","*","*","*",9,40.9,8,36.4,17,77.3
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Black or African American",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Hispanic/Latino of any race",93,90,96.8,90,25,27.8,25,27.8,25,27.8,15,16.7,40,44.4
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Two or More Races","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","White",44,42,95.5,42,"*","*","*","*",17,40.5,13,31.0,30,71.4
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Asian",26,26,100.0,26,"*","*",7,26.9,"*","*",8,30.8,"*","*"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Black or African American",25,25,100.0,25,12,48.0,"*","*",7,28.0,"*","*","*","*"
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Hispanic/Latino of any race",129,127,98.4,126,58,46.0,34,27.0,26,20.6,8,6.3,34,27.0
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Two or More Races",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
