"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",04,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",04,"ELA","N",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*",2555
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",04,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",04,"Math","N",81,81,100.0,81,0,0.0,"*","*","*","*","*","*","*","*",2527
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,"ELA","N",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*",2578
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""",05,"Math","N",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*",2570
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",03,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",03,"ELA","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2477
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",03,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",03,"Math","N",64,64,100.0,64,0,0.0,"*","*","*","*","*","*","*","*",2479
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",04,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",04,"ELA","N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2515
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",04,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",04,"Math","N",70,70,100.0,70,0,0.0,"*","*","*","*","*","*","*","*",2513
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,"ELA","N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2566
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""",05,"Math","N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2544
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",06,"ELA","Y",50,50,100.0,50,"*","*",16,32.0,17,34.0,"*","*","*","*",2501
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",06,"ELA","N",155,154,99.4,154,"*","*",19,12.3,68,44.2,"*","*","*","*",2593
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",06,"Math","Y",50,49,98.0,49,21,42.9,18,36.7,"*","*","*","*",10,20.4,2489
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",06,"Math","N",155,154,99.4,154,14,9.1,33,21.4,"*","*","*","*",107,69.5,2581
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",07,"ELA","Y",61,61,100.0,61,"*","*",21,34.4,17,27.9,"*","*","*","*",2531
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",07,"ELA","N",196,195,99.5,195,"*","*",37,19.0,72,36.9,"*","*","*","*",2620
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",07,"Math","Y",60,60,100.0,60,31,51.7,18,30.0,"*","*","*","*",11,18.3,2480
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",07,"Math","N",196,191,97.4,191,"*","*",53,27.7,55,28.8,"*","*","*","*",2594
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"ELA","Y",63,61,96.8,61,"*","*",21,34.4,20,32.8,"*","*","*","*",2546
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"ELA","N",163,158,96.9,158,"*","*",22,13.9,76,48.1,"*","*","*","*",2637
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"Math","Y",63,60,95.2,60,29,48.3,17,28.3,"*","*","*","*",14,23.3,2500
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""",08,"Math","N",163,158,96.9,158,"*","*",49,31.0,39,24.7,"*","*","*","*",2602
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,"ELA","N",92,92,100.0,92,"*","*","*","*","*","*","*","*","*","*",2519
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",03,"Math","N",92,92,100.0,92,0,0.0,"*","*","*","*","*","*","*","*",2528
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,"ELA","N",90,90,100.0,90,0,0.0,"*","*","*","*","*","*","*","*",2583
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""",04,"Math","N",90,90,100.0,90,0,0.0,"*","*","*","*","*","*","*","*",2571
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,"ELA","Y",64,63,98.4,63,18,28.6,18,28.6,21,33.3,6,9.5,27,42.9,2535
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,"ELA","N",261,261,100.0,261,7,2.7,39,14.9,112,42.9,103,39.5,215,82.4,2624
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,"Math","Y",64,63,98.4,63,"*","*",20,31.7,14,22.2,"*","*","*","*",2534
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",07,"Math","N",261,261,100.0,261,"*","*","*","*",83,31.8,132,50.6,215,82.4,2637
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"ELA","Y",59,58,98.3,58,"*","*",22,37.9,18,31.0,"*","*","*","*",2547
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"ELA","N",234,232,99.1,232,"*","*",26,11.2,103,44.4,"*","*","*","*",2649
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"Math","Y",59,58,98.3,58,19,32.8,20,34.5,9,15.5,10,17.2,19,32.8,2548
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"Math","N",234,232,99.1,232,13,5.6,30,12.9,53,22.8,136,58.6,189,81.5,2667
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,"ELA","N",56,56,100.0,56,0,0.0,"*","*","*","*","*","*","*","*",2509
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",03,"Math","N",56,56,100.0,56,0,0.0,"*","*","*","*","*","*","*","*",2494
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,"ELA","N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2541
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""",04,"Math","N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2535
"Farmington School District","=""0520011""","Union School","=""0520111""",03,"ELA","Y",23,23,100.0,23,7,30.4,"*","*",7,30.4,"*","*","*","*",2425
"Farmington School District","=""0520011""","Union School","=""0520111""",03,"ELA","N",41,41,100.0,41,0,0.0,"*","*",13,31.7,"*","*","*","*",2491
"Farmington School District","=""0520011""","Union School","=""0520111""",03,"Math","Y",23,23,100.0,23,"*","*",9,39.1,"*","*","*","*","*","*",2403
"Farmington School District","=""0520011""","Union School","=""0520111""",03,"Math","N",41,41,100.0,41,"*","*",8,19.5,"*","*","*","*","*","*",2496
"Farmington School District","=""0520011""","Union School","=""0520111""",04,"ELA","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2453
"Farmington School District","=""0520011""","Union School","=""0520111""",04,"ELA","N",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2551
"Farmington School District","=""0520011""","Union School","=""0520111""",04,"Math","Y",21,21,100.0,21,"*","*",10,47.6,"*","*","*","*","*","*",2460
"Farmington School District","=""0520011""","Union School","=""0520111""",04,"Math","N",53,53,100.0,53,"*","*",7,13.2,"*","*","*","*","*","*",2543
"Farmington School District","=""0520011""","West District School","=""0520311""",03,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",03,"ELA","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2505
"Farmington School District","=""0520011""","West District School","=""0520311""",03,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",03,"Math","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2504
"Farmington School District","=""0520011""","West District School","=""0520311""",04,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",04,"ELA","N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*",2565
"Farmington School District","=""0520011""","West District School","=""0520311""",04,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""",04,"Math","N",55,55,100.0,55,0,0.0,"*","*","*","*","*","*","*","*",2562
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"ELA","Y",68,68,100.0,68,"*","*",21,30.9,21,30.9,"*","*","*","*",2486
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"ELA","N",242,241,99.6,241,"*","*","*","*",74,30.7,142,58.9,216,89.6,2594
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"Math","Y",68,68,100.0,68,"*","*",22,32.4,13,19.1,"*","*","*","*",2484
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",05,"Math","N",242,241,99.6,241,"*","*","*","*",72,29.9,124,51.5,196,81.3,2582
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,"ELA","Y",72,71,98.6,71,19,26.8,23,32.4,18,25.4,11,15.5,29,40.8,2515
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,"ELA","N",269,267,99.3,267,7,2.6,33,12.4,97,36.3,130,48.7,227,85.0,2608
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,"Math","Y",72,70,97.2,70,28,40.0,22,31.4,14,20.0,6,8.6,20,28.6,2488
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""",06,"Math","N",269,267,99.3,267,9,3.4,63,23.6,76,28.5,119,44.6,195,73.0,2604
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,"ELA","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",06,"Math","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",03,"ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",03,"ELA","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2518
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",03,"Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",03,"Math","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2507
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",04,"ELA","Y",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2422
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",04,"ELA","N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*",2555
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",04,"Math","Y",24,24,100.0,24,"*","*",13,54.2,"*","*",0,0.0,"*","*",2449
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",04,"Math","N",77,77,100.0,77,0,0.0,"*","*","*","*",48,62.3,"*","*",2562
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"ELA","Y",20,20,100.0,20,"*","*",9,45.0,"*","*","*","*","*","*",2476
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"ELA","N",63,63,100.0,63,"*","*",7,11.1,"*","*","*","*","*","*",2582
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"Math","Y",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*",2486
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"Math","N",63,63,100.0,63,"*","*",13,20.6,"*","*","*","*","*","*",2578
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",03,"ELA","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",03,"Math","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",04,"ELA","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"ELA","N",34,34,100.0,34,0,0.0,0,0.0,"*","*","*","*","*","*",2618
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"Math","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2606
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""",06,"ELA","Y",77,77,100.0,77,"*","*",21,27.3,26,33.8,"*","*","*","*",2528
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""",06,"ELA","N",404,403,99.8,403,"*","*","*","*",157,39.0,205,50.9,362,89.8,2617
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""",06,"Math","Y",77,77,100.0,77,21,27.3,27,35.1,18,23.4,11,14.3,29,37.7,2518
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""",06,"Math","N",404,403,99.8,403,6,1.5,50,12.4,119,29.5,228,56.6,347,86.1,2622
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",03,"ELA","N",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*",2507
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",03,"Math","N",75,74,98.7,74,0,0.0,"*","*","*","*","*","*","*","*",2502
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",04,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",04,"ELA","N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2554
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",04,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",04,"Math","N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2531
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",03,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",03,"ELA","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*",2515
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",03,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",03,"Math","N",72,72,100.0,72,0,0.0,"*","*","*","*","*","*","*","*",2500
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",04,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",04,"ELA","N",50,50,100.0,50,0,0.0,"*","*","*","*","*","*","*","*",2560
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",04,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",04,"Math","N",50,50,100.0,50,0,0.0,"*","*","*","*","*","*","*","*",2561
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"ELA","N",71,71,100.0,71,0,0.0,"*","*","*","*","*","*","*","*",2593
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"Math","N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2588
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",07,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",07,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",03,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",03,"ELA","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2493
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",03,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",03,"Math","N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*",2480
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",04,"ELA","Y",27,27,100.0,27,"*","*",8,29.6,"*","*","*","*","*","*",2431
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",04,"ELA","N",41,41,100.0,41,"*","*",7,17.1,"*","*","*","*","*","*",2521
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",04,"Math","Y",27,27,100.0,27,"*","*",7,25.9,8,29.6,"*","*","*","*",2467
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",04,"Math","N",41,41,100.0,41,0,0.0,"*","*",16,39.0,"*","*","*","*",2512
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"ELA","Y",29,29,100.0,29,"*","*","*","*",9,31.0,6,20.7,15,51.7,2507
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"ELA","N",39,39,100.0,39,"*","*","*","*",15,38.5,19,48.7,34,87.2,2570
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"Math","Y",29,29,100.0,29,"*","*",8,27.6,8,27.6,"*","*","*","*",2497
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"Math","N",39,39,100.0,39,"*","*",9,23.1,10,25.6,"*","*","*","*",2572
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",03,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",03,"ELA","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2503
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",03,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",03,"Math","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2508
