"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Special Education Statu"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",72,70,97.2,70,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",375,373,99.5,373,"*","*",65,17.4,171,45.8,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",44,43,97.7,43,11,25.6,21,48.8,"*","*","*","*",11,25.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",395,392,99.2,392,"*","*",77,19.6,114,29.1,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",42,42,100.0,42,17,40.5,15,35.7,"*","*","*","*",10,23.8
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",171,171,100.0,171,"*","*",12,7.0,"*","*",111,64.9,"*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",24,24,100.0,24,14,58.3,"*","*","*","*",0,0.0,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",344,344,100.0,344,57,16.6,"*","*","*","*",86,25.0,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",32,32,100.0,32,24,75.0,"*","*","*","*",0,0.0,"*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",284,284,100.0,284,39,13.7,73,25.7,"*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",43,42,97.7,42,29,69.0,8,19.0,"*","*","*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",357,354,99.2,354,29,8.2,67,18.9,"*","*","*","*",258,72.9
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",56,55,98.2,55,27,49.1,20,36.4,"*","*","*","*",8,14.5
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",937,933,99.6,933,114,12.2,273,29.3,405,43.4,"*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",134,131,97.8,131,83,63.4,31,23.7,15,11.5,"*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",365,364,99.7,364,"*","*",91,25.0,126,34.6,"*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",46,46,100.0,46,22,47.8,15,32.6,"*","*","*","*",9,19.6
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",198,194,98.0,194,"*","*",26,13.4,63,32.5,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",31,28,90.3,28,10,35.7,9,32.1,"*","*","*","*",9,32.1
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",184,179,97.3,179,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",135,134,99.3,134,"*","*","*","*",44,32.8,77,57.5,121,90.3
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y",22,22,100.0,22,"*","*","*","*",7,31.8,6,27.3,13,59.1
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",804,795,98.9,793,29,3.7,132,16.6,352,44.4,280,35.3,632,79.7
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",75,73,97.3,73,35,47.9,27,37.0,11,15.1,0,0.0,11,15.1
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",196,194,99.0,194,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",152,151,99.3,151,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",199,198,99.5,198,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",187,187,100.0,187,"*","*",28,15.0,"*","*",89,47.6,"*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",28,28,100.0,28,18,64.3,"*","*","*","*",0,0.0,"*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",209,205,98.1,205,13,6.3,22,10.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",21,21,100.0,21,9,42.9,8,38.1,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",232,232,100.0,232,"*","*",28,12.1,78,33.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",32,32,100.0,32,17,53.1,7,21.9,"*","*","*","*",8,25.0
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",190,189,99.5,189,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",718,710,98.9,710,"*","*",94,13.2,344,48.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",80,79,98.8,79,"*","*",30,38.0,27,34.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",222,221,99.5,221,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",222,222,100.0,222,"*","*",41,18.5,73,32.9,"*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",21,21,100.0,21,11,52.4,"*","*",0,0.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",614,606,98.7,606,"*","*",108,17.8,256,42.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",74,73,98.6,73,28,38.4,28,38.4,"*","*","*","*",17,23.3
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",200,200,100.0,200,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",548,546,99.6,546,"*","*",78,14.3,238,43.6,"*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",70,68,97.1,68,23,33.8,27,39.7,"*","*","*","*",18,26.5
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",134,134,100.0,134,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",118,118,100.0,118,"*","*",19,16.1,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",566,563,99.5,563,16,2.8,66,11.7,195,34.6,286,50.8,481,85.4
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",85,84,98.8,84,29,34.5,34,40.5,15,17.9,6,7.1,21,25.0
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",98,96,98.0,96,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",223,223,100.0,223,"*","*",21,9.4,"*","*",132,59.2,"*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",30,30,100.0,30,"*","*",18,60.0,"*","*",0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",118,118,100.0,118,0,0.0,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",439,438,99.8,438,"*","*",43,9.8,175,40.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",42,42,100.0,42,14,33.3,15,35.7,"*","*","*","*",13,31.0
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",214,213,99.5,213,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",202,202,100.0,202,"*","*",24,11.9,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",22,22,100.0,22,"*","*",6,27.3,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",167,167,100.0,167,"*","*",30,18.0,"*","*",71,42.5,"*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",25,25,100.0,25,16,64.0,"*","*","*","*",0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",253,251,99.2,251,10,4.0,17,6.8,"*","*","*","*",224,89.2
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",23,22,95.7,22,7,31.8,8,36.4,"*","*","*","*",7,31.8
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",925,923,99.8,923,"*","*",120,13.0,450,48.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",105,104,99.0,104,41,39.4,40,38.5,"*","*","*","*",23,22.1
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",278,273,98.2,273,10,3.7,"*","*",120,44.0,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",30,30,100.0,30,14,46.7,"*","*",10,33.3,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",233,231,99.1,231,"*","*","*","*",79,34.2,118,51.1,197,85.3
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Y",38,37,97.4,37,"*","*",14,37.8,13,35.1,"*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",231,230,99.6,230,"*","*",27,11.7,67,29.1,"*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",29,29,100.0,29,9,31.0,8,27.6,"*","*","*","*",12,41.4
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",180,180,100.0,180,79,43.9,"*","*",38,21.1,"*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",30,30,100.0,30,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",504,499,99.0,499,"*","*",77,15.4,219,43.9,"*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",48,47,97.9,47,24,51.1,15,31.9,"*","*","*","*",8,17.0
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",217,216,99.5,216,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",736,735,99.9,735,"*","*",65,8.8,299,40.7,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",83,83,100.0,83,"*","*",26,31.3,33,39.8,"*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",214,213,99.5,213,"*","*",29,13.6,"*","*",115,54.0,"*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",21,21,100.0,21,12,57.1,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",140,140,100.0,140,22,15.7,"*","*","*","*",37,26.4,"*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",23,23,100.0,23,15,65.2,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",164,164,100.0,164,"*","*","*","*",37,22.6,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",25,25,100.0,25,"*","*","*","*",6,24.0,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",144,144,100.0,144,14,9.7,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",23,23,100.0,23,14,60.9,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",101,101,100.0,101,9,8.9,21,20.8,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",26,26,100.0,26,13,50.0,8,30.8,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",200,200,100.0,200,8,4.0,9,4.5,40,20.0,143,71.5,183,91.5
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",34,34,100.0,34,6,17.6,13,38.2,8,23.5,7,20.6,15,44.1
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",159,159,100.0,159,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",191,191,100.0,191,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",91,89,97.8,89,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",210,210,100.0,210,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",463,462,99.8,462,"*","*",101,21.9,181,39.2,"*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",72,72,100.0,72,39,54.2,22,30.6,"*","*","*","*",11,15.3
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",248,246,99.2,246,37,15.0,62,25.2,"*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",33,32,97.0,32,21,65.6,6,18.8,"*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",468,463,98.9,463,"*","*",112,24.2,212,45.8,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",71,71,100.0,71,47,66.2,14,19.7,"*","*","*","*",10,14.1
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",433,432,99.8,432,"*","*",116,26.9,166,38.4,"*","*","*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",56,55,98.2,55,35,63.6,12,21.8,"*","*","*","*",8,14.5
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",138,138,100.0,138,43,31.2,"*","*",36,26.1,"*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",27,27,100.0,27,15,55.6,"*","*",6,22.2,"*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",102,102,100.0,102,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",147,147,100.0,147,39,26.5,"*","*",51,34.7,"*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",22,22,100.0,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",105,105,100.0,105,21,20.0,21,20.0,35,33.3,28,26.7,63,60.0
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",20,20,100.0,20,11,55.0,9,45.0,0,0.0,0,0.0,0,0.0
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",164,164,100.0,164,"*","*",20,12.2,"*","*",77,47.0,"*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",22,22,100.0,22,12,54.5,"*","*","*","*",0,0.0,"*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",125,125,100.0,125,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",103,102,99.0,102,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",360,356,98.9,356,84,23.6,111,31.2,"*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",72,72,100.0,72,50,69.4,17,23.6,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",494,492,99.6,492,20,4.1,52,10.6,187,38.0,233,47.4,420,85.4
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",63,63,100.0,63,26,41.3,15,23.8,16,25.4,6,9.5,22,34.9
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N",122,122,100.0,120,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N",97,97,100.0,97,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",487,485,99.6,485,6,1.2,47,9.7,205,42.3,227,46.8,432,89.1
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",61,61,100.0,61,9,14.8,23,37.7,23,37.7,6,9.8,29,47.5
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","N",109,109,100.0,109,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","N",139,139,100.0,139,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",213,212,99.5,212,"*","*",45,21.2,"*","*",70,33.0,"*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",47,45,95.7,45,28,62.2,"*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N",121,121,100.0,121,39,32.2,39,32.2,"*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y",39,39,100.0,39,31,79.5,"*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",128,128,100.0,128,24,18.8,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",25,25,100.0,25,15,60.0,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",677,665,98.2,665,"*","*",184,27.7,244,36.7,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",125,124,99.2,124,76,61.3,32,25.8,"*","*","*","*",16,12.9
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",153,153,100.0,153,39,25.5,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",30,30,100.0,30,26,86.7,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",153,153,100.0,153,38,24.8,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",27,27,100.0,27,18,66.7,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",161,160,99.4,160,45,28.1,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",28,27,96.4,27,18,66.7,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",212,209,98.6,209,22,10.5,32,15.3,"*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",30,29,96.7,29,18,62.1,6,20.7,"*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",198,197,99.5,197,"*","*",26,13.2,68,34.5,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",36,36,100.0,36,16,44.4,"*","*",9,25.0,"*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",311,302,97.1,302,219,72.5,"*","*",29,9.6,"*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",64,61,95.3,59,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N",245,245,100.0,245,125,51.0,71,29.0,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y",51,51,100.0,51,39,76.5,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",96,96,100.0,96,26,27.1,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",28,27,96.4,27,21,77.8,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",167,166,99.4,166,"*","*","*","*",52,31.3,33,19.9,85,51.2
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",29,29,100.0,29,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N",256,255,99.6,255,184,72.2,"*","*",20,7.8,"*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",67,66,98.5,66,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Burr School","=""0642311""","N",324,324,100.0,324,191,59.0,"*","*","*","*",8,2.5,"*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",61,61,100.0,61,54,88.5,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",236,233,98.7,233,82,35.2,"*","*",70,30.0,"*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",40,40,100.0,40,36,90.0,"*","*",0,0.0,"*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","N",119,119,100.0,119,78,65.5,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y",30,29,96.7,29,23,79.3,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",259,259,100.0,259,90,34.7,87,33.6,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",29,29,100.0,29,21,72.4,6,20.7,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N",350,350,100.0,350,132,37.7,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y",47,46,97.9,46,39,84.8,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
