"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",06,"Y",59,59,100.0,59,38,64.4,14,23.7,"*","*","*","*",7,11.9,2451
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",06,"N",36,36,100.0,36,14,38.9,15,41.7,"*","*","*","*",7,19.4,2479
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",07,"Y",44,44,100.0,44,"*","*",21,47.7,6,13.6,"*","*","*","*",2518
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",07,"N",20,20,100.0,20,"*","*",7,35.0,7,35.0,"*","*","*","*",2539
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",08,"Y",36,36,100.0,36,11,30.6,11,30.6,"*","*","*","*",14,38.9,2541
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",08,"N",31,30,96.8,30,9,30.0,12,40.0,"*","*","*","*",9,30.0,2542
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",11,"Y",33,26,78.8,26,"*","*","*","*","*","*",0,0.0,"*","*",2474
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""",11,"N",16,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",06,"Y",58,58,100.0,57,38,66.7,14,24.6,"*","*","*","*","*","*",2444
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",06,"N",56,56,100.0,56,14,25.0,20,35.7,"*","*","*","*","*","*",2522
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",07,"Y",44,41,93.2,41,20,48.8,"*","*",0,0.0,"*","*","*","*",2481
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",07,"N",65,64,98.5,64,"*","*",24,37.5,19,29.7,"*","*","*","*",2535
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",08,"Y",36,35,97.2,35,24,68.6,7,20.0,"*","*","*","*","*","*",2478
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",08,"N",71,71,100.0,71,24,33.8,25,35.2,"*","*","*","*","*","*",2537
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",11,"Y",45,36,80.0,35,25,71.4,7,20.0,"*","*","*","*","*","*",2487
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""",11,"N",51,42,82.4,41,17,41.5,13,31.7,"*","*","*","*","*","*",2566
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",03,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",03,"N",23,22,95.7,22,"*","*","*","*","*","*","*","*","*","*",2441
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",04,"Y",23,23,100.0,23,"*","*",11,47.8,"*","*","*","*","*","*",2430
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",04,"N",24,24,100.0,24,"*","*",7,29.2,"*","*","*","*","*","*",2476
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",05,"N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2498
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",03,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",03,"N",24,24,100.0,24,"*","*","*","*","*","*","*","*","*","*",2448
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",04,"Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2442
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",04,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",05,"Y",21,20,95.2,20,"*","*",12,60.0,"*","*",0,0.0,"*","*",2461
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""",05,"N",20,20,100.0,20,7,35.0,6,30.0,"*","*","*","*","*","*",2491
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",06,"Y",43,43,100.0,42,28,66.7,"*","*","*","*",0,0.0,"*","*",2427
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",06,"N",28,28,100.0,28,14,50.0,7,25.0,"*","*","*","*","*","*",2472
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",07,"Y",41,37,90.2,35,"*","*","*","*","*","*",0,0.0,"*","*",2448
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",07,"N",20,20,100.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",08,"Y",51,45,88.2,45,37,82.2,"*","*","*","*","*","*","*","*",2445
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",08,"N",21,20,95.2,20,12,60.0,"*","*","*","*",0,0.0,"*","*",2484
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",11,"Y",29,26,89.7,26,"*","*","*","*",0,0.0,0,0.0,0,0.0,2452
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""",11,"N",19,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",03,"Y",33,33,100.0,33,"*","*",10,30.3,"*","*","*","*","*","*",2377
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",03,"N",24,24,100.0,24,"*","*",6,25.0,"*","*","*","*","*","*",2441
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",04,"Y",32,31,96.9,31,"*","*","*","*","*","*",0,0.0,"*","*",2409
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",04,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",05,"Y",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2468
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Silas Deane Middle School","=""2410914""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Wethersfield High School","=""2411014""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""",11,"Y",51,50,98.0,50,39,78.0,"*","*","*","*",0,0.0,"*","*",2471
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""",11,"N",29,28,96.6,28,22,78.6,"*","*","*","*",0,0.0,"*","*",2489
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",06,"Y",117,115,98.3,115,57,49.6,31,27.0,19,16.5,8,7.0,27,23.5,2480
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",06,"N",109,109,100.0,109,19,17.4,36,33.0,36,33.0,18,16.5,54,49.5,2544
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",07,"Y",92,91,98.9,90,50,55.6,25,27.8,9,10.0,6,6.7,15,16.7,2470
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",07,"N",119,119,100.0,119,22,18.5,39,32.8,31,26.1,27,22.7,58,48.7,2563
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",08,"Y",98,97,99.0,97,53,54.6,28,28.9,10,10.3,6,6.2,16,16.5,2503
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""",08,"N",117,117,100.0,116,17,14.7,32,27.6,37,31.9,30,25.9,67,57.8,2596
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",03,"Y",33,33,100.0,33,"*","*","*","*",11,33.3,"*","*","*","*",2401
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",03,"N",28,27,96.4,27,"*","*","*","*",11,40.7,"*","*","*","*",2480
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",04,"Y",34,34,100.0,34,16,47.1,12,35.3,"*","*","*","*",6,17.6,2421
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",04,"N",24,23,95.8,23,6,26.1,11,47.8,"*","*","*","*",6,26.1,2462
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",05,"Y",27,27,100.0,27,"*","*",8,29.6,"*","*","*","*","*","*",2451
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""",05,"N",25,25,100.0,25,"*","*",8,32.0,"*","*","*","*","*","*",2514
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",04,"Y",12,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",04,"N",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",05,"N",12,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Chapman School","=""0250111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""",11,"Y",21,16,76.2,16,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""",11,"N",351,343,97.7,343,"*","*","*","*","*","*","*","*","*","*",2622
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",07,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",07,"N",336,334,99.4,334,"*","*","*","*","*","*","*","*","*","*",2581
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",08,"Y",34,33,97.1,33,10,30.3,13,39.4,"*","*","*","*",10,30.3,2548
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""",08,"N",364,360,98.9,360,52,14.4,91,25.3,"*","*","*","*",217,60.3,2608
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",03,"N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2459
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",04,"N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2515
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",06,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""",06,"N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2594
"Cheshire School District","=""0250011""","Highland School","=""0250411""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""",03,"N",102,98,96.1,98,"*","*","*","*","*","*","*","*","*","*",2477
"Cheshire School District","=""0250011""","Highland School","=""0250411""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""",04,"N",115,115,100.0,115,"*","*","*","*","*","*","*","*","*","*",2507
"Cheshire School District","=""0250011""","Highland School","=""0250411""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""",05,"N",125,124,99.2,124,"*","*","*","*","*","*","*","*","*","*",2524
"Cheshire School District","=""0250011""","Highland School","=""0250411""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Highland School","=""0250411""",06,"N",130,130,100.0,130,"*","*","*","*","*","*","*","*","*","*",2547
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""",06,"N",69,68,98.6,68,"*","*","*","*","*","*","*","*","*","*",2580
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",06,"N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2589
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",04,"Y",24,24,100.0,24,"*","*",7,29.2,11,45.8,"*","*","*","*",2475
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",04,"N",147,146,99.3,145,"*","*",36,24.8,58,40.0,"*","*","*","*",2518
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",05,"Y",40,39,97.5,39,9,23.1,10,25.6,12,30.8,8,20.5,20,51.3,2511
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",05,"N",104,103,99.0,103,12,11.7,26,25.2,33,32.0,32,31.1,65,63.1,2542
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",06,"Y",39,39,100.0,39,12,30.8,19,48.7,"*","*","*","*",8,20.5,2502
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",06,"N",110,108,98.2,108,"*","*",31,28.7,36,33.3,"*","*","*","*",2551
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",07,"Y",43,43,100.0,43,17,39.5,17,39.5,"*","*","*","*",9,20.9,2507
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",07,"N",122,119,97.5,119,"*","*",41,34.5,"*","*",23,19.3,"*","*",2562
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",08,"Y",29,29,100.0,29,7,24.1,8,27.6,8,27.6,6,20.7,14,48.3,2563
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",08,"N",126,118,93.7,118,11,9.3,25,21.2,39,33.1,43,36.4,82,69.5,2614
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""",03,"Y",32,32,100.0,32,9,28.1,13,40.6,"*","*","*","*",10,31.3,2405
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""",03,"N",107,107,100.0,107,"*","*",23,21.5,50,46.7,"*","*","*","*",2448
"Clinton School District","=""0270011""","The Morgan School","=""0276111""",11,"Y",28,26,92.9,26,21,80.8,"*","*","*","*",0,0.0,"*","*",2457
"Clinton School District","=""0270011""","The Morgan School","=""0276111""",11,"N",105,102,97.1,102,57,55.9,"*","*","*","*",11,10.8,"*","*",2531
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""",11,"Y",29,28,96.6,28,16,57.1,7,25.0,"*","*","*","*","*","*",2531
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""",11,"N",176,168,95.5,168,65,38.7,48,28.6,"*","*","*","*","*","*",2579
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy Alternative Education","=""0280511""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",03,"Y",30,30,100.0,30,"*","*",12,40.0,7,23.3,"*","*","*","*",2426
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",03,"N",135,135,100.0,135,"*","*",24,17.8,61,45.2,"*","*","*","*",2470
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",04,"Y",30,30,100.0,30,7,23.3,16,53.3,"*","*","*","*",7,23.3,2457
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",04,"N",167,166,99.4,166,10,6.0,68,41.0,"*","*","*","*",88,53.0,2496
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",05,"Y",39,39,100.0,39,11,28.2,10,25.6,9,23.1,9,23.1,18,46.2,2510
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",05,"N",178,176,98.9,176,21,11.9,39,22.2,45,25.6,71,40.3,116,65.9,2551
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",06,"Y",30,30,100.0,30,8,26.7,9,30.0,6,20.0,7,23.3,13,43.3,2532
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",06,"N",171,168,98.2,168,16,9.5,52,31.0,55,32.7,45,26.8,100,59.5,2566
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",07,"Y",36,36,100.0,36,11,30.6,14,38.9,"*","*","*","*",11,30.6,2523
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",07,"N",158,158,100.0,158,"*","*",64,40.5,48,30.4,"*","*","*","*",2567
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",08,"Y",40,40,100.0,40,15,37.5,13,32.5,"*","*","*","*",12,30.0,2543
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",08,"N",192,187,97.4,186,"*","*",47,25.3,54,29.0,"*","*","*","*",2597
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",03,"N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2430
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",04,"N",47,45,95.7,45,"*","*","*","*","*","*","*","*","*","*",2484
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",05,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",05,"N",31,30,96.8,30,"*","*","*","*","*","*","*","*","*","*",2516
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",06,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2557
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",07,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",07,"N",49,49,100.0,48,"*","*","*","*","*","*","*","*","*","*",2561
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",08,"N",50,46,92.0,46,"*","*","*","*","*","*","*","*","*","*",2581
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",11,"Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2564
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",11,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""",11,"Y",139,139,100.0,139,114,82.0,"*","*","*","*",0,0.0,"*","*",2473
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""",11,"N",44,44,100.0,44,30,68.2,"*","*","*","*",0,0.0,"*","*",2492
