"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, All Students"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",05,35,35,100.0,35,"*","*","*","*",13,37.1,14,40.0,27,77.1,2574
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""",06,41,40,97.6,40,0,0.0,"*","*","*","*",19,47.5,"*","*",2607
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",04,141,141,100.0,141,20,14.2,21,14.9,46,32.6,54,38.3,100,70.9,2503
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""",05,175,173,98.9,173,15,8.7,31,17.9,60,34.7,67,38.7,127,73.4,2551
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",06,136,133,97.8,132,15,11.4,25,18.9,56,42.4,36,27.3,92,69.7,2567
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",07,148,144,97.3,144,20,13.9,31,21.5,57,39.6,36,25.0,93,64.6,2580
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""",08,162,160,98.8,158,17,10.8,33,20.9,62,39.2,46,29.1,108,68.4,2611
"Clinton School District","=""0270011""","Lewin G. Joel Jr. School","=""0270311""",03,138,137,99.3,137,11,8.0,36,26.3,32,23.4,58,42.3,90,65.7,2466
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",03,164,164,100.0,164,19,11.6,35,21.3,51,31.1,59,36.0,110,67.1,2460
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",04,163,163,100.0,163,22,13.5,24,14.7,43,26.4,74,45.4,117,71.8,2518
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""",05,200,199,99.5,199,17,8.5,33,16.6,74,37.2,75,37.7,149,74.9,2552
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",06,211,209,99.1,209,18,8.6,37,17.7,87,41.6,67,32.1,154,73.7,2577
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",07,202,201,99.5,201,11,5.5,42,20.9,93,46.3,55,27.4,148,73.6,2599
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""",08,189,189,100.0,189,15,7.9,33,17.5,83,43.9,58,30.7,141,74.6,2620
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",03,12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",04,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",05,10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""",06,14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",03,42,42,100.0,42,7,16.7,11,26.2,11,26.2,13,31.0,24,57.1,2450
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",04,37,36,97.3,36,"*","*","*","*",13,36.1,12,33.3,25,69.4,2514
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",05,56,53,94.6,53,6,11.3,12,22.6,20,37.7,15,28.3,35,66.0,2533
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",06,39,36,92.3,36,6,16.7,7,19.4,16,44.4,7,19.4,23,63.9,2550
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",07,52,51,98.1,51,"*","*","*","*",23,45.1,16,31.4,39,76.5,2606
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""",08,59,59,100.0,59,"*","*","*","*",25,42.4,15,25.4,40,67.8,2605
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""",07,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",03,52,52,100.0,52,11,21.2,14,26.9,16,30.8,11,21.2,27,51.9,2433
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",04,60,59,98.3,59,13,22.0,16,27.1,13,22.0,17,28.8,30,50.8,2482
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",05,41,40,97.6,40,9,22.5,9,22.5,10,25.0,12,30.0,22,55.0,2515
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",06,44,43,97.7,43,8,18.6,9,20.9,16,37.2,10,23.3,26,60.5,2543
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",07,30,29,96.7,29,10,34.5,7,24.1,12,41.4,0,0.0,12,41.4,2536
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""",08,28,28,100.0,28,"*","*",6,21.4,14,50.0,"*","*","*","*",2592
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",04,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",05,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",06,17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",07,14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""",08,26,26,100.0,26,16,61.5,"*","*","*","*",0,0.0,"*","*",2467
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",03,13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",04,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",05,11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",06,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",07,11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""",08,19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""",06,126,124,98.4,124,14,11.3,20,16.1,49,39.5,41,33.1,90,72.6,2572
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""",07,134,129,96.3,129,9,7.0,17,13.2,59,45.7,44,34.1,103,79.8,2613
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""",08,138,137,99.3,137,8,5.8,25,18.2,67,48.9,37,27.0,104,75.9,2621
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""",03,119,118,99.2,118,18,15.3,32,27.1,40,33.9,28,23.7,68,57.6,2442
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""",04,121,121,100.0,121,14,11.6,15,12.4,33,27.3,59,48.8,92,76.0,2519
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""",05,115,115,100.0,115,15,13.0,20,17.4,41,35.7,39,33.9,80,69.6,2542
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""",06,148,148,100.0,148,13,8.8,32,21.6,56,37.8,47,31.8,103,69.6,2574
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""",07,150,150,100.0,150,13,8.7,29,19.3,62,41.3,46,30.7,108,72.0,2598
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""",08,142,142,100.0,142,9,6.3,36,25.4,63,44.4,34,23.9,97,68.3,2606
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""",03,152,151,99.3,151,23,15.2,35,23.2,42,27.8,51,33.8,93,61.6,2451
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""",04,149,149,100.0,149,37,24.8,27,18.1,43,28.9,42,28.2,85,57.0,2477
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""",05,176,176,100.0,176,34,19.3,38,21.6,59,33.5,45,25.6,104,59.1,2515
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",06,307,306,99.7,306,60,19.6,105,34.3,105,34.3,36,11.8,141,46.1,2525
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",07,347,338,97.4,338,100,29.6,109,32.2,110,32.5,19,5.6,129,38.2,2524
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""",08,351,348,99.1,348,73,21.0,111,31.9,138,39.7,26,7.5,164,47.1,2557
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",03,72,72,100.0,72,14,19.4,28,38.9,22,30.6,8,11.1,30,41.7,2418
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",04,62,62,100.0,62,19,30.6,14,22.6,17,27.4,12,19.4,29,46.8,2456
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""",05,64,64,100.0,64,17,26.6,14,21.9,26,40.6,7,10.9,33,51.6,2501
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",03,50,50,100.0,50,13,26.0,18,36.0,8,16.0,11,22.0,19,38.0,2426
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",04,51,51,100.0,51,18,35.3,"*","*","*","*",13,25.5,"*","*",2460
"Danbury School District","=""0340011""","Great Plain School","=""0341111""",05,55,54,98.2,54,24,44.4,"*","*","*","*",11,20.4,"*","*",2473
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",03,75,75,100.0,75,15,20.0,27,36.0,17,22.7,16,21.3,33,44.0,2429
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",04,58,58,100.0,58,13,22.4,13,22.4,13,22.4,19,32.8,32,55.2,2485
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""",05,64,63,98.4,63,10,15.9,19,30.2,16,25.4,18,28.6,34,54.0,2511
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",04,176,175,99.4,175,48,27.4,37,21.1,45,25.7,45,25.7,90,51.4,2473
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""",05,191,188,98.4,188,52,27.7,37,19.7,56,29.8,43,22.9,99,52.7,2505
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""",03,97,96,99.0,95,32,33.7,20,21.1,24,25.3,19,20.0,43,45.3,2406
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""",03,80,78,97.5,78,10,12.8,24,30.8,17,21.8,27,34.6,44,56.4,2452
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",03,82,82,100.0,82,11,13.4,33,40.2,26,31.7,12,14.6,38,46.3,2426
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",04,"*","*","*","*","*","*","*","*",22,44.0,13,26.0,35,70.0,"*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""",05,52,52,100.0,52,"*","*",15,28.8,25,48.1,"*","*","*","*",2517
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",03,103,103,100.0,103,28,27.2,31,30.1,27,26.2,17,16.5,44,42.7,2415
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",04,97,97,100.0,97,30,30.9,30,30.9,23,23.7,14,14.4,37,38.1,2446
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""",05,87,87,100.0,87,19,21.8,17,19.5,34,39.1,17,19.5,51,58.6,2510
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",03,52,52,100.0,52,13,25.0,13,25.0,10,19.2,16,30.8,26,50.0,2432
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",04,60,58,96.7,58,16,27.6,14,24.1,20,34.5,8,13.8,28,48.3,2459
"Danbury School District","=""0340011""","Pembroke School","=""0341511""",05,58,57,98.3,57,7,12.3,15,26.3,21,36.8,14,24.6,35,61.4,2532
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",06,287,287,100.0,287,99,34.5,99,34.5,72,25.1,17,5.9,89,31.0,2485
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",07,317,316,99.7,316,109,34.5,93,29.4,94,29.7,20,6.3,114,36.1,2517
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""",08,352,348,98.9,348,117,33.6,101,29.0,98,28.2,32,9.2,130,37.4,2536
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",03,83,83,100.0,83,14,16.9,22,26.5,25,30.1,22,26.5,47,56.6,2441
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",04,76,76,100.0,76,25,32.9,13,17.1,21,27.6,17,22.4,38,50.0,2463
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""",05,86,86,100.0,85,18,21.2,19,22.4,29,34.1,19,22.4,48,56.5,2510
"Danbury School District","=""0340011""","South Street School","=""0341011""",03,56,55,98.2,55,10,18.2,27,49.1,9,16.4,9,16.4,"*","*",2417
"Danbury School District","=""0340011""","South Street School","=""0341011""",04,65,65,100.0,65,21,32.3,11,16.9,22,33.8,11,16.9,33,50.8,2466
"Danbury School District","=""0340011""","South Street School","=""0341011""",05,58,58,100.0,58,18,31.0,"*","*",23,39.7,"*","*","*","*",2490
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",03,90,90,100.0,90,24,26.7,25,27.8,20,22.2,21,23.3,41,45.6,2424
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",04,83,81,97.6,81,27,33.3,11,13.6,21,25.9,22,27.2,43,53.1,2461
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""",05,91,91,100.0,91,27,29.7,20,22.0,26,28.6,18,19.8,44,48.4,2487
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",03,68,67,98.5,67,6,9.0,12,17.9,24,35.8,25,37.3,49,73.1,2467
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",04,67,63,94.0,63,8,12.7,13,20.6,18,28.6,24,38.1,42,66.7,2505
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""",05,60,59,98.3,59,6,10.2,10,16.9,20,33.9,23,39.0,43,72.9,2552
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",06,200,199,99.5,199,41,20.6,61,30.7,71,35.7,26,13.1,97,48.7,2529
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",07,197,196,99.5,196,30,15.3,52,26.5,78,39.8,36,18.4,114,58.2,2572
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""",08,100,99,99.0,98,12,12.2,27,27.6,42,42.9,17,17.3,59,60.2,2590
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",03,88,86,97.7,86,"*","*","*","*",19,22.1,60,69.8,79,91.9,2515
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",04,90,89,98.9,89,"*","*","*","*",28,31.5,46,51.7,74,83.1,2545
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""",05,94,92,97.9,92,"*","*","*","*",30,32.6,50,54.3,80,87.0,2589
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",03,76,76,100.0,76,"*","*","*","*",11,14.5,51,67.1,62,81.6,2516
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",04,70,70,100.0,70,"*","*","*","*",11,15.7,46,65.7,57,81.4,2550
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""",05,67,67,100.0,67,"*","*","*","*",20,29.9,41,61.2,61,91.0,2590
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",06,416,412,99.0,412,19,4.6,37,9.0,143,34.7,213,51.7,356,86.4,2610
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",07,375,369,98.4,369,11,3.0,31,8.4,152,41.2,175,47.4,327,88.6,2636
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""",08,374,369,98.7,369,8,2.2,31,8.4,163,44.2,167,45.3,330,89.4,2656
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",03,73,73,100.0,73,"*","*","*","*",16,21.9,45,61.6,61,83.6,2500
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",04,77,77,100.0,77,"*","*","*","*",18,23.4,45,58.4,63,81.8,2547
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""",05,69,69,100.0,69,"*","*","*","*",23,33.3,41,59.4,64,92.8,2596
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",03,65,64,98.5,64,"*","*","*","*",18,28.1,31,48.4,49,76.6,2486
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",04,69,67,97.1,67,"*","*","*","*",12,17.9,44,65.7,56,83.6,2561
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""",05,63,63,100.0,63,"*","*","*","*",19,30.2,34,54.0,53,84.1,2581
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",03,74,74,100.0,74,"*","*",15,20.3,"*","*",47,63.5,"*","*",2501
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",04,76,76,100.0,76,"*","*","*","*",12,15.8,60,78.9,72,94.7,2565
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""",05,60,60,100.0,60,"*","*","*","*",12,20.0,45,75.0,57,95.0,2613
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",03,47,47,100.0,47,"*","*",13,27.7,17,36.2,"*","*","*","*",2443
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",04,52,51,98.1,51,10,19.6,"*","*","*","*",21,41.2,"*","*",2499
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",05,"*","*","*","*","*","*",13,30.2,"*","*",15,34.9,"*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""",06,57,57,100.0,57,6,10.5,12,21.1,22,38.6,17,29.8,39,68.4,2569
"Derby School District","=""0370011""","Bradley School","=""0370611""",03,61,61,100.0,61,8,13.1,13,21.3,24,39.3,16,26.2,40,65.6,2447
"Derby School District","=""0370011""","Bradley School","=""0370611""",04,70,70,100.0,70,24,34.3,13,18.6,16,22.9,17,24.3,33,47.1,2457
"Derby School District","=""0370011""","Bradley School","=""0370611""",05,56,56,100.0,56,9,16.1,11,19.6,25,44.6,11,19.6,36,64.3,2521
"Derby School District","=""0370011""","Derby Alternative Education Center","=""0370511""",08,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",06,112,112,100.0,112,51,45.5,32,28.6,"*","*","*","*",29,25.9,2464
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",07,109,109,100.0,109,44,40.4,34,31.2,25,22.9,6,5.5,31,28.4,2498
"Derby School District","=""0370011""","Derby Middle School","=""0375011""",08,97,97,100.0,97,"*","*",29,29.9,35,36.1,"*","*","*","*",2536
"Derby School District","=""0370011""","Irving School","=""0370411""",03,57,57,100.0,57,27,47.4,11,19.3,12,21.1,7,12.3,19,33.3,2390
"Derby School District","=""0370011""","Irving School","=""0370411""",04,60,60,100.0,60,25,41.7,12,20.0,14,23.3,9,15.0,23,38.3,2440
"Derby School District","=""0370011""","Irving School","=""0370411""",05,52,52,100.0,52,18,34.6,"*","*",16,30.8,"*","*","*","*",2473
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",06,61,61,100.0,61,8,13.1,15,24.6,25,41.0,13,21.3,38,62.3,2547
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",07,74,74,100.0,74,12,16.2,15,20.3,36,48.6,11,14.9,47,63.5,2567
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""",08,63,62,98.4,62,8,12.9,12,19.4,19,30.6,23,37.1,42,67.7,2609
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",03,73,73,100.0,73,"*","*","*","*",23,31.5,37,50.7,60,82.2,2483
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",04,51,51,100.0,51,7,13.7,9,17.6,16,31.4,19,37.3,35,68.6,2504
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""",05,71,71,100.0,71,"*","*","*","*",25,35.2,34,47.9,59,83.1,2576
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""",03,71,69,97.2,69,7,10.1,10,14.5,21,30.4,31,44.9,52,75.4,2472
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",04,75,73,97.3,73,17,23.3,17,23.3,14,19.2,25,34.2,39,53.4,2487
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",05,69,68,98.6,68,"*","*","*","*",21,30.9,33,48.5,54,79.4,2569
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",06,78,77,98.7,77,6,7.8,23,29.9,18,23.4,30,39.0,48,62.3,2574
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",07,102,94,92.2,94,16,17.0,11,11.7,36,38.3,31,33.0,67,71.3,2593
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""",08,101,95,94.1,95,11,11.6,27,28.4,45,47.4,12,12.6,57,60.0,2584
"East Hampton School District","=""0420011""","Center School","=""0420311""",04,157,150,95.5,150,25,16.7,35,23.3,49,32.7,41,27.3,90,60.0,2490
"East Hampton School District","=""0420011""","Center School","=""0420311""",05,133,124,93.2,124,23,18.5,26,21.0,44,35.5,31,25.0,75,60.5,2520
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",06,152,146,96.1,146,27,18.5,36,24.7,56,38.4,27,18.5,83,56.8,2543
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",07,132,120,90.9,120,26,21.7,29,24.2,48,40.0,17,14.2,65,54.2,2554
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""",08,148,131,88.5,131,20,15.3,32,24.4,57,43.5,22,16.8,79,60.3,2588
"East Hampton School District","=""0420011""","Memorial School","=""0420111""",03,160,157,98.1,157,28,17.8,47,29.9,32,20.4,50,31.8,82,52.2,2440
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",03,61,61,100.0,61,35,57.4,17,27.9,"*","*","*","*",9,14.8,2363
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",04,59,59,100.0,59,33,55.9,15,25.4,"*","*","*","*",11,18.6,2396
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""",05,44,44,100.0,44,23,52.3,10,22.7,"*","*","*","*",11,25.0,2435
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",03,63,63,100.0,63,41,65.1,14,22.2,"*","*","*","*",8,12.7,2350
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",04,60,60,100.0,60,40,66.7,10,16.7,"*","*","*","*",10,16.7,2398
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""",05,58,58,100.0,58,26,44.8,"*","*",18,31.0,"*","*","*","*",2451
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",03,45,45,100.0,45,16,35.6,17,37.8,"*","*","*","*",12,26.7,2383
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",04,54,54,100.0,53,25,47.2,8,15.1,11,20.8,9,17.0,20,37.7,2431
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""",05,51,51,100.0,51,30,58.8,"*","*",14,27.5,"*","*","*","*",2435
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",03,79,79,100.0,79,30,38.0,24,30.4,15,19.0,10,12.7,25,31.6,2396
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",04,88,88,100.0,88,35,39.8,27,30.7,12,13.6,14,15.9,26,29.5,2439
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""",05,91,91,100.0,91,22,24.2,20,22.0,40,44.0,9,9.9,49,53.8,2493
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",06,244,241,98.8,241,99,41.1,74,30.7,47,19.5,21,8.7,68,28.2,2478
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",07,367,364,99.2,361,151,41.8,96,26.6,87,24.1,27,7.5,114,31.6,2504
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""",08,477,471,98.7,471,198,42.0,145,30.8,113,24.0,15,3.2,128,27.2,2511
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",03,59,59,100.0,59,13,22.0,17,28.8,12,20.3,17,28.8,29,49.2,2433
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",04,56,56,100.0,56,11,19.6,13,23.2,15,26.8,17,30.4,32,57.1,2480
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""",05,63,63,100.0,63,10,15.9,11,17.5,21,33.3,21,33.3,42,66.7,2525
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",03,35,35,100.0,35,11,31.4,"*","*",15,42.9,"*","*","*","*",2414
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",04,36,36,100.0,36,12,33.3,7,19.4,10,27.8,7,19.4,17,47.2,2461
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""",05,37,37,100.0,37,12,32.4,"*","*",16,43.2,"*","*","*","*",2480
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",03,41,41,100.0,41,7,17.1,14,34.1,9,22.0,11,26.8,20,48.8,2436
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",04,38,38,100.0,38,"*","*",12,31.6,13,34.2,"*","*","*","*",2481
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""",05,49,49,100.0,49,17,34.7,7,14.3,17,34.7,8,16.3,25,51.0,2496
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",03,71,71,100.0,70,43,61.4,18,25.7,"*","*","*","*",9,12.9,2344
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",04,64,64,100.0,64,34,53.1,9,14.1,11,17.2,10,15.6,21,32.8,2419
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",05,76,76,100.0,76,30,39.5,23,30.3,17,22.4,6,7.9,23,30.3,2458
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""",06,53,53,100.0,53,23,43.4,15,28.3,"*","*","*","*",15,28.3,2481
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",03,51,51,100.0,50,19,38.0,15,30.0,"*","*","*","*",16,32.0,2392
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",04,38,38,100.0,38,23,60.5,10,26.3,"*","*","*","*","*","*",2395
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""",05,36,36,100.0,36,15,41.7,11,30.6,"*","*","*","*",10,27.8,2463
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""",06,110,110,100.0,110,35,31.8,24,21.8,43,39.1,8,7.3,51,46.4,2511
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""",07,89,89,100.0,89,36,40.4,30,33.7,"*","*","*","*",23,25.8,2502
"East Hartford School District","=""0430011""","Woodland School","=""0439011""",03,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
