"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Special Education Stat"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",548,546,99.6,546,23,4.2,92,16.8,148,27.1,283,51.8,431,78.9
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",70,68,97.1,68,30,44.1,21,30.9,11,16.2,6,8.8,17,25.0
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",134,134,100.0,134,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",118,118,100.0,118,"*","*",27,22.9,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",566,563,99.5,563,"*","*",129,22.9,161,28.6,"*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",85,83,97.6,83,45,54.2,20,24.1,"*","*","*","*",18,21.7
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",98,96,98.0,96,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",223,223,100.0,223,8,3.6,32,14.3,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",30,30,100.0,30,14,46.7,11,36.7,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",439,438,99.8,438,10,2.3,66,15.1,129,29.5,233,53.2,362,82.6
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",42,42,100.0,42,17,40.5,11,26.2,8,19.0,6,14.3,14,33.3
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",215,214,99.5,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",202,202,100.0,202,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","N",167,167,100.0,167,"*","*",47,28.1,"*","*",52,31.1,"*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Y",25,25,100.0,25,14,56.0,"*","*","*","*",0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","N",253,250,98.8,250,6,2.4,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Y",23,22,95.7,22,11,50.0,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",925,923,99.8,923,"*","*",173,18.7,277,30.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",105,104,99.0,104,61,58.7,31,29.8,"*","*","*","*",12,11.5
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",278,273,98.2,273,23,8.4,77,28.2,"*","*","*","*",173,63.4
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",30,30,100.0,30,16,53.3,8,26.7,"*","*","*","*",6,20.0
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","N",233,231,99.1,231,7,3.0,49,21.2,66,28.6,109,47.2,175,75.8
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Y",38,37,97.4,37,11,29.7,13,35.1,7,18.9,6,16.2,13,35.1
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","N",231,230,99.6,230,10,4.3,61,26.5,"*","*","*","*",159,69.1
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Y",29,29,100.0,29,13,44.8,9,31.0,"*","*","*","*",7,24.1
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","N",180,180,100.0,180,108,60.0,"*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Y",30,27,90.0,27,25,92.6,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",504,499,99.0,499,"*","*",136,27.3,"*","*",150,30.1,"*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",48,47,97.9,47,31,66.0,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","N",217,216,99.5,216,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",736,734,99.7,734,22,3.0,91,12.4,148,20.2,473,64.4,621,84.6
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",83,83,100.0,83,32,38.6,29,34.9,14,16.9,8,9.6,22,26.5
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","N",214,213,99.5,213,21,9.9,36,16.9,68,31.9,88,41.3,156,73.2
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Y",21,21,100.0,21,14,66.7,7,33.3,0,0.0,0,0.0,0,0.0
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","N",140,140,100.0,140,30,21.4,"*","*","*","*",21,15.0,"*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Y",23,23,100.0,23,18,78.3,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","N",164,164,100.0,164,0,0.0,"*","*",42,25.6,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Y",25,25,100.0,25,11,44.0,"*","*",7,28.0,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","N",144,144,100.0,144,"*","*",46,31.9,41,28.5,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Y",23,23,100.0,23,15,65.2,"*","*",0,0.0,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","N",101,101,100.0,101,"*","*",39,38.6,"*","*",26,25.7,"*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Y",26,26,100.0,26,11,42.3,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","N",200,200,100.0,200,"*","*",23,11.5,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Y",34,34,100.0,34,"*","*",18,52.9,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","N",159,159,100.0,159,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","N",191,191,100.0,191,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","N",91,89,97.8,89,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","N",210,210,100.0,210,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",463,462,99.8,462,"*","*",126,27.3,111,24.0,"*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",72,72,100.0,72,54,75.0,"*","*",0,0.0,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","N",248,246,99.2,246,"*","*",83,33.7,"*","*",48,19.5,"*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Y",33,32,97.0,32,23,71.9,"*","*","*","*",0,0.0,"*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",468,464,99.1,464,64,13.8,142,30.6,"*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","Y",71,71,100.0,71,54,76.1,13,18.3,"*","*","*","*","*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",434,433,99.8,433,"*","*",136,31.4,"*","*",114,26.3,"*","*"
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",56,55,98.2,55,41,74.5,"*","*","*","*",0,0.0,"*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","N",138,138,100.0,138,36,26.1,"*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","Y",27,27,100.0,27,19,70.4,"*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","N",102,102,100.0,102,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","N",147,147,100.0,147,38,25.9,"*","*",42,28.6,"*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""","Y",22,22,100.0,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","N",104,104,100.0,104,"*","*",36,34.6,"*","*",29,27.9,"*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""","Y",20,20,100.0,20,12,60.0,"*","*","*","*",0,0.0,"*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","N",164,164,100.0,164,"*","*",44,26.8,"*","*",52,31.7,"*","*"
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Y",22,22,100.0,22,13,59.1,"*","*","*","*",0,0.0,"*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","N",123,123,100.0,123,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","N",103,102,99.0,102,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",362,359,99.2,359,117,32.6,131,36.5,"*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",73,72,98.6,72,54,75.0,13,18.1,"*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","N",494,492,99.6,492,"*","*",109,22.2,165,33.5,"*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Y",63,63,100.0,63,31,49.2,23,36.5,"*","*","*","*",9,14.3
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","N",122,122,100.0,119,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","N",97,97,100.0,97,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",487,485,99.6,485,"*","*",103,21.2,131,27.0,"*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",61,61,100.0,61,22,36.1,22,36.1,"*","*","*","*",17,27.9
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","N",109,109,100.0,109,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","N",139,139,100.0,139,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","N",213,211,99.1,211,"*","*",68,32.2,"*","*",50,23.7,"*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Y",47,45,95.7,45,31,68.9,"*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","N",121,121,100.0,121,47,38.8,"*","*",25,20.7,"*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Y",39,39,100.0,39,35,89.7,"*","*",0,0.0,"*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","N",128,128,100.0,128,32,25.0,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Y",25,25,100.0,25,18,72.0,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",676,660,97.6,660,226,34.2,198,30.0,"*","*","*","*",236,35.8
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",125,121,96.8,121,91,75.2,22,18.2,"*","*","*","*",8,6.6
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","N",154,154,100.0,154,46,29.9,"*","*",32,20.8,"*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Y",30,30,100.0,30,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","N",153,152,99.3,152,36,23.7,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Y",27,27,100.0,27,21,77.8,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","N",161,160,99.4,160,39,24.4,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Y",28,27,96.4,27,20,74.1,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","N",212,206,97.2,206,22,10.7,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Y",30,29,96.7,29,20,69.0,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","N",198,197,99.5,197,"*","*",47,23.9,81,41.1,"*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Y",36,36,100.0,36,18,50.0,9,25.0,"*","*","*","*",9,25.0
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N",311,287,92.3,287,229,79.8,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y",64,52,81.3,52,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N",243,239,98.4,239,145,60.7,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y",51,46,90.2,46,41,89.1,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","N",96,95,99.0,95,41,43.2,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",28,27,96.4,27,23,85.2,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",167,166,99.4,166,39,23.5,"*","*",45,27.1,"*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",29,29,100.0,29,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","N",255,252,98.8,251,206,82.1,39,15.5,"*","*","*","*",6,2.4
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",67,67,100.0,67,67,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Burr School","=""0642311""","N",326,326,100.0,326,228,69.9,"*","*",19,5.8,"*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",61,61,100.0,61,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",236,232,98.3,232,103,44.4,"*","*",37,15.9,"*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",40,40,100.0,40,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Clark School","=""0642411""","N",119,119,100.0,119,82,68.9,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y",30,30,100.0,30,25,83.3,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",259,257,99.2,257,132,51.4,"*","*","*","*",11,4.3,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",29,29,100.0,28,25,89.3,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","N",348,337,96.8,336,182,54.2,101,30.1,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y",47,45,95.7,45,36,80.0,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Y",31,31,100.0,31,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Y",10,10,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","N",304,302,99.3,302,61,20.2,106,35.1,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Y",53,53,100.0,53,41,77.4,10,18.9,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","N",205,205,100.0,205,92,44.9,76,37.1,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""","Y",59,59,100.0,59,51,86.4,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","N",143,139,97.2,139,102,73.4,27,19.4,"*","*","*","*",10,7.2
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Y",31,31,100.0,31,31,100.0,0,0.0,0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N",269,265,98.5,265,145,54.7,"*","*","*","*",6,2.3,"*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",48,48,100.0,48,46,95.8,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",547,545,99.6,545,234,42.9,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",69,69,100.0,69,65,94.2,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","N",337,335,99.4,335,160,47.8,130,38.8,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Y",51,50,98.0,50,39,78.0,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","LC - Moylan","=""0649811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","N",278,278,100.0,278,173,62.2,"*","*","*","*",7,2.5,"*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Y",62,62,100.0,62,56,90.3,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","N",162,162,100.0,162,111,68.5,"*","*",8,4.9,"*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Y",45,45,100.0,45,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","MDP - Batchelder School","=""0644811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","N",198,197,99.5,197,149,75.6,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Y",45,45,100.0,45,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","N",175,174,99.4,174,144,82.8,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Y",34,34,100.0,34,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N",91,90,98.9,90,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","Y",14,14,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N",297,294,99.0,294,74,25.2,115,39.1,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Y",53,53,100.0,53,41,77.4,8,15.1,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","N",198,198,100.0,198,115,58.1,"*","*",16,8.1,"*","*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""","Y",45,44,97.8,44,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",383,382,99.7,382,132,34.6,"*","*","*","*",28,7.3,"*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",64,64,100.0,64,60,93.8,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","N",168,163,97.0,163,130,79.8,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""","Y",56,55,98.2,55,53,96.4,"*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","N",207,199,96.1,199,"*","*",51,25.6,56,28.1,"*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Y",32,30,93.8,30,22,73.3,"*","*",0,0.0,"*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","N",255,255,100.0,255,106,41.6,80,31.4,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""","Y",40,40,100.0,40,32,80.0,6,15.0,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","N",158,157,99.4,157,72,45.9,"*","*",23,14.6,"*","*","*","*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""","Y",29,29,100.0,29,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","N",223,215,96.4,215,122,56.7,"*","*",22,10.2,"*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Y",46,43,93.5,43,"*","*","*","*",0,0.0,0,0.0,0,0.0
