"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",122,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",92,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",9,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",19,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",41,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",29,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",50,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",52,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",51,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",43,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",109,104,95.4
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",112,104,92.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",129,109,84.5
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",151,119,78.8
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",279,274,98.2
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",222,222,100.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",154,129,83.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",133,114,85.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",161,146,90.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",137,122,89.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",113,105,92.9
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",141,123,87.2
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",197,137,69.5
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",218,135,61.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",192,148,77.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",169,119,70.4
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",70,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",44,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",172,116,67.4
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",172,107,62.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",142,133,93.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",127,117,92.1
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",123,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",122,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",207,186,89.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",202,187,92.6
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",193,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",209,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",223,166,74.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",229,161,70.3
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",30,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",45,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",108,108,100.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",84,84,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",212,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",251,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",151,142,94.0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",151,140,92.7
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",144,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",159,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",117,83,70.9
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",133,90,67.7
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",61,57,93.4
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",70,60,85.7
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",158,144,91.1
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",189,162,85.7
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",113,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",112,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",155,148,95.5
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",144,136,94.4

