"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",32,27,84.4
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",477,433,90.8
"Norwich School District","Thames River Academy","Eligible For Free Lunch",25,"*","*"
"Norwich School District","Thames River Academy","Eligible For Reduced Lunch","*","*","*"
"Norwich School District","Thames River Academy","Not Eligible For Lunch","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",129,128,99.2
"Oxford School District","Oxford High School","Eligible For Free Lunch",9,"*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch",7,"*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",130,124,95.4
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",48,39,81.3
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",22,20,90.9
"Plainfield School District","Plainfield High School","Not Eligible For Lunch",128,119,93.0
"Plainville School District","Plainville High School","Eligible For Free Lunch",36,33,91.7
"Plainville School District","Plainville High School","Eligible For Reduced Lunch",26,23,88.5
"Plainville School District","Plainville High School","Not Eligible For Lunch",141,135,95.7
"Plymouth School District","Terryville High School","Eligible For Free Lunch",27,23,85.2
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",14,13,92.9
"Plymouth School District","Terryville High School","Not Eligible For Lunch",93,86,92.5
"Portland School District","Portland High School","Eligible For Free Lunch","*","*","*"
"Portland School District","Portland High School","Eligible For Reduced Lunch","*","*","*"
"Portland School District","Portland High School","Not Eligible For Lunch",69,67,97.1
"Putnam School District","Putnam High School","Eligible For Free Lunch",25,20,80.0
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",13,12,92.3
"Putnam School District","Putnam High School","Not Eligible For Lunch",28,28,100.0
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch",9,9,100.0
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch",16,15,93.8
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",110,106,96.4
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch",9,8,88.9
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch",8,6,75.0
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",142,134,94.4
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch",12,11,91.7
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch",11,10,90.9
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",409,400,97.8
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",75,71,94.7
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",168,166,98.8
"Regional School District 08","RHAM High School","Eligible For Free Lunch",10,9,90.0
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch",9,8,88.9
"Regional School District 08","RHAM High School","Not Eligible For Lunch",271,260,95.9
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch",225,221,98.2
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",217,212,97.7
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",26,26,100.0
"Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch",62,54,87.1
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch",135,134,99.3
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch",7,"*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",181,179,98.9
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch",11,11,100.0
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch",8,7,87.5
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",308,296,96.1
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",18,16,88.9
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",16,14,87.5
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",158,154,97.5
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch",11,8,72.7
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch",8,7,87.5
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",170,164,96.5
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",94,93,98.9
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",28,20,71.4
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",15,12,80.0
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",254,240,94.5
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",420,417,99.3
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",17,12,70.6
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",9,9,100.0
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",182,175,96.2
"Seymour School District","Seymour High School","Eligible For Free Lunch",27,20,74.1
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",12,12,100.0
"Seymour School District","Seymour High School","Not Eligible For Lunch",110,104,94.5
"Shelton School District","Shelton High School","Eligible For Free Lunch",51,42,82.4
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",27,24,88.9
"Shelton School District","Shelton High School","Not Eligible For Lunch",346,333,96.2
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",23,20,87.0
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",8,8,100.0
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",368,367,99.7
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",129,127,98.4
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",24,21,87.5
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",11,10,90.9
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",342,338,98.8
"Southington School District","Southington High School","Eligible For Free Lunch",55,48,87.3
"Southington School District","Southington High School","Eligible For Reduced Lunch",26,23,88.5
"Southington School District","Southington High School","Not Eligible For Lunch",408,396,97.1
"Stafford School District","Stafford High School","Eligible For Free Lunch",21,16,76.2
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",24,23,95.8
"Stafford School District","Stafford High School","Not Eligible For Lunch",94,86,91.5
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",30,18,60.0
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch",6,"*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch",8,"*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",155,133,85.8
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",50,45,90.0
"Stamford School District","Stamford High School","Not Eligible For Lunch",176,162,92.0
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",46,45,97.8
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",18,18,100.0
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",100,99,99.0
"Stamford School District","Westhill High School","Eligible For Free Lunch",252,206,81.7
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",87,81,93.1
"Stamford School District","Westhill High School","Not Eligible For Lunch",283,260,91.9
"Stonington School District","Stonington High School","Eligible For Free Lunch",17,16,94.1
"Stonington School District","Stonington High School","Eligible For Reduced Lunch",11,9,81.8
"Stonington School District","Stonington High School","Not Eligible For Lunch",150,145,96.7
"Stratford School District","Bunnell High School","Eligible For Free Lunch",62,47,75.8
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",39,32,82.1
"Stratford School District","Bunnell High School","Not Eligible For Lunch",189,183,96.8
"Stratford School District","Stratford High School","Eligible For Free Lunch",100,89,89.0
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",39,36,92.3
"Stratford School District","Stratford High School","Not Eligible For Lunch",137,130,94.9
"Suffield School District","Suffield High School","Eligible For Free Lunch",12,8,66.7
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",9,7,77.8
"Suffield School District","Suffield High School","Not Eligible For Lunch",182,174,95.6
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",29,23,79.3
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",23,21,91.3
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",12,12,100.0
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",54,51,94.4
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",13,10,76.9
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",10,9,90.0
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",67,65,97.0
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",20,17,85.0
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch",11,8,72.7
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",68,64,94.1
"Tolland School District","Tolland High School","Eligible For Free Lunch","*","*","*"
"Tolland School District","Tolland High School","Eligible For Reduced Lunch","*","*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",215,211,98.1
"Torrington School District","Torrington High School","Eligible For Free Lunch",89,61,68.5
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",34,25,73.5
"Torrington School District","Torrington High School","Not Eligible For Lunch",170,158,92.9
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",27,27,100.0
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",21,20,95.2
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",490,484,98.8
"Vernon School District","Rockville High School","Eligible For Free Lunch",74,57,77.0
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",17,15,88.2
"Vernon School District","Rockville High School","Not Eligible For Lunch",167,152,91.0
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",40,32,80.0
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch",9,8,88.9
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",234,226,96.6
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch",19,15,78.9
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch",7,7,100.0
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",215,207,96.3
"Waterbury School District","Crosby High School","Eligible For Free Lunch",248,154,62.1
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",52,37,71.2
"Waterbury School District","Crosby High School","Not Eligible For Lunch",44,27,61.4
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",251,165,65.7
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",49,39,79.6
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",66,51,77.3
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",38,36,94.7
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",20,20,100.0
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",49,46,93.9
"Waterbury School District","Wilby High School","Eligible For Free Lunch",269,176,65.4
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",39,34,87.2
"Waterbury School District","Wilby High School","Not Eligible For Lunch",48,34,70.8
"Waterford School District","Waterford High School","Eligible For Free Lunch",24,20,83.3
"Waterford School District","Waterford High School","Eligible For Reduced Lunch",16,14,87.5
"Waterford School District","Waterford High School","Not Eligible For Lunch",198,189,95.5
"Watertown School District","Watertown High School","Eligible For Free Lunch",30,23,76.7
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",26,24,92.3
"Watertown School District","Watertown High School","Not Eligible For Lunch",176,169,96.0
"West Hartford School District","Conard High School","Eligible For Free Lunch",70,62,88.6
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",22,21,95.5
"West Hartford School District","Conard High School","Not Eligible For Lunch",248,244,98.4
"West Hartford School District","Hall High School","Eligible For Free Lunch",58,48,82.8
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",15,13,86.7
"West Hartford School District","Hall High School","Not Eligible For Lunch",320,316,98.8
"West Haven School District","West Haven High School","Eligible For Free Lunch",173,118,68.2
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",62,49,79.0
"West Haven School District","West Haven High School","Not Eligible For Lunch",143,121,84.6
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",70,68,97.1
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*"
"Weston School District","Weston High School","Eligible For Reduced Lunch","*","*","*"
"Weston School District","Weston High School","Not Eligible For Lunch",180,180,100.0
"Westport School District","Staples High School","Eligible For Free Lunch",11,"*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch",6,"*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",408,404,99.0
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",27,24,88.9
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",26,21,80.8
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",235,223,94.9
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*"
"Wilton School District","Wilton High School","Not Eligible For Lunch","*","*","*"
"Windham School District","Windham High School","Eligible For Free Lunch",97,66,68.0
"Windham School District","Windham High School","Eligible For Reduced Lunch",30,27,90.0
"Windham School District","Windham High School","Not Eligible For Lunch",52,46,88.5
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",30,23,76.7
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",21,20,95.2
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",95,93,97.9
"Windsor School District","Windsor High School","Eligible For Free Lunch",65,51,78.5
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",37,35,94.6
"Windsor School District","Windsor High School","Not Eligible For Lunch",213,199,93.4
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",28,25,89.3
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",32,30,93.8
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",159,153,96.2
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch",6,"*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch",30,"*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",250,245,98.0

