"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",203,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",74,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",55,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",163,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",169,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",259,252,97.3
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",242,232,95.9
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",65,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",75,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",30,12,40.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",25,10,40.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",231,218,94.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",242,222,91.7
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",69,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",96,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",260,244,93.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",269,245,91.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",90,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",80,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",163,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",171,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",126,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",159,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",115,113,98.3
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",98,91,92.9
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",24,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",10,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",43,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",41,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",39,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",31,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",42,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",41,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",113,107,94.7
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",110,102,92.7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",123,112,91.1
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",132,119,90.2
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",284,280,98.6
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",265,253,95.5
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",138,124,89.9
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",151,129,85.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",146,137,93.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",104,94,90.4
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",111,107,96.4
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",114,109,95.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",187,149,79.7
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",205,147,71.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",167,120,71.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",205,140,68.3
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",72,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",48,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",165,117,70.9
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",198,140,70.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",87,87,100.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",110,100,90.9
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",124,118,95.2
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",104,97,93.3
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",168,163,97.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",178,172,96.6
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",175,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",196,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",196,167,85.2
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",212,159,75.0
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",37,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",33,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",88,86,97.7
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",89,89,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",210,210,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",235,232,98.7
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",135,126,93.3
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",168,162,96.4
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",145,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",149,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",82,69,84.1
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",84,67,79.8
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",64,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",65,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",137,131,95.6
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",151,143,94.7
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",120,117,97.5
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",121,115,95.0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",125,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",146,"*","*"

