"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Graduates",
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELL",8,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-ELL",244,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELL",6,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-ELL",225,216,96.0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-ELL",350,270,77.1
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELL",42,26,61.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-ELL",313,237,75.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELL",59,23,39.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-ELL","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELL","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-ELL",307,231,75.2
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELL",56,26,46.4
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-ELL","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELL","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-ELL",337,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELL",9,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-ELL",363,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELL",8,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-ELL",395,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELL",13,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-ELL",70,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-ELL","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELL","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-ELL","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELL","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-ELL",296,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELL",7,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-ELL","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELL","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-ELL",130,109,83.8
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELL",36,27,75.0
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-ELL","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELL","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-ELL",282,268,95.0
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELL",6,6,"*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-ELL","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-ELL",271,"*","*"

