"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education Status"

"",,,,"Non-Graduates",,,
"Watertown School District","Watertown High School","Special Education",33,"*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",394,"*","*",18,4.6
"West Hartford School District","Conard High School","Special Education",26,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",350,"*","*",10,2.9
"West Hartford School District","Hall High School","Special Education",37,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",395,"*","*",101,25.6
"West Haven School District","West Haven High School","Special Education",35,"*","*",6,17.1
"Westbrook School District","Westbrook High School","Non-Special Education",71,"*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education",6,"*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",186,"*","*","*","*"
"Weston School District","Weston High School","Special Education",20,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",409,"*","*","*","*"
"Westport School District","Staples High School","Special Education",52,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",242,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",21,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",273,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",45,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",156,"*","*","*","*"
"Windham School District","Windham High School","Special Education",33,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",124,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",12,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",299,"*","*",19,6.4
"Windsor School District","Windsor High School","Special Education",44,"*","*",9,20.5
"Wolcott School District","Wolcott High School","Non-Special Education",196,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",24,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",265,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education",13,"*","*","*","*"

