"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Graduates",
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-Special Education",187,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Special Education",20,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-Special Education",281,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Special Education",43,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-Special Education",156,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Special Education",20,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-Special Education",124,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Special Education",27,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-Special Education",100,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Special Education",7,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-Special Education",245,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Special Education",35,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-Special Education",417,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Special Education",39,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-Special Education",165,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",14,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",122,112,91.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",12,9,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",336,324,96.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",26,19,73.1
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",346,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",43,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-Special Education",115,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Special Education",14,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-Special Education",292,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Special Education",40,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-Special Education",435,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Special Education",66,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-Special Education",125,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Special Education",15,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-Special Education",45,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Special Education",10,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",421,393,93.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",52,47,90.4
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education",146,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education",19,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",472,440,93.2
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",57,49,86.0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",161,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",9,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-Special Education",312,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Special Education",22,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-Special Education",259,245,94.6
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Special Education",26,22,84.6
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-Special Education",188,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Special Education",25,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-Special Education","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Special Education","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-Special Education",78,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Special Education",6,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-Special Education",60,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Special Education",10,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-Special Education",75,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Special Education",8,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-Special Education",204,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Special Education",19,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-Special Education",228,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Special Education",27,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",498,491,98.6
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",51,42,82.4
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-Special Education",255,229,89.8
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Special Education",34,24,70.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-Special Education",218,205,94.0
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Special Education",32,26,81.3
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-Special Education",197,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Special Education",28,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-Special Education",343,263,76.7
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Special Education",49,33,67.3
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-Special Education",321,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Special Education",51,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-Special Education",109,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Special Education",11,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-Special Education",291,207,71.1
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Special Education",72,50,69.4
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-Special Education",180,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Special Education",17,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-Special Education",203,197,97.0
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Special Education",25,18,72.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-Special Education",313,306,97.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Special Education",33,29,87.9
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-Special Education",336,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Special Education",35,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-Special Education",372,303,81.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Special Education",36,23,63.9
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-Special Education","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Special Education","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-Special Education",162,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Special Education",15,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-Special Education",386,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Special Education",59,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-Special Education",277,267,96.4
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Special Education",26,21,80.8
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-Special Education",258,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Special Education",36,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-Special Education",144,122,84.7
"Windham School District","=""1630011""","Windham High School","=""1636111""","Special Education",22,14,63.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-Special Education",121,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Special Education",8,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-Special Education",252,240,95.2
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Special Education",36,34,94.4
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-Special Education",225,219,97.3
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Special Education",16,13,"*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-Special Education",255,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Special Education",16,"*","*"

