"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Graduates",
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-ELL",309,217,70.2
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELL",57,38,66.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-ELL",107,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-ELL",305,212,69.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELL",51,32,62.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-ELL","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELL","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-ELL",325,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELL",15,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-ELL",373,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELL",20,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-ELL",353,269,76.2
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELL",25,19,76.0
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-ELL",82,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-ELL",189,189,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-ELL","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELL","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-ELL",277,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELL",11,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-ELL","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELL","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-ELL",135,110,81.5
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELL",44,29,65.9
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-ELL","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELL","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-ELL",309,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELL",6,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-ELL",219,208,95.0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","ELL","*","*","*"

