"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Graduates",
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Eligible For Reduced Lunch","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Not Eligible For Lunch",353,347,98.3
"Montville School District","=""0860011""","Montville High School","=""0866111""","Eligible For Free Lunch",25,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Eligible For Reduced Lunch",8,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Not Eligible For Lunch",161,141,87.6
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible For Free Lunch",88,67,76.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible For Reduced Lunch",32,25,78.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Not Eligible For Lunch",249,221,88.8
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Eligible For Free Lunch",413,218,52.8
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Eligible For Reduced Lunch",68,47,69.1
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Not Eligible For Lunch",242,167,69.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Not Eligible For Lunch","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible For Free Lunch","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible For Reduced Lunch","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Not Eligible For Lunch",229,219,95.6
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible For Free Lunch",53,41,77.4
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible For Reduced Lunch",10,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Not Eligible For Lunch",46,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible For Free Lunch",39,26,66.7
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible For Reduced Lunch",6,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Not Eligible For Lunch",32,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible For Free Lunch",93,77,82.8
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible For Reduced Lunch",14,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Not Eligible For Lunch",63,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible For Free Lunch",27,22,81.5
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible For Reduced Lunch","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Not Eligible For Lunch","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible For Free Lunch",215,122,56.7
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible For Reduced Lunch",11,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Not Eligible For Lunch",83,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible For Free Lunch",22,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible For Reduced Lunch","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Not Eligible For Lunch","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible For Free Lunch",37,26,70.3
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible For Reduced Lunch",6,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Not Eligible For Lunch",19,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible For Free Lunch",17,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible For Reduced Lunch",6,6,"*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Not Eligible For Lunch",38,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible For Free Lunch",353,206,58.4
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible For Reduced Lunch",12,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Not Eligible For Lunch",110,"*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible For Free Lunch",138,89,64.5
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible For Reduced Lunch",31,21,67.7
"New London School District","=""0950011""","New London High School","=""0956111""","Not Eligible For Lunch",91,70,76.9
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Free Lunch",25,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Reduced Lunch",11,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Not Eligible For Lunch",357,323,90.5
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Free Lunch",47,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Reduced Lunch",19,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Not Eligible For Lunch",343,315,91.8
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Free Lunch","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Reduced Lunch","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Not Eligible For Lunch",430,415,96.5
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible For Free Lunch",13,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible For Reduced Lunch",6,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Not Eligible For Lunch",177,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible For Free Lunch",30,25,83.3
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible For Reduced Lunch",9,9,"*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Not Eligible For Lunch",265,235,88.7
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible For Free Lunch",6,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible For Reduced Lunch",6,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Not Eligible For Lunch",55,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible For Free Lunch",105,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible For Reduced Lunch",32,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Not Eligible For Lunch",308,288,93.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible For Free Lunch",77,61,79.2
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible For Reduced Lunch",18,18,"*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Not Eligible For Lunch",285,260,91.2
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Free Lunch",30,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Reduced Lunch","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Not Eligible For Lunch","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible For Free Lunch",114,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible For Reduced Lunch",40,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Not Eligible For Lunch",458,397,86.7
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible For Free Lunch",12,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible For Reduced Lunch","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Not Eligible For Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible For Free Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible For Reduced Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Not Eligible For Lunch",115,110,95.7
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible For Free Lunch","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible For Reduced Lunch","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Not Eligible For Lunch",148,143,96.6
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible For Free Lunch",29,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible For Reduced Lunch",16,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Not Eligible For Lunch",181,169,93.4
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible For Free Lunch",15,9,"*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible For Reduced Lunch",13,13,"*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Not Eligible For Lunch",202,187,92.6
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible For Free Lunch",9,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible For Reduced Lunch",7,7,"*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Not Eligible For Lunch",120,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Eligible For Free Lunch",12,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Not Eligible For Lunch",85,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible For Free Lunch",21,17,81.0
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible For Reduced Lunch",6,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Not Eligible For Lunch",45,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible For Free Lunch","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Not Eligible For Lunch",120,106,88.3
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible For Free Lunch","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Not Eligible For Lunch",155,145,93.5
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible For Free Lunch","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Not Eligible For Lunch",390,372,95.4
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible For Free Lunch","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Not Eligible For Lunch",92,82,89.1
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible For Free Lunch","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Not Eligible For Lunch",175,172,98.3
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible For Free Lunch","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Not Eligible For Lunch",255,229,89.8
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible For Free Lunch","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Not Eligible For Lunch","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible For Free Lunch",7,7,"*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Not Eligible For Lunch",167,163,97.6
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible For Free Lunch","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Not Eligible For Lunch",28,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Eligible For Free Lunch","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Not Eligible For Lunch",90,78,86.7
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible For Free Lunch","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Not Eligible For Lunch","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible For Free Lunch",12,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible For Reduced Lunch",7,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Not Eligible For Lunch",198,194,98.0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible For Free Lunch",11,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible For Reduced Lunch",9,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Not Eligible For Lunch",367,351,95.6
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible For Free Lunch",17,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible For Reduced Lunch",7,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Not Eligible For Lunch",173,157,90.8
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible For Free Lunch","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Not Eligible For Lunch",173,165,95.4
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible For Free Lunch","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Not Eligible For Lunch",129,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible For Free Lunch",19,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Not Eligible For Lunch",257,228,88.7
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Not Eligible For Lunch",418,407,97.4
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible For Free Lunch","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible For Reduced Lunch","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Not Eligible For Lunch",167,155,92.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Free Lunch",27,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Reduced Lunch",9,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Not Eligible For Lunch",151,139,92.1
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Free Lunch",39,33,84.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Reduced Lunch",19,17,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Not Eligible For Lunch",336,314,93.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Free Lunch",12,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Reduced Lunch",6,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Not Eligible For Lunch",338,326,96.4
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible For Free Lunch","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible For Reduced Lunch","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Not Eligible For Lunch",138,133,96.4
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible For Free Lunch",16,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible For Reduced Lunch",10,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Not Eligible For Lunch",389,370,95.1
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible For Free Lunch",26,20,76.9
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible For Reduced Lunch",14,14,"*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Not Eligible For Lunch",497,475,95.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible For Free Lunch",13,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible For Reduced Lunch",10,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Not Eligible For Lunch",112,98,87.5
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible For Free Lunch",37,20,54.1
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Not Eligible For Lunch","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Free Lunch",139,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Reduced Lunch",37,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Not Eligible For Lunch",267,242,90.6
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Free Lunch",22,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Reduced Lunch",15,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Not Eligible For Lunch",104,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Free Lunch",197,163,82.7
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Reduced Lunch",58,50,86.2
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Not Eligible For Lunch",340,313,92.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Free Lunch","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Reduced Lunch","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Not Eligible For Lunch",188,182,96.8
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible For Free Lunch",46,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible For Reduced Lunch",25,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Not Eligible For Lunch",255,237,92.9
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible For Free Lunch",69,61,88.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible For Reduced Lunch",31,29,93.5
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Not Eligible For Lunch",142,129,90.8
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible For Free Lunch","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible For Reduced Lunch","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Not Eligible For Lunch",204,199,97.5
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible For Free Lunch",18,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible For Free Lunch",11,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible For Reduced Lunch",8,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Not Eligible For Lunch",51,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible For Free Lunch",7,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible For Reduced Lunch",7,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Not Eligible For Lunch",88,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible For Free Lunch","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible For Reduced Lunch","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Not Eligible For Lunch",78,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible For Free Lunch","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Not Eligible For Lunch","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible For Free Lunch",56,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible For Reduced Lunch",16,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Not Eligible For Lunch",208,183,88.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Free Lunch",12,12,"*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Reduced Lunch",9,9,"*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Not Eligible For Lunch",480,475,99.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Free Lunch",52,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Reduced Lunch",14,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Not Eligible For Lunch",221,197,89.1
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Free Lunch",15,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Reduced Lunch",11,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Not Eligible For Lunch",272,245,90.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Free Lunch","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Reduced Lunch","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Not Eligible For Lunch",239,219,91.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Free Lunch",255,162,63.5
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Reduced Lunch",48,40,83.3
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Not Eligible For Lunch",112,70,62.5
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Free Lunch",187,125,66.8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Reduced Lunch",40,29,72.5
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Not Eligible For Lunch",134,113,84.3
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Free Lunch",31,31,100.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Reduced Lunch",20,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Not Eligible For Lunch",63,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Free Lunch",226,136,60.2
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Reduced Lunch",29,25,86.2
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Not Eligible For Lunch",89,62,69.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Free Lunch","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Reduced Lunch","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Not Eligible For Lunch",252,236,93.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Free Lunch",20,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Reduced Lunch",8,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Not Eligible For Lunch",217,198,91.2
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Free Lunch",58,42,72.4
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Eligible For Reduced Lunch",15,10,"*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Not Eligible For Lunch",336,321,95.5
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Free Lunch",41,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Eligible For Reduced Lunch",14,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Not Eligible For Lunch",347,339,97.7
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Free Lunch",158,96,60.8
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible For Reduced Lunch",40,30,75.0
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Not Eligible For Lunch",254,201,79.1
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Not Eligible For Lunch",71,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible For Free Lunch","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Not Eligible For Lunch","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Free Lunch","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible For Reduced Lunch","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Not Eligible For Lunch",453,449,99.1
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Free Lunch",28,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible For Reduced Lunch",11,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Not Eligible For Lunch",263,248,94.3
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible For Free Lunch","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Not Eligible For Lunch","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Free Lunch",124,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible For Reduced Lunch",12,"*","*"
