"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, Gender"

"Trumbull School District","Trumbull High School","Male",100.0,98.4,99.6,95.5
"Vernon School District","Rockville High School","Female",83.8,88.1,89.4,89.9
"Vernon School District","Rockville High School","Male",85.7,85.5,81.7,85.4
"Wallingford School District","Lyman Hall High School","Female",90.7,94.7,96.5,93.8
"Wallingford School District","Lyman Hall High School","Male",89.1,93.2,89.7,90.4
"Wallingford School District","Mark T. Sheehan High School","Female",92.9,99.2,95.1,96.4
"Wallingford School District","Mark T. Sheehan High School","Male",87.2,90.9,95.5,95.6
"Waterbury School District","Crosby High School","Female",69.5,66.0,69.0,79.7
"Waterbury School District","Crosby High School","Male",61.9,61.2,65.2,71.7
"Waterbury School District","John F. Kennedy High School","Female",77.1,71.4,71.3,71.9
"Waterbury School District","John F. Kennedy High School","Male",70.4,67.8,68.7,68.3
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",97.1,94.5,94.1,97.2
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",100.0,97.1,83.8,97.9
"Waterbury School District","Wilby High School","Female",67.4,68.9,82.2,70.9
"Waterbury School District","Wilby High School","Male",62.2,68.2,70.7,70.7
"Waterford School District","Waterford High School","Female",93.7,92.4,92.7,100.0
"Waterford School District","Waterford High School","Male",92.1,95.0,96.0,90.9
"Watertown School District","Watertown High School","Female",95.9,95.0,93.5,95.2
"Watertown School District","Watertown High School","Male",84.4,91.0,84.7,93.3
"West Hartford School District","Conard High School","Female",89.9,97.1,97.6,97.0
"West Hartford School District","Conard High School","Male",92.6,95.2,93.4,96.6
"West Hartford School District","Hall High School","Female",99.0,98.0,98.0,96.6
"West Hartford School District","Hall High School","Male",95.2,93.8,96.8,99.0
"West Haven School District","West Haven High School","Female",74.4,79.6,80.1,85.2
"West Haven School District","West Haven High School","Male",70.3,72.5,65.1,75.0
"Westbrook School District","Westbrook High School","Female",96.7,95.3,97.2,100.0
"Westbrook School District","Westbrook High School","Male",93.3,94.9,95.1,97.0
"Weston School District","Weston High School","Female",100.0,100.0,100.0,97.7
"Weston School District","Weston High School","Male",100.0,100.0,99.0,100.0
"Westport School District","Staples High School","Female",99.5,98.7,100.0,100.0
"Westport School District","Staples High School","Male",98.4,98.4,100.0,98.7
"Wethersfield School District","Wethersfield High School","Female",94.0,95.2,96.0,93.3
"Wethersfield School District","Wethersfield High School","Male",92.7,90.9,90.5,96.4
"Wilton School District","Wilton High School","Female",100.0,100.0,98.1,100.0
"Wilton School District","Wilton High School","Male",99.4,99.4,99.4,99.3
"Windham School District","Windham High School","Female",70.9,81.0,84.1,84.1
"Windham School District","Windham High School","Male",67.7,75.0,80.2,79.8
"Windsor Locks School District","Windsor Locks High School","Female",93.4,92.9,97.3,100.0
"Windsor Locks School District","Windsor Locks High School","Male",85.7,93.4,88.5,98.5
"Windsor School District","Windsor High School","Female",91.1,91.5,92.3,95.6
"Windsor School District","Windsor High School","Male",85.7,89.5,89.7,94.7
"Wolcott School District","Wolcott High School","Female",92.9,95.6,94.6,97.5
"Wolcott School District","Wolcott High School","Male",96.4,94.3,94.5,95.0
"Woodstock Academy District","Woodstock Academy","Female",95.5,95.9,98.7,99.2
"Woodstock Academy District","Woodstock Academy","Male",94.4,95.7,95.2,97.3

