"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, Special Education Status"

"Stamford Academy District","Stamford Academy","Special Education","*",76.9,"*","*"
"Stamford School District","Stamford High School","Non-Special Education",88.2,89.7,90.3,93.3
"Stamford School District","Stamford High School","Special Education",87.0,86.3,94.4,90.4
"Stamford School District","The Academy of Information Technology","Non-Special Education",95.6,98.6,99.4,99.3
"Stamford School District","The Academy of Information Technology","Special Education","*",100.0,100.0,100.0
"Stamford School District","Westhill High School","Non-Special Education",89.3,88.4,91.3,93.2
"Stamford School District","Westhill High School","Special Education","*",83.9,79.5,86.0
"Stonington School District","Stonington High School","Non-Special Education",97.3,96.3,98.3,98.1
"Stonington School District","Stonington High School","Special Education",83.3,88.9,86.4,77.8
"Stratford School District","Bunnell High School","Non-Special Education",92.8,91.7,95.8,98.4
"Stratford School District","Bunnell High School","Special Education",67.6,76.0,84.0,95.5
"Stratford School District","Stratford High School","Non-Special Education",91.5,92.4,95.2,94.6
"Stratford School District","Stratford High School","Special Education",77.8,92.9,78.3,84.6
"Suffield School District","Suffield High School","Non-Special Education",97.0,94.6,95.9,97.9
"Suffield School District","Suffield High School","Special Education",100.0,78.9,90.5,80.0
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education","*","*",83.1,"*"
"The Gilbert School District","The Gilbert School","Special Education","*","*",85.7,"*"
"Thomaston School District","Thomaston High School","Non-Special Education",96.2,93.2,98.4,96.7
"Thomaston School District","Thomaston High School","Special Education",87.0,93.8,91.7,80.0
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education","*",93.3,92.0,93.3
"Thompson School District","Tourtellotte Memorial High School","Special Education","*",60.0,100.0,87.5
"Tolland School District","Tolland High School","Non-Special Education",94.7,98.6,95.9,94.6
"Tolland School District","Tolland High School","Special Education",84.6,95.2,80.0,84.2
"Torrington School District","Torrington High School","Non-Special Education",83.3,85.1,90.0,91.2
"Torrington School District","Torrington High School","Special Education",64.3,71.1,94.7,85.2
"Trumbull School District","Trumbull High School","Non-Special Education",99.4,99.0,98.8,98.6
"Trumbull School District","Trumbull High School","Special Education",94.3,94.7,100.0,82.4
"Vernon School District","Rockville High School","Non-Special Education",86.1,88.6,88.7,89.8
"Vernon School District","Rockville High School","Special Education",71.4,68.2,65.5,70.6
"Wallingford School District","Lyman Hall High School","Non-Special Education",90.9,95.6,94.8,94.0
"Wallingford School District","Lyman Hall High School","Special Education",82.4,80.6,86.1,81.3
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",91.3,96.3,96.3,96.4
"Wallingford School District","Mark T. Sheehan High School","Special Education",76.0,84.0,84.2,92.9
"Waterbury School District","Crosby High School","Non-Special Education",66.7,64.9,69.0,76.7
"Waterbury School District","Crosby High School","Special Education",54.1,"*",55.8,67.3
"Waterbury School District","John F. Kennedy High School","Non-Special Education",76.4,71.0,71.5,74.1
"Waterbury School District","John F. Kennedy High School","Special Education",58.3,59.5,61.7,43.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",98.1,96.1,91.3,97.2
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",100.0,"*",84.6,100.0
"Waterbury School District","Wilby High School","Non-Special Education",65.1,71.6,80.3,71.1
"Waterbury School District","Wilby High School","Special Education",63.5,50.9,54.4,69.4
"Waterford School District","Waterford High School","Non-Special Education",93.3,96.2,97.1,95.6
"Waterford School District","Waterford High School","Special Education",86.7,76.7,74.1,88.2
"Watertown School District","Watertown High School","Non-Special Education",94.4,94.2,92.8,97.0
"Watertown School District","Watertown High School","Special Education",60.0,84.6,63.6,72.0
"West Hartford School District","Conard High School","Non-Special Education",92.6,96.4,95.4,97.8
"West Hartford School District","Conard High School","Special Education",79.5,93.9,96.2,87.9
"West Hartford School District","Hall High School","Non-Special Education",97.8,96.9,97.1,98.8
"West Hartford School District","Hall High School","Special Education",90.5,87.8,100.0,88.6
"West Haven School District","West Haven High School","Non-Special Education",72.7,77.4,73.2,81.5
"West Haven School District","West Haven High School","Special Education",68.6,65.9,60.0,63.9
"Westbrook School District","Westbrook High School","Non-Special Education","*",94.7,"*","*"
"Westbrook School District","Westbrook High School","Special Education","*",100.0,"*","*"
"Weston School District","Weston High School","Non-Special Education",100.0,100.0,100.0,99.4
"Weston School District","Weston High School","Special Education",100.0,100.0,95.0,93.3
"Westport School District","Staples High School","Non-Special Education",99.3,99.2,100.0,99.5
"Westport School District","Staples High School","Special Education",95.6,94.9,100.0,98.3
"Wethersfield School District","Wethersfield High School","Non-Special Education",95.0,94.7,95.9,96.4
"Wethersfield School District","Wethersfield High School","Special Education",71.4,73.9,61.9,80.8
"Wilton School District","Wilton High School","Non-Special Education",100.0,100.0,99.3,100.0
"Wilton School District","Wilton High School","Special Education",95.8,96.7,95.6,97.2
"Windham School District","Windham High School","Non-Special Education",69.7,81.1,84.0,84.7
"Windham School District","Windham High School","Special Education",66.7,68.1,72.7,63.6
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",90.8,94.1,94.4,99.2
"Windsor Locks School District","Windsor Locks High School","Special Education",72.7,81.8,83.3,100.0
"Windsor School District","Windsor High School","Non-Special Education",89.0,91.8,92.6,95.2
"Windsor School District","Windsor High School","Special Education",82.1,80.6,79.5,94.4
"Wolcott School District","Wolcott High School","Non-Special Education",95.2,95.9,96.4,97.3
"Wolcott School District","Wolcott High School","Special Education",88.9,88.5,79.2,81.3
"Woodstock Academy District","Woodstock Academy","Non-Special Education",95.3,95.9,97.7,98.0
"Woodstock Academy District","Woodstock Academy","Special Education",91.7,94.1,84.6,100.0

