"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Non-Graduates",,,
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",33,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",196,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",23,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",19,0,"*",0,"*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","High Needs",19,0,"*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-High Needs",54,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","High Needs",27,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-High Needs",114,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","High Needs",32,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-High Needs",162,"*","*",0,0.0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","High Needs",63,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-High Needs",264,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","High Needs",52,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-High Needs",140,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",42,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",147,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",20,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",83,0,0.0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",84,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",213,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",66,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",374,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",44,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",164,0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",47,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",102,0,0.0,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",100,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",324,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",66,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",333,0,0.0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",19,0,"*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",120,0,0.0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",75,0,0.0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",302,0,0.0,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",135,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",354,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",54,0,0.0,6,11.1
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",85,0,0.0,8,9.4
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",231,0,0.0,32,13.9
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",150,0,0.0,9,6.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",77,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",87,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",382,8,2.1,56,14.7
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",240,0,0.0,11,4.6
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",42,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",136,0,0.0,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",119,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",171,0,0.0,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",146,0,0.0,14,9.6
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",130,0,0.0,7,5.4
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",39,0,0.0,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",164,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs",41,0,0.0,8,19.5
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",37,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",52,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",36,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",54,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",35,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",64,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",30,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",198,0,0.0,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",139,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",154,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",93,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",445,0,0.0,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",105,0,0.0,23,21.9
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",153,0,0.0,11,7.2
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",85,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",198,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",51,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",190,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",308,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",36,0,0.0,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",313,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",53,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",59,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",48,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",318,6,1.9,97,30.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",38,0,0.0,9,23.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",64,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",174,0,0.0,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",75,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",157,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",112,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",228,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",110,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",283,0,0.0,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",248,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",130,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",18,0,"*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",64,0,0.0,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",27,0,0.0,0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",162,0,0.0,0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",76,0,0.0,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",349,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",78,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",210,0,0.0,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",35,0,0.0,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",276,0,0.0,0,0.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",131,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",48,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",60,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",86,0,0.0,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",125,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",190,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",79,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",140,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",52,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",234,0,0.0,"*","*"

