"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Graduates",
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-Special Education",174,168,96.6
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Special Education",24,19,79.2
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-Special Education",270,266,98.5
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Special Education",47,42,89.4
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-Special Education",173,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Special Education",11,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-Special Education",135,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Special Education",26,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-Special Education",99,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Special Education",13,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-Special Education",266,258,97.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Special Education",47,32,68.1
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-Special Education",372,370,99.5
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Special Education",37,34,91.9
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-Special Education",153,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",23,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",162,146,90.1
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",15,12,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",368,349,94.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",24,14,58.3
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",351,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",44,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-Special Education",132,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Special Education",15,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-Special Education",339,330,97.3
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Special Education",37,34,91.9
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-Special Education",424,407,96.0
"Southington School District","=""1310011""","Southington High School","=""1316211""","Special Education",62,55,88.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-Special Education",117,108,92.3
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Special Education",10,7,"*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-Special Education","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Special Education","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",445,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",54,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education",154,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education",10,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",497,454,91.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",44,35,79.5
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",175,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",22,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-Special Education",260,249,95.8
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Special Education",25,21,84.0
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-Special Education",229,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Special Education",23,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-Special Education",196,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Special Education",21,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-Special Education",29,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Special Education",6,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-Special Education",77,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Special Education",7,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-Special Education",64,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Special Education",12,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-Special Education",75,69,92.0
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Special Education",8,8,"*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-Special Education",222,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Special Education",20,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-Special Education",229,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Special Education",38,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",515,509,98.8
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",32,32,100.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-Special Education",203,180,88.7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Special Education",29,19,65.5
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-Special Education",250,237,94.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Special Education",36,31,86.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-Special Education",214,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Special Education",19,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-Special Education",306,211,69.0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Special Education",52,29,55.8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-Special Education",323,231,71.5
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Special Education",60,37,61.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-Special Education",92,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Special Education",13,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-Special Education",300,241,80.3
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Special Education",57,31,54.4
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-Special Education",208,202,97.1
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Special Education",27,20,74.1
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-Special Education",237,220,92.8
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Special Education",33,21,63.6
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-Special Education",394,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Special Education",26,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-Special Education",350,340,97.1
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Special Education",37,37,100.0
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-Special Education",395,289,73.2
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Special Education",35,21,60.0
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-Special Education",71,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Special Education",6,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-Special Education",186,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Special Education",20,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-Special Education",409,409,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Special Education",52,52,100.0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-Special Education",242,232,95.9
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Special Education",21,13,61.9
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-Special Education",273,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Special Education",45,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-Special Education",156,131,84.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","Special Education",33,24,72.7
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-Special Education",124,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Special Education",12,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-Special Education",299,277,92.6
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Special Education",44,35,79.5
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-Special Education",196,189,96.4
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Special Education",24,19,79.2
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-Special Education",265,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Special Education",13,"*","*"

