"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 4","Sit and Reach",76.9
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 6","All Tests - School","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 6","Curl Up",85.0
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 6","Mile Run",40.0
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 6","Push Up",50.0
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 6","Sit and Reach",95.0
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 8","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 4","All Tests - School",49.0
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 4","Curl Up",51.0
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 4","Mile Run",94.1
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 4","Push Up",71.6
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 4","Sit and Reach",91.2
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 6","All Tests - School",34.9
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 6","Curl Up",56.6
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 6","Mile Run",50.6
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 6","Push Up",51.8
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 6","Sit and Reach",72.3
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 8","All Tests - School",26.6
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 8","Curl Up",45.9
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 8","Mile Run",49.3
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 8","Push Up",48.3
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 8","Sit and Reach",70.0
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 4","All Tests - School",67.9
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 4","Curl Up",76.8
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 4","Mile Run",71.4
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 4","Push Up",67.9
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 4","Sit and Reach",87.5
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 6","All Tests - School",71.1
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 6","Curl Up",86.8
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 6","Mile Run",81.6
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 6","Push Up",73.7
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 6","Sit and Reach",92.1
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 8","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 4","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 4","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 4","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 4","Push Up","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 4","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 6","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 6","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 6","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 6","Push Up","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 6","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 8","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 10","All Tests - School",35.2
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 10","Curl Up",38.8
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 10","Mile Run",93.2
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 10","Push Up",86.3
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Grade 10","Sit and Reach",92.7
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 4","All Tests - School",79.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 4","Curl Up",80.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 4","Mile Run",84.7
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 4","Push Up",81.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 4","Sit and Reach",98.0
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 6","All Tests - School",81.3
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 6","Curl Up",89.0
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 6","Mile Run",94.5
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 6","Push Up",81.3
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 6","Sit and Reach",96.7
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 8","All Tests - School",83.2
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 8","Curl Up",91.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 8","Mile Run",94.7
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 8","Push Up",83.2
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 8","Sit and Reach",96.8
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 4","All Tests - School",14.0
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 4","Curl Up",82.0
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 4","Mile Run",74.0
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 4","Push Up",54.0
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 4","Sit and Reach",58.0
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 6","All Tests - School","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 6","Curl Up",75.8
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 6","Mile Run",72.7
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 6","Push Up",54.5
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 6","Sit and Reach",69.7
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 8","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 4","All Tests - School",61.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 4","Curl Up",92.5
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 4","Mile Run",61.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 4","Push Up",80.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 4","Sit and Reach",92.5
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 6","All Tests - School",32.6
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 6","Curl Up",73.9
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 6","Mile Run",78.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 6","Push Up",80.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 6","Sit and Reach",76.1
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 8","All Tests - School",50.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 8","Curl Up",90.6
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 8","Mile Run",50.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 8","Push Up",75.0
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 8","Sit and Reach",84.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 4","All Tests - School",20.0
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 4","Curl Up",40.0
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 4","Mile Run",55.0
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 4","Push Up",67.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 4","Sit and Reach",92.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 6","All Tests - School",17.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 6","Curl Up",37.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 6","Mile Run",37.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 6","Push Up",82.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 6","Sit and Reach",82.5
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 8","All Tests - School",30.2
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 8","Curl Up",43.4
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 8","Mile Run",54.7
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 8","Push Up",62.3
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 8","Sit and Reach",90.6
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 4","All Tests - School",21.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 4","Curl Up",32.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 4","Mile Run",56.3
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 4","Push Up",76.6
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 4","Sit and Reach",73.4
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 6","All Tests - School",52.1
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 6","Curl Up",77.1
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 6","Mile Run",79.2
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 6","Push Up",83.3
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 6","Sit and Reach",79.2
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 8","All Tests - School",53.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 8","Curl Up",89.2
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 8","Mile Run",76.9
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 8","Push Up",73.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 8","Sit and Reach",78.5
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 4","All Tests - School",75.7
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 4","Curl Up",97.3
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 4","Mile Run",78.4
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 4","Push Up",100.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 4","Sit and Reach",100.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 6","All Tests - School",27.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 6","Curl Up",64.9
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 6","Mile Run",29.7
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 6","Push Up",89.2
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 6","Sit and Reach",100.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 8","All Tests - School",40.5
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 8","Curl Up",69.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 8","Mile Run",50.0
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 8","Push Up",88.1
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 8","Sit and Reach",95.2
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 4","All Tests - School",35.3
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 4","Curl Up",82.4
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 4","Mile Run",50.0
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 4","Push Up",55.9
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 4","Sit and Reach",85.3
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 6","All Tests - School",26.1
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 6","Curl Up",69.6
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 6","Mile Run",34.8
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 6","Push Up",47.8
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 6","Sit and Reach",65.2
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 8","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 4","All Tests - School",19.8
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 4","Curl Up",82.7
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 4","Mile Run",56.8
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 4","Push Up",50.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 4","Sit and Reach",74.1
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 6","All Tests - School",50.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 6","Curl Up",90.9
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 6","Mile Run",70.1
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 6","Push Up",76.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 6","Sit and Reach",76.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 8","All Tests - School",40.4
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 8","Curl Up",69.7
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 8","Mile Run",57.3
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 8","Push Up",53.9
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 8","Sit and Reach",64.0
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 4","All Tests - School",40.6
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 4","Curl Up",84.4
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 4","Mile Run",50.0
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 4","Push Up",71.9
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 4","Sit and Reach",62.5
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 6","All Tests - School",37.9
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 6","Curl Up",72.4
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 6","Mile Run",96.6
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 6","Push Up",62.1
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 6","Sit and Reach",69.0
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 8","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 4","All Tests - School",91.7
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 4","Curl Up",97.2
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 4","Mile Run",100.0
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 4","Push Up",94.4
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 4","Sit and Reach",91.7
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 6","All Tests - School",92.1
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 6","Curl Up",97.4
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 6","Mile Run",97.4
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 6","Push Up",94.7
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 6","Sit and Reach",97.4
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 8","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 10","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 10","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 10","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 10","Push Up","N/A"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Grade 10","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 4","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 4","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 4","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 4","Push Up","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 4","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 6","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 6","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 6","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 6","Push Up","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 6","Sit and Reach","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 8","All Tests - School","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 8","Curl Up","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 8","Mile Run","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 8","Push Up","N/A"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Grade 8","Sit and Reach","N/A"
