"CT School Day SAT, 2015-16"
"All Districts, Math, Special Education Status (SWD)"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","N",42,"*","*","*","*",0,0.0,0,0.0,0,0.0,387
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","N",51,"*","*","*","*","*","*","*","*","*","*",396
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","N",67,"*","*","*","*",0,0.0,0,0.0,0,0.0,387
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","N",66,"*","*","*","*","*","*",0,0.0,"*","*",405
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",69,"*","*","*","*","*","*","*","*","*","*",459
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","N",50,"*","*","*","*","*","*",0,0.0,"*","*",392
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","N",49,"*","*","*","*",0,0.0,0,0.0,0,0.0,395
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","N",63,"*","*","*","*","*","*","*","*","*","*",455
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N",94,"*","*","*","*","*","*","*","*","*","*",489
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","N",84,"*","*","*","*","*","*","*","*","*","*",540
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N",9,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","N",157,"*","*","*","*","*","*","*","*","*","*",474
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","N",76,"*","*","*","*","*","*","*","*","*","*",436
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN Pathways Program","=""2450514""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","N",31,"*","*",11,35.5,15,48.4,"*","*","*","*",527
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","N",76,"*","*","*","*","*","*","*","*","*","*",554
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","N",167,"*","*",71,42.5,"*","*",25,15.0,"*","*",532
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y",30,"*","*",14,46.7,"*","*",0,0.0,"*","*",431
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","N",264,"*","*",62,23.5,"*","*","*","*","*","*",593
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Y",32,"*","*",12,37.5,"*","*","*","*","*","*",458
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","N",300,83,27.7,147,49.0,"*","*","*","*","*","*",467
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Y",34,27,79.4,"*","*","*","*",0,0.0,"*","*",384
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","N",220,102,46.4,"*","*",32,14.5,"*","*","*","*",437
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Y",23,"*","*","*","*",0,0.0,0,0.0,0,0.0,347
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","N",179,78,43.6,"*","*",28,15.6,"*","*","*","*",437
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Y",35,"*","*","*","*",0,0.0,0,0.0,0,0.0,348
"Meriden School District","=""0800011""","Success Academy","=""0801411""","N",14,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","N",254,69,27.2,114,44.9,"*","*","*","*","*","*",473
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Y",23,14,60.9,"*","*","*","*",0,0.0,"*","*",398
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",215,29,13.5,102,47.4,"*","*","*","*","*","*",506
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Y",21,13,61.9,"*","*","*","*",0,0.0,"*","*",409
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N",194,12,6.2,104,53.6,65,33.5,13,6.7,78,40.2,519
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Y",20,12,60.0,8,40.0,0,0.0,0,0.0,0,0.0,399
"Milford School District","=""0840011""","The Academy","=""0840311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",247,"*","*",70,28.3,"*","*",44,17.8,"*","*",565
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Y",21,13,61.9,"*","*","*","*",0,0.0,"*","*",404
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",120,"*","*","*","*","*","*","*","*","*","*",512
"Montville School District","=""0860011""","Montville High School","=""0866111""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",238,73,30.7,108,45.4,"*","*","*","*",57,23.9,464
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Y",49,39,79.6,10,20.4,0,0.0,0,0.0,0,0.0,368
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",426,215,50.5,"*","*",39,9.2,"*","*","*","*",428
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Y",35,"*","*","*","*",0,0.0,0,0.0,0,0.0,345
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N",291,"*","*",33,11.3,141,48.5,"*","*","*","*",620
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Y",27,"*","*",10,37.0,10,37.0,"*","*","*","*",498
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",208,"*","*","*","*","*","*","*","*","*","*",534
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N",138,"*","*","*","*","*","*","*","*","*","*",444
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",64,"*","*","*","*","*","*","*","*","*","*",512
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N",35,"*","*","*","*","*","*","*","*","*","*",417
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N",131,"*","*","*","*","*","*","*","*","*","*",449
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",161,"*","*","*","*","*","*","*","*","*","*",402
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",76,"*","*","*","*","*","*",0,0.0,"*","*",445
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",59,"*","*","*","*","*","*","*","*","*","*",498
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",262,124,47.3,"*","*",21,8.0,"*","*","*","*",429
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",20,"*","*","*","*",0,0.0,0,0.0,0,0.0,342
"New London School District","=""0950011""","New London High School","=""0956111""","N",139,52,37.4,"*","*",28,20.1,"*","*","*","*",459
"New London School District","=""0950011""","New London High School","=""0956111""","Y",29,23,79.3,"*","*",0,0.0,"*","*","*","*",383
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",274,"*","*",117,42.7,"*","*",36,13.1,"*","*",538
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",27,16,59.3,"*","*","*","*",0,0.0,"*","*",408
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",270,"*","*",114,42.2,"*","*",28,10.4,"*","*",534
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",28,15,53.6,"*","*","*","*",0,0.0,"*","*",417
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",381,"*","*",108,28.3,"*","*",76,19.9,"*","*",571
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",22,13,59.1,"*","*","*","*",0,0.0,"*","*",420
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",128,17,13.3,"*","*","*","*",6,4.7,"*","*",514
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",25,19,76.0,"*","*","*","*",0,0.0,"*","*",385
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",228,"*","*","*","*","*","*","*","*","*","*",515
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N",55,8,14.5,16,29.1,23,41.8,8,14.5,31,56.4,538
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",380,90,23.7,162,42.6,91,23.9,37,9.7,128,33.7,493
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",27,19,70.4,8,29.6,0,0.0,0,0.0,0,0.0,374
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",296,49,16.6,156,52.7,80,27.0,11,3.7,91,30.7,493
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",24,13,54.2,11,45.8,0,0.0,0,0.0,0,0.0,398
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","N",514,113,22.0,212,41.2,"*","*","*","*","*","*",497
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Y",54,40,74.1,"*","*","*","*",0,0.0,"*","*",372
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","N",89,"*","*","*","*","*","*","*","*","*","*",541
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","N",155,"*","*","*","*","*","*","*","*","*","*",524
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","N",137,"*","*","*","*","*","*","*","*","*","*",484
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","N",161,27,16.8,"*","*","*","*",12,7.5,"*","*",507
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Y",20,15,75.0,"*","*","*","*",0,0.0,"*","*",399
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","N",101,"*","*","*","*","*","*","*","*","*","*",490
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","N",45,"*","*","*","*","*","*","*","*","*","*",467
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","N",93,"*","*","*","*","*","*","*","*","*","*",517
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","N",133,"*","*","*","*","*","*","*","*","*","*",538
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","N",312,"*","*",80,25.6,"*","*",82,26.3,"*","*",577
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Y",31,14,45.2,"*","*","*","*",0,0.0,"*","*",425
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","N",100,"*","*","*","*","*","*","*","*","*","*",518
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","N",172,"*","*","*","*","*","*","*","*","*","*",550
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","N",217,"*","*",62,28.6,"*","*",53,24.4,"*","*",578
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Y",23,"*","*",6,26.1,"*","*",0,0.0,"*","*",431
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","N",242,"*","*","*","*","*","*","*","*","*","*",583
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","N",170,"*","*","*","*","*","*","*","*","*","*",562
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","N",36,"*","*","*","*","*","*","*","*","*","*",504
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N",40,"*","*","*","*","*","*","*","*","*","*",568
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","N",127,"*","*","*","*","*","*","*","*","*","*",544
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","N",160,"*","*","*","*","*","*","*","*","*","*",541
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","N",272,8,2.9,81,29.8,"*","*","*","*","*","*",565
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Y",29,13,44.8,11,37.9,"*","*","*","*","*","*",438
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","N",141,"*","*","*","*","*","*","*","*","*","*",511
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","N",129,"*","*","*","*","*","*","*","*","*","*",550
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","N",105,"*","*","*","*","*","*","*","*","*","*",561
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","N",234,"*","*",83,35.5,"*","*",46,19.7,"*","*",560
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Y",24,10,41.7,"*","*","*","*",0,0.0,"*","*",439
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","N",395,"*","*","*","*","*","*","*","*","*","*",612
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","N",152,"*","*","*","*","*","*","*","*","*","*",546
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","N",138,"*","*","*","*","*","*","*","*","*","*",510
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","N",342,"*","*",112,32.7,"*","*",36,10.5,"*","*",535
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Y",29,21,72.4,"*","*","*","*",0,0.0,"*","*",395
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","N",317,"*","*",64,20.2,131,41.3,"*","*","*","*",601
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Y",39,"*","*",12,30.8,14,35.9,"*","*","*","*",490
"Somers School District","=""1290011""","Aspire","=""1290511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","N",95,"*","*","*","*","*","*","*","*","*","*",543
"Somers School District","=""1290011""","Somers High School","=""1296111""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","N",292,"*","*",83,28.4,"*","*",57,19.5,"*","*",564
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Y",34,"*","*",16,47.1,"*","*",0,0.0,"*","*",430
"Southington School District","=""1310011""","Alta","=""1310111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",410,"*","*",158,38.5,"*","*",60,14.6,"*","*",551
"Southington School District","=""1310011""","Southington High School","=""1316211""","Y",47,"*","*",24,51.1,"*","*",0,0.0,"*","*",425
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",87,"*","*","*","*","*","*","*","*","*","*",544
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
