"CT School Day SAT, 2015-16"
"All Districts, Math, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",33,19,57.6,"*","*","*","*",0,0.0,"*","*",399
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",44,7,15.9,15,34.1,"*","*","*","*","*","*",510
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Y",40,"*","*","*","*",0,0.0,0,0.0,0,0.0,384
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","N",10,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y",30,"*","*",16,53.3,"*","*",0,0.0,"*","*",424
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Y",43,"*","*","*","*","*","*","*","*","*","*",442
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","N",18,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Y",51,"*","*","*","*","*","*","*","*","*","*",384
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","N",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Y","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Y",67,"*","*","*","*","*","*",0,0.0,"*","*",400
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","N",10,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",60,"*","*",30,50.0,"*","*",0,0.0,"*","*",437
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",25,7,28.0,12,48.0,"*","*","*","*",6,24.0,461
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Y",50,"*","*","*","*","*","*",0,0.0,"*","*",390
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Y",49,"*","*","*","*",0,0.0,0,0.0,0,0.0,391
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","N",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Y",43,26,60.5,"*","*","*","*",0,0.0,"*","*",402
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","N",34,10,29.4,10,29.4,"*","*","*","*","*","*",496
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y",99,"*","*","*","*","*","*","*","*","*","*",477
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Y",40,"*","*",20,50.0,8,20.0,"*","*","*","*",462
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","N",51,"*","*",12,23.5,20,39.2,"*","*","*","*",583
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Y",53,19,35.8,24,45.3,"*","*","*","*",10,18.9,451
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","N",118,25,21.2,70,59.3,"*","*","*","*",23,19.5,472
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Y",53,26,49.1,"*","*","*","*",0,0.0,"*","*",411
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","N",35,10,28.6,18,51.4,"*","*","*","*","*","*",453
"Learn","=""2450014""","LEARN Pathways Program","=""2450514""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","N",52,"*","*","*","*","*","*","*","*","*","*",551
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","N",17,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","N",77,"*","*","*","*","*","*","*","*","*","*",542
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y",45,13,28.9,21,46.7,"*","*","*","*",11,24.4,469
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","N",152,"*","*",64,42.1,48,31.6,"*","*","*","*",531
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","N",63,"*","*","*","*","*","*","*","*","*","*",543
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","N",285,"*","*","*","*","*","*","*","*","*","*",581
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Y",160,73,45.6,70,43.8,"*","*","*","*",17,10.6,430
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","N",174,"*","*",83,47.7,43,24.7,"*","*","*","*",484
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Y",139,87,62.6,43,30.9,9,6.5,0,0.0,9,6.5,402
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","N",104,35,33.7,43,41.3,"*","*","*","*",26,25.0,465
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Y",133,79,59.4,44,33.1,10,7.5,0,0.0,10,7.5,402
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","N",81,30,37.0,31,38.3,"*","*","*","*",20,24.7,455
"Meriden School District","=""0800011""","Success Academy","=""0801411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Success Academy","=""0801411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Y",113,45,39.8,51,45.1,"*","*","*","*",17,15.0,438
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","N",164,"*","*",71,43.3,49,29.9,"*","*","*","*",487
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Y",55,16,29.1,23,41.8,"*","*","*","*",16,29.1,472
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",181,"*","*",85,47.0,58,32.0,"*","*","*","*",505
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Y",25,"*","*",13,52.0,"*","*",0,0.0,"*","*",452
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N",189,15,7.9,99,52.4,"*","*","*","*","*","*",515
"Milford School District","=""0840011""","The Academy","=""0840311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Y",30,"*","*",12,40.0,11,36.7,"*","*","*","*",507
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",238,"*","*",65,27.3,111,46.6,"*","*","*","*",558
"Montville School District","=""0860011""","Montville High School","=""0866111""","Y",44,12,27.3,21,47.7,11,25.0,0,0.0,11,25.0,468
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",88,11,12.5,37,42.0,33,37.5,7,8.0,40,45.5,521
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Y",142,75,52.8,53,37.3,"*","*","*","*",14,9.9,419
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",145,"*","*",65,44.8,41,28.3,"*","*","*","*",476
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Y",322,202,62.7,103,32.0,"*","*","*","*",17,5.3,403
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",139,46,33.1,57,41.0,"*","*","*","*",36,25.9,464
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N",318,8,2.5,43,13.5,151,47.5,116,36.5,267,84.0,609
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",210,"*","*","*","*","*","*","*","*","*","*",526
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y",89,"*","*",43,48.3,"*","*",0,0.0,"*","*",425
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N",66,24,36.4,31,47.0,"*","*","*","*","*","*",452
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",18,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",52,"*","*","*","*","*","*","*","*","*","*",508
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Y",31,"*","*","*","*","*","*",0,0.0,"*","*",379
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y",93,42,45.2,42,45.2,"*","*","*","*",9,9.7,422
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N",50,"*","*",25,50.0,14,28.0,"*","*","*","*",479
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y",22,"*","*","*","*","*","*",0,0.0,"*","*",408
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N",11,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",112,67,59.8,"*","*","*","*",0,0.0,"*","*",400
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",66,42,63.6,18,27.3,"*","*","*","*","*","*",394
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",48,"*","*",21,43.8,"*","*",0,0.0,"*","*",425
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",38,"*","*",21,55.3,"*","*",0,0.0,"*","*",446
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y",37,"*","*","*","*","*","*",0,0.0,"*","*",430
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",27,10,37.0,10,37.0,7,25.9,0,0.0,7,25.9,452
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",45,"*","*",19,42.2,12,26.7,"*","*","*","*",485
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",155,87,56.1,57,36.8,"*","*","*","*",11,7.1,410
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",127,56,44.1,52,40.9,"*","*","*","*",19,15.0,438
"New London School District","=""0950011""","New London High School","=""0956111""","Y",105,55,52.4,37,35.2,"*","*","*","*",13,12.4,420
"New London School District","=""0950011""","New London High School","=""0956111""","N",63,20,31.7,"*","*",18,28.6,"*","*","*","*",489
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",58,"*","*",27,46.6,15,25.9,"*","*","*","*",485
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",243,"*","*",99,40.7,89,36.6,"*","*","*","*",536
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",52,14,26.9,24,46.2,14,26.9,0,0.0,14,26.9,470
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",246,20,8.1,101,41.1,97,39.4,28,11.4,125,50.8,534
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",36,"*","*",13,36.1,15,41.7,"*","*","*","*",518
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",367,"*","*",101,27.5,173,47.1,"*","*","*","*",567
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",29,15,51.7,9,31.0,"*","*","*","*","*","*",447
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",124,21,16.9,55,44.4,"*","*","*","*","*","*",504
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",22,"*","*",10,45.5,8,36.4,"*","*","*","*",507
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",220,"*","*",85,38.6,79,35.9,"*","*","*","*",508
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N",46,"*","*","*","*","*","*","*","*","*","*",553
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",193,67,34.7,89,46.1,31,16.1,6,3.1,37,19.2,454
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",214,42,19.6,81,37.9,60,28.0,31,14.5,91,42.5,513
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",116,39,33.6,57,49.1,20,17.2,0,0.0,20,17.2,449
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",204,23,11.3,110,53.9,60,29.4,11,5.4,71,34.8,507
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Y",253,113,44.7,94,37.2,37,14.6,9,3.6,46,18.2,439
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","N",315,40,12.7,130,41.3,107,34.0,38,12.1,145,46.0,522
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","N",83,"*","*","*","*","*","*","*","*","*","*",543
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","N",152,"*","*","*","*","*","*","*","*","*","*",523
"Path Academy District","=""2930013""","Path Academy","=""2930113""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Y",65,23,35.4,28,43.1,14,21.5,0,0.0,14,21.5,452
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","N",81,"*","*",47,58.0,19,23.5,"*","*","*","*",499
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Y",48,16,33.3,17,35.4,"*","*","*","*",15,31.3,472
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","N",133,"*","*",56,42.1,42,31.6,"*","*","*","*",504
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Y",34,17,50.0,"*","*","*","*",0,0.0,"*","*",419
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","N",76,10,13.2,35,46.1,"*","*","*","*","*","*",505
"Portland School District","=""1130011""","Portland High School","=""1136111""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","N",77,"*","*","*","*","*","*","*","*","*","*",559
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Y",30,"*","*",11,36.7,"*","*","*","*","*","*",425
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","N",23,"*","*",14,60.9,"*","*","*","*","*","*",482
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","N",88,"*","*","*","*","*","*","*","*","*","*",514
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","N",131,"*","*","*","*","*","*","*","*","*","*",533
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","N",326,"*","*","*","*","*","*","*","*","*","*",566
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Y",18,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","N",95,"*","*","*","*","*","*","*","*","*","*",513
"Regional School District 07","=""2070012""","AIM","=""2079112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","N",166,"*","*","*","*","*","*","*","*","*","*",548
"Regional School District 07","=""2070012""","STEP","=""2079312""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","N",224,"*","*","*","*","*","*","*","*","*","*",569
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","N",248,"*","*","*","*","*","*","*","*","*","*",575
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","N",175,"*","*","*","*","*","*","*","*","*","*",554
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","N",34,"*","*","*","*","*","*","*","*","*","*",508
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","N",129,"*","*","*","*","*","*","*","*","*","*",534
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Y",24,"*","*",16,66.7,6,25.0,"*","*","*","*",505
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","N",147,"*","*",56,38.1,58,39.5,"*","*","*","*",536
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Y",22,"*","*",10,45.5,"*","*",0,0.0,"*","*",454
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","N",279,"*","*",82,29.4,"*","*",47,16.8,"*","*",560
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Y",25,"*","*",12,48.0,7,28.0,"*","*","*","*",486
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","N",132,"*","*",53,40.2,43,32.6,"*","*","*","*",507
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","N",135,"*","*","*","*","*","*","*","*","*","*",533
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Y",44,8,18.2,15,34.1,15,34.1,6,13.6,21,47.7,512
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","N",214,15,7.0,77,36.0,82,38.3,40,18.7,122,57.0,557
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","N",404,"*","*","*","*","*","*","*","*","*","*",608
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Y",20,6,30.0,8,40.0,"*","*","*","*",6,30.0,474
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","N",148,13,8.8,49,33.1,"*","*","*","*",86,58.1,543
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Y",44,9,20.5,25,56.8,"*","*","*","*",10,22.7,481
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","N",107,"*","*",41,38.3,37,34.6,"*","*","*","*",503
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Y",69,21,30.4,27,39.1,"*","*","*","*",21,30.4,470
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","N",302,"*","*",92,30.5,145,48.0,"*","*","*","*",536
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Y",27,8,29.6,11,40.7,"*","*","*","*",8,29.6,480
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","N",329,13,4.0,65,19.8,"*","*","*","*",251,76.3,598
"Somers School District","=""1290011""","Aspire","=""1290511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
