"CT School Day SAT, 2015-16"
"All Districts, ELA, Special Education Status (SWD)"

"",,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","N",51,"*","*","*","*","*","*","*","*","*","*",399
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","N",67,"*","*","*","*","*","*",0,0.0,"*","*",404
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","N",66,"*","*","*","*","*","*",0,0.0,"*","*",412
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",69,"*","*","*","*","*","*","*","*","*","*",483
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","N",50,"*","*","*","*","*","*",0,0.0,"*","*",411
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","N",49,"*","*","*","*","*","*",0,0.0,"*","*",424
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","N",64,"*","*","*","*","*","*","*","*","*","*",472
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N",94,"*","*","*","*","*","*","*","*","*","*",491
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","N",84,"*","*","*","*","*","*","*","*","*","*",550
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N",9,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","N",157,"*","*","*","*","*","*","*","*","*","*",519
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","N",77,"*","*","*","*","*","*","*","*","*","*",472
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN Pathways Program","=""2450514""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","N",31,"*","*",8,25.8,16,51.6,"*","*","*","*",527
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","N",76,"*","*","*","*","*","*","*","*","*","*",559
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","N",167,"*","*",27,16.2,93,55.7,"*","*","*","*",541
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y",30,12,40.0,10,33.3,"*","*","*","*",8,26.7,450
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","N",264,"*","*",6,2.3,151,57.2,"*","*","*","*",609
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Y",32,"*","*",7,21.9,14,43.8,"*","*","*","*",500
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","N",300,65,21.7,65,21.7,"*","*","*","*","*","*",492
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Y",34,22,64.7,"*","*","*","*",0,0.0,"*","*",401
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","N",220,60,27.3,53,24.1,"*","*","*","*","*","*",478
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Y",23,15,65.2,"*","*","*","*",0,0.0,"*","*",386
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","N",179,51,28.5,"*","*","*","*",14,7.8,"*","*",476
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Y",36,31,86.1,"*","*","*","*",0,0.0,"*","*",378
"Meriden School District","=""0800011""","Success Academy","=""0801411""","N",14,"*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","MHS- Alternative Education Program 3","=""0832211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","N",255,53,20.8,"*","*","*","*","*","*","*","*",500
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Y",24,13,54.2,"*","*","*","*","*","*","*","*",422
"Middletown School District","=""0830011""","Virtual Learning Academy - MHS","=""0831711""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","N",215,14,6.5,32,14.9,133,61.9,36,16.7,169,78.6,540
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Y",21,7,33.3,7,33.3,7,33.3,0,0.0,7,33.3,449
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","N",194,"*","*",27,13.9,"*","*",25,12.9,"*","*",546
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Y",20,10,50.0,"*","*","*","*",0,0.0,"*","*",420
"Milford School District","=""0840011""","The Academy","=""0840311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk Alternative Program","=""0850211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","N",247,"*","*","*","*",140,56.7,74,30.0,214,86.6,575
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Y",22,14,63.6,"*","*","*","*",0,0.0,"*","*",417
"Montville School District","=""0860011""","Montville High School","=""0866111""","N",120,"*","*","*","*","*","*","*","*","*","*",531
"Montville School District","=""0860011""","Montville High School","=""0866111""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","N",240,47,19.6,58,24.2,"*","*","*","*","*","*",489
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Y",50,34,68.0,"*","*","*","*",0,0.0,"*","*",396
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","N",426,207,48.6,"*","*",105,24.6,"*","*","*","*",434
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Y",35,"*","*","*","*",0,0.0,0,0.0,0,0.0,352
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","N",291,"*","*","*","*",151,51.9,"*","*","*","*",617
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Y",27,"*","*","*","*",18,66.7,"*","*","*","*",500
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","N",208,"*","*","*","*","*","*","*","*","*","*",576
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","N",138,"*","*","*","*","*","*","*","*","*","*",491
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",64,"*","*","*","*","*","*","*","*","*","*",521
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","N",35,"*","*","*","*","*","*","*","*","*","*",466
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","N",131,"*","*","*","*","*","*","*","*","*","*",468
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","N",161,"*","*","*","*","*","*","*","*","*","*",419
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","N",76,"*","*","*","*","*","*","*","*","*","*",459
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","N",59,"*","*","*","*","*","*","*","*","*","*",527
"New Haven School District","=""0930011""","Sound School","=""0936711""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","N",262,118,45.0,"*","*",71,27.1,"*","*","*","*",449
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Y",20,"*","*","*","*",0,0.0,0,0.0,0,0.0,365
"New London School District","=""0950011""","New London High School","=""0956111""","N",139,46,33.1,"*","*","*","*","*","*","*","*",465
"New London School District","=""0950011""","New London High School","=""0956111""","Y",29,19,65.5,"*","*","*","*","*","*","*","*",402
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","N",274,16,5.8,38,13.9,167,60.9,53,19.3,220,80.3,550
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Y",27,12,44.4,9,33.3,6,22.2,0,0.0,6,22.2,426
"Newington School District","=""0940011""","Newington High School","=""0946111""","N",270,"*","*",38,14.1,"*","*",57,21.1,"*","*",548
"Newington School District","=""0940011""","Newington High School","=""0946111""","Y",28,"*","*",16,57.1,"*","*",0,0.0,"*","*",422
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","N",381,7,1.8,"*","*",225,59.1,"*","*","*","*",583
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Y",22,7,31.8,"*","*",11,50.0,"*","*","*","*",460
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","N",128,"*","*",21,16.4,"*","*",20,15.6,"*","*",533
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Y",26,15,57.7,"*","*","*","*",0,0.0,"*","*",397
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","N",228,"*","*","*","*","*","*","*","*","*","*",546
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","N",55,7,12.7,6,10.9,32,58.2,10,18.2,42,76.4,548
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","N",380,73,19.2,"*","*","*","*",43,11.3,"*","*",505
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Y",27,20,74.1,"*","*","*","*",0,0.0,"*","*",386
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","N",296,34,11.5,66,22.3,"*","*","*","*","*","*",515
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Y",24,13,54.2,"*","*","*","*",0,0.0,"*","*",402
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","N",515,89,17.3,"*","*",251,48.7,"*","*","*","*",523
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Y",54,35,64.8,10,18.5,"*","*","*","*",9,16.7,405
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","N",89,"*","*","*","*","*","*","*","*","*","*",559
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","N",155,"*","*","*","*","*","*","*","*","*","*",560
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","N",137,"*","*","*","*","*","*","*","*","*","*",515
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","N",161,"*","*",36,22.4,"*","*",20,12.4,"*","*",521
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Y",20,11,55.0,"*","*","*","*",0,0.0,"*","*",399
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","N",101,"*","*","*","*","*","*","*","*","*","*",505
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","N",45,"*","*","*","*","*","*","*","*","*","*",493
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Y",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","N",93,"*","*","*","*","*","*","*","*","*","*",554
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Y",14,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","N",133,"*","*","*","*","*","*","*","*","*","*",580
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","N",312,"*","*",25,8.0,167,53.5,"*","*","*","*",589
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Y",31,10,32.3,"*","*",12,38.7,"*","*","*","*",460
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","N",100,"*","*","*","*","*","*","*","*","*","*",544
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","N",172,"*","*","*","*","*","*","*","*","*","*",569
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","N",217,"*","*",11,5.1,135,62.2,"*","*","*","*",581
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Y",24,"*","*",6,25.0,6,25.0,"*","*","*","*",434
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","N",242,"*","*","*","*","*","*","*","*","*","*",595
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Y",19,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","N",170,"*","*","*","*","*","*","*","*","*","*",574
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","N",36,"*","*","*","*","*","*","*","*","*","*",531
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","N",40,"*","*","*","*","*","*","*","*","*","*",583
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","N",127,"*","*","*","*","*","*","*","*","*","*",575
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","N",160,"*","*","*","*","*","*","*","*","*","*",544
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Y",11,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","N",272,"*","*",27,9.9,164,60.3,"*","*","*","*",579
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Y",29,"*","*",8,27.6,10,34.5,"*","*","*","*",452
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","N",141,"*","*","*","*","*","*","*","*","*","*",551
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","N",129,"*","*","*","*","*","*","*","*","*","*",581
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Y",17,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","N",105,"*","*","*","*","*","*","*","*","*","*",583
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","N",234,"*","*",23,9.8,137,58.5,"*","*","*","*",572
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Y",24,"*","*",8,33.3,8,33.3,"*","*","*","*",463
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","N",395,0,0.0,"*","*","*","*","*","*","*","*",615
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Y",15,"*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","N",152,"*","*","*","*","*","*","*","*","*","*",553
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Y",16,"*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","N",138,"*","*","*","*","*","*","*","*","*","*",515
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Y",13,"*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","N",342,"*","*",50,14.6,"*","*",63,18.4,"*","*",551
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Y",29,17,58.6,"*","*","*","*",0,0.0,"*","*",404
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","N",317,"*","*",19,6.0,160,50.5,"*","*","*","*",601
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Y",39,"*","*",7,17.9,16,41.0,"*","*","*","*",495
"Somers School District","=""1290011""","Aspire","=""1290511""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","N",95,"*","*","*","*","*","*","*","*","*","*",554
"Somers School District","=""1290011""","Somers High School","=""1296111""","Y",7,"*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","N",292,"*","*","*","*",183,62.7,72,24.7,255,87.3,570
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Y",34,"*","*","*","*",14,41.2,0,0.0,14,41.2,452
"Southington School District","=""1310011""","Alta","=""1310111""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","N",410,"*","*",55,13.4,246,60.0,"*","*","*","*",557
"Southington School District","=""1310011""","Southington High School","=""1316211""","Y",47,22,46.8,15,31.9,"*","*","*","*",10,21.3,426
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","N",87,"*","*","*","*","*","*","*","*","*","*",557
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Y",12,"*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","N","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Y","*","*","*","*","*","*","*","*","*","*","*","*"
