"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Graduates",
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Not Eligible For Lunch",216,188,87.0
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Eligible For Free Lunch",169,97,57.4
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Eligible For Reduced Lunch",33,24,72.7
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Not Eligible For Lunch",121,106,87.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Eligible For Free Lunch",189,116,61.4
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Eligible For Reduced Lunch",25,20,80.0
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Not Eligible For Lunch",85,72,84.7
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Eligible For Free Lunch",118,79,66.9
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Eligible For Reduced Lunch",32,25,78.1
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Not Eligible For Lunch",179,155,86.6
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Eligible For Free Lunch",57,38,66.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Eligible For Reduced Lunch",30,22,73.3
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Not Eligible For Lunch",179,156,87.2
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Eligible For Free Lunch",32,23,71.9
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Eligible For Reduced Lunch",26,20,76.9
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Not Eligible For Lunch",188,181,96.3
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Eligible For Free Lunch",20,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Eligible For Reduced Lunch",11,11,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Not Eligible For Lunch",306,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Eligible For Free Lunch",36,26,72.2
"Montville School District","=""0860011""","Montville High School","=""0866111""","Eligible For Reduced Lunch",25,20,80.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","Not Eligible For Lunch",149,141,94.6
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible For Free Lunch",107,75,70.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible For Reduced Lunch",45,35,77.8
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Not Eligible For Lunch",214,200,93.5
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Eligible For Free Lunch",397,211,53.1
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Eligible For Reduced Lunch",88,64,72.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Not Eligible For Lunch",148,126,85.1
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Not Eligible For Lunch","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible For Free Lunch",16,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible For Reduced Lunch",17,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Not Eligible For Lunch",198,195,98.5
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible For Free Lunch",85,77,90.6
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible For Reduced Lunch",26,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Not Eligible For Lunch",25,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible For Free Lunch",55,27,49.1
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible For Reduced Lunch",12,8,"*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Not Eligible For Lunch",9,6,"*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible For Free Lunch",94,78,83.0
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible For Reduced Lunch",41,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Not Eligible For Lunch",21,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible For Free Lunch",23,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible For Reduced Lunch",18,16,"*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Not Eligible For Lunch",7,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible For Free Lunch",187,105,56.1
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible For Reduced Lunch",28,18,64.3
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Not Eligible For Lunch",31,12,38.7
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible For Free Lunch",32,25,78.1
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible For Reduced Lunch","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Not Eligible For Lunch","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible For Free Lunch",26,15,57.7
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible For Reduced Lunch",11,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Not Eligible For Lunch",7,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible For Free Lunch",40,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible For Reduced Lunch",16,16,"*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Not Eligible For Lunch",28,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible For Free Lunch",308,206,66.9
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible For Reduced Lunch",54,43,79.6
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Not Eligible For Lunch",51,36,70.6
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible For Free Lunch",184,123,66.8
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible For Reduced Lunch",24,15,62.5
"New London School District","=""0950011""","New London High School","=""0956111""","Not Eligible For Lunch",17,8,"*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Free Lunch",35,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Reduced Lunch",21,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Not Eligible For Lunch",325,304,93.5
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Free Lunch",36,28,77.8
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Reduced Lunch",29,24,82.8
"Newington School District","=""0940011""","Newington High School","=""0946111""","Not Eligible For Lunch",266,247,92.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Free Lunch",15,12,"*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Reduced Lunch",8,8,"*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Not Eligible For Lunch",382,365,95.5
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible For Free Lunch",9,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible For Reduced Lunch",9,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Not Eligible For Lunch",139,133,95.7
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible For Free Lunch",28,20,71.4
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible For Reduced Lunch",15,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Not Eligible For Lunch",238,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible For Free Lunch","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Not Eligible For Lunch",45,40,88.9
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible For Free Lunch",142,120,84.5
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible For Reduced Lunch",55,48,87.3
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Not Eligible For Lunch",251,230,91.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible For Free Lunch",113,84,74.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible For Reduced Lunch",36,26,72.2
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Not Eligible For Lunch",240,220,91.7
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Free Lunch",24,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Reduced Lunch","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Not Eligible For Lunch","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible For Free Lunch",131,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible For Reduced Lunch",32,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Not Eligible For Lunch",482,433,89.8
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible For Free Lunch",26,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible For Reduced Lunch","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Not Eligible For Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible For Free Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible For Reduced Lunch","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Not Eligible For Lunch",129,126,97.7
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible For Free Lunch",9,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible For Reduced Lunch",7,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Not Eligible For Lunch",130,124,95.4
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible For Free Lunch",46,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible For Reduced Lunch",22,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Not Eligible For Lunch",129,116,89.9
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible For Free Lunch",37,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible For Reduced Lunch",26,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Not Eligible For Lunch",142,136,95.8
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible For Free Lunch",29,21,72.4
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible For Reduced Lunch",15,13,"*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Not Eligible For Lunch",95,83,87.4
"Portland School District","=""1130011""","Portland High School","=""1136111""","Eligible For Free Lunch","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Eligible For Reduced Lunch","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Not Eligible For Lunch",70,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible For Free Lunch",18,15,"*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible For Reduced Lunch",13,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Not Eligible For Lunch",29,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible For Free Lunch",10,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible For Reduced Lunch",16,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Not Eligible For Lunch",109,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible For Free Lunch",10,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Not Eligible For Lunch",142,133,93.7
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible For Free Lunch",12,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible For Reduced Lunch",11,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Not Eligible For Lunch",409,398,97.3
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible For Free Lunch","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Not Eligible For Lunch",75,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible For Free Lunch","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Not Eligible For Lunch",169,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible For Free Lunch",11,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Not Eligible For Lunch",275,254,92.4
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible For Free Lunch","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Not Eligible For Lunch",224,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible For Free Lunch","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Not Eligible For Lunch",217,210,96.8
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible For Free Lunch","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Not Eligible For Lunch",25,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Eligible For Free Lunch","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Not Eligible For Lunch",62,53,85.5
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible For Free Lunch","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Not Eligible For Lunch",135,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible For Free Lunch",7,7,"*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Not Eligible For Lunch",179,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible For Free Lunch",11,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Not Eligible For Lunch",310,293,94.5
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible For Free Lunch",19,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible For Reduced Lunch",16,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Not Eligible For Lunch",159,150,94.3
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible For Free Lunch",11,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Not Eligible For Lunch",171,164,95.9
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible For Free Lunch","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Not Eligible For Lunch",94,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible For Free Lunch",29,19,65.5
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible For Reduced Lunch",15,9,"*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Not Eligible For Lunch",251,230,91.6
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Not Eligible For Lunch",419,412,98.3
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible For Free Lunch",16,11,"*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible For Reduced Lunch",9,9,"*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Not Eligible For Lunch",182,171,94.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Free Lunch",28,19,67.9
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Reduced Lunch",12,12,"*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Not Eligible For Lunch",110,103,93.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Free Lunch",51,39,76.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Reduced Lunch",27,21,77.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Not Eligible For Lunch",346,330,95.4
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Free Lunch",23,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Reduced Lunch",8,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Not Eligible For Lunch",368,362,98.4
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible For Free Lunch","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible For Reduced Lunch","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Not Eligible For Lunch",129,127,98.4
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible For Free Lunch",24,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible For Reduced Lunch",11,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Not Eligible For Lunch",343,333,97.1
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible For Free Lunch",56,44,78.6
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible For Reduced Lunch",26,23,88.5
"Southington School District","=""1310011""","Southington High School","=""1316211""","Not Eligible For Lunch",409,387,94.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible For Free Lunch",21,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible For Reduced Lunch",24,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Not Eligible For Lunch",96,87,90.6
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible For Free Lunch",24,9,37.5
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible For Reduced Lunch",6,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Not Eligible For Lunch",6,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Free Lunch",158,121,76.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Reduced Lunch",51,43,84.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Not Eligible For Lunch",178,162,91.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Free Lunch",46,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Reduced Lunch",19,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Not Eligible For Lunch",101,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Free Lunch",255,183,71.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Reduced Lunch",88,79,89.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Not Eligible For Lunch",281,256,91.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Free Lunch",17,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Reduced Lunch",11,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Not Eligible For Lunch",150,143,95.3
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible For Free Lunch",62,44,71.0
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible For Reduced Lunch",39,31,79.5
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Not Eligible For Lunch",190,179,94.2
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible For Free Lunch",101,86,85.1
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible For Reduced Lunch",39,34,87.2
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Not Eligible For Lunch",137,130,94.9
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible For Free Lunch",12,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible For Reduced Lunch",10,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Not Eligible For Lunch",181,172,95.0
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible For Free Lunch",30,22,73.3
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible For Free Lunch",24,20,83.3
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible For Reduced Lunch",12,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Not Eligible For Lunch",55,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible For Free Lunch",12,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible For Reduced Lunch",10,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Not Eligible For Lunch",67,64,95.5
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible For Free Lunch",20,14,70.0
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible For Reduced Lunch",11,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Not Eligible For Lunch",68,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible For Free Lunch","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible For Reduced Lunch","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Not Eligible For Lunch",215,210,97.7
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible For Free Lunch",88,52,59.1
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible For Reduced Lunch",34,25,73.5
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Not Eligible For Lunch",171,157,91.8
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Free Lunch",28,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible For Reduced Lunch",21,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Not Eligible For Lunch",488,480,98.4
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Free Lunch",77,55,71.4
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible For Reduced Lunch",18,14,"*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Not Eligible For Lunch",168,148,88.1
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Free Lunch",38,31,81.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible For Reduced Lunch",8,8,"*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Not Eligible For Lunch",237,226,95.4
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Free Lunch",19,14,"*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible For Reduced Lunch",7,7,"*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Not Eligible For Lunch",216,208,96.3
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Free Lunch",252,147,58.3
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible For Reduced Lunch",53,37,69.8
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Not Eligible For Lunch",44,26,59.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Free Lunch",254,156,61.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible For Reduced Lunch",49,39,79.6
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Not Eligible For Lunch",65,44,67.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Free Lunch",38,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible For Reduced Lunch",20,20,100.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Not Eligible For Lunch",49,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Free Lunch",269,161,59.9
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible For Reduced Lunch",41,33,80.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Not Eligible For Lunch",48,32,66.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Free Lunch",25,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible For Reduced Lunch",16,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Not Eligible For Lunch",198,186,93.9
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Free Lunch",29,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Eligible For Reduced Lunch",26,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Not Eligible For Lunch",175,165,94.3
