"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Graduates",
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-Special Education",175,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Special Education",22,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-Special Education",270,260,96.3
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Special Education",46,40,87.0
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-Special Education",173,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Special Education",11,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-Special Education",135,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Special Education",27,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-Special Education",99,97,98.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Special Education",14,11,"*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-Special Education",267,252,94.4
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Special Education",48,24,50.0
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-Special Education",372,366,98.4
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Special Education",37,32,86.5
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-Special Education",153,140,91.5
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",24,19,79.2
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",162,143,88.3
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",15,11,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",368,344,93.5
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",22,11,50.0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",351,346,98.6
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",45,42,93.3
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-Special Education",131,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Special Education",15,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-Special Education",339,326,96.2
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Special Education",37,33,89.2
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-Special Education",425,397,93.4
"Southington School District","=""1310011""","Southington High School","=""1316211""","Special Education",63,48,76.2
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-Special Education",117,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Special Education",10,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-Special Education",31,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Special Education",6,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",446,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",55,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education",154,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education",10,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",500,438,87.6
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",46,31,67.4
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",175,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",22,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-Special Education",261,249,95.4
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Special Education",26,21,80.8
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-Special Education",231,215,93.1
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Special Education",23,16,69.6
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-Special Education",197,187,94.9
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Special Education",21,17,81.0
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-Special Education",29,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Special Education",6,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-Special Education",77,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Special Education",7,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-Special Education",65,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Special Education",13,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-Special Education",76,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Special Education",9,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-Special Education",222,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Special Education",20,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-Special Education",230,200,87.0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Special Education",38,32,84.2
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",515,506,98.3
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",32,32,100.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-Special Education",206,177,85.9
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Special Education",29,18,62.1
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-Special Education",249,231,92.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Special Education",37,31,83.8
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-Special Education",215,204,94.9
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Special Education",20,16,80.0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-Special Education",307,210,68.4
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Special Education",52,24,46.2
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-Special Education",324,229,70.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Special Education",58,36,62.1
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-Special Education",92,83,90.2
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Special Education",14,9,"*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-Special Education",300,235,78.3
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Special Education",60,25,41.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-Special Education",208,202,97.1
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Special Education",30,20,66.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-Special Education",237,218,92.0
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Special Education",34,18,52.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-Special Education",395,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Special Education",25,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-Special Education",352,335,95.2
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Special Education",39,37,94.9
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-Special Education",395,284,71.9
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Special Education",36,21,58.3
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-Special Education",71,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Special Education",6,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-Special Education",186,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Special Education",20,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-Special Education",410,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Special Education",53,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-Special Education",241,231,95.9
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Special Education",23,11,47.8
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-Special Education",274,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Special Education",45,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-Special Education",160,127,79.4
"Windham School District","=""1630011""","Windham High School","=""1636111""","Special Education",33,20,60.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-Special Education",124,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Special Education",12,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-Special Education",308,260,84.4
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Special Education",45,29,64.4
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-Special Education",197,188,95.4
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Special Education",23,19,82.6
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-Special Education",266,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Special Education",13,"*","*"

