"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Non-Graduates",,,
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","High Needs",28,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-High Needs",96,0,0.0,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","High Needs",18,0,"*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-High Needs",101,0,0.0,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","High Needs",94,12,12.8,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-High Needs",72,0,0.0,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","High Needs",80,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-High Needs",96,0,0.0,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","High Needs",50,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-High Needs",67,"*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","High Needs",29,"*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-High Needs",62,"*","*",0,0.0
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","High Needs",37,0,0.0,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-High Needs",18,0,"*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","High Needs",32,"*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-High Needs",54,"*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","High Needs",37,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-High Needs",141,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","High Needs",62,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-High Needs",351,"*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","High Needs",18,"*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-High Needs",68,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","High Needs",24,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-High Needs",109,0,0.0,0,0.0
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","High Needs",55,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-High Needs",212,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","High Needs",35,"*","*",0,0.0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-High Needs",216,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",26,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",160,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",22,0,0.0,0,0.0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",28,0,0.0,0,0.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","High Needs",16,"*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Non-High Needs",53,0,0.0,0,0.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","High Needs",30,0,0.0,0,0.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-High Needs",109,0,0.0,0,0.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","High Needs",36,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-High Needs",147,0,0.0,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","High Needs",48,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-High Needs",241,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","High Needs",28,"*","*",0,0.0
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-High Needs",133,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",33,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",133,0,0.0,0,0.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",19,"*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",69,0,0.0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",64,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",202,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",57,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",368,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",47,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",137,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",57,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",88,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",128,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",234,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",79,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",291,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",19,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",108,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",73,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",265,0,0.0,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",137,11,8.0,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",355,0,0.0,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",30,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",59,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs",48,15,31.3,17,35.4
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs","N/A","N/A","N/A","N/A","N/A"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",326,14,4.3,30,9.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",135,0,0.0,7,5.2
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",66,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",94,0,0.0,0,0.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",307,20,6.5,35,11.4
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",214,0,0.0,6,2.8
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",60,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",134,0,0.0,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",112,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",137,0,0.0,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",168,6,3.6,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",94,0,0.0,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",54,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",157,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",48,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",42,"*","*",0,0.0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",14,"*","*",0,"*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",47,0,0.0,0,0.0
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",21,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",45,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",32,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",165,0,0.0,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",128,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",130,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",101,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",427,0,0.0,0,0.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",107,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",125,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",93,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",177,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",58,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",155,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",356,"*","*",102,28.7
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",24,"*","*",0,0.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",329,18,5.5,88,26.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",65,0,0.0,10,15.4
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",66,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",54,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",333,"*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",24,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",56,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",156,0,0.0,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",65,8,12.3,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",134,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",141,6,4.3,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",199,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",101,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",257,"*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","High Needs",11,"*","*",0,"*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Non-High Needs","N/A","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",292,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",117,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",13,"*","*",0,"*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",64,"*","*",0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",30,"*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",137,0,0.0,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",64,"*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",392,"*","*",0,0.0
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",101,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",180,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",54,"*","*",0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",268,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",97,9,9.3,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",30,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",52,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",63,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",126,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",166,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",53,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",124,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",31,"*","*",0,0.0
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",255,"*","*","*","*"

