"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",40,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",111,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",13,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",95,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",77,68,88.3
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",208,204,98.1
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",65,60,92.3
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",392,387,98.7
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",39,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",142,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",50,38,76.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",86,82,95.3
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",106,83,78.3
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",259,253,97.7
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",69,60,87.0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",318,315,99.1
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",25,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",105,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",63,58,92.1
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",269,264,98.1
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",124,100,80.6
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",382,377,98.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",47,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",92,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs",57,14,24.6
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",307,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",165,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",72,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",94,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",332,278,83.7
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",203,194,95.6
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",51,42,82.4
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",123,123,100.0
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",151,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",183,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",132,118,89.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",153,147,96.1
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",42,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",171,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-High Needs","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",40,36,90.0
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",43,40,93.0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",23,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",48,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",36,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",48,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",34,27,79.4
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",192,181,94.3
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",143,116,81.1
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",114,109,95.6
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",114,101,88.6
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",434,432,99.5
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",130,88,67.7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",163,157,96.3
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",82,66,80.5
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",172,165,95.9
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",52,46,88.5
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",173,170,98.3
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",354,251,70.9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",42,34,81.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",319,205,64.3
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",56,49,87.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",67,63,94.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",53,53,100.0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",335,220,65.7
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",30,20,66.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",44,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",153,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",79,63,79.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",151,148,98.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",128,119,93.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",218,214,98.2
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",105,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",265,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",282,207,73.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",127,105,82.7
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",14,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",56,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",24,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",153,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",85,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",362,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",94,74,78.7
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",211,208,98.6
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",42,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",254,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",140,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",41,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",52,49,94.2
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",77,77,100.0
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",135,113,83.7
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",158,153,96.8
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",90,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",152,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",35,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",236,"*","*"

