"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Non-Graduates",,,
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-ELL","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELL","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-ELL","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-ELL",57,32,56.1,11,19.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-ELL",434,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELL",38,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-ELL",166,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-ELL",474,22,4.6,25,5.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELL",61,6,9.8,10,16.4
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-ELL",174,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-ELL",334,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-ELL",276,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELL",9,0,"*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-ELL","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","ELL","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-ELL",34,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-ELL",71,"*","*",0,0.0
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-ELL",84,0,0.0,7,8.3
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-ELL",226,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-ELL",251,11,4.4,21,8.4
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELL",6,0,"*",0,"*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-ELL",540,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELL",8,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-ELL",285,19,6.7,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELL",8,0,"*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-ELL",248,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELL",6,0,"*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-ELL",225,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-ELL",353,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELL",43,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-ELL",315,"*","*",70,22.2
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELL",60,"*","*",37,61.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-ELL","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELL","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-ELL",309,"*","*",73,23.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELL",56,"*","*",29,51.8
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-ELL",337,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELL",9,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-ELL",362,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELL",8,0,"*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-ELL",396,28,7.1,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELL",13,0,"*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-ELL",70,"*","*",0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-ELL","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELL","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-ELL",297,13,4.4,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELL",8,0,"*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELL","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-ELL",142,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELL",39,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-ELL",287,"*","*",11,3.8
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELL",6,"*","*",0,"*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-ELL","*","*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-ELL",271,"*","*","*","*"

