"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",7,"*","*"
"Plymouth School District","Terryville High School","Not Eligible For Lunch",119,114,95.8
"Portland School District","Portland High School","Eligible For Free Lunch",12,7,58.3
"Portland School District","Portland High School","Not Eligible For Lunch",85,74,87.1
"Putnam School District","Putnam High School","Eligible For Free Lunch",23,"*","*"
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",6,"*","*"
"Putnam School District","Putnam High School","Not Eligible For Lunch",45,40,88.9
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",120,103,85.8
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",155,143,92.3
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",392,369,94.1
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",92,81,88.0
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",179,172,96.1
"Regional School District 08","RHAM High School","Eligible For Free Lunch","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 08","RHAM High School","Not Eligible For Lunch",255,220,86.3
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch",7,7,100.0
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",168,162,96.4
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",28,24,85.7
"Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch",90,78,86.7
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch",12,"*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch",7,"*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",198,190,96.0
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch",11,7,63.6
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch",9,6,66.7
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",368,344,93.5
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",18,"*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",7,"*","*"
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",171,156,91.2
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",175,164,93.7
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",129,127,98.4
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",20,"*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",6,"*","*"
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",257,222,86.4
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",419,405,96.7
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",167,153,91.6
"Seymour School District","Seymour High School","Eligible For Free Lunch",27,"*","*"
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",9,"*","*"
"Seymour School District","Seymour High School","Not Eligible For Lunch",152,136,89.5
"Shelton School District","Shelton High School","Eligible For Free Lunch",40,30,75.0
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",20,17,85.0
"Shelton School District","Shelton High School","Not Eligible For Lunch",336,304,90.5
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",12,11,91.7
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",6,6,100.0
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",338,322,95.3
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",139,133,95.7
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",16,9,56.3
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",10,8,80.0
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",389,364,93.6
"Southington School District","Southington High School","Eligible For Free Lunch",26,18,69.2
"Southington School District","Southington High School","Eligible For Reduced Lunch",14,14,100.0
"Southington School District","Southington High School","Not Eligible For Lunch",500,462,92.4
"Stafford School District","Stafford High School","Eligible For Free Lunch",13,8,61.5
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",10,7,70.0
"Stafford School District","Stafford High School","Not Eligible For Lunch",112,87,77.7
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",40,13,32.5
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",136,108,79.4
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",37,33,89.2
"Stamford School District","Stamford High School","Not Eligible For Lunch",267,235,88.0
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",23,21,91.3
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",15,14,93.3
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",105,99,94.3
"Stamford School District","Westhill High School","Eligible For Free Lunch",198,149,75.3
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",58,48,82.8
"Stamford School District","Westhill High School","Not Eligible For Lunch",336,303,90.2
"Stonington School District","Stonington High School","Eligible For Free Lunch","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",189,181,95.8
"Stratford School District","Bunnell High School","Eligible For Free Lunch",46,35,76.1
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",26,22,84.6
"Stratford School District","Bunnell High School","Not Eligible For Lunch",257,234,91.1
"Stratford School District","Stratford High School","Eligible For Free Lunch",68,60,88.2
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",31,29,93.5
"Stratford School District","Stratford High School","Not Eligible For Lunch",144,128,88.9
"Suffield School District","Suffield High School","Eligible For Free Lunch","*","*","*"
"Suffield School District","Suffield High School","Eligible For Reduced Lunch","*","*","*"
"Suffield School District","Suffield High School","Not Eligible For Lunch",204,196,96.1
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",18,15,83.3
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",11,6,54.5
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",8,7,87.5
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",51,45,88.2
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",8,"*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",7,"*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",88,84,95.5
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",78,73,93.6
"Tolland School District","Tolland High School","Eligible For Free Lunch","*","*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch","*","*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",53,29,54.7
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",17,9,52.9
"Torrington School District","Torrington High School","Not Eligible For Lunch",208,179,86.1
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",12,12,100.0
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",9,8,88.9
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",481,472,98.1
"Vernon School District","Rockville High School","Eligible For Free Lunch",51,32,62.7
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",14,10,71.4
"Vernon School District","Rockville High School","Not Eligible For Lunch",221,195,88.2
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",15,11,73.3
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch",11,10,90.9
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",274,243,88.7
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",240,214,89.2
"Waterbury School District","Crosby High School","Eligible For Free Lunch",258,151,58.5
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",50,39,78.0
"Waterbury School District","Crosby High School","Not Eligible For Lunch",114,67,58.8
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",187,121,64.7
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",38,27,71.1
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",134,113,84.3
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",32,31,96.9
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",20,19,95.0
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",64,62,96.9
"Waterbury School District","Wilby High School","Eligible For Free Lunch",224,128,57.1
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",28,24,85.7
"Waterbury School District","Wilby High School","Not Eligible For Lunch",88,60,68.2
"Waterford School District","Waterford High School","Eligible For Free Lunch","*","*","*"
"Waterford School District","Waterford High School","Eligible For Reduced Lunch","*","*","*"
"Waterford School District","Waterford High School","Not Eligible For Lunch",253,235,92.9
"Watertown School District","Watertown High School","Eligible For Free Lunch",20,14,70.0
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",8,7,87.5
"Watertown School District","Watertown High School","Not Eligible For Lunch",218,195,89.4
"West Hartford School District","Conard High School","Eligible For Free Lunch",57,38,66.7
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",15,9,60.0
"West Hartford School District","Conard High School","Not Eligible For Lunch",335,313,93.4
"West Hartford School District","Hall High School","Eligible For Free Lunch",41,38,92.7
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",14,11,78.6
"West Hartford School District","Hall High School","Not Eligible For Lunch",351,337,96.0
"West Haven School District","West Haven High School","Eligible For Free Lunch",156,87,55.8
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",40,30,75.0
"West Haven School District","West Haven High School","Not Eligible For Lunch",255,196,76.9
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",71,68,95.8
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*"
"Weston School District","Weston High School","Not Eligible For Lunch","*","*","*"
"Westport School District","Staples High School","Eligible For Free Lunch","*","*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch","*","*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",453,446,98.5
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",27,20,74.1
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",11,10,90.9
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",263,247,93.9
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*"
"Wilton School District","Wilton High School","Not Eligible For Lunch","*","*","*"
"Windham School District","Windham High School","Eligible For Free Lunch",126,51,40.5
"Windham School District","Windham High School","Eligible For Reduced Lunch",12,10,83.3
"Windham School District","Windham High School","Not Eligible For Lunch",115,97,84.3
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",18,11,61.1
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",6,6,100.0
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",110,98,89.1
"Windsor School District","Windsor High School","Eligible For Free Lunch",64,46,71.9
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",31,27,87.1
"Windsor School District","Windsor High School","Not Eligible For Lunch",253,220,87.0
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",21,17,81.0
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",17,14,82.4
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",186,178,95.7
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",287,270,94.1

