"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Non-Graduates",,,
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Special Education",6,0,"*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-Special Education",140,"*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Special Education",26,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-Special Education",155,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Special Education",21,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-Special Education",99,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Special Education",18,"*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-Special Education",82,"*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Special Education",9,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-Special Education",48,0,0.0,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Special Education",7,0,"*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-Special Education",75,"*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Special Education",11,"*","*",0,"*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-Special Education",155,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Special Education",23,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-Special Education",376,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Special Education",37,"*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-Special Education",76,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Special Education",10,"*","*",0,"*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-Special Education",122,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Special Education",11,0,"*",0,"*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-Special Education",233,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Special Education",34,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-Special Education",229,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Special Education",22,"*","*",0,0.0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-Special Education",168,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Special Education",18,0,"*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-Special Education",38,0,0.0,0,0.0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Special Education",12,0,"*",0,"*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Non-Special Education",56,"*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Special Education",13,0,"*",0,"*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-Special Education",120,0,0.0,0,0.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Special Education",19,0,"*",0,"*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-Special Education",165,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Special Education",18,0,"*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-Special Education",259,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Special Education",30,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-Special Education",153,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Special Education",8,"*","*",0,"*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-Special Education",147,0,0.0,0,0.0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Special Education",19,"*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-Special Education",78,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Special Education",10,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-Special Education",240,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Special Education",26,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-Special Education",386,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Special Education",39,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-Special Education",166,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",18,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",131,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",14,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",328,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",34,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",328,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",42,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-Special Education",116,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Special Education",11,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-Special Education",303,0,0.0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Special Education",35,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-Special Education",426,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Special Education",66,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-Special Education",74,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Special Education",15,"*","*",0,"*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-Special Education",40,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Special Education",8,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",403,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",58,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education",146,0,0.0,0,0.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education",14,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",470,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",51,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",179,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",15,0,"*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-Special Education",238,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Special Education",11,"*","*",0,"*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-Special Education",246,6,2.4,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Special Education",16,0,"*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-Special Education",185,0,0.0,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Special Education",26,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-Special Education",74,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Special Education",16,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-Special Education",55,0,0.0,0,0.0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Special Education",6,"*","*",0,"*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-Special Education","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Special Education","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-Special Education",187,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Special Education",10,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-Special Education",211,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Special Education",47,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",485,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",43,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-Special Education",198,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Special Education",34,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-Special Education",228,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Special Education",42,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-Special Education",197,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Special Education",16,0,"*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-Special Education",319,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Special Education",61,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-Special Education",334,6,1.8,77,23.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Special Education",60,12,20.0,21,35.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-Special Education",114,0,0.0,7,6.1
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Special Education",6,"*","*",0,"*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-Special Education",285,9,3.2,64,22.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Special Education",72,9,12.5,20,27.8
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-Special Education",181,0,0.0,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Special Education",31,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-Special Education",173,0,0.0,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Special Education",26,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-Special Education",296,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Special Education",44,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-Special Education",324,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Special Education",34,"*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Non-Special Education",11,"*","*",0,"*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Special Education","N/A","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-Special Education",369,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Special Education",40,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-Special Education","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Special Education","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-Special Education",143,0,0.0,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Special Education",24,"*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-Special Education",412,"*","*",0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Special Education",44,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-Special Education",252,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Special Education",29,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-Special Education",279,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Special Education",43,"*","*",0,0.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-Special Education",100,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Special Education",27,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-Special Education",105,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Special Education",10,0,"*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-Special Education",250,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Special Education",42,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-Special Education",156,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Special Education",21,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-Special Education",268,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Special Education",18,"*","*",0,"*"

