"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, High Needs Status"

"",,,,"Non-Graduates",,,
"West Haven School District","West Haven High School","High Needs",322,"*","*",85,26.4
"West Haven School District","West Haven High School","Non-High Needs",109,"*","*",10,9.2
"Westbrook School District","Westbrook High School","High Needs",14,"*","*","*","*"
"Westbrook School District","Westbrook High School","Non-High Needs",63,"*","*","*","*"
"Weston School District","Weston High School","High Needs",25,"*","*","*","*"
"Weston School District","Weston High School","Non-High Needs",181,"*","*","*","*"
"Westport School District","Staples High School","High Needs",60,"*","*","*","*"
"Westport School District","Staples High School","Non-High Needs",403,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","High Needs",66,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-High Needs",198,"*","*","*","*"
"Wilton School District","Wilton High School","High Needs",60,"*","*","*","*"
"Wilton School District","Wilton High School","Non-High Needs",259,"*","*","*","*"
"Windham School District","Windham High School","High Needs",137,"*","*","*","*"
"Windham School District","Windham High School","Non-High Needs",56,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","High Needs",59,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-High Needs",77,"*","*","*","*"
"Windsor School District","Windsor High School","High Needs",167,27,16.2,24,14.4
"Windsor School District","Windsor High School","Non-High Needs",186,7,3.8,6,3.2
"Wolcott School District","Wolcott High School","High Needs",62,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-High Needs",158,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","High Needs",35,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-High Needs",244,"*","*","*","*"

