"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Non-Graduates",,,
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-Special Education",81,"*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Special Education",12,0,"*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-Special Education",125,"*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Special Education",14,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-Special Education",201,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Special Education",16,"*","*",0,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-Special Education",349,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Special Education",39,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-Special Education",181,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Special Education",15,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-Special Education",159,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Special Education",22,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-Special Education",121,"*","*",0,0.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Special Education",12,"*","*",0,"*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-Special Education",247,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Special Education",36,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-Special Education",384,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Special Education",46,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-Special Education",169,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",7,0,"*",0,"*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",179,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",9,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",370,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",26,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",327,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",29,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-Special Education",131,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Special Education",13,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-Special Education",377,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Special Education",38,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-Special Education",483,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Special Education",57,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-Special Education",121,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Special Education",14,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-Special Education",46,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Special Education",9,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-Special Education",389,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Special Education",51,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-Special Education","*","*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Special Education","*","*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-Special Education",538,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Special Education",54,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",184,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",26,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-Special Education",295,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Special Education",34,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-Special Education",223,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Special Education",20,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-Special Education",202,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Special Education",12,0,"*",0,"*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-Special Education",63,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Special Education",7,0,"*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-Special Education",79,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Special Education",24,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-Special Education","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Special Education","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-Special Education",208,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Special Education",14,"*","*",0,"*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-Special Education",250,13,5.2,35,14.0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Special Education",28,6,21.4,7,25.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-Special Education",467,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Special Education",35,"*","*",0,0.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-Special Education",259,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Special Education",27,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-Special Education",264,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Special Education",36,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-Special Education",229,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Special Education",26,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-Special Education",383,14,3.7,126,32.9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Special Education",39,11,28.2,14,35.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-Special Education",314,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Special Education",45,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-Special Education",108,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Special Education",8,0,"*",0,"*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-Special Education",286,9,3.1,96,33.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Special Education",54,9,16.7,14,25.9
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-Special Education",254,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Special Education",16,"*","*",0,"*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-Special Education",217,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Special Education",29,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-Special Education",363,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Special Education",44,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-Special Education",361,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Special Education",45,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-Special Education",416,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Special Education",35,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-Special Education",68,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Special Education",7,"*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-Special Education",181,"*","*",0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Special Education",11,0,"*",0,"*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-Special Education",418,"*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Special Education",45,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-Special Education",281,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Special Education",20,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-Special Education",279,"*","*",0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Special Education",24,0,0.0,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-Special Education",214,31,14.5,45,21.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","Special Education",39,10,25.6,9,23.1
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-Special Education",122,"*","*",8,6.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Special Education",12,"*","*",0,"*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-Special Education",308,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Special Education",40,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-Special Education",207,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Special Education",17,"*","*",0,"*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-Special Education",275,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Special Education",24,"*","*","*","*"

