"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Special Education Status"

"",,,,"Non-Graduates",,,
"Waterford School District","Waterford High School","Non-Special Education",180,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",17,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",204,"*","*","*","*"
"Watertown School District","Watertown High School","Special Education",26,"*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",314,"*","*",6,1.9
"West Hartford School District","Conard High School","Special Education",32,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",335,"*","*","*","*"
"West Hartford School District","Hall High School","Special Education",35,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",374,"*","*",60,16.0
"West Haven School District","West Haven High School","Special Education",35,"*","*",9,25.7
"Westbrook School District","Westbrook High School","Non-Special Education","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education","*","*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",162,"*","*","*","*"
"Weston School District","Weston High School","Special Education",15,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",386,"*","*","*","*"
"Westport School District","Staples High School","Special Education",61,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",278,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",27,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",260,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",36,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",154,"*","*",29,18.8
"Windham School District","Windham High School","Special Education",27,"*","*",11,40.7
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",122,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",7,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",253,7,2.8,"*","*"
"Windsor School District","Windsor High School","Special Education",40,9,22.5,"*","*"
"Wolcott School District","Wolcott High School","Non-Special Education",225,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",17,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",255,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education",16,"*","*","*","*"

