"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Non-Graduates",,,
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Eligible For Free Lunch",40,"*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Eligible For Reduced Lunch",14,0,"*",0,"*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Not Eligible For Lunch",32,0,0.0,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Eligible For Free Lunch",61,7,11.5,18,29.5
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Eligible For Reduced Lunch",26,"*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Not Eligible For Lunch",101,"*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Eligible For Free Lunch",9,0,"*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Eligible For Reduced Lunch",7,0,"*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Not Eligible For Lunch",112,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Eligible For Free Lunch",24,0,0.0,6,25.0
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Not Eligible For Lunch",178,"*","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Not Eligible For Lunch",88,0,0.0,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Eligible For Free Lunch","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Not Eligible For Lunch",317,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Eligible For Free Lunch",191,18,9.4,49,25.7
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Eligible For Reduced Lunch",69,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Not Eligible For Lunch",216,"*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Eligible For Free Lunch",169,18,10.7,54,32.0
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Eligible For Reduced Lunch",33,"*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Not Eligible For Lunch",121,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Eligible For Free Lunch",189,18,9.5,55,29.1
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Eligible For Reduced Lunch",25,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Not Eligible For Lunch",85,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Eligible For Free Lunch",118,13,11.0,26,22.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Eligible For Reduced Lunch",32,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Not Eligible For Lunch",179,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Eligible For Free Lunch",57,"*","*",8,14.0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Eligible For Reduced Lunch",30,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Not Eligible For Lunch",179,17,9.5,"*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Eligible For Free Lunch",32,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Eligible For Reduced Lunch",26,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Not Eligible For Lunch",188,"*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Eligible For Free Lunch",20,"*","*",0,0.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Not Eligible For Lunch",306,"*","*",0,0.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","Eligible For Free Lunch",36,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Eligible For Reduced Lunch",25,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Not Eligible For Lunch",149,0,0.0,8,5.4
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible For Free Lunch",107,9,8.4,23,21.5
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Eligible For Reduced Lunch",45,"*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Not Eligible For Lunch",214,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Eligible For Free Lunch",397,55,13.9,131,33.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Eligible For Reduced Lunch",88,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Not Eligible For Lunch",148,"*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Not Eligible For Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible For Free Lunch",16,0,"*",0,"*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible For Reduced Lunch",17,0,"*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Not Eligible For Lunch",198,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible For Free Lunch",85,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible For Reduced Lunch",26,"*","*",0,0.0
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Not Eligible For Lunch",25,"*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible For Free Lunch",55,10,18.2,18,32.7
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible For Reduced Lunch",12,"*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Not Eligible For Lunch",9,"*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible For Free Lunch",94,"*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible For Reduced Lunch",41,0,0.0,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Not Eligible For Lunch",21,0,0.0,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible For Free Lunch",23,"*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible For Reduced Lunch",18,"*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Not Eligible For Lunch",7,"*","*",0,"*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible For Free Lunch",187,20,10.7,62,33.2
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible For Reduced Lunch",28,"*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Not Eligible For Lunch",31,"*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible For Free Lunch",32,"*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Not Eligible For Lunch","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible For Free Lunch",26,"*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible For Reduced Lunch",11,"*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Not Eligible For Lunch",7,0,"*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible For Free Lunch",40,0,0.0,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible For Reduced Lunch",16,0,"*",0,"*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Not Eligible For Lunch",28,0,0.0,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible For Free Lunch",308,25,8.1,77,25.0
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible For Reduced Lunch",54,"*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Not Eligible For Lunch",51,"*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible For Free Lunch",184,21,11.4,40,21.7
"New London School District","=""0950011""","New London High School","=""0956111""","Eligible For Reduced Lunch",24,"*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Not Eligible For Lunch",17,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Free Lunch",35,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Eligible For Reduced Lunch",21,"*","*",0,0.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Not Eligible For Lunch",325,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Free Lunch",36,0,0.0,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Eligible For Reduced Lunch",29,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Not Eligible For Lunch",266,"*","*",11,4.1
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Free Lunch",15,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Not Eligible For Lunch",382,"*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible For Free Lunch",9,0,"*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible For Reduced Lunch",9,0,"*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Not Eligible For Lunch",139,0,0.0,6,4.3
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible For Free Lunch",28,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible For Reduced Lunch",15,0,"*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Not Eligible For Lunch",238,0,0.0,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible For Free Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible For Reduced Lunch","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Not Eligible For Lunch",45,"*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible For Free Lunch",142,7,4.9,15,10.6
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible For Reduced Lunch",55,"*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Not Eligible For Lunch",251,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible For Free Lunch",113,9,8.0,20,17.7
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible For Reduced Lunch",36,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Not Eligible For Lunch",240,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Free Lunch",24,"*","*",11,45.8
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible For Reduced Lunch","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Not Eligible For Lunch","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible For Free Lunch",131,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Eligible For Reduced Lunch",32,0,0.0,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Not Eligible For Lunch",482,"*","*",42,8.7
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible For Free Lunch",26,0,0.0,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Not Eligible For Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible For Free Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Not Eligible For Lunch",129,"*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible For Free Lunch",9,0,"*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible For Reduced Lunch",7,0,"*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Not Eligible For Lunch",130,0,0.0,6,4.6
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible For Free Lunch",46,"*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible For Reduced Lunch",22,0,0.0,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Not Eligible For Lunch",129,"*","*",6,4.7
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible For Free Lunch",37,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible For Reduced Lunch",26,0,0.0,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Not Eligible For Lunch",142,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible For Free Lunch",29,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Not Eligible For Lunch",95,"*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Eligible For Free Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Not Eligible For Lunch",70,0,0.0,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible For Free Lunch",18,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Eligible For Reduced Lunch",13,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Not Eligible For Lunch",29,"*","*",0,0.0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible For Free Lunch",10,0,"*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Not Eligible For Lunch",109,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible For Free Lunch",10,0,"*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible For Reduced Lunch",8,"*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Not Eligible For Lunch",142,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible For Free Lunch",12,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Not Eligible For Lunch",409,"*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Not Eligible For Lunch",75,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Not Eligible For Lunch",169,0,0.0,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible For Free Lunch",11,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Not Eligible For Lunch",275,"*","*",11,4.0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Not Eligible For Lunch",224,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Not Eligible For Lunch",217,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Not Eligible For Lunch",25,"*","*",0,0.0
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Not Eligible For Lunch",62,"*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Not Eligible For Lunch",135,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible For Free Lunch",7,0,"*",0,"*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Not Eligible For Lunch",179,"*","*",0,0.0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible For Free Lunch",11,"*","*",0,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible For Reduced Lunch",8,"*","*",0,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Not Eligible For Lunch",310,9,2.9,8,2.6
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible For Free Lunch",19,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Not Eligible For Lunch",159,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible For Free Lunch",11,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Not Eligible For Lunch",171,0,0.0,7,4.1
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Not Eligible For Lunch",94,0,0.0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible For Free Lunch",29,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible For Reduced Lunch",15,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Not Eligible For Lunch",251,10,4.0,11,4.4
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible For Free Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Not Eligible For Lunch",419,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible For Free Lunch",16,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Not Eligible For Lunch",182,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Free Lunch",28,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Eligible For Reduced Lunch",12,0,"*",0,"*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Not Eligible For Lunch",110,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Free Lunch",51,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible For Reduced Lunch",27,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Not Eligible For Lunch",346,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Free Lunch",23,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Reduced Lunch",8,"*","*",0,"*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Not Eligible For Lunch",368,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Not Eligible For Lunch",129,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible For Free Lunch",24,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible For Reduced Lunch",11,"*","*",0,"*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Not Eligible For Lunch",343,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible For Free Lunch",56,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible For Reduced Lunch",26,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Not Eligible For Lunch",409,16,3.9,6,1.5
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible For Free Lunch",21,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible For Reduced Lunch",24,0,0.0,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Not Eligible For Lunch",96,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible For Free Lunch",24,9,37.5,6,25.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible For Reduced Lunch",6,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Not Eligible For Lunch",6,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Free Lunch",158,16,10.1,21,13.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible For Reduced Lunch",51,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Not Eligible For Lunch",178,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Free Lunch",46,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible For Reduced Lunch",19,0,"*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Not Eligible For Lunch",101,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Free Lunch",255,33,12.9,39,15.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible For Reduced Lunch",88,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Not Eligible For Lunch",281,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Free Lunch",17,0,"*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Not Eligible For Lunch",150,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible For Free Lunch",62,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible For Reduced Lunch",39,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Not Eligible For Lunch",190,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible For Free Lunch",101,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible For Reduced Lunch",39,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Not Eligible For Lunch",137,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible For Free Lunch",12,0,"*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible For Reduced Lunch",10,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Not Eligible For Lunch",181,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible For Free Lunch",30,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible For Free Lunch",24,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Eligible For Reduced Lunch",12,0,"*",0,"*"
