"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Gender"

"",,,,,,"Non-Graduates",,,
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",56,0,0.0,0,0.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",134,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",149,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",221,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",209,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",95,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",81,0,0.0,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",91,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",97,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",202,7,3.5,12,5.9
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",194,15,7.7,11,5.7
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",163,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",193,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",70,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",74,"*","*",0,0.0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",182,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",233,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",280,7,2.5,10,3.6
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",260,20,7.7,9,3.5
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",67,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",68,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",23,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",32,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",224,11,4.9,20,8.9
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",216,14,6.5,19,8.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",53,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",90,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",304,17,5.6,15,4.9
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",288,38,13.2,22,7.6
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",104,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",106,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",180,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",149,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",125,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",118,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",122,"*","*",0,0.0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",92,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",9,0,"*",0,"*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",19,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",41,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",29,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",50,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",53,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",51,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",43,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",109,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",113,"*","*",0,0.0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",127,6,4.7,18,14.2
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",151,13,8.6,24,15.9
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",280,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",222,"*","*",0,0.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",154,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",132,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",161,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",139,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",114,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",141,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",203,10,4.9,60,29.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",219,15,6.8,80,36.5
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",193,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",166,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",70,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",46,"*","*",0,0.0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",170,8,4.7,52,30.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",170,10,5.9,58,34.1
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",142,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",128,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",123,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",123,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",206,9,4.4,19,9.2
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",201,8,4.0,11,5.5
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",194,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",212,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",222,9,4.1,50,22.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",229,17,7.4,62,27.1
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",30,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",45,"*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",108,0,0.0,0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",84,"*","*",0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",212,"*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",251,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",151,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",150,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",144,0,0.0,0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",159,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",119,6,5.0,32,26.9
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",134,35,26.1,22,16.4
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",63,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",71,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",159,11,6.9,11,6.9
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",189,12,6.3,21,11.1
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",113,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",111,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",155,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",144,"*","*","*","*"

