"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Gender"

"",,,,,,"Non-Graduates",,,
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",112,"*","*",0,0.0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",112,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",101,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",22,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",17,0,"*",0,"*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Female",38,0,0.0,0,0.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Male",39,"*","*",0,0.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female",71,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male",59,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",123,0,0.0,0,0.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",84,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",148,"*","*",0,0.0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",178,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",96,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",80,"*","*",0,0.0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",71,0,0.0,0,0.0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",80,"*","*",0,0.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",55,"*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",53,0,0.0,0,0.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",153,"*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",132,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",227,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",230,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",97,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",84,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",70,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",66,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",190,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",175,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",185,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",202,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",74,0,0.0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",56,0,0.0,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",163,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",169,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",262,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",244,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",65,0,0.0,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",74,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",31,15,48.4,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",26,17,65.4,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",230,6,2.6,10,4.3
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",242,14,5.8,12,5.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",69,0,0.0,0,0.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",97,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",263,11,4.2,15,5.7
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",272,17,6.3,20,7.4
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",92,"*","*",0,0.0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",82,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",162,"*","*",0,0.0
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",172,0,0.0,6,3.5
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",126,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",159,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",115,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",98,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",24,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",10,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",42,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",41,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",39,"*","*",0,0.0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",32,"*","*",0,0.0
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",43,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",41,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",113,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",113,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",124,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",133,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",284,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",264,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",138,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",155,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",148,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",106,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",111,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",114,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",187,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",209,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",169,6,3.6,45,26.6
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",206,8,3.9,62,30.1
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",72,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",48,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",165,8,4.8,45,27.3
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",200,15,7.5,57,28.5
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",87,0,0.0,0,0.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",110,0,0.0,10,9.1
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",124,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",106,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",167,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",179,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",175,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",195,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",198,12,6.1,24,12.1
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",211,16,7.6,45,21.3
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",37,0,0.0,0,0.0
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",33,"*","*",0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",88,"*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",89,0,0.0,0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",211,"*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",236,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",136,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",169,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",145,0,0.0,0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",151,"*","*",0,0.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",89,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",92,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",64,"*","*",0,0.0
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",65,0,0.0,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",138,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",155,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",120,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",122,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",125,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",146,"*","*","*","*"

