"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Non-Graduates",,,
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",21,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",154,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",7,0,"*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",28,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","High Needs",14,"*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-High Needs",79,"*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","High Needs",19,"*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-High Needs",120,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","High Needs",33,"*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-High Needs",184,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","High Needs",53,"*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-High Needs",335,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","High Needs",35,"*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-High Needs",161,"*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",25,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",156,"*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",16,"*","*",0,"*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",117,"*","*",0,0.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",52,16,30.8,6,11.5
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",231,9,3.9,17,7.4
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",54,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",376,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",17,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",159,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",45,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",143,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",84,13,15.5,9,10.7
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",312,9,2.9,14,4.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",49,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",307,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",17,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",127,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",63,7,11.1,7,11.1
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",352,7,2.0,13,3.7
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",89,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",451,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",33,7,21.2,7,21.2
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",102,9,8.8,10,9.8
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs",46,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs",9,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",212,19,9.0,23,10.8
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",228,6,2.6,16,7.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",45,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",98,"*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",303,43,14.2,26,8.6
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",289,12,4.2,11,3.8
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",41,"*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",169,0,0.0,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",101,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",228,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",117,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",126,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",22,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",192,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",23,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",47,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",33,"*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",70,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",19,0,"*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",75,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",16,"*","*",0,"*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",206,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",91,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",187,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",57,"*","*",0,0.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",445,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",83,9,10.8,18,21.7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",203,7,3.4,15,7.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",72,7,9.7,8,11.1
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",228,7,3.1,14,6.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",37,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",218,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",334,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",88,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",239,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",120,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",59,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",57,"*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",265,"*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",75,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",33,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",237,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",51,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",195,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",105,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",302,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",98,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",308,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",223,17,7.6,72,32.3
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",228,9,3.9,40,17.5
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",10,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",65,0,0.0,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",12,0,"*",0,"*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",180,"*","*",0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",53,"*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",410,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",59,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",242,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",27,0,0.0,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",276,"*","*",0,0.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",155,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",98,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",34,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",100,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",120,15,12.5,15,12.5
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",228,8,3.5,17,7.5
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",50,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",174,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",35,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",264,"*","*","*","*"

