"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, High Needs Status"

"",,,,"Non-Graduates",,,
"Westbrook School District","Westbrook High School","High Needs",14,"*","*","*","*"
"Westbrook School District","Westbrook High School","Non-High Needs",56,"*","*","*","*"
"Weston School District","Weston High School","High Needs",24,"*","*","*","*"
"Weston School District","Weston High School","Non-High Needs",153,"*","*","*","*"
"Westport School District","Staples High School","High Needs",85,"*","*","*","*"
"Westport School District","Staples High School","Non-High Needs",362,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","High Needs",94,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-High Needs",211,"*","*","*","*"
"Wilton School District","Wilton High School","High Needs",42,"*","*","*","*"
"Wilton School District","Wilton High School","Non-High Needs",254,"*","*","*","*"
"Windham School District","Windham High School","High Needs",140,"*","*","*","*"
"Windham School District","Windham High School","Non-High Needs",41,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","High Needs",52,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-High Needs",77,"*","*","*","*"
"Windsor School District","Windsor High School","High Needs",135,"*","*","*","*"
"Windsor School District","Windsor High School","Non-High Needs",158,"*","*","*","*"
"Wolcott School District","Wolcott High School","High Needs",90,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-High Needs",152,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","High Needs",35,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-High Needs",236,"*","*","*","*"

