"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Graduates",
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-ELL",139,139,100.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","ELL","N/A","N/A","N/A"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-ELL",161,155,96.3
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","ELL","N/A","N/A","N/A"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-ELL",166,161,97.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","ELL","N/A","N/A","N/A"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-ELL",88,84,95.5
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELL","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-ELL","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-ELL","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELL","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-ELL","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELL","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-ELL","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELL","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-ELL","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELL","N/A","N/A","N/A"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-ELL",127,121,95.3
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELL","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELL","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-ELL","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELL","N/A","N/A","N/A"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-ELL",89,84,94.4
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELL",6,0,"*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-ELL",42,16,38.1
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELL",75,60,80.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-ELL",386,349,90.4
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELL","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-ELL","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELL",82,59,72.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-ELL",439,401,91.3
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELL","N/A","N/A","N/A"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-ELL",194,179,92.3
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELL","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-ELL","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELL",11,11,"*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-ELL",251,231,92.0
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","ELL","N/A","N/A","N/A"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-ELL",211,203,96.2
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELL","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-ELL","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELL","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELL","N/A","N/A","N/A"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-ELL",61,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","ELL","N/A","N/A","N/A"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-ELL",66,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELL","N/A","N/A","N/A"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-ELL",197,192,97.5
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELL",23,18,78.3
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-ELL",235,208,88.5
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELL",8,8,"*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-ELL",520,513,98.7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELL","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-ELL","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELL",7,7,"*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-ELL",263,246,93.5
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELL","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-ELL","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELL",61,34,55.7
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-ELL",319,231,72.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELL",70,40,57.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-ELL",324,238,73.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELL","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-ELL","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELL",56,30,53.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-ELL",301,224,74.4
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELL","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-ELL","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELL",31,26,83.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-ELL",309,297,96.1
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELL",13,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-ELL",345,"*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","ELL","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Non-ELL",11,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELL",41,33,80.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-ELL",368,291,79.1
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","ELL","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-ELL","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","ELL","N/A","N/A","N/A"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-ELL",167,161,96.4
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELL","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-ELL","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELL",11,8,"*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-ELL",270,250,92.6
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELL","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-ELL","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELL",24,20,83.3
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-ELL",103,83,80.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELL","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-ELL","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELL","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-ELL","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","ELL","N/A","N/A","N/A"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-ELL",177,173,97.7
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-ELL","*","*","*"

