"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Race/Ethnicity"

"",,,,"Graduates",
"Hartford School District","OPPortunity High School","Black",24,"*","*"
"Hartford School District","OPPortunity High School","Hispanic",38,17,44.7
"Hartford School District","OPPortunity High School","White","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Black",30,26,86.7
"Hartford School District","Pathways Academy of Technology and Design","Hispanic",20,18,90.0
"Hartford School District","Pathways Academy of Technology and Design","Two or More Races","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","White",18,17,94.4
"Hartford School District","Pathways Academy of Technology and Design","Asian","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Black",23,20,87.0
"Hartford School District","Sports and Medical Sciences Academy","Hispanic",43,39,90.7
"Hartford School District","Sports and Medical Sciences Academy","Two or More Races",7,7,100.0
"Hartford School District","Sports and Medical Sciences Academy","White",29,27,93.1
"Hartford School District","Sports and Medical Sciences Academy","Asian","*","*","*"
"Hartford School District","University High of Science and Engineering","Black",33,28,84.8
"Hartford School District","University High of Science and Engineering","Hispanic",14,14,100.0
"Hartford School District","University High of Science and Engineering","Two or More Races","*","*","*"
"Hartford School District","University High of Science and Engineering","White",24,23,95.8
"Hartford School District","University High of Science and Engineering","Asian",6,6,100.0
"Killingly School District","Killingly High School","Black",7,"*","*"
"Killingly School District","Killingly High School","Hispanic","*","*","*"
"Killingly School District","Killingly High School","Indian or Alaska Native","*","*","*"
"Killingly School District","Killingly High School","Two or More Races",9,8,88.9
"Killingly School District","Killingly High School","White",172,149,86.6
"Killingly School District","Killingly High School","Asian",8,7,87.5
"Learn","Connecticut River Academy","Black",37,36,97.3
"Learn","Connecticut River Academy","Hispanic",28,22,78.6
"Learn","Connecticut River Academy","Two or More Races","*","*","*"
"Learn","Connecticut River Academy","White",30,30,100.0
"Learn","Connecticut River Academy","Asian","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Hispanic","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Two or More Races","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","White",18,18,100.0
"Learn","Three Rivers Middle College Magnet School","Black","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Hispanic",6,6,100.0
"Learn","Three Rivers Middle College Magnet School","Two or More Races","*","*","*"
"Learn","Three Rivers Middle College Magnet School","White",17,16,94.1
"Lebanon School District","Lyman Memorial High School","Hispanic","*","*","*"
"Lebanon School District","Lyman Memorial High School","Indian or Alaska Native","*","*","*"
"Lebanon School District","Lyman Memorial High School","White",96,90,93.8
"Lebanon School District","Lyman Memorial High School","Asian","*","*","*"
"Ledyard School District","Ledyard High School","Black",14,14,100.0
"Ledyard School District","Ledyard High School","Hispanic",18,17,94.4
"Ledyard School District","Ledyard High School","Indian or Alaska Native","*","*","*"
"Ledyard School District","Ledyard High School","Two or More Races","*","*","*"
"Ledyard School District","Ledyard High School","White",180,169,93.9
"Ledyard School District","Ledyard High School","Asian",14,13,92.9
"Litchfield School District","Litchfield High School","Hispanic","*","*","*"
"Litchfield School District","Litchfield High School","White",64,61,95.3
"Litchfield School District","Litchfield High School","Asian","*","*","*"
"Madison School District","Daniel Hand High School","Black","*","*","*"
"Madison School District","Daniel Hand High School","Hispanic",9,9,100.0
"Madison School District","Daniel Hand High School","Two or More Races","*","*","*"
"Madison School District","Daniel Hand High School","White",289,282,97.6
"Madison School District","Daniel Hand High School","Asian",9,8,88.9
"Manchester School District","Manchester High School","Black",93,75,80.6
"Manchester School District","Manchester High School","Hispanic",64,51,79.7
"Manchester School District","Manchester High School","Indian or Alaska Native","*","*","*"
"Manchester School District","Manchester High School","Two or More Races","*","*","*"
"Manchester School District","Manchester High School","White",217,198,91.2
"Manchester School District","Manchester High School","Asian",28,26,92.9
"Meriden School District","Francis T. Maloney High School","Black",50,36,72.0
"Meriden School District","Francis T. Maloney High School","Hispanic",130,84,64.6
"Meriden School District","Francis T. Maloney High School","Two or More Races","*","*","*"
"Meriden School District","Francis T. Maloney High School","White",122,102,83.6
"Meriden School District","Francis T. Maloney High School","Asian",7,7,100.0
"Meriden School District","Orville H. Platt High School","Black",45,36,80.0
"Meriden School District","Orville H. Platt High School","Hispanic",134,98,73.1
"Meriden School District","Orville H. Platt High School","Two or More Races",6,6,100.0
"Meriden School District","Orville H. Platt High School","White",98,88,89.8
"Meriden School District","Orville H. Platt High School","Asian",8,7,87.5
"Meriden School District","Orville H. Platt High School","Hawaiian or Pacific Islander","*","*","*"
"Middletown School District","Middletown High School","Black",63,56,88.9
"Middletown School District","Middletown High School","Hispanic",42,32,76.2
"Middletown School District","Middletown High School","Two or More Races",6,"*","*"
"Middletown School District","Middletown High School","White",180,168,93.3
"Middletown School District","Middletown High School","Asian",14,"*","*"
"Milford School District","Jonathan Law High School","Black",13,11,84.6
"Milford School District","Jonathan Law High School","Hispanic",18,15,83.3
"Milford School District","Jonathan Law High School","Two or More Races","*","*","*"
"Milford School District","Jonathan Law High School","White",217,195,89.9
"Milford School District","Jonathan Law High School","Asian",13,13,100.0
"Milford School District","Joseph A. Foran High School","Black",6,6,100.0
"Milford School District","Joseph A. Foran High School","Hispanic",11,10,90.9
"Milford School District","Joseph A. Foran High School","Indian or Alaska Native","*","*","*"
"Milford School District","Joseph A. Foran High School","Two or More Races","*","*","*"
"Milford School District","Joseph A. Foran High School","White",210,204,97.1
"Milford School District","Joseph A. Foran High School","Asian",11,11,100.0
"Monroe School District","Masuk High School","Black","*","*","*"
"Monroe School District","Masuk High School","Hispanic",16,16,100.0
"Monroe School District","Masuk High School","Indian or Alaska Native","*","*","*"
"Monroe School District","Masuk High School","White",265,259,97.7
"Monroe School District","Masuk High School","Asian",9,9,100.0
"Montville School District","Montville High School","Black","*","*","*"
"Montville School District","Montville High School","Hispanic",11,10,90.9
"Montville School District","Montville High School","Indian or Alaska Native","*","*","*"
"Montville School District","Montville High School","Two or More Races",10,8,80.0
"Montville School District","Montville High School","White",141,127,90.1
"Montville School District","Montville High School","Asian",16,14,87.5
"Naugatuck School District","Naugatuck High School","Black",30,21,70.0
"Naugatuck School District","Naugatuck High School","Hispanic",56,41,73.2
"Naugatuck School District","Naugatuck High School","Two or More Races",12,9,75.0
"Naugatuck School District","Naugatuck High School","White",223,191,85.7
"Naugatuck School District","Naugatuck High School","Asian",10,9,90.0
"New Britain School District","New Britain High School","Black",97,75,77.3
"New Britain School District","New Britain High School","Hispanic",340,196,57.6
"New Britain School District","New Britain High School","Two or More Races",12,"*","*"
"New Britain School District","New Britain High School","White",164,123,75.0
"New Britain School District","New Britain High School","Asian","*","*","*"
"New Britain School District","New Britain High School","Hawaiian or Pacific Islander","*","*","*"
"New Canaan School District","New Canaan High School","Black","*","*","*"
"New Canaan School District","New Canaan High School","Hispanic",11,11,100.0
"New Canaan School District","New Canaan High School","Indian or Alaska Native","*","*","*"
"New Canaan School District","New Canaan High School","Two or More Races","*","*","*"
"New Canaan School District","New Canaan High School","White",279,275,98.6
"New Canaan School District","New Canaan High School","Asian",11,11,100.0
"New Canaan School District","New Canaan High School","Hawaiian or Pacific Islander","*","*","*"
"New Fairfield School District","New Fairfield High School","Black","*","*","*"
"New Fairfield School District","New Fairfield High School","Hispanic",14,14,100.0
"New Fairfield School District","New Fairfield High School","Two or More Races","*","*","*"
"New Fairfield School District","New Fairfield High School","White",211,208,98.6
"New Fairfield School District","New Fairfield High School","Asian","*","*","*"
"New Haven School District","Cooperative High School","Black",78,76,97.4
"New Haven School District","Cooperative High School","Hispanic",41,34,82.9
"New Haven School District","Cooperative High School","White",41,40,97.6
"New Haven School District","Cooperative High School","Asian","*","*","*"
"New Haven School District","High School In The Community","Black",30,13,43.3
"New Haven School District","High School In The Community","Hispanic",20,10,50.0
"New Haven School District","High School In The Community","White",8,"*","*"
"New Haven School District","High School In The Community","Asian","*","*","*"
"New Haven School District","Hill Regional Career High School","Black",70,60,85.7
"New Haven School District","Hill Regional Career High School","Hispanic",63,55,87.3
"New Haven School District","Hill Regional Career High School","White",29,26,89.7
"New Haven School District","Hill Regional Career High School","Asian",12,12,100.0
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Black",27,24,88.9
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Hispanic",6,"*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","White","*","*","*"
"New Haven School District","James Hillhouse High School","Black",178,130,73.0
"New Haven School District","James Hillhouse High School","Hispanic",76,46,60.5
"New Haven School District","James Hillhouse High School","Indian or Alaska Native","*","*","*"
"New Haven School District","James Hillhouse High School","White",11,8,72.7
"New Haven School District","James Hillhouse High School","Asian","*","*","*"
"New Haven School District","Metropolitan Business Academy","Black",41,38,92.7
"New Haven School District","Metropolitan Business Academy","Hispanic",35,30,85.7
"New Haven School District","Metropolitan Business Academy","White",14,13,92.9
"New Haven School District","Metropolitan Business Academy","Asian","*","*","*"
"New Haven School District","New Haven Academy","Black",29,26,89.7
"New Haven School District","New Haven Academy","Hispanic",19,14,73.7
"New Haven School District","New Haven Academy","White",17,15,88.2
"New Haven School District","Sound School","Black",6,6,100.0
"New Haven School District","Sound School","Hispanic",21,20,95.2
"New Haven School District","Sound School","White",56,51,91.1
"New Haven School District","Sound School","Asian","*","*","*"
"New Haven School District","Wilbur Cross High School","Black",96,66,68.8
"New Haven School District","Wilbur Cross High School","Hispanic",152,93,61.2
"New Haven School District","Wilbur Cross High School","Two or More Races","*","*","*"
"New Haven School District","Wilbur Cross High School","White",38,27,71.1
"New Haven School District","Wilbur Cross High School","Asian",8,6,75.0
"New London School District","New London High School","Black",63,50,79.4
"New London School District","New London High School","Hispanic",102,72,70.6
"New London School District","New London High School","Two or More Races","*","*","*"
"New London School District","New London High School","White",49,31,63.3
"New London School District","New London High School","Asian","*","*","*"
"New Milford School District","New Milford High School","Black","*","*","*"
"New Milford School District","New Milford High School","Hispanic",28,23,82.1
"New Milford School District","New Milford High School","Two or More Races","*","*","*"
"New Milford School District","New Milford High School","White",330,303,91.8
"New Milford School District","New Milford High School","Asian",11,11,100.0
"Newington School District","Newington High School","Black",17,16,94.1
"Newington School District","Newington High School","Hispanic",50,43,86.0
"Newington School District","Newington High School","Indian or Alaska Native","*","*","*"
"Newington School District","Newington High School","Two or More Races","*","*","*"
"Newington School District","Newington High School","White",251,236,94.0
"Newington School District","Newington High School","Asian",31,31,100.0
"Newtown School District","Newtown High School","Black","*","*","*"
"Newtown School District","Newtown High School","Hispanic",26,25,96.2
"Newtown School District","Newtown High School","Two or More Races","*","*","*"
"Newtown School District","Newtown High School","White",366,354,96.7
"Newtown School District","Newtown High School","Asian",15,15,100.0
"North Branford School District","North Branford High School","Black","*","*","*"
"North Branford School District","North Branford High School","Hispanic","*","*","*"
"North Branford School District","North Branford High School","White",134,125,93.3
"North Haven School District","North Haven High School","Black",15,12,80.0
"North Haven School District","North Haven High School","Hispanic",24,19,79.2
"North Haven School District","North Haven High School","Indian or Alaska Native","*","*","*"
"North Haven School District","North Haven High School","Two or More Races",13,12,92.3
"North Haven School District","North Haven High School","White",235,219,93.2
"North Haven School District","North Haven High School","Asian",18,18,100.0
"North Haven School District","North Haven High School","Hawaiian or Pacific Islander","*","*","*"
"North Stonington School District","Wheeler High School","Black","*","*","*"
"North Stonington School District","Wheeler High School","Hispanic","*","*","*"
"North Stonington School District","Wheeler High School","Two or More Races","*","*","*"
"North Stonington School District","Wheeler High School","White",52,51,98.1
"North Stonington School District","Wheeler High School","Asian","*","*","*"
"Norwalk School District","Brien McMahon High School","Black",105,92,87.6
"Norwalk School District","Brien McMahon High School","Hispanic",129,105,81.4
"Norwalk School District","Brien McMahon High School","Two or More Races","*","*","*"
"Norwalk School District","Brien McMahon High School","White",138,125,90.6
"Norwalk School District","Brien McMahon High School","Asian",22,20,90.9
"Norwalk School District","Norwalk High School","Black",84,76,90.5
"Norwalk School District","Norwalk High School","Hispanic",99,83,83.8
"Norwalk School District","Norwalk High School","Two or More Races","*","*","*"
"Norwalk School District","Norwalk High School","White",176,169,96.0
"Norwalk School District","Norwalk High School","Asian",14,14,100.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","Black",16,"*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Hispanic",18,"*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","White",8,"*","*"
"Norwich Free Academy District","Norwich Free Academy","Black",66,55,83.3
"Norwich Free Academy District","Norwich Free Academy","Hispanic",99,82,82.8
"Norwich Free Academy District","Norwich Free Academy","Indian or Alaska Native",11,10,90.9
"Norwich Free Academy District","Norwich Free Academy","Two or More Races","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","White",385,342,88.8
"Norwich Free Academy District","Norwich Free Academy","Asian",40,40,100.0
"Norwich Free Academy District","Norwich Free Academy","Hawaiian or Pacific Islander","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Black","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Hispanic","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Two or More Races","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","White",121,113,93.4
"Old Saybrook School District","Old Saybrook Senior High School","Asian",6,6,100.0
"Oxford School District","Oxford High School","Black",6,"*","*"
"Oxford School District","Oxford High School","Hispanic",6,6,100.0
"Oxford School District","Oxford High School","Two or More Races","*","*","*"
"Oxford School District","Oxford High School","White",154,151,98.1
"Oxford School District","Oxford High School","Asian","*","*","*"
"Oxford School District","Oxford High School","Hawaiian or Pacific Islander","*","*","*"
"Plainfield School District","Plainfield High School","Black","*","*","*"
"Plainfield School District","Plainfield High School","Hispanic","*","*","*"
"Plainfield School District","Plainfield High School","Indian or Alaska Native","*","*","*"
"Plainfield School District","Plainfield High School","White",155,135,87.1
"Plainfield School District","Plainfield High School","Asian","*","*","*"
"Plainville School District","Plainville High School","Black",9,9,100.0
"Plainville School District","Plainville High School","Hispanic",17,12,70.6
"Plainville School District","Plainville High School","Indian or Alaska Native","*","*","*"
"Plainville School District","Plainville High School","Two or More Races","*","*","*"
"Plainville School District","Plainville High School","White",140,130,92.9
"Plainville School District","Plainville High School","Asian","*","*","*"
"Plymouth School District","Terryville High School","Black","*","*","*"
"Plymouth School District","Terryville High School","Hispanic","*","*","*"
"Plymouth School District","Terryville High School","Two or More Races","*","*","*"
"Plymouth School District","Terryville High School","White",116,106,91.4
"Plymouth School District","Terryville High School","Asian","*","*","*"
"Portland School District","Portland High School","Black","*","*","*"
"Portland School District","Portland High School","Hispanic","*","*","*"
"Portland School District","Portland High School","Two or More Races","*","*","*"
"Portland School District","Portland High School","White",103,97,94.2
"Portland School District","Portland High School","Asian","*","*","*"
"Putnam School District","Putnam High School","Black","*","*","*"
"Putnam School District","Putnam High School","Hispanic",6,"*","*"
"Putnam School District","Putnam High School","Two or More Races","*","*","*"
"Putnam School District","Putnam High School","White",56,49,87.5
"Putnam School District","Putnam High School","Asian","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Black","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Hispanic","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","White",114,102,89.5
"Regional School District 01","Housatonic Valley Regional High School","Asian","*","*","*"
"Regional School District 04","Valley Regional High School","Black","*","*","*"
"Regional School District 04","Valley Regional High School","Hispanic","*","*","*"
"Regional School District 04","Valley Regional High School","White",127,124,97.6
"Regional School District 04","Valley Regional High School","Asian","*","*","*"
"Regional School District 05","Amity Regional High School","Black",8,8,100.0
"Regional School District 05","Amity Regional High School","Hispanic","*","*","*"
"Regional School District 05","Amity Regional High School","Indian or Alaska Native","*","*","*"
"Regional School District 05","Amity Regional High School","Two or More Races","*","*","*"
"Regional School District 05","Amity Regional High School","White",354,345,97.5
"Regional School District 05","Amity Regional High School","Asian",47,46,97.9
"Regional School District 06","Wamogo Regional High School","Two or More Races","*","*","*"
"Regional School District 06","Wamogo Regional High School","White",90,84,93.3
"Regional School District 06","Wamogo Regional High School","Hawaiian or Pacific Islander","*","*","*"
"Regional School District 07","Northwestern Regional High School","Black","*","*","*"
"Regional School District 07","Northwestern Regional High School","Hispanic",7,7,100.0
"Regional School District 07","Northwestern Regional High School","White",177,174,98.3
"Regional School District 07","Northwestern Regional High School","Asian","*","*","*"
"Regional School District 08","RHAM High School","Black","*","*","*"
"Regional School District 08","RHAM High School","Hispanic",6,"*","*"
"Regional School District 08","RHAM High School","Two or More Races","*","*","*"
"Regional School District 08","RHAM High School","White",278,262,94.2
"Regional School District 08","RHAM High School","Asian","*","*","*"
"Regional School District 09","Joel Barlow High School","Black","*","*","*"
"Regional School District 09","Joel Barlow High School","Hispanic",8,8,100.0
"Regional School District 09","Joel Barlow High School","Two or More Races","*","*","*"
"Regional School District 09","Joel Barlow High School","White",229,223,97.4
"Regional School District 09","Joel Barlow High School","Asian",7,"*","*"
"Regional School District 10","Lewis S. Mills High School","Hispanic",10,10,100.0
"Regional School District 10","Lewis S. Mills High School","Two or More Races","*","*","*"
"Regional School District 10","Lewis S. Mills High School","White",196,185,94.4
"Regional School District 10","Lewis S. Mills High School","Asian","*","*","*"
"Regional School District 11","Parish Hill High School","Black","*","*","*"
"Regional School District 11","Parish Hill High School","Hispanic","*","*","*"
"Regional School District 11","Parish Hill High School","White",33,30,90.9
"Regional School District 11","Parish Hill High School","Asian","*","*","*"
"Regional School District 12","Shepaug Valley School","Black","*","*","*"
"Regional School District 12","Shepaug Valley School","White",73,72,98.6
"Regional School District 12","Shepaug Valley School","Asian","*","*","*"
"Regional School District 12","Shepaug Valley School","Hawaiian or Pacific Islander","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Black","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Hispanic","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Two or More Races",6,6,100.0
"Regional School District 13","Coginchaug Regional High School","White",120,115,95.8
"Regional School District 14","Nonnewaug High School","Hispanic","*","*","*"
"Regional School District 14","Nonnewaug High School","Indian or Alaska Native","*","*","*"
"Regional School District 14","Nonnewaug High School","White",201,196,97.5
"Regional School District 14","Nonnewaug High School","Asian","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Black","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Hispanic",14,13,92.9
"Regional School District 15","Pomperaug Regional High School","Indian or Alaska Native","*","*","*"
"Regional School District 15","Pomperaug Regional High School","White",295,287,97.3
"Regional School District 15","Pomperaug Regional High School","Asian",9,9,100.0
"Regional School District 16","Woodland Regional High School","Black","*","*","*"
"Regional School District 16","Woodland Regional High School","Hispanic","*","*","*"
"Regional School District 16","Woodland Regional High School","White",164,155,94.5
"Regional School District 17","Haddam-Killingworth High School","Black","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Hispanic","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","White",139,138,99.3
"Regional School District 17","Haddam-Killingworth High School","Asian",7,6,85.7
"Regional School District 18","Lyme-Old Lyme High School","Hispanic","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","White",101,98,97.0
"Regional School District 18","Lyme-Old Lyme High School","Asian","*","*","*"
"Regional School District 19","E. O. Smith High School","Black","*","*","*"
"Regional School District 19","E. O. Smith High School","Hispanic",15,14,93.3
"Regional School District 19","E. O. Smith High School","Indian or Alaska Native","*","*","*"
"Regional School District 19","E. O. Smith High School","Two or More Races","*","*","*"
"Regional School District 19","E. O. Smith High School","White",253,241,95.3
"Regional School District 19","E. O. Smith High School","Asian",12,12,100.0
"Ridgefield School District","Ridgefield High School","Black","*","*","*"
"Ridgefield School District","Ridgefield High School","Hispanic",14,13,92.9
"Ridgefield School District","Ridgefield High School","Two or More Races","*","*","*"
"Ridgefield School District","Ridgefield High School","White",412,405,98.3
"Ridgefield School District","Ridgefield High School","Asian",24,22,91.7
"Rocky Hill School District","Rocky Hill High School","Black","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Hispanic",15,14,93.3
"Rocky Hill School District","Rocky Hill High School","Two or More Races","*","*","*"
"Rocky Hill School District","Rocky Hill High School","White",144,134,93.1
"Rocky Hill School District","Rocky Hill High School","Asian",14,11,78.6
"Seymour School District","Seymour High School","Black","*","*","*"
"Seymour School District","Seymour High School","Hispanic",13,9,69.2
"Seymour School District","Seymour High School","White",113,101,89.4
"Seymour School District","Seymour High School","Asian","*","*","*"
"Shelton School District","Shelton High School","Black",13,10,76.9
"Shelton School District","Shelton High School","Hispanic",36,28,77.8
"Shelton School District","Shelton High School","Indian or Alaska Native","*","*","*"
"Shelton School District","Shelton High School","Two or More Races","*","*","*"
"Shelton School District","Shelton High School","White",296,278,93.9
"Shelton School District","Shelton High School","Asian",16,16,100.0
"Simsbury School District","Simsbury High School","Black","*","*","*"
"Simsbury School District","Simsbury High School","Hispanic",19,16,84.2
"Simsbury School District","Simsbury High School","Two or More Races","*","*","*"
"Simsbury School District","Simsbury High School","White",332,323,97.3
"Simsbury School District","Simsbury High School","Asian",17,17,100.0
"Somers School District","Somers High School","Black","*","*","*"
"Somers School District","Somers High School","Hispanic","*","*","*"
"Somers School District","Somers High School","Indian or Alaska Native","*","*","*"
"Somers School District","Somers High School","Two or More Races","*","*","*"
"Somers School District","Somers High School","White",123,119,96.7
"Somers School District","Somers High School","Asian","*","*","*"
"South Windsor School District","South Windsor High School","Black","*","*","*"
"South Windsor School District","South Windsor High School","Hispanic",19,18,94.7
"South Windsor School District","South Windsor High School","Two or More Races",13,13,100.0
"South Windsor School District","South Windsor High School","White",266,257,96.6
"South Windsor School District","South Windsor High School","Asian",23,23,100.0
"South Windsor School District","South Windsor High School","Hawaiian or Pacific Islander","*","*","*"
"Southington School District","Southington High School","Black",12,11,91.7
"Southington School District","Southington High School","Hispanic",29,27,93.1
"Southington School District","Southington High School","Two or More Races",10,8,80.0
"Southington School District","Southington High School","White",439,416,94.8
"Southington School District","Southington High School","Asian",16,15,93.8
"Stafford School District","Stafford High School","Black","*","*","*"
"Stafford School District","Stafford High School","Hispanic",6,"*","*"
"Stafford School District","Stafford High School","Two or More Races","*","*","*"
"Stafford School District","Stafford High School","White",123,117,95.1
"Stafford School District","Stafford High School","Asian","*","*","*"
"Stamford Academy District","Stamford Academy","Black",34,11,32.4
"Stamford Academy District","Stamford Academy","Hispanic","*","*","*"
"Stamford Academy District","Stamford Academy","White","*","*","*"
"Stamford School District","Stamford High School","Black",143,129,90.2
"Stamford School District","Stamford High School","Hispanic",140,116,82.9
"Stamford School District","Stamford High School","Two or More Races","*","*","*"
"Stamford School District","Stamford High School","White",169,165,97.6
"Stamford School District","Stamford High School","Asian",18,18,100.0
"Stamford School District","The Academy of Information Technology","Black",36,35,97.2
"Stamford School District","The Academy of Information Technology","Hispanic",31,31,100.0
"Stamford School District","The Academy of Information Technology","Two or More Races","*","*","*"
"Stamford School District","The Academy of Information Technology","White",70,69,98.6
"Stamford School District","The Academy of Information Technology","Asian",25,25,100.0
"Stamford School District","Westhill High School","Black",95,87,91.6
"Stamford School District","Westhill High School","Hispanic",207,163,78.7
"Stamford School District","Westhill High School","Two or More Races","*","*","*"
"Stamford School District","Westhill High School","White",187,180,96.3
"Stamford School District","Westhill High School","Asian",44,41,93.2
"Stonington School District","Stonington High School","Black",10,8,80.0
"Stonington School District","Stonington High School","Hispanic","*","*","*"
"Stonington School District","Stonington High School","Indian or Alaska Native","*","*","*"
"Stonington School District","Stonington High School","White",155,148,95.5
"Stonington School District","Stonington High School","Asian",7,7,100.0
"Stratford School District","Bunnell High School","Black",64,64,100.0
"Stratford School District","Bunnell High School","Hispanic",85,83,97.6
"Stratford School District","Bunnell High School","Indian or Alaska Native","*","*","*"
"Stratford School District","Bunnell High School","Two or More Races",7,7,100.0
"Stratford School District","Bunnell High School","White",171,166,97.1
"Stratford School District","Bunnell High School","Asian",6,6,100.0
"Stratford School District","Stratford High School","Black",63,56,88.9
"Stratford School District","Stratford High School","Hispanic",87,80,92.0
"Stratford School District","Stratford High School","White",130,125,96.2
"Stratford School District","Stratford High School","Asian","*","*","*"
"Suffield School District","Suffield High School","Black",7,7,100.0
"Suffield School District","Suffield High School","Hispanic",7,6,85.7
"Suffield School District","Suffield High School","Indian or Alaska Native","*","*","*"
"Suffield School District","Suffield High School","White",194,185,95.4
"Suffield School District","Suffield High School","Asian","*","*","*"
"The Bridge Academy District","The Bridge Academy","Black",17,15,88.2
"The Bridge Academy District","The Bridge Academy","Hispanic",11,9,81.8
"The Bridge Academy District","The Bridge Academy","Two or More Races","*","*","*"
"The Bridge Academy District","The Bridge Academy","Asian","*","*","*"
"The Bridge Academy District","The Bridge Academy","Hawaiian or Pacific Islander","*","*","*"
"The Gilbert School District","The Gilbert School","Black","*","*","*"
"The Gilbert School District","The Gilbert School","Hispanic",12,11,91.7
"The Gilbert School District","The Gilbert School","Two or More Races","*","*","*"
"The Gilbert School District","The Gilbert School","White",62,56,90.3
"The Gilbert School District","The Gilbert School","Asian","*","*","*"
"Thomaston School District","Thomaston High School","Hispanic","*","*","*"
"Thomaston School District","Thomaston High School","White","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Hispanic","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Indian or Alaska Native","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","White",82,75,91.5
"Tolland School District","Tolland High School","Black","*","*","*"
"Tolland School District","Tolland High School","Hispanic","*","*","*"
"Tolland School District","Tolland High School","White",209,192,91.9
"Tolland School District","Tolland High School","Asian",11,10,90.9
"Torrington School District","Torrington High School","Black",12,10,83.3
"Torrington School District","Torrington High School","Hispanic",49,44,89.8
"Torrington School District","Torrington High School","Indian or Alaska Native","*","*","*"
"Torrington School District","Torrington High School","Two or More Races","*","*","*"
"Torrington School District","Torrington High School","White",178,155,87.1
"Torrington School District","Torrington High School","Asian",11,11,100.0
"Trumbull School District","Trumbull High School","Black",31,31,100.0
"Trumbull School District","Trumbull High School","Hispanic",48,43,89.6
"Trumbull School District","Trumbull High School","Indian or Alaska Native","*","*","*"
"Trumbull School District","Trumbull High School","Two or More Races","*","*","*"
"Trumbull School District","Trumbull High School","White",439,431,98.2
"Trumbull School District","Trumbull High School","Asian",28,26,92.9
"Vernon School District","Rockville High School","Black",43,33,76.7
"Vernon School District","Rockville High School","Hispanic",24,19,79.2
"Vernon School District","Rockville High School","White",202,173,85.6
"Vernon School District","Rockville High School","Asian",24,20,83.3
"Wallingford School District","Lyman Hall High School","Black",8,"*","*"
"Wallingford School District","Lyman Hall High School","Hispanic",32,26,81.3
"Wallingford School District","Lyman Hall High School","White",201,188,93.5
"Wallingford School District","Lyman Hall High School","Asian",12,11,91.7
"Wallingford School District","Lyman Hall High School","Hawaiian or Pacific Islander","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Black",8,8,100.0
"Wallingford School District","Mark T. Sheehan High School","Hispanic",26,24,92.3
"Wallingford School District","Mark T. Sheehan High School","Indian or Alaska Native","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","White",184,177,96.2
"Wallingford School District","Mark T. Sheehan High School","Asian",6,6,100.0
"Waterbury School District","Crosby High School","Black",118,88,74.6
"Waterbury School District","Crosby High School","Hispanic",171,119,69.6
"Waterbury School District","Crosby High School","Indian or Alaska Native","*","*","*"
"Waterbury School District","Crosby High School","Two or More Races","*","*","*"
"Waterbury School District","Crosby High School","White",86,63,73.3
"Waterbury School District","Crosby High School","Asian",15,11,73.3
"Waterbury School District","Crosby High School","Hawaiian or Pacific Islander","*","*","*"
"Waterbury School District","John F. Kennedy High School","Black",65,51,78.5
"Waterbury School District","John F. Kennedy High School","Hispanic",193,106,54.9
"Waterbury School District","John F. Kennedy High School","Indian or Alaska Native","*","*","*"
"Waterbury School District","John F. Kennedy High School","Two or More Races","*","*","*"
"Waterbury School District","John F. Kennedy High School","White",107,89,83.2
