"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Graduates",
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-ELL",465,412,88.6
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELL","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-ELL","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELL","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-ELL","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELL",9,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-ELL",245,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-ELL",218,204,93.6
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-ELL",35,31,88.6
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELL","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELL","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-ELL","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-ELL",85,77,90.6
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-ELL",242,228,94.2
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELL",18,15,"*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-ELL",250,217,86.8
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELL",12,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-ELL",535,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELL",8,6,"*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-ELL",227,189,83.3
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELL",15,12,"*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-ELL",271,250,92.3
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-ELL",235,220,93.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELL",49,32,65.3
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-ELL",310,202,65.2
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELL",55,33,60.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-ELL",327,232,70.9
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELL","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-ELL","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELL",48,29,60.4
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-ELL",312,231,74.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELL","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELL","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-ELL","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELL",24,19,79.2
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-ELL",396,379,95.7
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELL",18,12,"*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-ELL",373,360,96.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELL",27,15,55.6
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-ELL",404,290,71.8
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-ELL",77,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-ELL",206,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELL","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-ELL","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELL",11,8,"*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-ELL",253,234,92.5
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELL","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-ELL","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELL",39,23,59.0
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-ELL",154,124,80.5
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELL","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-ELL","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELL",6,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-ELL",347,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-ELL",220,207,94.1
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-ELL","*","*","*"

