"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",84,62,73.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",312,289,92.6
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",49,44,89.8
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",307,295,96.1
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",17,14,"*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",127,123,96.9
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",63,49,77.8
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",352,332,94.3
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",89,72,80.9
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",451,422,93.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",33,19,57.6
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",102,83,81.4
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs",46,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs",9,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",212,170,80.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",228,206,90.4
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",45,41,91.1
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",98,93,94.9
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",303,234,77.2
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",289,266,92.0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",41,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",169,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",101,76,75.2
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",228,215,94.3
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",117,103,88.0
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",126,114,90.5
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",22,20,90.9
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",192,184,95.8
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-High Needs","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",23,16,69.6
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",47,42,89.4
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",33,28,84.8
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",70,67,95.7
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",19,12,"*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",75,71,94.7
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",16,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",206,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",91,50,54.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",187,167,89.3
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",57,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",445,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",83,56,67.5
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",203,181,89.2
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",72,57,79.2
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",228,207,90.8
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",37,24,64.9
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",218,198,90.8
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",334,199,59.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",88,58,65.9
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",239,157,65.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",120,104,86.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",59,57,96.6
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",57,55,96.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",265,161,60.8
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",75,51,68.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",33,27,81.8
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",237,221,93.2
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",51,35,68.6
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",195,181,92.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",105,73,69.5
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",302,287,95.0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",98,83,84.7
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",308,303,98.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",223,134,60.1
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",228,179,78.5
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",10,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",65,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",12,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",180,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",53,50,94.3
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",410,405,98.8
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",59,45,76.3
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",242,232,95.9
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",27,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",276,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",155,73,47.1
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",98,85,86.7
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",34,24,70.6
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",100,91,91.0
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",120,90,75.0
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",228,203,89.0
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",50,41,82.0
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",174,168,96.6
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",35,33,94.3
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",264,249,94.3

