"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",75,63,84.0
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",303,297,98.0
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",137,108,78.8
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",354,346,97.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",54,45,83.3
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",87,79,90.8
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",236,185,78.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",151,141,93.4
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",78,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",88,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",385,290,75.3
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",239,228,95.4
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",42,37,88.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",136,131,96.3
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",120,89,74.2
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",171,165,96.5
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",147,127,86.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",130,123,94.6
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",39,30,76.9
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",164,157,95.7
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs",42,32,76.2
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",39,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",52,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",35,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",54,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",35,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",64,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",29,27,93.1
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",198,194,98.0
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",138,90,65.2
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",155,144,92.9
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",94,88,93.6
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",443,439,99.1
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",110,78,70.9
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",153,139,90.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",84,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",199,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",51,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",191,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",313,188,60.1
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",36,22,61.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",316,203,64.2
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",52,36,69.2
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",59,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",48,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",320,197,61.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",38,29,76.3
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",65,51,78.5
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",174,169,97.1
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",74,60,81.1
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",156,151,96.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",111,93,83.8
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",229,223,97.4
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",112,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",283,"*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",253,173,68.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",129,108,83.7
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",18,14,"*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",64,61,95.3
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",27,27,100.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",162,162,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",77,73,94.8
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",349,346,99.1
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",79,63,79.7
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",210,201,95.7
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",35,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",276,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",128,85,66.4
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",46,42,91.3
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",59,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",86,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",130,97,74.6
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",189,176,93.1
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",79,70,88.6
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",140,135,96.4
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",52,43,82.7
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",233,229,98.3

