"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",147,121,82.3
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",156,141,90.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",121,109,90.1
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",98,88,89.8
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",105,99,94.3
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",19,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",23,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",48,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",43,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",47,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",42,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",50,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",49,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",110,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",117,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",142,117,82.4
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",151,117,77.5
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",290,286,98.6
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",247,241,97.6
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",135,115,85.2
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",128,102,79.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",151,143,94.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",132,122,92.4
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",121,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",121,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",160,101,63.1
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",189,109,57.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",191,130,68.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",177,109,61.6
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",73,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",34,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",177,117,66.1
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",181,109,60.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",118,109,92.4
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",121,111,91.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",120,113,94.2
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",110,98,89.1
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",172,166,96.5
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",168,150,89.3
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",199,195,98.0
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",196,181,92.3
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",199,157,78.9
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",183,124,67.8
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",43,39,90.7
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",39,36,92.3
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",105,105,100.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",84,84,100.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",233,230,98.7
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",193,189,97.9
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",146,138,94.5
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",143,126,88.1
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",155,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",156,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",76,60,78.9
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",98,67,68.4
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",70,65,92.9
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",75,69,92.0
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",154,138,89.6
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",165,135,81.8
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",114,108,94.7
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",105,97,92.4
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",147,141,95.9
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",138,131,94.9

