"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",125,118,94.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",118,99,83.9
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",122,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",92,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",9,9,"*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",19,15,"*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",41,38,92.7
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",29,20,69.0
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",50,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",53,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",51,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",43,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",109,104,95.4
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",113,102,90.3
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",127,103,81.1
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",151,114,75.5
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",280,"*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",222,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",154,128,83.1
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",132,109,82.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",161,146,90.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",139,118,84.9
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",114,105,92.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",141,117,83.0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",203,133,65.5
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",219,124,56.6
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",193,145,75.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",166,116,69.9
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",70,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",46,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",170,110,64.7
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",170,102,60.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",142,133,93.7
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",128,115,89.8
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",123,116,94.3
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",123,100,81.3
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",206,178,86.4
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",201,182,90.5
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",194,190,97.9
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",212,196,92.5
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",222,163,73.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",229,150,65.5
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",30,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",45,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",108,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",84,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",212,210,99.1
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",251,245,97.6
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",151,140,92.7
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",150,137,91.3
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",144,144,100.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",159,155,97.5
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",119,81,68.1
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",134,77,57.5
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",63,55,87.3
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",71,60,84.5
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",159,137,86.2
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",189,156,82.5
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",113,103,91.2
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",111,106,95.5
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",155,148,95.5
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",144,134,93.1

