"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Non-Graduates",,,
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-ELL","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELL",8,"*","*",0,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-ELL",382,"*","*",17,4.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-ELL",396,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELL","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-ELL","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELL",6,0,"*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-ELL",370,8,2.2,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELL",7,0,"*",0,"*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-ELL",481,22,4.6,21,4.4
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELL","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELL",57,6,10.5,8,14.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-ELL",444,13,2.9,28,6.3
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELL",81,8,9.9,16,19.8
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-ELL",465,26,5.6,27,5.8
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELL","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-ELL","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELL","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-ELL","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELL",9,0,"*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-ELL",245,7,2.9,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-ELL",218,6,2.8,8,3.7
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-ELL",35,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-ELL","*","*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-ELL",85,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-ELL",242,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELL",18,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-ELL",250,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELL",12,0,"*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-ELL",535,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELL",8,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-ELL",227,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELL",15,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-ELL",271,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-ELL",235,6,2.6,9,3.8
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELL",49,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-ELL",310,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELL",55,0,0.0,22,40.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-ELL",327,8,2.4,87,26.6
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELL","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-ELL","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","ELL",48,"*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-ELL",312,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","ELL",24,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-ELL",396,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","ELL",18,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-ELL",373,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","ELL",27,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-ELL",404,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-ELL",77,0,0.0,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-ELL",206,"*","*",0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","ELL","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","ELL",11,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-ELL",253,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-ELL","*","*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","ELL",39,6,15.4,10,25.6
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-ELL",154,12,7.8,18,11.7
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","ELL",6,"*","*",0,"*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-ELL",347,"*","*",30,8.6
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-ELL",220,6,2.7,7,3.2
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-ELL","*","*","*","*","*"

