"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",160,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",22,22,100.0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",28,28,100.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","High Needs",16,14,"*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Non-High Needs",53,53,100.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","High Needs",30,30,100.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-High Needs",109,109,100.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","High Needs",36,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-High Needs",147,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","High Needs",48,39,81.3
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-High Needs",241,237,98.3
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","High Needs",28,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-High Needs",133,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","High Needs",33,28,84.8
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-High Needs",133,133,100.0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","High Needs",19,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-High Needs",69,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","High Needs",64,60,93.8
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-High Needs",202,195,96.5
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","High Needs",57,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-High Needs",368,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","High Needs",47,43,91.5
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-High Needs",137,132,96.4
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","High Needs",57,46,80.7
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-High Needs",88,86,97.7
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","High Needs",128,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-High Needs",234,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","High Needs",79,75,94.9
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-High Needs",291,286,98.3
"Somers School District","=""1290011""","Somers High School","=""1296111""","High Needs",19,15,"*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-High Needs",108,106,98.1
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","High Needs",73,64,87.7
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-High Needs",265,259,97.7
"Southington School District","=""1310011""","Southington High School","=""1316211""","High Needs",137,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-High Needs",355,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","High Needs",30,27,90.0
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-High Needs",59,57,96.6
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","High Needs",48,16,33.3
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-High Needs","N/A","N/A","N/A"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","High Needs",326,281,86.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-High Needs",135,128,94.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","High Needs",66,64,97.0
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-High Needs",94,94,100.0
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","High Needs",307,252,82.1
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Non-High Needs",214,208,97.2
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","High Needs",60,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-High Needs",134,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","High Needs",112,"*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Non-High Needs",137,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","High Needs",168,"*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Non-High Needs",94,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","High Needs",54,"*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Non-High Needs",157,"*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","High Needs","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Non-High Needs","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","High Needs",48,"*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Non-High Needs",42,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","High Needs",14,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Non-High Needs",47,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","High Needs",21,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Non-High Needs",45,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","High Needs",32,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Non-High Needs",165,"*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","High Needs",128,101,78.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Non-High Needs",130,125,96.2
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","High Needs",101,94,93.1
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Non-High Needs",427,427,100.0
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","High Needs",107,85,79.4
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Non-High Needs",125,117,93.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","High Needs",93,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Non-High Needs",177,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","High Needs",58,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Non-High Needs",155,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","High Needs",356,"*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Non-High Needs",24,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","High Needs",329,223,67.8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Non-High Needs",65,55,84.6
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","High Needs",66,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Non-High Needs",54,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","High Needs",333,235,70.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Non-High Needs",24,19,79.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","High Needs",56,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Non-High Needs",156,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","High Needs",65,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Non-High Needs",134,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","High Needs",141,"*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Non-High Needs",199,"*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","High Needs",101,93,92.1
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Non-High Needs",257,255,99.2
"West Hartford School District","=""1550011""","REACH","=""1557311""","High Needs",11,"*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Non-High Needs","N/A","N/A","N/A"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","High Needs",292,219,75.0
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Non-High Needs",117,105,89.7
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","High Needs",13,"*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Non-High Needs",64,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","High Needs",30,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Non-High Needs",137,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","High Needs",64,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Non-High Needs",392,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","High Needs",101,82,81.2
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Non-High Needs",180,176,97.8
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","High Needs",54,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Non-High Needs",268,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","High Needs",97,"*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Non-High Needs",30,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","High Needs",52,"*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Non-High Needs",63,"*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","High Needs",126,110,87.3
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Non-High Needs",166,160,96.4
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","High Needs",53,"*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Non-High Needs",124,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","High Needs",31,"*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Non-High Needs",255,"*","*"

