"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Gender"

"",,,,,,"Non-Graduates",,,
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",98,"*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",43,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",60,0,0.0,0,0.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",159,8,5.0,8,5.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",136,11,8.1,10,7.4
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",207,"*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",232,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",98,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",109,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",77,"*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",73,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",215,"*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",209,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",182,"*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",217,"*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Female",72,0,0.0,"*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Male",68,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",173,"*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",205,"*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Female",255,10,3.9,6,2.4
"Southington School District","=""1310011""","Southington High School","=""1316211""","Male",236,14,5.9,7,3.0
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",72,"*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",69,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Female",14,"*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Male",22,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",186,"*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",201,"*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",71,0,0.0,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",95,0,0.0,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",320,14,4.4,27,8.4
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",304,29,9.5,36,11.8
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",85,0,0.0,"*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",93,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",144,"*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",147,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",156,"*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",121,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",98,"*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",105,"*","*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Female",19,0,"*","*","*"
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Male",23,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",48,"*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",43,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Female",47,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Male",42,"*","*","*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female",50,0,0.0,"*","*"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male",49,"*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female",110,0,0.0,"*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male",117,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",142,"*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",151,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",290,"*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",247,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",135,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",128,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",151,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",132,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",121,0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",121,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",160,"*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",189,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",191,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",177,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",73,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",34,0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",177,10,5.6,50,28.2
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",181,19,10.5,53,29.3
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",118,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",121,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",120,"*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",110,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",172,"*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",168,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",199,"*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",196,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Female",199,"*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Male",183,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",43,"*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",39,"*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Female",105,0,0.0,0,0.0
"Weston School District","=""1570011""","Weston High School","=""1576111""","Male",84,0,0.0,0,0.0
"Westport School District","=""1580011""","Staples High School","=""1586111""","Female",233,"*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Male",193,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Female",146,"*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Male",143,"*","*","*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Female",155,"*","*",0,0.0
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Male",156,"*","*","*","*"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",76,6,7.9,10,13.2
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",98,13,13.3,18,18.4
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female",70,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male",75,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",154,"*","*","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",165,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female",114,"*","*","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male",105,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",147,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",138,"*","*","*","*"

