"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Race/Ethnicity"

"",,,,,,"Non-Graduates",,,
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","White",215,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Asian",25,0,0.0,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Black",16,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Hispanic","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Two or More Races","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","White",84,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Asian","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Black","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Hispanic",9,0,"*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Indian or Alaska Native","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Two or More Races","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","White",21,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Black","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Hispanic",6,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Indian or Alaska Native","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Two or More Races","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","White",23,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Black",7,0,"*",0,"*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Hispanic",6,0,"*",0,"*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Two or More Races","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","White",171,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Asian","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Black","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Hispanic","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Black",12,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Hispanic",17,0,"*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Two or More Races","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","White",155,9,5.8,16,10.3
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Asian","*","*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Black",10,0,"*",0,"*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Hispanic",12,0,"*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Two or More Races","*","*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","White",204,9,4.4,13,6.4
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Asian","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Hispanic","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","White","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Black",9,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Hispanic",18,"*","*",0,"*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Indian or Alaska Native","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Two or More Races",7,"*","*",0,"*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","White",311,9,2.9,7,2.3
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Asian",19,0,"*",0,"*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Black",14,0,"*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Hispanic",39,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Two or More Races",13,"*","*",0,"*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","White",269,8,3.0,6,2.2
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Asian",21,"*","*",0,0.0
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Black",15,0,"*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Hispanic",24,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","White",260,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Asian",39,"*","*",0,0.0
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Black",18,"*","*",0,"*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Hispanic",45,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Indian or Alaska Native","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Two or More Races","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","White",440,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Asian",50,0,0.0,0,0.0
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Black","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Hispanic",8,0,"*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Two or More Races","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","White",183,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Asian","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Black",19,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Hispanic",127,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Indian or Alaska Native","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Two or More Races",14,0,"*",0,"*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","White",453,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Asian",41,"*","*",0,0.0
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Black","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Hispanic",6,0,"*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Indian or Alaska Native","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Two or More Races","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","White",152,9,5.9,12,7.9
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Black",44,0,0.0,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Hispanic",52,"*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Indian or Alaska Native","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Two or More Races",9,"*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","White",177,"*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Asian",24,"*","*",0,0.0
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Black","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Hispanic",12,0,"*",0,"*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Indian or Alaska Native","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Two or More Races","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","White",257,10,3.9,8,3.1
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Asian",8,0,"*",0,"*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Black",158,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Hispanic",64,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Indian or Alaska Native","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Two or More Races","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","White",187,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Asian",27,0,0.0,"*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Black",41,"*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Hispanic",125,14,11.2,21,16.8
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Indian or Alaska Native","*","*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Two or More Races",21,"*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","White",8,"*","*",0,"*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Black",26,0,0.0,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Hispanic",16,0,"*",0,"*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Two or More Races","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","White",6,0,"*",0,"*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Black",36,"*","*",0,0.0
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Hispanic",23,0,0.0,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Two or More Races","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","White",16,0,"*",0,"*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Black",52,6,11.5,8,15.4
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Hispanic",37,7,18.9,14,37.8
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Two or More Races",6,"*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","White","*","*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Black",27,"*","*",0,0.0
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Hispanic",14,"*","*",0,"*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Indian or Alaska Native","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Two or More Races","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","White",6,"*","*",0,"*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Black",27,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Hispanic",41,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Two or More Races",11,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Asian",7,0,"*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Black",43,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Hispanic",67,7,10.4,19,28.4
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Indian or Alaska Native","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Two or More Races",12,0,"*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","White",6,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Black",36,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Hispanic",65,10,15.4,12,18.5
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Two or More Races",12,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","White","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Black",30,"*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Hispanic",22,"*","*",10,45.5
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Two or More Races",19,"*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","White","*","*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Black",42,"*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Hispanic",14,0,"*",6,"*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Two or More Races","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","White","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Asian",7,0,"*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Black","*","*","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Hispanic",38,14,36.8,7,18.4
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","White","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Black",30,"*","*",0,0.0
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Hispanic",20,"*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Two or More Races","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","White",18,0,"*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Black",23,"*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Hispanic",43,"*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Two or More Races","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","White",29,0,0.0,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Asian","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Black",33,"*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Hispanic",14,0,"*",0,"*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Two or More Races","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","White",24,"*","*",0,0.0
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Asian","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Black",7,"*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Hispanic","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Indian or Alaska Native","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Two or More Races",9,0,"*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","White",172,8,4.7,15,8.7
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Asian",8,0,"*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Black",37,0,0.0,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Hispanic",28,"*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Two or More Races","*","*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","White",30,0,0.0,0,0.0
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Asian","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Hispanic","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Two or More Races","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","White",18,0,"*",0,"*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Black","*","*","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Hispanic",6,0,"*",0,"*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Two or More Races","*","*","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","White",17,0,"*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Hispanic","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Indian or Alaska Native","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","White",96,"*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Asian","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Black",14,0,"*",0,"*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Hispanic",18,"*","*",0,"*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Indian or Alaska Native","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Two or More Races","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","White",180,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Asian",14,0,"*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Hispanic","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","White",64,"*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Asian","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Black","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Hispanic",9,0,"*",0,"*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Two or More Races","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","White",289,"*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Asian",9,"*","*",0,"*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Black",93,8,8.6,10,10.8
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Hispanic",64,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Indian or Alaska Native","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Two or More Races","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","White",217,7,3.2,12,5.5
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Asian",28,"*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Black",50,"*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Hispanic",130,18,13.8,28,21.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Two or More Races","*","*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","White",122,6,4.9,14,11.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Asian","*","*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Black",45,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Hispanic",134,7,5.2,29,21.6
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Two or More Races","*","*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","White",98,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Asian",8,0,"*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Black",63,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Hispanic",42,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Two or More Races",6,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","White",180,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Asian",14,0,"*",0,"*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Black","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Hispanic",18,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Two or More Races","*","*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","White",217,14,6.5,8,3.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Asian",13,0,"*",0,"*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Black",6,0,"*",0,"*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Hispanic",11,"*","*",0,"*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Indian or Alaska Native","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Two or More Races","*","*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","White",210,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Asian",11,0,"*",0,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Black","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Hispanic",16,0,"*",0,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Indian or Alaska Native","*","*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","White",265,"*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Asian",9,0,"*",0,"*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Black","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Hispanic",11,0,"*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Indian or Alaska Native","*","*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Two or More Races",10,"*","*",0,"*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","White",141,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Asian",16,0,"*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Black",30,"*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Hispanic",56,6,10.7,"*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Two or More Races",12,"*","*",0,"*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","White",223,12,5.4,20,9.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Asian",10,"*","*",0,"*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Black",97,15,15.5,7,7.2
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Hispanic",340,61,17.9,83,24.4
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Two or More Races",12,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","White",164,15,9.1,26,15.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Asian","*","*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Hawaiian or Pacific Islander","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Black","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Hispanic",11,0,"*",0,"*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Indian or Alaska Native","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Two or More Races","*","*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","White",279,"*","*",0,0.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Asian",11,0,"*",0,"*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Hawaiian or Pacific Islander","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Black","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Hispanic",14,0,"*",0,"*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Two or More Races","*","*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","White",211,"*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Asian","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Black",78,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Hispanic","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","White",41,0,0.0,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Asian","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Black",30,7,23.3,10,33.3
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Hispanic",20,"*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","White","*","*","*","*","*"
