"Sanction Counts, 2009-10"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""",73,169,0,"*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""",9,230,0,"*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""",204,104,0,8
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""",103,116,"*",7
"Hartford School District","=""0640011""","HPHS Freshmen Academy","=""0647311""",0,87,0,"*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""",236,250,0,"*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",10,149,0,6
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Elementary)","=""0649011""",9,46,0,0
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Secondary)","=""0649111""","*",241,0,"*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""",19,299,0,"*"
"Hartford School District","=""0640011""","IB Global Communications Academy","=""0643611""",9,184,0,"*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",163,152,0,"*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",311,184,"*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",279,28,0,0
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",88,352,"*",0
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""",0,50,0,"*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""",0,310,0,"*"
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",8,104,0,"*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""",0,23,0,"*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",0,84,0,"*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",97,54,0,"*"
"Hartford School District","=""0640011""","Quirk Middle School","=""0645211""",54,147,0,"*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",63,127,16,"*"
"Hartford School District","=""0640011""","SAND School","=""0640111""",0,118,0,0
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""",41,47,0,0
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",91,151,0,"*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",10,517,0,"*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",40,218,0,0
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",156,57,"*",8
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""",50,22,0,"*"
"Hartford School District","=""0640011""","Weaver High School","=""0646311""",36,86,0,0
"Hartford School District","=""0640011""","West Middle School","=""0642111""",449,275,"*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","*",0,0,0
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","*",0,"*",0
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","*","*",0,0
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",43,"*",0,0
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",0,0,"*",0
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",10,12,0,0
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",552,46,0,"*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",126,52,7,0
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",10,"*",0,0
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",0,7,0,0
"Learn","=""2450014""","Learn Special Education","=""2459014""",0,"*",0,0
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",14,6,"*",0
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",14,"*",0,"*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",65,51,0,0
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",6,0,0,0
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","*","*",0,0
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",103,41,0,"*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",18,29,0,0
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","*",0,0,0
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",12,0,0,0
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",58,12,0,"*"
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",9,0,0,0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",124,17,0,"*"
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",17,0,0,0
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","*",0,0,0
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",34,6,0,0
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",7,30,0,0
"Manchester School District","=""0770011""","Bowers School","=""0770111""",13,10,0,0
"Manchester School District","=""0770011""","Buckley School","=""0770311""",0,6,0,0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",211,26,0,0
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",6,0,0,0
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",298,170,0,"*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","*","*",0,0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",367,294,0,"*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",103,27,0,"*"
"Manchester School District","=""0770011""","Martin School","=""0771611""",7,17,0,0
"Manchester School District","=""0770011""","Robertson School","=""0771011""",24,"*",0,0
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",69,49,0,0
"Manchester School District","=""0770011""","Waddell School","=""0771311""","*",37,0,0
"Manchester School District","=""0770011""","Washington School","=""0771411""",0,7,0,0
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",0,"*",0,0
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","*",0,0,0
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",19,6,"*","*"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",0,"*",0,0
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","*",0,0,0
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",11,12,0,0
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",74,20,12,0
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",1017,350,0,13
"Meriden School District","=""0800011""","Hanover School","=""0800311""",10,12,"*",0
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",431,50,0,0
"Meriden School District","=""0800011""","John Barry School","=""0800511""",57,31,0,"*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",421,235,0,"*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",1160,255,"*",17
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",20,19,0,0
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","*",18,0,0
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",791,271,0,"*"
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","*","*","*",0
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",112,70,20,0
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","*","*",0,0
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",0,13,0,0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",561,246,"*","*"
"Middletown School District","=""0830011""","Moody School","=""0831211""","*",37,30,0
"Middletown School District","=""0830011""","Snow School","=""0831111""",8,"*",0,0
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,"*",0,0
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",209,154,26,0
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",8,"*",0,0
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",22,0,0,0
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",30,15,0,0
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",15,"*",0,0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",168,123,0,0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",131,53,0,"*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","*","*",0,0
"Milford School District","=""0840011""","Meadowside School","=""0840711""",0,"*",0,0
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","*",0,0,0
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",0,"*","*",0
"Milford School District","=""0840011""","Simon Lake School","=""0841411""","*","*",0,0
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",46,29,0,0
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""","*",0,"*",0
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",35,15,0,0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",57,14,"*",0
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","*",0,0,0
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",6,8,0,0
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",77,37,23,"*"
"Montville School District","=""0860011""","Mohegan School","=""0860111""","*",0,0,0
"Montville School District","=""0860011""","Montville High School","=""0866111""",289,70,0,0
"Montville School District","=""0860011""","Oakdale School","=""0860511""",0,"*",0,0
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",68,"*",0,0
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""","*","*",0,0
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",500,65,21,"*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",67,23,0,0
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",19,19,0,0
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""",194,28,0,0
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","*",0,0,0
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","*",12,0,0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",258,169,"*",10
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,6,0,0
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc. Family Academy","=""2800113""",8,108,"*",0
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",15,8,0,"*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",43,54,0,"*"
"New Britain School District","=""0890011""","Behavior Support Program","=""0899311""",11,7,0,0
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",15,9,0,0
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",48,25,0,0
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",26,19,0,0
"New Britain School District","=""0890011""","Holmes School","=""0890611""",96,15,0,0
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","*","*",0,0
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",16,7,0,0
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",29,15,0,0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",3011,906,0,"*"
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",8,6,0,0
"New Britain School District","=""0890011""","Northend School","=""0890911""","*",38,0,0
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",64,153,0,"*"
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",121,136,0,0
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",116,216,0,"*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",152,95,0,0
"New Britain School District","=""0890011""","Smith School","=""0891311""",22,6,0,0
"New Britain School District","=""0890011""","Vance School","=""0891511""",66,17,"*",0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",25,12,0,0
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",11,0,0,0
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","*",0,0,0
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",10,"*",0,0
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",169,33,0,7
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",33,6,0,0
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","*",0,0,0
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",0,57,0,"*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","*",23,0,0
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","*",81,0,0
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",9,61,0,0
"New Haven School District","=""0930011""","Beecher School","=""0930311""","*",91,0,"*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",50,58,0,0
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",40,51,0,"*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","*",58,0,"*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,129,0,"*"
"New Haven School District","=""0930011""","Christopher Columbus Academy","=""0934111""",0,9,0,0
"New Haven School District","=""0930011""","Clarence Rogers School","=""0930511""",0,16,0,0
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",0,50,0,0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",0,71,9,"*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",0,116,0,"*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",17,57,0,"*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",0,98,0,0
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",0,11,0,0
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",0,147,0,0
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",0,80,0,"*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","*",70,0,0
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","*",98,0,"*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",24,84,0,"*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",35,752,0,26
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",33,42,0,"*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","*",35,0,0
"New Haven School District","=""0930011""","Katherine Brennan School","=""0930411""",0,109,0,0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",44,111,0,"*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",0,83,0,0
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",43,61,0,0
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,55,0,"*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",19,71,0,"*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,"*",0,0
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,64,0,12
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","*",151,0,"*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",6,27,0,0
"New Haven School District","=""0930011""","Truman School","=""0932911""",0,47,0,"*"
"New Haven School District","=""0930011""","Urban Youth Center Middle School","=""0939011""",0,37,0,"*"
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","*",60,0,"*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",13,133,0,"*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",270,936,0,32
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",23,6,0,0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",156,247,0,"*"
"New London School District","=""0950011""","Harbor School","=""0950211""",7,11,0,0
"New London School District","=""0950011""","Natha Hale Magnet Elementary School for the Performing &amp; Visual Arts","=""0950911""",0,"*",0,0
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""","*",0,0,0
"New London School District","=""0950011""","New London High School","=""0956111""",582,113,0,10
"New London School District","=""0950011""","Shoreline Academy","=""0950511""",8,"*",0,0
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",14,16,0,0
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""","*",0,"*",0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",563,105,0,"*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",53,7,0,0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",251,66,0,0
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","*","*",0,0
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*","*",0,0
"Newington School District","=""0940011""","John Paterson School","=""0940811""",7,0,0,0
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",69,"*",0,0
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",67,"*",0,0
"Newington School District","=""0940011""","Newington High School","=""0946111""",346,21,"*","*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",6,0,0,0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",146,23,0,0
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",44,6,0,0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",16,"*",0,0
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""","*",0,0,0
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","*","*","*",0
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",279,75,0,0
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",147,13,0,"*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",15,"*","*",0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",15,0,"*",0
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",46,34,0,0
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",43,51,0,0
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",13,0,0,0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",45,"*","*",14
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",35,0,0,"*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",0,390,0,43
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","*",10,0,0
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",15,"*",0,0
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",0,"*",0,0
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",0,6,0,0
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","*",14,0,0
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","*",16,0,0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",0,26,0,0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","*","*",0,0
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",41,21,0,"*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",0,446,0,20
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,23,0,11
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",326,128,9,"*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",48,16,0,"*"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",8,"*",0,0
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",13,21,0,0
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",432,130,"*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",0,"*",0,0
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",275,157,0,19
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",0,"*",0,0
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",10,52,0,0
"Norwich School District","=""1040011""","Greeneville School","=""1040611""",0,15,0,0
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,"*",0,0
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",14,21,"*",0
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",47,93,"*",0
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",20,9,10,0
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","*","*","*",0
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",318,55,0,"*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",13,54,0,0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","*","*",0,0
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",0,"*","*",0
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",9,10,0,0
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",17,8,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",53,20,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","*","*",0,"*"
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","*","*",0,0
"Orange School District","=""1070011""","Peck Place School","=""1070511""","*",0,0,0
"Orange School District","=""1070011""","Race Brook School","=""1070311""",7,0,0,0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","*",0,"*",0
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",9,13,0,0
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",21,22,0,0
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",417,235,"*",0
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",222,26,42,0
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",45,96,0,"*"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",41,"*","*",0
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","*",0,0,0
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,11,0,0
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","*","*",0,0
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","*",0,0,0
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",62,19,6,"*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",76,23,0,0
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",64,16,0,0
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","*",0,0,0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",176,131,0,0
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",8,"*",0,0
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","*","*",0,0
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","*",6,0,0
"Portland School District","=""1130011""","Portland High School","=""1136111""",44,14,"*",0
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",6,21,0,0
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",22,"*","*",0
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","*","*",0,0
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",14,27,24,0
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",173,64,0,"*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",98,12,"*",0
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",22,"*",0,0
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",7,0,8,0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",58,9,"*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",35,7,0,0
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",67,86,0,"*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",29,0,"*",0
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",13,"*",0,0
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",259,87,0,0
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",0,"*",0,0
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",89,16,"*",0
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*","*",0,0
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*",0,0
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*",0,0
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",27,43,0,0
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",8,6,0,0
"Regional School District 07","=""2070012""","STEP","=""2079312""",0,"*",0,0
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",184,42,"*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",43,10,"*",0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",7,26,0,0
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",61,12,"*",0
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","*","*",0,0
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",0,"*",0,0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",248,11,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",60,46,0,0
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",186,17,"*",0
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",16,6,0,0
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","*",0,0,0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",23,"*",0,0
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",18,"*",0,0
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*",0,0,0
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","*","*",0,0
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""","*",0,0,0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",86,36,0,"*"
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",26,"*",0,0
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",9,"*",0,0
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",0,"*",0,0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",36,160,0,"*"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",6,"*",0,0
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""",0,"*",0,0
"Regional School District 16","=""2160012""","Community School","=""2160212""",0,6,0,0
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*",10,0,0
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",141,36,0,0
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",95,37,0,"*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*",0,"*",0
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""",0,0,"*",0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",56,10,0,7
