"Sanction Counts, 2013-14"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""",9,55,0,0
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","*",22,0,0
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""",21,33,"*","*"
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""",14,15,0,0
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""",46,130,"*",0
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""",35,67,0,0
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""",143,44,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""",339,253,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""",102,293,0,14
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""",29,152,0,"*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",105,155,0,7
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Elementary)","=""0649011""","*",47,0,0
"Hartford School District","=""0640011""","High School Inc.","=""0647611""",7,244,0,8
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",581,223,"*",6
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",78,213,"*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",117,237,"*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",0,200,0,0
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""",13,264,0,"*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","*",350,0,0
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""",16,6,"*",0
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""","*",0,0,0
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",67,81,"*",0
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",51,65,0,0
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",63,47,"*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",31,39,"*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","*","*",0,0
"Hartford School District","=""0640011""","SAND School","=""0640111""",0,374,0,6
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""",82,39,"*",0
"Hartford School District","=""0640011""","STEM Magnet School at Dwight","=""0643811""",20,34,"*",0
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",10,82,0,0
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",0,85,"*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",159,105,0,"*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",715,155,17,"*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""",26,34,0,"*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",62,101,0,0
"Hartland School District","=""0650011""","Hartland School","=""0650111""","*",0,7,0
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","*",0,0,0
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",0,"*",0,0
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",12,17,0,0
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",16,16,0,0
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",26,33,0,"*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",88,58,"*",0
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",8,"*",0,0
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",377,12,0,"*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",150,46,"*",0
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","*",11,"*",0
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",73,31,0,0
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",9,6,0,0
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",13,28,0,"*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",48,6,"*",0
"Learn","=""2450014""","The Friendship School","=""2450214""",0,"*",0,0
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","*",0,"*",0
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",15,0,0,"*"
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","*","*",0,0
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",20,"*",0,0
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",16,"*",0,0
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",7,11,0,0
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",69,33,0,"*"
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",21,"*",0,0
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","*",0,0,0
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",46,12,"*",6
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","*",0,0,0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",68,14,0,0
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","*",0,0,0
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",6,"*","*",0
"Manchester School District","=""0770011""","Bowers School","=""0770111""",6,"*",0,0
"Manchester School District","=""0770011""","Buckley School","=""0770311""",15,28,0,0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",18,"*",0,"*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",343,115,0,"*"
"Manchester School District","=""0770011""","Keeney School","=""0770611""","*",37,0,0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",371,137,0,"*"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",171,58,"*","*"
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",0,"*",0,0
"Manchester School District","=""0770011""","Martin School","=""0771611""",7,15,0,0
"Manchester School District","=""0770011""","Robertson School","=""0771011""",30,7,0,0
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",26,18,0,0
"Manchester School District","=""0770011""","Waddell School","=""0771311""",23,0,0,0
"Manchester School District","=""0770011""","Washington School","=""0771411""",59,40,"*",0
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",0,"*",0,0
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","*","*",0,0
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",13,"*","*",0
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",0,"*",0,0
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",7,0,0,0
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",6,17,0,0
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",9,25,0,0
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","*",12,0,0
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",288,307,0,"*"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","*",19,"*",0
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","*","*",0,0
"Meriden School District","=""0800011""","John Barry School","=""0800511""",21,55,0,0
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",266,42,8,"*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",316,250,0,"*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",30,27,0,0
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","*","*",0,0
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",484,94,"*","*"
"Middletown School District","=""0830011""","Bielefield School","=""0830211""","*",12,0,0
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",20,"*",8,"*"
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",84,31,"*",0
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",10,11,"*",0
"Middletown School District","=""0830011""","MHS - Alternative Education Program 1","=""0831811""","*","*",0,0
"Middletown School District","=""0830011""","MHS - Alternative Education Program 2","=""0831911""","*","*",0,0
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","*",25,0,0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",145,97,"*",7
"Middletown School District","=""0830011""","Moody School","=""0831211""","*",10,13,0
"Middletown School District","=""0830011""","Snow School","=""0831111""",10,10,0,0
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,"*",0,0
"Middletown School District","=""0830011""","Wesley School","=""0831411""","*","*",0,0
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",87,74,"*","*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","*",0,0,0
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",18,10,0,0
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",13,"*",0,0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",331,148,0,13
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",108,20,0,"*"
"Milford School District","=""0840011""","Live Oaks School","=""0841611""","*","*",0,0
"Milford School District","=""0840011""","Mathewson School","=""0841711""",0,"*",0,0
"Milford School District","=""0840011""","Meadowside School","=""0840711""","*",0,0,0
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""","*","*",0,0
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",8,0,0,0
"Milford School District","=""0840011""","The Academy","=""0840311""",6,0,0,"*"
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",29,23,0,"*"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","*","*",0,"*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",44,24,0,0
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",0,"*",0,0
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",7,"*","*",0
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",46,12,6,"*"
"Montville School District","=""0860011""","Montville High School","=""0866111""",47,48,"*","*"
"Montville School District","=""0860011""","Oakdale School","=""0860511""",6,"*",0,0
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",21,"*",0,0
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",0,"*",0,0
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",137,50,"*",0
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",11,17,0,0
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",30,22,0,0
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""","*",11,0,0
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""","*",19,0,0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",326,224,0,8
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",0,13,0,0
"Naugatuck School District","=""0880011""","Western School","=""0880711""","*",8,0,0
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""",79,115,12,0
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""",0,52,0,"*"
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",26,19,0,0
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",269,153,"*",0
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",109,20,"*",0
"New Britain School District","=""0890011""","Holmes School","=""0890611""",20,"*","*",0
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","*","*",0,0
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",0,"*",0,0
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",30,44,22,0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",2786,1190,"*",37
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",0,27,0,0
"New Britain School District","=""0890011""","Northend School","=""0890911""",32,14,0,0
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",82,142,"*","*"
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",563,75,0,"*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","*",217,0,"*"
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",61,77,0,0
"New Britain School District","=""0890011""","Smith School","=""0891311""",53,36,0,0
"New Britain School District","=""0890011""","Vance School","=""0891511""",61,24,"*",0
"New Canaan School District","=""0900011""","East School","=""0900411""","*",0,0,0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",16,"*",0,0
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",7,"*",0,0
"New Canaan School District","=""0900011""","West School","=""0900311""",0,"*",0,0
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","*","*",0,0
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",8,"*","*",0
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",152,32,0,"*"
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",19,0,0,0
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",6,"*","*",0
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","*",0,0,0
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","*",0,"*",0
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",22,26,"*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",31,18,"*","*"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",0,36,0,"*"
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",27,49,0,"*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""",12,52,"*",0
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","*",10,0,"*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",7,8,0,0
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",128,111,0,0
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,34,0,0
"New Haven School District","=""0930011""","Christopher Columbus Academy","=""0934111""",0,"*",0,0
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",0,23,0,0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",0,"*",0,0
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",0,29,0,0
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","*",15,0,"*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",0,14,0,0
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","*",30,"*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","*",58,0,"*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",9,50,0,"*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","*",77,"*",0
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","*",60,0,6
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",8,71,0,"*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","*",9,0,"*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","*",10,0,"*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",75,154,0,"*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","*",49,0,0
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",0,"*",0,"*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",0,49,0,0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",67,168,"*",9
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","*",128,0,0
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",29,44,0,"*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,12,0,"*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",14,29,0,0
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",0,"*",0,0
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,"*",0,"*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",12,55,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",6,6,0,0
"New Haven School District","=""0930011""","Truman School","=""0932911""",0,24,0,0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","*",39,"*",0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",29,79,"*",0
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",226,321,0,9
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",9,"*",0,0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",543,189,0,0
"New London School District","=""0950011""","Jennings School","=""0950311""",50,48,7,0
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",144,107,64,0
"New London School District","=""0950011""","New London High School","=""0956111""",528,81,0,7
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""","*",0,0,0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",593,85,"*","*"
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",45,7,0,0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",93,12,0,0
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",7,"*","*",0
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*",0,0,0
"Newington School District","=""0940011""","John Paterson School","=""0940811""","*",0,0,0
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",82,28,0,"*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",98,20,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""",408,41,"*","*"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",0,"*",0,0
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","*",0,0,0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",96,20,0,0
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",35,8,0,0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",12,"*",0,0
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",184,63,0,"*"
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",46,12,0,0
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","*",0,0,0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",9,"*","*",0
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",84,47,0,0
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",26,20,"*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","*",0,0,0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",23,0,0,"*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",17,0,0,0
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",283,57,0,17
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","*","*",0,0
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","*",14,0,0
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",0,"*",0,0
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",0,"*",0,0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",0,"*",0,0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",0,"*",0,0
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",47,16,"*",0
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",225,114,0,9
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,32,0,7
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",77,28,0,0
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",50,14,0,0
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","*","*",0,0
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","*",6,0,0
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","*",0,0,0
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",234,42,0,0
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",0,13,0,0
"Norwich Free Academy District","=""9010022""","Alternative Pathways to Success","=""9010322""",7,"*",0,0
"Norwich Free Academy District","=""9010022""","Night School","=""9010222""",14,6,0,0
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",618,267,0,17
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",19,34,0,"*"
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,7,0,0
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","*",11,0,0
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",72,32,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",14,34,"*",0
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",0,9,0,0
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",123,19,"*","*"
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",0,7,0,0
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",10,30,0,0
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",24,11,0,"*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",6,14,0,0
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",20,13,0,0
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",8,0,0,0
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",19,28,0,0
"Orange School District","=""1070011""","Peck Place School","=""1070511""","*",0,"*",0
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",0,"*",0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",8,"*",0,0
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",12,6,0,0
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",13,20,"*","*"
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",12,50,0,0
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*",0,0,0
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",72,17,"*",0
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",207,123,6,"*"
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",13,0,"*",0
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","*",0,0,0
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",49,"*",0,0
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",101,23,0,0
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",25,6,0,0
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",0,"*",0,0
"Plymouth School District","=""1110011""","Plymouth Alternative High School","=""1117111""",0,"*",0,0
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","*",0,"*",0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",30,37,0,0
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","*","*",0,"*"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",11,"*",0,0
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",6,0,0,0
"Portland School District","=""1130011""","Portland High School","=""1136111""",49,7,0,"*"
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",17,11,0,0
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","*",0,0,0
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",12,0,0,0
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",10,14,"*",0
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",73,18,0,"*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",66,25,0,"*"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",27,"*",0,0
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","*",0,0,0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",53,16,0,0
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",12,"*",0,0
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",37,10,0,"*"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","*",0,0,0
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",6,"*",0,0
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",56,36,0,0
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","*","*",0,0
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","*","*",0,0
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",64,18,"*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*","*",0,0
"Regional School District 07","=""2070012""","AIM","=""2079112""","*","*",0,0
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*",0,0
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",73,47,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",0,"*",0,0
"Regional School District 07","=""2070012""","STEP","=""2079312""",0,"*",0,0
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",118,52,0,0
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",31,6,0,0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","*",14,0,0
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",35,16,"*",0
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","*","*",0,0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",93,16,0,8
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",40,36,0,0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""",36,15,0,"*"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","*",0,0,0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",17,6,0,0
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",13,0,"*",0
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*",0,"*",0
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",0,"*",0,0
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""","*",0,0,0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",29,19,0,0
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",10,12,0,0
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",0,0,0
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",13,0,0,0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",154,55,0,"*"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",11,"*",0,0
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*","*",0,0
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",38,"*","*",0
