"Sanction Counts, 2010-11"
"All Districts, All Schools"

"",,,,"Sanction Type",,,
"Hartford School District","=""0640011""","High School Inc.","=""0647611""",8,99,11,0
"Hartford School District","=""0640011""","IB Global Communications Academy","=""0643611""",44,78,0,0
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",359,135,"*",0
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",244,89,"*",0
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",103,34,0,0
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",132,513,"*",0
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","*",99,0,0
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""",35,176,"*",0
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""",0,6,0,0
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","*",102,"*",0
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""",0,26,0,0
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",37,7,0,0
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",111,49,"*",0
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",62,90,0,36
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","*","*","*",0
"Hartford School District","=""0640011""","SAND School","=""0640111""",38,49,0,0
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""",33,23,0,"*"
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",79,91,0,0
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""",17,76,"*",0
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","*",114,0,0
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",21,115,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",606,132,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""",52,46,6,0
"Hartford School District","=""0640011""","Weaver High School","=""0646311""",0,"*",0,0
"Hartford School District","=""0640011""","West Middle School","=""0642111""",82,131,0,0
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""","*",0,0,"*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",6,9,0,0
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",37,"*",0,0
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",19,25,0,"*"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",8,"*",0,0
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",584,8,0,0
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",292,91,"*",18
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","*","*",0,0
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","*",25,0,0
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",9,"*",0,0
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",6,"*",0,"*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",6,0,0,0
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",33,0,0,0
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",87,26,"*",0
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","*",0,0,0
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",7,"*",0,0
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",75,20,"*",0
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",9,18,0,0
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""",6,"*",0,0
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",19,"*",0,"*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",56,17,6,0
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",15,"*",0,0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",119,13,"*",0
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",11,"*",0,0
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","*",0,0,0
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",13,"*",0,0
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",6,21,0,0
"Manchester School District","=""0770011""","Bowers School","=""0770111""",22,16,0,0
"Manchester School District","=""0770011""","Buckley School","=""0770311""","*","*",0,0
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",235,11,0,0
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",8,0,0,0
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",213,125,"*",0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",341,212,26,0
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",195,41,"*",0
"Manchester School District","=""0770011""","Martin School","=""0771611""","*",0,0,0
"Manchester School District","=""0770011""","Robertson School","=""0771011""",20,"*",0,0
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",44,28,0,0
"Manchester School District","=""0770011""","Waddell School","=""0771311""",53,"*",0,0
"Manchester School District","=""0770011""","Washington School","=""0771411""","*",7,0,0
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","*",0,0,0
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""",20,"*","*",0
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",0,"*",0,0
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","*",7,0,"*"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","*",0,0,0
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",8,"*",0,0
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",68,9,0,10
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",974,325,17,0
"Meriden School District","=""0800011""","Hanover School","=""0800311""",9,7,0,10
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",280,9,0,0
"Meriden School District","=""0800011""","John Barry School","=""0800511""",39,35,0,"*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",799,118,12,0
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",994,251,31,"*"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",37,8,0,0
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",10,"*",0,0
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",923,356,8,0
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""","*",19,0,29
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",101,13,0,"*"
"Middletown School District","=""0830011""","Lawrence School","=""0831311""","*",0,0,"*"
"Middletown School District","=""0830011""","MacDonough School","=""0830911""","*",11,"*",0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",414,159,9,11
"Middletown School District","=""0830011""","Moody School","=""0831211""","*",9,0,12
"Middletown School District","=""0830011""","Snow School","=""0831111""","*","*",0,0
"Middletown School District","=""0830011""","Spencer School","=""0830111""",0,"*",0,0
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",192,92,0,"*"
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",7,6,0,0
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",14,6,0,0
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",23,15,0,0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",59,92,0,0
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",72,16,"*",0
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",0,"*",0,0
"Milford School District","=""0840011""","Meadowside School","=""0840711""","*",8,0,0
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",0,"*",0,0
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""","*","*",0,0
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",19,17,0,0
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""","*",0,0,0
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",0,"*",0,0
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",14,8,"*",0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",73,7,9,0
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","*",0,0,"*"
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*","*",0,0
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",57,72,"*",20
"Montville School District","=""0860011""","Mohegan School","=""0860111""",7,0,0,0
"Montville School District","=""0860011""","Montville High School","=""0866111""",332,64,0,"*"
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",76,10,0,0
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""","*","*",0,0
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",7,6,0,0
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",923,154,0,"*"
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",32,19,0,0
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",36,58,0,0
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",8,"*",0,0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",343,175,"*","*"
"Naugatuck School District","=""0880011""","Salem School","=""0880611""","*","*",0,0
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc. Family Academy","=""2800113""",6,111,0,"*"
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",0,"*",0,0
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","*",25,0,0
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""","*","*",0,0
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",18,10,0,"*"
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",16,"*",0,0
"New Britain School District","=""0890011""","Holmes School","=""0890611""",80,"*",0,0
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","*",7,0,0
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",13,"*",0,0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",411,415,"*",0
"New Britain School District","=""0890011""","Northend School","=""0890911""",20,24,0,0
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",70,163,0,0
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",72,185,0,0
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","*",307,0,0
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",131,81,0,0
"New Britain School District","=""0890011""","Smith School","=""0891311""",96,13,0,0
"New Britain School District","=""0890011""","Vance School","=""0891511""",70,10,0,6
"New Canaan School District","=""0900011""","East School","=""0900411""","*",0,0,0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",37,8,0,0
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",10,"*",0,0
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",10,0,0,0
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","*",0,0,0
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",212,28,"*",0
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",29,11,"*",0
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","*","*",0,0
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","*",33,0,0
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",8,20,0,0
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",0,58,6,0
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","*",45,"*",0
"New Haven School District","=""0930011""","Beecher School","=""0930311""",73,109,"*",0
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",40,33,0,0
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",17,57,"*",0
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","*",54,0,0
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,66,"*",0
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",0,86,0,0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",0,6,0,0
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",12,25,0,0
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",20,50,"*",0
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",0,10,0,0
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",0,72,"*",0
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",14,48,"*",0
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",0,64,0,0
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","*",79,"*",0
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",6,105,"*",0
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",16,37,"*",0
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",68,87,"*",0
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",98,363,16,0
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","*",12,0,0
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""",7,34,"*",0
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",8,136,"*",0
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",59,110,"*",0
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","*",39,0,0
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",26,55,"*",0
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",0,41,0,0
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",40,51,"*",0
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",0,75,"*",0
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",6,114,"*",0
"New Haven School District","=""0930011""","Sound School","=""0936711""","*","*","*",0
"New Haven School District","=""0930011""","Truman School","=""0932911""","*",55,"*",0
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",0,32,0,0
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",29,72,"*",0
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",125,329,28,0
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","*","*",0,0
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",198,446,14,"*"
"New London School District","=""0950011""","Harbor School","=""0950211""","*",11,0,"*"
"New London School District","=""0950011""","Natha Hale Magnet Elementary School for the Performing &amp; Visual Arts","=""0950911""","*",46,0,0
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""","*","*",0,0
"New London School District","=""0950011""","New London High School","=""0956111""",662,145,17,0
"New London School District","=""0950011""","Shoreline Academy","=""0950511""",15,10,0,0
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",54,62,0,0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",563,103,"*",0
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",11,"*",0,0
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",209,25,"*",19
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",7,0,0,"*"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","*",0,0,0
"Newington School District","=""0940011""","John Paterson School","=""0940811""","*",0,0,0
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",71,28,0,"*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",76,29,0,0
"Newington School District","=""0940011""","Newington High School","=""0946111""",433,26,11,"*"
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""","*",0,0,0
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",177,14,0,0
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",48,9,0,0
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",41,"*",0,0
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","*","*",0,0
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",403,49,0,0
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",170,11,"*",0
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",10,0,0,0
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",12,0,0,"*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",0,"*",0,0
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",54,93,"*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",51,77,"*",9
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",7,0,0,0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",115,"*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",25,0,0,0
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",502,71,18,"*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","*","*",0,0
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","*","*",0,0
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",0,6,0,0
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","*",9,0,"*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",0,"*",0,0
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",7,19,0,0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","*",0,0,0
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",78,11,0,0
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",460,183,19,"*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",0,9,8,0
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",283,95,0,"*"
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",80,7,0,0
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",6,"*",0,0
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","*","*",0,0
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",342,119,"*",0
"Norwich Free Academy District","=""9010022""","LEAD (Life Skills, Education and Adult Development)","=""9010122""","*",0,0,0
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",487,195,11,"*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",7,77,0,0
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",0,"*",0,0
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",8,20,0,0
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",202,76,"*","*"
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",25,15,0,"*"
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",0,6,0,"*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",329,34,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",0,29,0,0
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","*",0,0,"*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",19,7,0,0
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","*","*","*",9
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",36,13,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",6,9,0,0
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",37,"*",0,6
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",41,10,"*",0
"Orange School District","=""1070011""","Peck Place School","=""1070511""","*",0,0,0
"Orange School District","=""1070011""","Race Brook School","=""1070311""","*",0,0,0
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",8,0,0,0
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",18,"*",0,0
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",11,28,0,0
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",79,31,0,0
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",157,26,0,69
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",97,85,"*",0
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",51,"*",0,32
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","*","*",0,0
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",0,9,0,0
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","*","*",0,"*"
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",0,"*",0,0
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",78,11,0,"*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",105,29,"*",0
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",61,30,0,0
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""","*",0,0,0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",69,68,0,0
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",7,"*",0,0
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",6,"*",0,0
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","*",0,0,0
"Portland School District","=""1130011""","Portland High School","=""1136111""",49,24,"*",0
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","*",11,0,0
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",11,"*",0,"*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","*",0,0,6
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",26,25,0,25
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",133,51,"*","*"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",93,34,"*",7
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",13,0,0,0
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",6,0,0,"*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",47,17,0,"*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",17,"*",0,0
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",54,38,"*",0
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",10,0,0,0
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","*","*",0,0
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",264,72,0,0
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",125,29,"*","*"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","*",0,0,"*"
"Regional School District 07","=""2070012""","AIM","=""2079112""",0,"*",0,0
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*","*",0,0
"Regional School District 07","=""2070012""","LINKS","=""2079212""",0,"*",0,0
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",23,47,0,0
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",8,"*",0,0
"Regional School District 07","=""2070012""","STEP","=""2079312""",0,"*",0,0
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",232,27,6,0
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",87,11,"*",0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,11,0,0
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",37,15,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",188,29,7,0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",32,43,0,0
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","*","*",0,0
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",69,9,0,0
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",17,"*",0,0
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","*",0,0,0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",16,0,"*",0
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","*",0,0,0
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",9,0,0,0
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","*","*",0,0
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","*",0,0,0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",93,40,"*",0
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",12,"*",0,0
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","*","*",0,0
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","*",0,0,0
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""",16,"*",0,0
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""",6,"*",0,0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""",147,44,6,0
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","*",0,0,0
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""",8,11,0,0
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""","*","*",0,0
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*",7,0,0
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""",84,13,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""",200,81,"*",0
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","*",0,0,0
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""",89,"*",8,0
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""",106,13,"*",0
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","*","*",0,0
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""",39,22,"*",0
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","*","*",0,0
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""",0,"*",0,0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",159,94,"*",0
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","*","*",0,"*"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",0,0,"*"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","*","*",0,0
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""",0,"*",0,"*"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","*","*",0,"*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""",49,35,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield Transition Program","=""1189011""",0,0,0,"*"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","*",0,0,0
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""",9,0,0,0
"Rocky Hill School District","=""1190011""","Albert D. Griswold Middle School","=""1195111""",35,8,0,0
"Rocky Hill School District","=""1190011""","Myrtle H. Stevens School","=""1190411""","*",0,0,0
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""",127,27,0,0
"Rocky Hill School District","=""1190011""","West Hill School","=""1190511""",7,"*",0,0
