"Six-Year Graduation Rates, 2010-11"
"All Districts, Race/Ethnicity"

"",,,,"Graduates",
"Unified School District #2","=""3470015""","Hispanic",7,"*","*"
"Unified School District #2","=""3470015""","Asian","*","*","*"
"Unified School District #2","=""3470015""","Indian or Alaska Native","*","*","*"
"Unified School District #2","=""3470015""","White",8,"*","*"
"Vernon School District","=""1460011""","Black",34,27,79.4
"Vernon School District","=""1460011""","Hispanic",22,16,72.7
"Vernon School District","=""1460011""","Asian","*","*","*"
"Vernon School District","=""1460011""","Indian or Alaska Native","*","*","*"
"Vernon School District","=""1460011""","White",218,187,85.8
"Wallingford School District","=""1480011""","Black",12,"*","*"
"Wallingford School District","=""1480011""","Hispanic",51,40,78.4
"Wallingford School District","=""1480011""","Asian",19,"*","*"
"Wallingford School District","=""1480011""","White",478,437,91.4
"Waterbury School District","=""1510011""","Black",367,275,74.9
"Waterbury School District","=""1510011""","Hispanic",519,304,58.6
"Waterbury School District","=""1510011""","Asian",24,"*","*"
"Waterbury School District","=""1510011""","Indian or Alaska Native",8,"*","*"
"Waterbury School District","=""1510011""","White",382,300,78.5
"Waterford School District","=""1520011""","Black","*","*","*"
"Waterford School District","=""1520011""","Hispanic",20,"*","*"
"Waterford School District","=""1520011""","Asian",15,15,"*"
"Waterford School District","=""1520011""","Indian or Alaska Native","*","*","*"
"Waterford School District","=""1520011""","White",221,207,93.7
"Watertown School District","=""1530011""","Black","*","*","*"
"Watertown School District","=""1530011""","Hispanic",6,"*","*"
"Watertown School District","=""1530011""","Asian","*","*","*"
"Watertown School District","=""1530011""","Indian or Alaska Native","*","*","*"
"Watertown School District","=""1530011""","White",230,212,92.2
"West Hartford School District","=""1550011""","Black",93,79,84.9
"West Hartford School District","=""1550011""","Hispanic",121,100,82.6
"West Hartford School District","=""1550011""","Asian","*","*","*"
"West Hartford School District","=""1550011""","Indian or Alaska Native","*","*","*"
"West Hartford School District","=""1550011""","White",551,535,97.1
"West Haven School District","=""1560011""","Black",113,76,67.3
"West Haven School District","=""1560011""","Hispanic",96,61,63.5
"West Haven School District","=""1560011""","Asian","*","*","*"
"West Haven School District","=""1560011""","Indian or Alaska Native","*","*","*"
"West Haven School District","=""1560011""","White",229,174,76.0
"Westbrook School District","=""1540011""","Hispanic","*","*","*"
"Westbrook School District","=""1540011""","Asian","*","*","*"
"Westbrook School District","=""1540011""","White",72,"*","*"
"Weston School District","=""1570011""","Black","*","*","*"
"Weston School District","=""1570011""","Hispanic","*","*","*"
"Weston School District","=""1570011""","Asian",10,10,"*"
"Weston School District","=""1570011""","Indian or Alaska Native","*","*","*"
"Weston School District","=""1570011""","White",177,"*","*"
"Westport School District","=""1580011""","Black","*","*","*"
"Westport School District","=""1580011""","Hispanic","*","*","*"
"Westport School District","=""1580011""","Asian",18,18,"*"
"Westport School District","=""1580011""","White",442,436,98.6
"Wethersfield School District","=""1590011""","Black",16,16,"*"
"Wethersfield School District","=""1590011""","Hispanic",38,31,81.6
"Wethersfield School District","=""1590011""","Asian","*","*","*"
"Wethersfield School District","=""1590011""","Indian or Alaska Native","*","*","*"
"Wethersfield School District","=""1590011""","White",238,226,95.0
"Wilton School District","=""1610011""","Black","*","*","*"
"Wilton School District","=""1610011""","Hispanic","*","*","*"
"Wilton School District","=""1610011""","Asian",12,12,"*"
"Wilton School District","=""1610011""","White",289,287,99.3
"Windham School District","=""1630011""","Black",20,"*","*"
"Windham School District","=""1630011""","Hispanic",132,77,58.3
"Windham School District","=""1630011""","Asian","*","*","*"
"Windham School District","=""1630011""","Indian or Alaska Native","*","*","*"
"Windham School District","=""1630011""","White",102,83,81.4
"Windsor Locks School District","=""1650011""","Black",17,13,"*"
"Windsor Locks School District","=""1650011""","Hispanic","*","*","*"
"Windsor Locks School District","=""1650011""","Asian","*","*","*"
"Windsor Locks School District","=""1650011""","White",103,93,90.3
"Windsor School District","=""1640011""","Black",187,160,85.6
"Windsor School District","=""1640011""","Hispanic",39,32,82.1
"Windsor School District","=""1640011""","Asian","*","*","*"
"Windsor School District","=""1640011""","Indian or Alaska Native","*","*","*"
"Windsor School District","=""1640011""","White",108,101,93.5
"Wolcott School District","=""1660011""","Black","*","*","*"
"Wolcott School District","=""1660011""","Hispanic",6,6,"*"
"Wolcott School District","=""1660011""","Asian","*","*","*"
"Wolcott School District","=""1660011""","White",212,201,94.8
"Woodstock Academy District","=""9030022""","Black","*","*","*"
"Woodstock Academy District","=""9030022""","Hispanic",7,7,"*"
"Woodstock Academy District","=""9030022""","Asian","*","*","*"
"Woodstock Academy District","=""9030022""","White",285,271,95.1

