"Six-Year Graduation Rates, 2011-12"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",69,0,0.0,"*","*"
"Tolland School District","=""1420011""","Eligible For Free Lunch","*","*","*","*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",218,0,0.0,"*","*"
"Torrington School District","=""1430011""","Eligible For Free Lunch",93,0,0.0,28,30.1
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",34,0,0.0,"*","*"
"Torrington School District","=""1430011""","Not Eligible For Lunch",175,"*","*","*","*"
"Trumbull School District","=""1440011""","Eligible For Free Lunch",27,0,0.0,0,0.0
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",21,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Not Eligible For Lunch",494,"*","*","*","*"
"Unified School District #1","=""3360015""","Eligible For Free Lunch",624,6,1.0,599,96.0
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",37,"*","*",33,89.2
"Unified School District #1","=""3360015""","Not Eligible For Lunch",86,"*","*",80,93.0
"Unified School District #2","=""3470015""","Eligible For Free Lunch",24,"*","*","*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch",8,0,"*","*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",74,0,0.0,17,23.0
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",17,0,"*","*","*"
"Vernon School District","=""1460011""","Not Eligible For Lunch",170,"*","*","*","*"
"Wallingford School District","=""1480011""","Eligible For Free Lunch",61,"*","*","*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",18,0,"*","*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",460,"*","*","*","*"
"Waterbury School District","=""1510011""","Eligible For Free Lunch",890,"*","*","*","*"
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",164,"*","*","*","*"
"Waterbury School District","=""1510011""","Not Eligible For Lunch",211,"*","*","*","*"
"Waterford School District","=""1520011""","Eligible For Free Lunch",26,"*","*","*","*"
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",200,0,0.0,8,4.0
"Watertown School District","=""1530011""","Eligible For Free Lunch",30,0,0.0,7,23.3
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",26,0,0.0,"*","*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",177,"*","*","*","*"
"West Hartford School District","=""1550011""","Eligible For Free Lunch",135,0,0.0,17,12.6
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",37,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",580,"*","*","*","*"
"West Haven School District","=""1560011""","Eligible For Free Lunch",174,0,0.0,55,31.6
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",65,"*","*","*","*"
"West Haven School District","=""1560011""","Not Eligible For Lunch",146,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Westbrook School District","=""1540011""","Not Eligible For Lunch",70,0,0.0,"*","*"
"Weston School District","=""1570011""","Eligible For Free Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Weston School District","=""1570011""","Not Eligible For Lunch",181,0,0.0,0,0.0
"Westport School District","=""1580011""","Eligible For Free Lunch",11,0,"*","*","*"
"Westport School District","=""1580011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Westport School District","=""1580011""","Not Eligible For Lunch",410,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Free Lunch",27,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Eligible For Reduced Lunch",27,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Not Eligible For Lunch",237,"*","*","*","*"
"Wilton School District","=""1610011""","Eligible For Free Lunch","*","*","*","*","*"
"Wilton School District","=""1610011""","Not Eligible For Lunch","*","*","*","*","*"
"Windham School District","=""1630011""","Eligible For Free Lunch",100,"*","*","*","*"
"Windham School District","=""1630011""","Eligible For Reduced Lunch",30,0,0.0,"*","*"
"Windham School District","=""1630011""","Not Eligible For Lunch",52,0,0.0,6,11.5
"Windsor Locks School District","=""1650011""","Eligible For Free Lunch",30,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Eligible For Reduced Lunch",21,0,0.0,0,0.0
"Windsor Locks School District","=""1650011""","Not Eligible For Lunch",97,0,0.0,"*","*"
"Windsor School District","=""1640011""","Eligible For Free Lunch",66,"*","*","*","*"
"Windsor School District","=""1640011""","Eligible For Reduced Lunch",37,0,0.0,"*","*"
"Windsor School District","=""1640011""","Not Eligible For Lunch",214,"*","*","*","*"
"Wolcott School District","=""1660011""","Eligible For Free Lunch",28,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Eligible For Reduced Lunch",32,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Not Eligible For Lunch",159,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Eligible For Free Lunch",6,0,"*","*","*"
"Woodstock Academy District","=""9030022""","Eligible For Reduced Lunch",30,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Not Eligible For Lunch",250,0,0.0,"*","*"

