"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, Free/Reduced Price Meal Eligibility (3-"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","N",343,331,96.5,330,"*","*","*","*",61,18.5,89,27.0,170,51.5,259,78.5,297
"Darien School District","=""0350011""","Darien High School","=""0356111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","F","*","*","*","*",8,24.2,"*","*",12,36.4,"*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","N",44,42,95.5,42,"*","*",8,19.0,"*","*",10,23.8,9,21.4,19,45.2,251
"Derby School District","=""0370011""","Derby High School","=""0376111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","N",73,72,98.6,72,"*","*","*","*",29,40.3,12,16.7,23,31.9,35,48.6,268
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","N",87,86,98.9,86,"*","*","*","*",21,24.4,20,23.3,40,46.5,60,69.8,287
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","F",206,194,94.2,193,45,23.3,52,26.9,67,34.7,"*","*","*","*",29,15.0,220
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","N",118,115,97.5,115,12,10.4,24,20.9,45,39.1,19,16.5,15,13.0,34,29.6,243
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","R",48,45,93.8,45,"*","*",9,20.0,15,33.3,11,24.4,"*","*","*","*",239
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","N",31,31,100.0,31,0,0.0,"*","*","*","*",14,45.2,8,25.8,22,71.0,280
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","F",21,11,52.4,11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","F",89,87,97.8,87,"*","*","*","*","*","*","*","*","*","*","*","*",240
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","N",120,118,98.3,118,"*","*",18,15.3,52,44.1,33,28.0,"*","*","*","*",252
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","F",31,30,96.8,30,0,0.0,"*","*","*","*","*","*","*","*","*","*",264
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","N",234,232,99.1,232,0,0.0,6,2.6,53,22.8,63,27.2,110,47.4,173,74.6,294
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","N",54,54,100.0,54,"*","*","*","*",19,35.2,20,37.0,11,20.4,31,57.4,263
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","N",23,23,100.0,23,0,0.0,"*","*",14,60.9,"*","*","*","*","*","*",249
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","F",26,23,88.5,22,"*","*","*","*","*","*",7,31.8,"*","*","*","*",242
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","N","*","*","*","*","*","*","*","*",9,40.9,"*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","N",162,161,99.4,161,0,0.0,7,4.3,42,26.1,55,34.2,57,35.4,112,69.6,279
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","F",13,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",13,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","F",51,48,94.1,48,"*","*","*","*","*","*","*","*","*","*","*","*",248
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","N",108,108,100.0,108,"*","*","*","*",39,36.1,33,30.6,22,20.4,55,50.9,263
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","R",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",246
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","N",149,149,100.0,149,"*","*","*","*",50,33.6,53,35.6,38,25.5,91,61.1,271
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","F",27,26,96.3,26,0,0.0,"*","*","*","*","*","*","*","*","*","*",255
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","N",354,347,98.0,347,"*","*","*","*",84,24.2,107,30.8,144,41.5,251,72.3,288
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","F",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*","*","*",267
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","N",319,315,98.7,315,"*","*","*","*",61,19.4,96,30.5,143,45.4,239,75.9,288
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N",260,258,99.2,258,"*","*","*","*",40,15.5,76,29.5,137,53.1,213,82.6,300
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",261
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N",436,433,99.3,433,6,1.4,14,3.2,81,18.7,98,22.6,234,54.0,332,76.7,298
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","N",150,148,98.7,148,"*","*","*","*",16,10.8,38,25.7,90,60.8,128,86.5,305
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","F",68,68,100.0,68,9,13.2,"*","*","*","*","*","*","*","*","*","*",244
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","N",512,509,99.4,509,"*","*","*","*",81,15.9,119,23.4,289,56.8,408,80.2,300
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","R",20,20,100.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","F","*","*","*","*",6,13.3,12,26.7,"*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","N",95,95,100.0,95,"*","*","*","*",31,32.6,33,34.7,18,18.9,51,53.7,261
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","F",73,60,82.2,60,9,15.0,17,28.3,22,36.7,"*","*","*","*",12,20.0,227
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","N",154,151,98.1,151,"*","*","*","*",52,34.4,30,19.9,54,35.8,84,55.6,277
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","R",25,24,96.0,24,"*","*","*","*",12,50.0,"*","*","*","*","*","*",254
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","N",272,272,100.0,272,"*","*","*","*",55,20.2,76,27.9,130,47.8,206,75.7,292
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","F",118,105,89.0,104,30,28.8,21,20.2,38,36.5,"*","*","*","*","*","*",221
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","N",247,244,98.8,243,19,7.8,27,11.1,89,36.6,46,18.9,62,25.5,108,44.4,260
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","R",36,32,88.9,31,6,19.4,6,19.4,15,48.4,"*","*","*","*","*","*",228
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","F",42,41,97.6,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","F",32,30,93.8,30,16,53.3,8,26.7,"*","*","*","*",0,0.0,"*","*",190
"Hartford School District","=""0640011""","MDP - HPHS Law and Government Academy","=""0644911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","MDP - Bulkeley High School","=""0645011""","F",6,0,"*",0,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","F",55,55,100.0,55,11,20.0,16,29.1,18,32.7,"*","*","*","*","*","*",223
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",33,33,100.0,33,"*","*","*","*","*","*","*","*",13,39.4,"*","*",269
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","R",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","F",55,44,80.0,44,"*","*","*","*","*","*","*","*",0,0.0,"*","*",193
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","F",107,94,87.9,89,"*","*","*","*","*","*","*","*","*","*","*","*",193
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""","N",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","F","*","*","*","*",9,25.7,14,40.0,"*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",55,55,100.0,55,"*","*","*","*",24,43.6,8,14.5,8,14.5,16,29.1,242
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","F",88,86,97.7,86,14,16.3,"*","*",33,38.4,16,18.6,"*","*","*","*",240
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N",23,23,100.0,23,0,0.0,"*","*",10,43.5,6,26.1,"*","*","*","*",260
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","F",65,57,87.7,56,19,33.9,17,30.4,"*","*","*","*","*","*","*","*",212
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","N",39,38,97.4,38,"*","*","*","*",11,28.9,8,21.1,11,28.9,19,50.0,264
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","F",43,40,93.0,40,0,0.0,7,17.5,18,45.0,"*","*","*","*","*","*",256
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","N",64,62,96.9,62,"*","*","*","*","*","*",9,14.5,38,61.3,47,75.8,299
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",30,30,100.0,30,"*","*",12,40.0,8,26.7,6,20.0,"*","*","*","*",229
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","F",64,55,85.9,55,"*","*","*","*","*","*","*","*",0,0.0,"*","*",184
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","N",12,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","F",77,73,94.8,73,38,52.1,23,31.5,9,12.3,"*","*","*","*","*","*",191
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","F",34,28,82.4,27,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,182
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","N",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","F",37,36,97.3,36,15,41.7,10,27.8,"*","*","*","*",0,0.0,"*","*",206
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","F",33,33,100.0,33,"*","*",8,24.2,14,42.4,"*","*","*","*","*","*",234
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","N",22,22,100.0,22,0,0.0,"*","*","*","*",6,27.3,"*","*","*","*",256
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - HPHS Academy of Engineering and Green Technology","=""0648211""","F",10,6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Bulkeley High School","=""0648311""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","F",14,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Alternative Learning Program","=""0690611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","F",48,48,100.0,48,11,22.9,"*","*","*","*","*","*","*","*","*","*",224
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","N",122,117,95.9,117,"*","*","*","*",41,35.0,36,30.8,16,13.7,52,44.4,251
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","R",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","LEARN Pathways Program","=""2450514""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","F",64,62,96.9,61,25,41.0,20,32.8,13,21.3,"*","*","*","*","*","*",203
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","N",43,41,95.3,41,"*","*","*","*","*","*",11,26.8,7,17.1,18,43.9,248
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","N",40,40,100.0,40,0,0.0,"*","*",9,22.5,"*","*",23,57.5,"*","*",296
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","N",81,81,100.0,81,"*","*","*","*",24,29.6,27,33.3,20,24.7,47,58.0,266
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","F",32,32,100.0,32,0,0.0,"*","*","*","*","*","*","*","*","*","*",262
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","N",151,147,97.4,147,"*","*","*","*",35,23.8,34,23.1,64,43.5,98,66.7,286
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","N",281,273,97.2,273,"*","*","*","*",57,20.9,80,29.3,118,43.2,198,72.5,286
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","F",162,155,95.7,155,49,31.6,34,21.9,42,27.1,"*","*","*","*",30,19.4,219
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","N",177,172,97.2,172,"*","*","*","*",59,34.3,31,18.0,32,18.6,63,36.6,248
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","R",27,25,92.6,25,8,32.0,"*","*",8,32.0,"*","*","*","*","*","*",226
