"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","N",70,70,100.0,70,"*","*","*","*",14,20.0,38,54.3,"*","*","*","*",260
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Y",83,82,98.8,82,"*","*","*","*",18,22.0,40,48.8,"*","*","*","*",239
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","N",51,51,100.0,51,"*","*","*","*",6,11.8,23,45.1,"*","*","*","*",283
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","Y",54,54,100.0,54,"*","*",11,20.4,11,20.4,20,37.0,"*","*","*","*",237
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""","N",94,94,100.0,94,"*","*",7,7.4,10,10.6,57,60.6,"*","*","*","*",272
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Y",56,56,100.0,56,"*","*",6,10.7,9,16.1,29,51.8,"*","*","*","*",245
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","N",232,232,100.0,232,"*","*",9,3.9,21,9.1,154,66.4,"*","*","*","*",276
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Y",210,207,98.6,207,60,29.0,"*","*",47,22.7,56,27.1,"*","*","*","*",224
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","N",201,199,99.0,199,12,6.0,"*","*",38,19.1,111,55.8,"*","*","*","*",262
"Hartford School District","=""0640011""","SAND School","=""0640111""","Y",34,33,97.1,33,20,60.6,7,21.2,"*","*","*","*",0,0.0,"*","*",191
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Y",50,50,100.0,50,32,64.0,9,18.0,"*","*","*","*",0,0.0,"*","*",197
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""","Y",46,46,100.0,46,36,78.3,"*","*","*","*","*","*",0,0.0,"*","*",185
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","Y",58,58,100.0,58,10,17.2,7,12.1,12,20.7,20,34.5,9,15.5,29,50.0,247
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","Y",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*","*","*",234
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Y",56,53,94.6,53,23,43.4,12,22.6,9,17.0,9,17.0,0,0.0,9,17.0,209
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""","Y",37,36,97.3,36,18,50.0,"*","*",10,27.8,"*","*",0,0.0,"*","*",204
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","Y",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Fred D. Wish Museum School","=""0642211""","Y",28,27,96.4,27,8,29.6,10,37.0,"*","*","*","*",0,0.0,"*","*",210
"Hartford School District","=""0640011""","Burr School","=""0642311""","Y",54,54,100.0,54,26,48.1,15,27.8,"*","*","*","*",0,0.0,"*","*",199
"Hartford School District","=""0640011""","Clark School","=""0642411""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","Y",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Hartford School District","=""0640011""","STEM Magnet School at Annie Fisher","=""0642511""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*",206
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet School at Annie Fisher","=""0643711""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Renzulli Academy","=""0644011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Y",124,124,100.0,124,"*","*","*","*",28,22.6,33,26.6,"*","*","*","*",225
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","N",84,84,100.0,84,"*","*","*","*",13,15.5,46,54.8,"*","*","*","*",269
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Y",69,69,100.0,69,22,31.9,"*","*",18,26.1,16,23.2,"*","*","*","*",220
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","N",55,55,100.0,55,14,25.5,"*","*",9,16.4,22,40.0,"*","*","*","*",233
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Y",29,29,100.0,29,10,34.5,"*","*","*","*","*","*","*","*","*","*",219
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","N",22,22,100.0,22,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","LC - Burns","=""0649611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Hartland School","=""0650111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Y",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",232
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Y",62,61,98.4,61,"*","*","*","*","*","*",16,26.2,"*","*","*","*",223
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","N",25,25,100.0,25,"*","*","*","*","*","*",15,60.0,"*","*","*","*",256
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Y",55,54,98.2,54,"*","*","*","*",13,24.1,15,27.8,"*","*","*","*",229
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","N",31,31,100.0,31,"*","*","*","*",9,29.0,12,38.7,"*","*","*","*",239
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Kent School District","=""0680011""","Kent Center School","=""0680111""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Y",87,86,98.9,86,12,14.0,"*","*",21,24.4,38,44.2,"*","*","*","*",246
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","N",88,87,98.9,87,"*","*","*","*",18,20.7,53,60.9,7,8.0,60,69.0,259
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Y",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*","*","*",211
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Y",23,23,100.0,23,"*","*","*","*","*","*",6,26.1,"*","*","*","*",242
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","N",58,58,100.0,58,"*","*",0,0.0,"*","*",38,65.5,"*","*","*","*",279
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Y",45,45,100.0,45,"*","*","*","*",12,26.7,19,42.2,"*","*","*","*",241
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","N",113,113,100.0,113,"*","*","*","*",15,13.3,72,63.7,"*","*","*","*",271
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*","*","*",260
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield Middle School","=""0746011""","N",72,72,100.0,72,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",284
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Y",44,40,90.9,40,"*","*","*","*",14,35.0,16,40.0,"*","*","*","*",243
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","N",234,227,97.0,227,"*","*","*","*",20,8.8,130,57.3,"*","*","*","*",282
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Bentley Alternative Education Program","=""0770211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","New Horizons","=""0770711""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Y",234,232,99.1,232,72,31.0,34,14.7,55,23.7,65,28.0,6,2.6,71,30.6,224
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","N",122,121,99.2,121,7,5.8,8,6.6,19,15.7,75,62.0,12,9.9,87,71.9,258
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Y",39,39,100.0,39,"*","*","*","*","*","*",21,53.8,10,25.6,31,79.5,274
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","N",99,99,100.0,99,0,0.0,0,0.0,"*","*","*","*",50,50.5,"*","*",300
"Meriden School District","=""0800011""","STEPS-Meriden School District","=""0801211""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Y",168,164,97.6,164,"*","*",25,15.2,33,20.1,53,32.3,"*","*","*","*",226
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","N",79,78,98.7,78,"*","*",9,11.5,16,20.5,41,52.6,"*","*","*","*",255
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Y",172,165,95.9,165,77,46.7,33,20.0,32,19.4,"*","*","*","*",23,13.9,208
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","N",54,52,96.3,52,9,17.3,"*","*",11,21.2,23,44.2,"*","*","*","*",240
"Middletown School District","=""0830011""","OASIS","=""0830311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","Y",144,144,100.0,144,"*","*",25,17.4,32,22.2,29,20.1,"*","*","*","*",222
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""","N",162,162,100.0,162,"*","*","*","*",31,19.1,94,58.0,17,10.5,111,68.5,259
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","Y",45,45,100.0,45,10,22.2,"*","*",10,22.2,21,46.7,"*","*","*","*",237
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","N",114,114,100.0,114,0,0.0,"*","*",21,18.4,77,67.5,"*","*","*","*",268
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","Y",45,42,93.3,42,"*","*",11,26.2,10,23.8,15,35.7,"*","*","*","*",235
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""","N",129,126,97.7,126,"*","*",8,6.3,16,12.7,77,61.1,"*","*","*","*",269
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","Y",72,70,97.2,70,"*","*",18,25.7,"*","*",26,37.1,0,0.0,26,37.1,231
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""","N",88,88,100.0,88,"*","*","*","*",18,20.5,51,58.0,9,10.2,60,68.2,259
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Y",36,36,100.0,36,"*","*","*","*",8,22.2,15,41.7,"*","*","*","*",254
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","N",217,217,100.0,217,"*","*","*","*",13,6.0,133,61.3,"*","*","*","*",279
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","Y",87,86,98.9,86,"*","*","*","*",12,14.0,37,43.0,14,16.3,51,59.3,254
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","N",97,96,99.0,96,"*","*","*","*",13,13.5,51,53.1,27,28.1,78,81.3,274
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","Y",185,183,98.9,183,43,23.5,37,20.2,"*","*",65,35.5,"*","*","*","*",229
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","N",149,149,100.0,149,"*","*",18,12.1,25,16.8,77,51.7,"*","*","*","*",259
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc., Family Academy","=""2800113""","Y",29,28,96.6,28,11,39.3,"*","*","*","*",10,35.7,0,0.0,10,35.7,222
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","Y",60,60,100.0,60,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Steps","=""0891811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","Y",197,196,99.5,196,"*","*","*","*",39,19.9,42,21.4,0,0.0,42,21.4,211
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""","N",31,31,100.0,31,"*","*",9,29.0,8,25.8,12,38.7,"*","*","*","*",239
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","Y",212,210,99.1,210,118,56.2,32,15.2,"*","*","*","*",0,0.0,"*","*",200
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""","N",35,35,100.0,35,14,40.0,"*","*","*","*",11,31.4,0,0.0,11,31.4,208
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","Y",26,25,96.2,25,0,0.0,0,0.0,"*","*",20,80.0,"*","*","*","*",274
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""","N",24,24,100.0,24,0,0.0,0,0.0,0,0.0,"*","*","*","*",24,100.0,279
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","Alternative Center School","=""0899111""","Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","Y",38,37,97.4,37,"*","*","*","*",9,24.3,16,43.2,"*","*","*","*",247
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""","N",264,264,100.0,264,0,0.0,"*","*",11,4.2,124,47.0,"*","*","*","*",293
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Y",31,30,96.8,30,"*","*","*","*",8,26.7,9,30.0,"*","*","*","*",241
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","N",164,162,98.8,162,"*","*","*","*",17,10.5,81,50.0,"*","*","*","*",280
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Y",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",217
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Y",28,28,100.0,28,"*","*","*","*","*","*","*","*",0,0.0,"*","*",204
"New Haven School District","=""0930011""","Beecher School","=""0930311""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Y",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",217
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Y",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*",200
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Y",43,43,100.0,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",221
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*",205
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Y",34,34,100.0,34,15,44.1,"*","*",9,26.5,"*","*",0,0.0,"*","*",209
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","N",29,29,100.0,29,6,20.7,"*","*",8,27.6,"*","*",0,0.0,"*","*",236
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Y",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Y",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",222
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",263
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Y",42,41,97.6,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",194
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Y",80,78,97.5,78,"*","*","*","*","*","*","*","*","*","*","*","*",198
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Y",24,24,100.0,24,"*","*","*","*","*","*",7,29.2,0,0.0,7,29.2,224
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","N",72,72,100.0,72,"*","*","*","*","*","*",35,48.6,22,30.6,57,79.2,277
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Y",32,32,100.0,32,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Y",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",251
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""","Y",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*","*","*",212
"New Haven School District","=""0930011""","Truman School","=""0932911""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Y",34,34,100.0,34,11,32.4,"*","*","*","*","*","*","*","*","*","*",214
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","N",20,20,100.0,20,8,40.0,"*","*","*","*","*","*","*","*","*","*",219
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*","*","*",222
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Y",23,21,91.3,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",201
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","N",23,22,95.7,22,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",283
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Y",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Y",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",204
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","N",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",222
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Y",32,31,96.9,31,"*","*","*","*","*","*","*","*","*","*","*","*",208
