"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Columbia School District","=""0300011""",05,"ELA","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",05,"ELA","N",44,43,97.7,43,"*","*","*","*","*","*","*","*","*","*",2538
"Columbia School District","=""0300011""",05,"Math","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",05,"Math","N",44,43,97.7,43,"*","*","*","*","*","*","*","*","*","*",2506
"Columbia School District","=""0300011""",06,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",06,"ELA","N",27,24,88.9,24,0,0.0,"*","*","*","*","*","*","*","*",2587
"Columbia School District","=""0300011""",06,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",06,"Math","N",27,24,88.9,24,"*","*","*","*","*","*","*","*","*","*",2567
"Columbia School District","=""0300011""",07,"ELA","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",07,"ELA","N",39,39,100.0,39,0,0.0,"*","*","*","*","*","*","*","*",2620
"Columbia School District","=""0300011""",07,"Math","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",07,"Math","N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2587
"Columbia School District","=""0300011""",08,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",08,"ELA","N",45,45,100.0,45,0,0.0,"*","*","*","*","*","*","*","*",2629
"Columbia School District","=""0300011""",08,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",08,"Math","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2620
"Cooperative Educational Services","=""2430014""",03,"ELA","Y",33,32,97.0,32,"*","*",8,25.0,8,25.0,"*","*","*","*",2401
"Cooperative Educational Services","=""2430014""",03,"ELA","N",26,26,100.0,26,"*","*",7,26.9,9,34.6,"*","*","*","*",2461
"Cooperative Educational Services","=""2430014""",03,"Math","Y",33,32,97.0,32,"*","*","*","*",10,31.3,0,0.0,10,31.3,2391
"Cooperative Educational Services","=""2430014""",03,"Math","N",26,26,100.0,26,"*","*",8,30.8,9,34.6,"*","*","*","*",2434
"Cooperative Educational Services","=""2430014""",04,"ELA","Y",33,33,100.0,33,16,48.5,"*","*",8,24.2,"*","*","*","*",2421
"Cooperative Educational Services","=""2430014""",04,"ELA","N",38,37,97.4,37,"*","*",10,27.0,6,16.2,"*","*","*","*",2497
"Cooperative Educational Services","=""2430014""",04,"Math","Y",33,33,100.0,33,"*","*",14,42.4,"*","*",0,0.0,"*","*",2413
"Cooperative Educational Services","=""2430014""",04,"Math","N",38,37,97.4,37,"*","*",15,40.5,"*","*",8,21.6,"*","*",2493
"Cooperative Educational Services","=""2430014""",05,"ELA","Y",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2429
"Cooperative Educational Services","=""2430014""",05,"ELA","N",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*",2533
"Cooperative Educational Services","=""2430014""",05,"Math","Y",26,26,100.0,26,"*","*",8,30.8,"*","*","*","*","*","*",2433
"Cooperative Educational Services","=""2430014""",05,"Math","N",26,25,96.2,25,"*","*",7,28.0,"*","*","*","*","*","*",2528
"Cooperative Educational Services","=""2430014""",06,"ELA","Y",32,32,100.0,32,"*","*","*","*",9,28.1,"*","*","*","*",2501
"Cooperative Educational Services","=""2430014""",06,"ELA","N",29,28,96.6,28,"*","*","*","*",11,39.3,"*","*","*","*",2553
"Cooperative Educational Services","=""2430014""",06,"Math","Y",32,32,100.0,32,14,43.8,10,31.3,"*","*","*","*",8,25.0,2468
"Cooperative Educational Services","=""2430014""",06,"Math","N",29,29,100.0,29,"*","*",8,27.6,7,24.1,"*","*","*","*",2558
"Cooperative Educational Services","=""2430014""",07,"ELA","Y",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2502
"Cooperative Educational Services","=""2430014""",07,"ELA","N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""",07,"Math","Y",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2477
"Cooperative Educational Services","=""2430014""",07,"Math","N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""",08,"ELA","Y",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2486
"Cooperative Educational Services","=""2430014""",08,"ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""",08,"Math","Y",36,36,100.0,36,"*","*","*","*","*","*",0,0.0,"*","*",2414
"Cooperative Educational Services","=""2430014""",08,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"ELA","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"Math","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",03,"ELA","Y",34,34,100.0,34,10,29.4,11,32.4,"*","*","*","*",13,38.2,2409
"Coventry School District","=""0320011""",03,"ELA","N",85,84,98.8,84,"*","*",21,25.0,32,38.1,"*","*","*","*",2455
"Coventry School District","=""0320011""",03,"Math","Y",34,34,100.0,34,14,41.2,"*","*",10,29.4,"*","*","*","*",2420
"Coventry School District","=""0320011""",03,"Math","N",85,84,98.8,84,"*","*","*","*",39,46.4,21,25.0,60,71.4,2464
"Coventry School District","=""0320011""",04,"ELA","Y",29,29,100.0,29,7,24.1,6,20.7,8,27.6,8,27.6,16,55.2,2479
"Coventry School District","=""0320011""",04,"ELA","N",92,92,100.0,92,7,7.6,9,9.8,25,27.2,51,55.4,76,82.6,2532
"Coventry School District","=""0320011""",04,"Math","Y",29,29,100.0,29,"*","*",14,48.3,9,31.0,"*","*","*","*",2478
"Coventry School District","=""0320011""",04,"Math","N",92,92,100.0,92,0,0.0,"*","*",31,33.7,"*","*","*","*",2529
"Coventry School District","=""0320011""",05,"ELA","Y",28,28,100.0,28,"*","*",8,28.6,6,21.4,"*","*","*","*",2483
"Coventry School District","=""0320011""",05,"ELA","N",87,87,100.0,87,"*","*",12,13.8,35,40.2,"*","*","*","*",2560
"Coventry School District","=""0320011""",05,"Math","Y",28,28,100.0,28,16,57.1,8,28.6,"*","*","*","*","*","*",2457
"Coventry School District","=""0320011""",05,"Math","N",87,87,100.0,87,7,8.0,37,42.5,"*","*","*","*","*","*",2531
"Coventry School District","=""0320011""",06,"ELA","Y",38,38,100.0,38,"*","*","*","*",12,31.6,8,21.1,20,52.6,2525
"Coventry School District","=""0320011""",06,"ELA","N",88,86,97.7,86,"*","*","*","*",37,43.0,33,38.4,70,81.4,2593
"Coventry School District","=""0320011""",06,"Math","Y",38,38,100.0,38,11,28.9,13,34.2,"*","*","*","*",14,36.8,2504
"Coventry School District","=""0320011""",06,"Math","N",88,86,97.7,86,"*","*",35,40.7,20,23.3,"*","*","*","*",2556
"Coventry School District","=""0320011""",07,"ELA","Y",38,35,92.1,35,"*","*",9,25.7,15,42.9,"*","*","*","*",2565
"Coventry School District","=""0320011""",07,"ELA","N",96,94,97.9,94,"*","*",8,8.5,44,46.8,"*","*","*","*",2630
"Coventry School District","=""0320011""",07,"Math","Y",38,35,92.1,35,"*","*",14,40.0,8,22.9,"*","*","*","*",2534
"Coventry School District","=""0320011""",07,"Math","N",96,94,97.9,94,"*","*",24,25.5,39,41.5,"*","*","*","*",2595
"Coventry School District","=""0320011""",08,"ELA","Y",35,34,97.1,34,"*","*",7,20.6,21,61.8,"*","*","*","*",2582
"Coventry School District","=""0320011""",08,"ELA","N",103,103,100.0,103,"*","*",18,17.5,46,44.7,"*","*","*","*",2633
"Coventry School District","=""0320011""",08,"Math","Y",35,34,97.1,34,"*","*",15,44.1,8,23.5,"*","*","*","*",2547
"Coventry School District","=""0320011""",08,"Math","N",103,103,100.0,103,"*","*",26,25.2,28,27.2,"*","*","*","*",2614
"Cromwell School District","=""0330011""",03,"ELA","Y",48,48,100.0,48,15,31.3,19,39.6,8,16.7,6,12.5,14,29.2,2400
"Cromwell School District","=""0330011""",03,"ELA","N",104,103,99.0,103,8,7.8,16,15.5,34,33.0,45,43.7,79,76.7,2475
"Cromwell School District","=""0330011""",03,"Math","Y",48,48,100.0,48,20,41.7,17,35.4,"*","*","*","*",11,22.9,2397
"Cromwell School District","=""0330011""",03,"Math","N",104,103,99.0,103,"*","*",26,25.2,40,38.8,"*","*","*","*",2466
"Cromwell School District","=""0330011""",04,"ELA","Y",42,41,97.6,41,24,58.5,8,19.5,"*","*","*","*",9,22.0,2414
"Cromwell School District","=""0330011""",04,"ELA","N",110,110,100.0,110,"*","*",20,18.2,37,33.6,"*","*","*","*",2498
"Cromwell School District","=""0330011""",04,"Math","Y",42,41,97.6,41,21,51.2,15,36.6,"*","*","*","*","*","*",2414
"Cromwell School District","=""0330011""",04,"Math","N",110,110,100.0,110,22,20.0,36,32.7,"*","*","*","*","*","*",2475
"Cromwell School District","=""0330011""",05,"ELA","Y",51,51,100.0,51,20,39.2,"*","*",14,27.5,"*","*","*","*",2467
"Cromwell School District","=""0330011""",05,"ELA","N",126,126,100.0,126,"*","*",26,20.6,45,35.7,"*","*","*","*",2533
"Cromwell School District","=""0330011""",05,"Math","Y",51,51,100.0,51,29,56.9,20,39.2,"*","*","*","*","*","*",2442
"Cromwell School District","=""0330011""",05,"Math","N",126,126,100.0,126,27,21.4,59,46.8,"*","*","*","*","*","*",2500
"Cromwell School District","=""0330011""",06,"ELA","Y",43,43,100.0,43,"*","*",11,25.6,17,39.5,"*","*","*","*",2517
"Cromwell School District","=""0330011""",06,"ELA","N",106,106,100.0,106,"*","*",21,19.8,40,37.7,"*","*","*","*",2597
"Cromwell School District","=""0330011""",06,"Math","Y",43,43,100.0,42,"*","*",17,40.5,6,14.3,"*","*","*","*",2476
"Cromwell School District","=""0330011""",06,"Math","N",106,106,100.0,106,"*","*",30,28.3,29,27.4,"*","*","*","*",2590
"Cromwell School District","=""0330011""",07,"ELA","Y",38,38,100.0,38,"*","*",12,31.6,9,23.7,"*","*","*","*",2543
"Cromwell School District","=""0330011""",07,"ELA","N",112,112,100.0,112,"*","*","*","*",53,47.3,40,35.7,93,83.0,2617
"Cromwell School District","=""0330011""",07,"Math","Y",38,38,100.0,38,17,44.7,13,34.2,"*","*","*","*",8,21.1,2499
"Cromwell School District","=""0330011""",07,"Math","N",112,112,100.0,112,"*","*",29,25.9,47,42.0,"*","*","*","*",2588
"Cromwell School District","=""0330011""",08,"ELA","Y",37,36,97.3,36,"*","*",15,41.7,13,36.1,"*","*","*","*",2560
"Cromwell School District","=""0330011""",08,"ELA","N",106,106,100.0,106,"*","*",21,19.8,50,47.2,"*","*","*","*",2621
"Cromwell School District","=""0330011""",08,"Math","Y",37,36,97.3,36,13,36.1,11,30.6,"*","*","*","*",12,33.3,2536
"Cromwell School District","=""0330011""",08,"Math","N",106,106,100.0,106,"*","*",23,21.7,39,36.8,"*","*","*","*",2603
"Danbury School District","=""0340011""",03,"ELA","Y",638,636,99.7,635,166,26.1,230,36.2,154,24.3,85,13.4,239,37.6,2409
"Danbury School District","=""0340011""",03,"ELA","N",270,267,98.9,267,24,9.0,50,18.7,75,28.1,118,44.2,193,72.3,2475
"Danbury School District","=""0340011""",03,"Math","Y",638,636,99.7,636,182,28.6,216,34.0,186,29.2,52,8.2,238,37.4,2413
"Danbury School District","=""0340011""",03,"Math","N",270,267,98.9,267,21,7.9,58,21.7,113,42.3,75,28.1,188,70.4,2466
"Danbury School District","=""0340011""",04,"ELA","Y",558,552,98.9,552,203,36.8,139,25.2,130,23.6,80,14.5,210,38.0,2443
"Danbury School District","=""0340011""",04,"ELA","N",287,284,99.0,284,27,9.5,39,13.7,100,35.2,118,41.5,218,76.8,2519
"Danbury School District","=""0340011""",04,"Math","Y",558,551,98.7,551,153,27.8,238,43.2,120,21.8,40,7.3,160,29.0,2447
"Danbury School District","=""0340011""",04,"Math","N",287,284,99.0,284,22,7.7,76,26.8,106,37.3,80,28.2,186,65.5,2509
"Danbury School District","=""0340011""",05,"ELA","Y",567,562,99.1,561,169,30.1,137,24.4,187,33.3,68,12.1,255,45.5,2486
"Danbury School District","=""0340011""",05,"ELA","N",299,297,99.3,297,34,11.4,49,16.5,100,33.7,114,38.4,214,72.1,2547
"Danbury School District","=""0340011""",05,"Math","Y",567,561,98.9,560,218,38.9,179,32.0,103,18.4,60,10.7,163,29.1,2478
"Danbury School District","=""0340011""",05,"Math","N",299,297,99.3,297,40,13.5,91,30.6,81,27.3,85,28.6,166,55.9,2537
"Danbury School District","=""0340011""",06,"ELA","Y",519,518,99.8,518,171,33.0,191,36.9,132,25.5,24,4.6,156,30.1,2488
"Danbury School District","=""0340011""",06,"ELA","N",275,274,99.6,274,29,10.6,74,27.0,116,42.3,55,20.1,171,62.4,2556
"Danbury School District","=""0340011""",06,"Math","Y",519,517,99.6,517,240,46.4,187,36.2,65,12.6,25,4.8,90,17.4,2475
"Danbury School District","=""0340011""",06,"Math","N",275,274,99.6,274,51,18.6,96,35.0,73,26.6,54,19.7,127,46.4,2540
"Danbury School District","=""0340011""",07,"ELA","Y",525,520,99.0,520,205,39.4,171,32.9,125,24.0,19,3.7,144,27.7,2504
"Danbury School District","=""0340011""",07,"ELA","N",336,330,98.2,330,34,10.3,83,25.2,157,47.6,56,17.0,213,64.5,2577
"Danbury School District","=""0340011""",07,"Math","Y",525,516,98.3,515,252,48.9,184,35.7,67,13.0,12,2.3,79,15.3,2478
"Danbury School District","=""0340011""",07,"Math","N",336,329,97.9,329,63,19.1,138,41.9,85,25.8,43,13.1,128,38.9,2548
"Danbury School District","=""0340011""",08,"ELA","Y",481,478,99.4,478,168,35.1,148,31.0,139,29.1,23,4.8,162,33.9,2526
"Danbury School District","=""0340011""",08,"ELA","N",323,318,98.5,317,34,10.7,92,29.0,139,43.8,52,16.4,191,60.3,2590
"Danbury School District","=""0340011""",08,"Math","Y",480,471,98.1,471,262,55.6,135,28.7,54,11.5,20,4.2,74,15.7,2495
"Danbury School District","=""0340011""",08,"Math","N",323,316,97.8,316,89,28.2,109,34.5,68,21.5,50,15.8,118,37.3,2557
"Darien School District","=""0350011""",03,"ELA","Y",53,51,96.2,51,"*","*",19,37.3,"*","*",12,23.5,"*","*",2429
"Darien School District","=""0350011""",03,"ELA","N",324,322,99.4,322,"*","*","*","*",65,20.2,222,68.9,287,89.1,2517
"Darien School District","=""0350011""",03,"Math","Y",53,51,96.2,51,9,17.6,20,39.2,12,23.5,10,19.6,22,43.1,2432
"Darien School District","=""0350011""",03,"Math","N",324,322,99.4,322,7,2.2,30,9.3,114,35.4,171,53.1,285,88.5,2505
"Darien School District","=""0350011""",04,"ELA","Y",57,55,96.5,55,"*","*",18,32.7,"*","*",18,32.7,"*","*",2500
"Darien School District","=""0350011""",04,"ELA","N",325,324,99.7,324,"*","*","*","*",67,20.7,223,68.8,290,89.5,2562
"Darien School District","=""0350011""",04,"Math","Y",57,55,96.5,55,"*","*",21,38.2,17,30.9,"*","*","*","*",2493
"Darien School District","=""0350011""",04,"Math","N",325,324,99.7,324,"*","*","*","*",110,34.0,162,50.0,272,84.0,2548
"Darien School District","=""0350011""",05,"ELA","Y",51,49,96.1,49,"*","*","*","*",18,36.7,12,24.5,30,61.2,2526
"Darien School District","=""0350011""",05,"ELA","N",305,304,99.7,304,"*","*","*","*",87,28.6,199,65.5,286,94.1,2603
"Darien School District","=""0350011""",05,"Math","Y",51,47,92.2,47,12,25.5,17,36.2,6,12.8,12,25.5,18,38.3,2510
"Darien School District","=""0350011""",05,"Math","N",305,304,99.7,304,9,3.0,38,12.5,79,26.0,178,58.6,257,84.5,2585
"Darien School District","=""0350011""",06,"ELA","Y",67,62,92.5,62,"*","*",17,27.4,15,24.2,"*","*","*","*",2528
"Darien School District","=""0350011""",06,"ELA","N",350,350,100.0,350,"*","*","*","*",128,36.6,199,56.9,327,93.4,2624
"Darien School District","=""0350011""",06,"Math","Y",67,62,92.5,62,"*","*",21,33.9,12,19.4,"*","*","*","*",2522
"Darien School District","=""0350011""",06,"Math","N",350,350,100.0,350,"*","*","*","*",86,24.6,231,66.0,317,90.6,2639
"Darien School District","=""0350011""",07,"ELA","Y",65,59,90.8,59,"*","*",14,23.7,29,49.2,"*","*","*","*",2575
"Darien School District","=""0350011""",07,"ELA","N",311,310,99.7,310,"*","*","*","*",123,39.7,164,52.9,287,92.6,2648
"Darien School District","=""0350011""",07,"Math","Y",65,60,92.3,60,"*","*",23,38.3,"*","*",13,21.7,"*","*",2563
"Darien School District","=""0350011""",07,"Math","N",311,310,99.7,310,"*","*","*","*",66,21.3,197,63.5,263,84.8,2648
"Darien School District","=""0350011""",08,"ELA","Y",63,61,96.8,61,"*","*",19,31.1,27,44.3,"*","*","*","*",2583
"Darien School District","=""0350011""",08,"ELA","N",311,308,99.0,308,"*","*","*","*",136,44.2,159,51.6,295,95.8,2671
"Darien School District","=""0350011""",08,"Math","Y",63,61,96.8,61,"*","*","*","*",22,36.1,15,24.6,37,60.7,2596
"Darien School District","=""0350011""",08,"Math","N",311,308,99.0,308,"*","*","*","*",64,20.8,230,74.7,294,95.5,2702
"Deep River School District","=""0360011""",03,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"ELA","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2476
"Deep River School District","=""0360011""",03,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"Math","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2482
"Deep River School District","=""0360011""",04,"ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"ELA","N",34,33,97.1,33,"*","*","*","*","*","*","*","*","*","*",2523
"Deep River School District","=""0360011""",04,"Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"Math","N",34,33,97.1,33,0,0.0,"*","*","*","*","*","*","*","*",2508
"Deep River School District","=""0360011""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"ELA","N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2566
"Deep River School District","=""0360011""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"Math","N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*",2562
"Deep River School District","=""0360011""",06,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"ELA","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2588
"Deep River School District","=""0360011""",06,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"Math","N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2581
"Derby School District","=""0370011""",03,"ELA","Y",76,76,100.0,76,"*","*",15,19.7,19,25.0,"*","*","*","*",2388
"Derby School District","=""0370011""",03,"ELA","N",43,43,100.0,43,"*","*","*","*",17,39.5,16,37.2,33,76.7,2473
"Derby School District","=""0370011""",03,"Math","Y",76,76,100.0,76,41,53.9,21,27.6,"*","*","*","*",14,18.4,2370
"Derby School District","=""0370011""",03,"Math","N",42,42,100.0,42,0,0.0,"*","*",19,45.2,"*","*","*","*",2454
"Derby School District","=""0370011""",04,"ELA","Y",81,81,100.0,81,41,50.6,13,16.0,17,21.0,10,12.3,27,33.3,2423
"Derby School District","=""0370011""",04,"ELA","N",49,49,100.0,49,8,16.3,12,24.5,13,26.5,16,32.7,29,59.2,2492
"Derby School District","=""0370011""",04,"Math","Y",81,81,100.0,81,30,37.0,33,40.7,"*","*","*","*",18,22.2,2432
"Derby School District","=""0370011""",04,"Math","N",49,49,100.0,49,"*","*",21,42.9,17,34.7,"*","*","*","*",2476
"Derby School District","=""0370011""",05,"ELA","Y",71,71,100.0,71,"*","*",16,22.5,23,32.4,"*","*","*","*",2480
"Derby School District","=""0370011""",05,"ELA","N",38,38,100.0,38,"*","*","*","*",18,47.4,8,21.1,26,68.4,2529
"Derby School District","=""0370011""",05,"Math","Y",71,71,100.0,71,45,63.4,15,21.1,"*","*","*","*",11,15.5,2440
"Derby School District","=""0370011""",05,"Math","N",38,38,100.0,38,9,23.7,17,44.7,"*","*","*","*",12,31.6,2499
"Derby School District","=""0370011""",06,"ELA","Y",63,62,98.4,62,35,56.5,14,22.6,"*","*","*","*",13,21.0,2445
"Derby School District","=""0370011""",06,"ELA","N",50,50,100.0,50,16,32.0,18,36.0,"*","*","*","*",16,32.0,2488
"Derby School District","=""0370011""",06,"Math","Y",62,61,98.4,61,32,52.5,19,31.1,"*","*","*","*",10,16.4,2457
"Derby School District","=""0370011""",06,"Math","N",51,51,100.0,51,18,35.3,20,39.2,"*","*","*","*",13,25.5,2507
"Derby School District","=""0370011""",07,"ELA","Y",65,65,100.0,65,32,49.2,23,35.4,"*","*","*","*",10,15.4,2474
"Derby School District","=""0370011""",07,"ELA","N",44,44,100.0,44,12,27.3,"*","*",17,38.6,"*","*","*","*",2534
"Derby School District","=""0370011""",07,"Math","Y",65,64,98.5,64,46,71.9,"*","*","*","*",0,0.0,"*","*",2441
"Derby School District","=""0370011""",07,"Math","N",44,44,100.0,44,18,40.9,19,43.2,"*","*","*","*","*","*",2491
"Derby School District","=""0370011""",08,"ELA","Y",66,65,98.5,65,"*","*",17,26.2,21,32.3,"*","*","*","*",2519
"Derby School District","=""0370011""",08,"ELA","N",34,34,100.0,34,"*","*",12,35.3,14,41.2,"*","*","*","*",2563
"Derby School District","=""0370011""",08,"Math","Y",66,63,95.5,63,41,65.1,15,23.8,"*","*","*","*",7,11.1,2469
"Derby School District","=""0370011""",08,"Math","N",34,33,97.1,33,17,51.5,8,24.2,"*","*","*","*",8,24.2,2513
"East Granby School District","=""0400011""",03,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"ELA","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2498
"East Granby School District","=""0400011""",03,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"Math","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2511
"East Granby School District","=""0400011""",04,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"ELA","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2524
"East Granby School District","=""0400011""",04,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"Math","N",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2525
"East Granby School District","=""0400011""",05,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",05,"ELA","N",54,54,100.0,54,0,0.0,"*","*","*","*","*","*","*","*",2595
"East Granby School District","=""0400011""",05,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",05,"Math","N",54,54,100.0,54,0,0.0,"*","*","*","*","*","*","*","*",2591
"East Granby School District","=""0400011""",06,"ELA","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2470
"East Granby School District","=""0400011""",06,"ELA","N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2576
"East Granby School District","=""0400011""",06,"Math","Y",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2477
"East Granby School District","=""0400011""",06,"Math","N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2602
"East Granby School District","=""0400011""",07,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",07,"ELA","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2582
"East Granby School District","=""0400011""",07,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",07,"Math","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2598
"East Granby School District","=""0400011""",08,"ELA","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",08,"ELA","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2637
"East Granby School District","=""0400011""",08,"Math","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",08,"Math","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2614
