"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, Gender"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Haven School District","=""0440011""",03,"F",126,126,100.0,126,35,27.8,44,34.9,33,26.2,14,11.1,47,37.3,2419
"East Haven School District","=""0440011""",03,"M",99,99,100.0,99,37,37.4,27,27.3,23,23.2,12,12.1,35,35.4,2409
"East Haven School District","=""0440011""",04,"F",109,108,99.1,108,34,31.5,39,36.1,"*","*","*","*",35,32.4,2446
"East Haven School District","=""0440011""",04,"M",96,96,100.0,96,31,32.3,"*","*",32,33.3,"*","*","*","*",2451
"East Haven School District","=""0440011""",05,"F",109,109,100.0,109,50,45.9,38,34.9,15,13.8,6,5.5,21,19.3,2467
"East Haven School District","=""0440011""",05,"M",108,108,100.0,108,34,31.5,45,41.7,20,18.5,9,8.3,29,26.9,2479
"East Haven School District","=""0440011""",06,"F",111,111,100.0,110,37,33.6,46,41.8,19,17.3,8,7.3,27,24.5,2492
"East Haven School District","=""0440011""",06,"M",136,132,97.1,132,54,40.9,51,38.6,18,13.6,9,6.8,27,20.5,2482
"East Haven School District","=""0440011""",07,"F",109,106,97.2,106,39,36.8,47,44.3,"*","*","*","*",20,18.9,2498
"East Haven School District","=""0440011""",07,"M",134,132,98.5,132,86,65.2,31,23.5,"*","*","*","*",15,11.4,2457
"East Haven School District","=""0440011""",08,"F",103,102,99.0,102,53,52.0,30,29.4,"*","*","*","*",19,18.6,2494
"East Haven School District","=""0440011""",08,"M",119,116,97.5,116,63,54.3,37,31.9,"*","*","*","*",16,13.8,2479
"East Haven School District","=""0440011""",11,"F",113,111,98.2,111,63,56.8,27,24.3,"*","*","*","*",21,18.9,2539
"East Haven School District","=""0440011""",11,"M",99,94,94.9,94,70,74.5,12,12.8,"*","*","*","*",12,12.8,2502
"East Lyme School District","=""0450011""",03,"F",83,83,100.0,83,"*","*",27,32.5,26,31.3,"*","*","*","*",2463
"East Lyme School District","=""0450011""",03,"M",97,97,100.0,97,"*","*","*","*",35,36.1,40,41.2,75,77.3,2479
"East Lyme School District","=""0450011""",04,"F",101,100,99.0,100,"*","*","*","*",39,39.0,32,32.0,71,71.0,2518
"East Lyme School District","=""0450011""",04,"M",88,87,98.9,87,"*","*","*","*",37,42.5,31,35.6,68,78.2,2524
"East Lyme School District","=""0450011""",05,"F",93,92,98.9,92,20,21.7,32,34.8,20,21.7,20,21.7,40,43.5,2514
"East Lyme School District","=""0450011""",05,"M",111,109,98.2,109,19,17.4,33,30.3,29,26.6,28,25.7,57,52.3,2529
"East Lyme School District","=""0450011""",06,"F",90,90,100.0,90,9,10.0,23,25.6,35,38.9,23,25.6,58,64.4,2570
"East Lyme School District","=""0450011""",06,"M",124,122,98.4,122,18,14.8,26,21.3,29,23.8,49,40.2,78,63.9,2579
"East Lyme School District","=""0450011""",07,"F",118,114,96.6,114,15,13.2,35,30.7,29,25.4,35,30.7,64,56.1,2588
"East Lyme School District","=""0450011""",07,"M",106,102,96.2,102,19,18.6,25,24.5,33,32.4,25,24.5,58,56.9,2566
"East Lyme School District","=""0450011""",08,"F",106,104,98.1,104,22,21.2,21,20.2,29,27.9,32,30.8,61,58.7,2595
"East Lyme School District","=""0450011""",08,"M",102,100,98.0,100,17,17.0,28,28.0,24,24.0,31,31.0,55,55.0,2605
"East Lyme School District","=""0450011""",11,"F",139,132,95.0,132,22,16.7,35,26.5,36,27.3,39,29.5,75,56.8,2651
"East Lyme School District","=""0450011""",11,"M",109,102,93.6,102,21,20.6,18,17.6,26,25.5,37,36.3,63,61.8,2661
"East Windsor School District","=""0470011""",03,"F",43,42,97.7,42,"*","*",15,35.7,13,31.0,"*","*","*","*",2407
"East Windsor School District","=""0470011""",03,"M",36,36,100.0,36,11,30.6,"*","*",10,27.8,"*","*","*","*",2435
"East Windsor School District","=""0470011""",04,"F",34,34,100.0,34,8,23.5,11,32.4,7,20.6,8,23.5,15,44.1,2475
"East Windsor School District","=""0470011""",04,"M",48,48,100.0,48,8,16.7,14,29.2,13,27.1,13,27.1,26,54.2,2491
"East Windsor School District","=""0470011""",05,"F",35,35,100.0,34,12,35.3,14,41.2,"*","*","*","*",8,23.5,2473
"East Windsor School District","=""0470011""",05,"M",52,52,100.0,52,23,44.2,19,36.5,"*","*","*","*",10,19.2,2467
"East Windsor School District","=""0470011""",06,"F",38,38,100.0,38,22,57.9,"*","*","*","*",0,0.0,"*","*",2460
"East Windsor School District","=""0470011""",06,"M",31,31,100.0,31,11,35.5,13,41.9,"*","*","*","*","*","*",2505
"East Windsor School District","=""0470011""",07,"F",32,32,100.0,32,8,25.0,16,50.0,"*","*","*","*",8,25.0,2532
"East Windsor School District","=""0470011""",07,"M",47,47,100.0,47,18,38.3,18,38.3,"*","*","*","*",11,23.4,2496
"East Windsor School District","=""0470011""",08,"F",34,34,100.0,34,14,41.2,10,29.4,"*","*","*","*",10,29.4,2518
"East Windsor School District","=""0470011""",08,"M",41,41,100.0,40,18,45.0,13,32.5,"*","*","*","*",9,22.5,2508
"East Windsor School District","=""0470011""",11,"F",32,32,100.0,32,10,31.3,12,37.5,"*","*","*","*",10,31.3,2594
"East Windsor School District","=""0470011""",11,"M",36,35,97.2,35,15,42.9,"*","*","*","*",0,0.0,"*","*",2539
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"F",50,39,78.0,39,"*","*","*","*","*","*",0,0.0,"*","*",2469
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"M",19,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"F",44,44,100.0,44,"*","*","*","*",16,36.4,13,29.5,29,65.9,2463
"Easton School District","=""0460011""",03,"M",59,59,100.0,59,"*","*","*","*",18,30.5,23,39.0,41,69.5,2475
"Easton School District","=""0460011""",04,"F",57,57,100.0,57,"*","*",19,33.3,19,33.3,"*","*","*","*",2505
"Easton School District","=""0460011""",04,"M",57,57,100.0,57,"*","*","*","*",25,43.9,17,29.8,42,73.7,2518
"Easton School District","=""0460011""",05,"F",48,48,100.0,48,8,16.7,15,31.3,10,20.8,15,31.3,25,52.1,2529
"Easton School District","=""0460011""",05,"M",51,51,100.0,51,7,13.7,18,35.3,14,27.5,12,23.5,26,51.0,2527
"Easton School District","=""0460011""",06,"F",48,48,100.0,48,"*","*","*","*",17,35.4,14,29.2,31,64.6,2567
"Easton School District","=""0460011""",06,"M",49,49,100.0,49,"*","*",19,38.8,14,28.6,"*","*","*","*",2564
"Easton School District","=""0460011""",07,"F",41,41,100.0,41,"*","*",12,29.3,17,41.5,"*","*","*","*",2587
"Easton School District","=""0460011""",07,"M",63,61,96.8,60,"*","*",16,26.7,24,40.0,"*","*","*","*",2589
"Easton School District","=""0460011""",08,"F",46,46,100.0,46,"*","*","*","*",12,26.1,27,58.7,39,84.8,2658
"Easton School District","=""0460011""",08,"M",72,67,93.1,67,"*","*","*","*",13,19.4,23,34.3,36,53.7,2605
"Education Connection","=""2420014""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"F",97,97,100.0,97,12,12.4,20,20.6,37,38.1,28,28.9,65,67.0,2461
"Ellington School District","=""0480011""",03,"M",104,104,100.0,104,8,7.7,26,25.0,44,42.3,26,25.0,70,67.3,2461
"Ellington School District","=""0480011""",04,"F",107,106,99.1,106,8,7.5,22,20.8,35,33.0,41,38.7,76,71.7,2523
"Ellington School District","=""0480011""",04,"M",108,108,100.0,108,9,8.3,23,21.3,39,36.1,37,34.3,76,70.4,2521
"Ellington School District","=""0480011""",05,"F",119,117,98.3,117,18,15.4,31,26.5,37,31.6,31,26.5,68,58.1,2533
"Ellington School District","=""0480011""",05,"M",104,104,100.0,104,10,9.6,23,22.1,36,34.6,35,33.7,71,68.3,2543
"Ellington School District","=""0480011""",06,"F",94,91,96.8,91,13,14.3,39,42.9,29,31.9,10,11.0,39,42.9,2543
"Ellington School District","=""0480011""",06,"M",112,112,100.0,112,18,16.1,44,39.3,28,25.0,22,19.6,50,44.6,2545
"Ellington School District","=""0480011""",07,"F",99,98,99.0,98,14,14.3,29,29.6,35,35.7,20,20.4,55,56.1,2576
"Ellington School District","=""0480011""",07,"M",110,110,100.0,109,19,17.4,31,28.4,32,29.4,27,24.8,59,54.1,2564
"Ellington School District","=""0480011""",08,"F",112,110,98.2,110,17,15.5,27,24.5,35,31.8,31,28.2,66,60.0,2600
"Ellington School District","=""0480011""",08,"M",109,109,100.0,109,17,15.6,27,24.8,23,21.1,42,38.5,65,59.6,2610
"Ellington School District","=""0480011""",11,"F",105,98,93.3,87,35,40.2,17,19.5,22,25.3,13,14.9,35,40.2,2578
"Ellington School District","=""0480011""",11,"M",75,71,94.7,63,25,39.7,11,17.5,12,19.0,15,23.8,27,42.9,2580
"Elm City College Preparatory School District","=""2890013""",03,"F",29,29,100.0,29,"*","*","*","*",11,37.9,9,31.0,20,69.0,2446
"Elm City College Preparatory School District","=""2890013""",03,"M",29,29,100.0,29,"*","*","*","*",9,31.0,12,41.4,21,72.4,2476
"Elm City College Preparatory School District","=""2890013""",04,"F",32,32,100.0,32,"*","*",10,31.3,16,50.0,"*","*","*","*",2494
"Elm City College Preparatory School District","=""2890013""",04,"M",25,25,100.0,25,"*","*",12,48.0,8,32.0,"*","*","*","*",2475
"Elm City College Preparatory School District","=""2890013""",05,"F",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2479
"Elm City College Preparatory School District","=""2890013""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"F",37,37,100.0,37,8,21.6,21,56.8,"*","*","*","*","*","*",2498
"Elm City College Preparatory School District","=""2890013""",06,"M",22,22,100.0,22,14,63.6,6,27.3,"*","*","*","*","*","*",2478
"Elm City College Preparatory School District","=""2890013""",07,"F",33,33,100.0,33,"*","*",9,27.3,10,30.3,"*","*","*","*",2568
"Elm City College Preparatory School District","=""2890013""",07,"M",25,25,100.0,25,8,32.0,8,32.0,"*","*","*","*",9,36.0,2525
"Elm City College Preparatory School District","=""2890013""",08,"F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2554
"Elm City College Preparatory School District","=""2890013""",08,"M",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*",2584
"Elm City College Preparatory School District","=""2890013""",11,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"F",200,199,99.5,199,34,17.1,73,36.7,78,39.2,14,7.0,92,46.2,2426
"Enfield School District","=""0490011""",03,"M",172,171,99.4,171,36,21.1,61,35.7,56,32.7,18,10.5,74,43.3,2428
"Enfield School District","=""0490011""",04,"F",183,183,100.0,183,32,17.5,75,41.0,59,32.2,17,9.3,76,41.5,2470
"Enfield School District","=""0490011""",04,"M",206,206,100.0,205,31,15.1,77,37.6,71,34.6,26,12.7,97,47.3,2474
"Enfield School District","=""0490011""",05,"F",171,170,99.4,170,45,26.5,79,46.5,35,20.6,11,6.5,46,27.1,2490
"Enfield School District","=""0490011""",05,"M",173,172,99.4,172,45,26.2,52,30.2,45,26.2,30,17.4,75,43.6,2507
"Enfield School District","=""0490011""",06,"F",182,181,99.5,179,42,23.5,78,43.6,41,22.9,18,10.1,59,33.0,2521
"Enfield School District","=""0490011""",06,"M",190,186,97.9,186,46,24.7,69,37.1,49,26.3,22,11.8,71,38.2,2524
"Enfield School District","=""0490011""",07,"F",164,162,98.8,162,40,24.7,74,45.7,37,22.8,11,6.8,48,29.6,2528
"Enfield School District","=""0490011""",07,"M",173,168,97.1,168,56,33.3,57,33.9,35,20.8,20,11.9,55,32.7,2524
"Enfield School District","=""0490011""",08,"F",184,178,96.7,176,88,50.0,63,35.8,"*","*","*","*",25,14.2,2508
"Enfield School District","=""0490011""",08,"M",191,184,96.3,184,96,52.2,56,30.4,"*","*","*","*",32,17.4,2498
"Enfield School District","=""0490011""",11,"F",203,196,96.6,196,56,28.6,72,36.7,43,21.9,25,12.8,68,34.7,2594
"Enfield School District","=""0490011""",11,"M",192,186,96.9,186,59,31.7,60,32.3,43,23.1,24,12.9,67,36.0,2591
"Essex School District","=""0500011""",03,"F",21,20,95.2,20,"*","*","*","*",8,40.0,"*","*","*","*",2466
"Essex School District","=""0500011""",03,"M",33,33,100.0,33,"*","*","*","*",10,30.3,"*","*","*","*",2457
"Essex School District","=""0500011""",04,"F",30,30,100.0,30,"*","*",8,26.7,14,46.7,"*","*","*","*",2483
"Essex School District","=""0500011""",04,"M",25,23,92.0,23,"*","*",6,26.1,10,43.5,"*","*","*","*",2505
"Essex School District","=""0500011""",05,"F",42,42,100.0,42,"*","*",16,38.1,"*","*",11,26.2,"*","*",2522
"Essex School District","=""0500011""",05,"M",42,40,95.2,40,"*","*",9,22.5,"*","*",19,47.5,"*","*",2561
"Essex School District","=""0500011""",06,"F",32,31,96.9,31,"*","*",15,48.4,8,25.8,"*","*","*","*",2544
"Essex School District","=""0500011""",06,"M",42,41,97.6,41,"*","*",19,46.3,"*","*",7,17.1,"*","*",2534
"Explorations District","=""2720013""",11,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"F",426,426,100.0,426,42,9.9,115,27.0,173,40.6,96,22.5,269,63.1,2453
"Fairfield School District","=""0510011""",03,"M",431,429,99.5,429,53,12.4,102,23.8,176,41.0,98,22.8,274,63.9,2455
"Fairfield School District","=""0510011""",04,"F",383,380,99.2,380,39,10.3,111,29.2,152,40.0,78,20.5,230,60.5,2495
"Fairfield School District","=""0510011""",04,"M",391,387,99.0,387,32,8.3,99,25.6,152,39.3,104,26.9,256,66.1,2508
"Fairfield School District","=""0510011""",05,"F",364,359,98.6,359,39,10.9,120,33.4,109,30.4,91,25.3,200,55.7,2534
"Fairfield School District","=""0510011""",05,"M",389,385,99.0,385,41,10.6,78,20.3,115,29.9,151,39.2,266,69.1,2552
"Fairfield School District","=""0510011""",06,"F",386,380,98.4,380,33,8.7,97,25.5,146,38.4,104,27.4,250,65.8,2571
"Fairfield School District","=""0510011""",06,"M",418,409,97.8,409,44,10.8,109,26.7,129,31.5,127,31.1,256,62.6,2572
"Fairfield School District","=""0510011""",07,"F",404,398,98.5,398,61,15.3,113,28.4,116,29.1,108,27.1,224,56.3,2575
"Fairfield School District","=""0510011""",07,"M",386,379,98.2,379,51,13.5,100,26.4,112,29.6,116,30.6,228,60.2,2582
"Fairfield School District","=""0510011""",08,"F",401,387,96.5,386,71,18.4,110,28.5,99,25.6,106,27.5,205,53.1,2588
"Fairfield School District","=""0510011""",08,"M",441,433,98.2,433,85,19.6,102,23.6,100,23.1,146,33.7,246,56.8,2594
"Fairfield School District","=""0510011""",11,"F",399,342,85.7,342,68,19.9,92,26.9,117,34.2,65,19.0,182,53.2,2627
"Fairfield School District","=""0510011""",11,"M",365,308,84.4,307,86,28.0,77,25.1,70,22.8,74,24.1,144,46.9,2614
"Farmington School District","=""0520011""",03,"F",156,156,100.0,156,15,9.6,20,12.8,62,39.7,59,37.8,121,77.6,2478
"Farmington School District","=""0520011""",03,"M",152,151,99.3,151,11,7.3,24,15.9,57,37.7,59,39.1,116,76.8,2475
"Farmington School District","=""0520011""",04,"F",144,143,99.3,143,13,9.1,28,19.6,56,39.2,46,32.2,102,71.3,2514
"Farmington School District","=""0520011""",04,"M",163,163,100.0,163,11,6.7,35,21.5,50,30.7,67,41.1,117,71.8,2527
"Farmington School District","=""0520011""",05,"F",178,177,99.4,177,24,13.6,66,37.3,47,26.6,40,22.6,87,49.2,2521
"Farmington School District","=""0520011""",05,"M",164,161,98.2,161,21,13.0,62,38.5,30,18.6,48,29.8,78,48.4,2532
"Farmington School District","=""0520011""",06,"F",167,167,100.0,167,22,13.2,46,27.5,42,25.1,57,34.1,99,59.3,2570
"Farmington School District","=""0520011""",06,"M",160,159,99.4,159,15,9.4,45,28.3,43,27.0,56,35.2,99,62.3,2580
"Farmington School District","=""0520011""",07,"F",146,145,99.3,145,21,14.5,36,24.8,37,25.5,51,35.2,88,60.7,2594
"Farmington School District","=""0520011""",07,"M",136,136,100.0,136,14,10.3,28,20.6,42,30.9,52,38.2,94,69.1,2610
"Farmington School District","=""0520011""",08,"F",124,122,98.4,122,19,15.6,14,11.5,20,16.4,69,56.6,89,73.0,2642
"Farmington School District","=""0520011""",08,"M",158,155,98.1,154,23,14.9,15,9.7,26,16.9,90,58.4,116,75.3,2648
"Farmington School District","=""0520011""",11,"F",158,136,86.1,135,34,25.2,41,30.4,40,29.6,20,14.8,60,44.4,2609
"Farmington School District","=""0520011""",11,"M",167,133,79.6,131,30,22.9,27,20.6,39,29.8,35,26.7,74,56.5,2636
"Franklin School District","=""0530011""",03,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"M",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"M",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"F",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"F",217,216,99.5,216,14,6.5,30,13.9,89,41.2,83,38.4,172,79.6,2481
"Glastonbury School District","=""0540011""",03,"M",214,214,100.0,214,26,12.1,31,14.5,62,29.0,95,44.4,157,73.4,2479
"Glastonbury School District","=""0540011""",04,"F",226,223,98.7,223,14,6.3,51,22.9,72,32.3,86,38.6,158,70.9,2524
"Glastonbury School District","=""0540011""",04,"M",215,215,100.0,215,15,7.0,49,22.8,67,31.2,84,39.1,151,70.2,2525
"Glastonbury School District","=""0540011""",05,"F",230,228,99.1,228,22,9.6,51,22.4,64,28.1,91,39.9,155,68.0,2557
"Glastonbury School District","=""0540011""",05,"M",243,243,100.0,243,18,7.4,44,18.1,62,25.5,119,49.0,181,74.5,2569
"Glastonbury School District","=""0540011""",06,"F",275,271,98.5,271,32,11.8,74,27.3,82,30.3,83,30.6,165,60.9,2566
"Glastonbury School District","=""0540011""",06,"M",243,242,99.6,242,29,12.0,60,24.8,68,28.1,85,35.1,153,63.2,2573
"Glastonbury School District","=""0540011""",07,"F",260,259,99.6,259,24,9.3,50,19.3,93,35.9,92,35.5,185,71.4,2598
"Glastonbury School District","=""0540011""",07,"M",251,251,100.0,251,25,10.0,53,21.1,69,27.5,104,41.4,173,68.9,2601
"Glastonbury School District","=""0540011""",08,"F",250,248,99.2,248,27,10.9,59,23.8,80,32.3,82,33.1,162,65.3,2610
"Glastonbury School District","=""0540011""",08,"M",281,281,100.0,281,49,17.4,67,23.8,70,24.9,95,33.8,165,58.7,2601
"Glastonbury School District","=""0540011""",11,"F",288,282,97.9,282,37,13.1,67,23.8,73,25.9,105,37.2,178,63.1,2663
"Glastonbury School District","=""0540011""",11,"M",249,234,94.0,234,58,24.8,49,20.9,58,24.8,69,29.5,127,54.3,2635
"Granby School District","=""0560011""",03,"F",70,70,100.0,70,7,10.0,18,25.7,27,38.6,18,25.7,45,64.3,2465
"Granby School District","=""0560011""",03,"M",63,63,100.0,63,7,11.1,13,20.6,28,44.4,15,23.8,43,68.3,2464
"Granby School District","=""0560011""",04,"F",63,63,100.0,63,"*","*",16,25.4,30,47.6,"*","*","*","*",2506
"Granby School District","=""0560011""",04,"M",64,64,100.0,64,"*","*",19,29.7,27,42.2,"*","*","*","*",2507
"Granby School District","=""0560011""",05,"F",76,74,97.4,74,"*","*",29,39.2,"*","*",23,31.1,"*","*",2544
"Granby School District","=""0560011""",05,"M",80,79,98.8,79,"*","*",28,35.4,"*","*",24,30.4,"*","*",2537
"Granby School District","=""0560011""",06,"F",71,70,98.6,70,9,12.9,13,18.6,28,40.0,20,28.6,48,68.6,2568
"Granby School District","=""0560011""",06,"M",75,75,100.0,75,6,8.0,24,32.0,19,25.3,26,34.7,45,60.0,2582
"Granby School District","=""0560011""",07,"F",76,75,98.7,75,8,10.7,23,30.7,16,21.3,28,37.3,44,58.7,2590
"Granby School District","=""0560011""",07,"M",85,84,98.8,84,11,13.1,26,31.0,27,32.1,20,23.8,47,56.0,2573
"Granby School District","=""0560011""",08,"F",85,77,90.6,77,10,13.0,16,20.8,31,40.3,20,26.0,51,66.2,2602
"Granby School District","=""0560011""",08,"M",84,77,91.7,77,16,20.8,16,20.8,20,26.0,25,32.5,45,58.4,2595
"Granby School District","=""0560011""",11,"F",84,61,72.6,61,6,9.8,18,29.5,30,49.2,7,11.5,37,60.7,2632
"Granby School District","=""0560011""",11,"M",110,77,70.0,76,18,23.7,15,19.7,26,34.2,17,22.4,43,56.6,2621
"Great Oaks Charter School District","=""2940013""",06,"F",63,62,98.4,62,43,69.4,"*","*","*","*",0,0.0,"*","*",2423
"Great Oaks Charter School District","=""2940013""",06,"M",53,52,98.1,52,34,65.4,"*","*","*","*",0,0.0,"*","*",2423
"Greenwich School District","=""0570011""",03,"F",315,315,100.0,315,43,13.7,51,16.2,114,36.2,107,34.0,221,70.2,2470
"Greenwich School District","=""0570011""",03,"M",345,345,100.0,345,39,11.3,63,18.3,103,29.9,140,40.6,243,70.4,2479
"Greenwich School District","=""0570011""",04,"F",377,377,100.0,377,35,9.3,97,25.7,126,33.4,119,31.6,245,65.0,2510
"Greenwich School District","=""0570011""",04,"M",346,344,99.4,344,34,9.9,77,22.4,110,32.0,123,35.8,233,67.7,2520
"Greenwich School District","=""0570011""",05,"F",336,335,99.7,335,55,16.4,83,24.8,88,26.3,109,32.5,197,58.8,2539
"Greenwich School District","=""0570011""",05,"M",334,334,100.0,334,58,17.4,57,17.1,68,20.4,151,45.2,219,65.6,2551
"Greenwich School District","=""0570011""",06,"F",320,319,99.7,319,57,17.9,82,25.7,77,24.1,103,32.3,180,56.4,2560
"Greenwich School District","=""0570011""",06,"M",322,321,99.7,321,49,15.3,75,23.4,62,19.3,135,42.1,197,61.4,2577
"Greenwich School District","=""0570011""",07,"F",285,285,100.0,285,32,11.2,74,26.0,100,35.1,79,27.7,179,62.8,2588
"Greenwich School District","=""0570011""",07,"M",347,347,100.0,347,57,16.4,69,19.9,97,28.0,124,35.7,221,63.7,2590
"Greenwich School District","=""0570011""",08,"F",324,323,99.7,323,50,15.5,90,27.9,72,22.3,111,34.4,183,56.7,2605
"Greenwich School District","=""0570011""",08,"M",324,323,99.7,323,46,14.2,66,20.4,70,21.7,141,43.7,211,65.3,2625
"Greenwich School District","=""0570011""",11,"F",308,296,96.1,296,52,17.6,51,17.2,83,28.0,110,37.2,193,65.2,2658
"Greenwich School District","=""0570011""",11,"M",321,317,98.8,315,62,19.7,55,17.5,72,22.9,126,40.0,198,62.9,2660
"Griswold School District","=""0580011""",03,"F",63,62,98.4,62,12,19.4,22,35.5,19,30.6,9,14.5,28,45.2,2431
