"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, English Learner Status (EL)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Windsor School District","=""0470011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"N",15,14,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N",20,20,100.0,20,"*","*","*","*",11,55.0,0,0.0,11,55.0,2478
"Eastford School District","=""0390011""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"N",104,102,98.1,101,7,6.9,28,27.7,41,40.6,25,24.8,66,65.3,2588
"Easton School District","=""0460011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",08,"N",221,219,99.1,219,34,15.5,54,24.7,58,26.5,73,33.3,131,59.8,2605
"Ellington School District","=""0480011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2484
"Elm City College Preparatory School District","=""2890013""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"N",58,58,100.0,58,14,24.1,17,29.3,17,29.3,10,17.2,27,46.6,2549
"Elm City College Preparatory School District","=""2890013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"N",365,363,99.5,363,"*","*","*","*","*","*","*","*","*","*",2427
"Enfield School District","=""0490011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",04,"N",379,379,100.0,378,"*","*","*","*","*","*","*","*","*","*",2474
"Enfield School District","=""0490011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",06,"N",363,358,98.6,356,"*","*","*","*","*","*","*","*","*","*",2525
"Enfield School District","=""0490011""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"N",844,842,99.8,842,"*","*","*","*","*","*","*","*","*","*",2455
"Fairfield School District","=""0510011""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",04,"N",751,744,99.1,744,61,8.2,202,27.2,"*","*","*","*","*","*",2504
"Fairfield School District","=""0510011""",04,"Y",23,23,100.0,23,10,43.5,8,34.8,"*","*","*","*","*","*",2426
"Fairfield School District","=""0510011""",05,"N",741,732,98.8,732,"*","*","*","*","*","*","*","*","*","*",2545
"Fairfield School District","=""0510011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",06,"N",781,767,98.2,767,69,9.0,198,25.8,"*","*","*","*",500,65.2,2574
"Fairfield School District","=""0510011""",06,"Y",23,22,95.7,22,8,36.4,8,36.4,"*","*","*","*",6,27.3,2494
"Fairfield School District","=""0510011""",07,"N",773,760,98.3,760,"*","*","*","*","*","*","*","*","*","*",2581
"Fairfield School District","=""0510011""",07,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",08,"N",827,805,97.3,804,"*","*","*","*","*","*","*","*","*","*",2594
"Fairfield School District","=""0510011""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",11,"N",750,640,85.3,639,"*","*","*","*","*","*","*","*","*","*",2623
"Fairfield School District","=""0510011""",11,"Y",14,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",03,"N",297,296,99.7,296,"*","*","*","*","*","*","*","*","*","*",2478
"Farmington School District","=""0520011""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",04,"N",297,296,99.7,296,"*","*","*","*","*","*","*","*","*","*",2522
"Farmington School District","=""0520011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"N",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"N",21,20,95.2,20,"*","*",8,40.0,"*","*","*","*","*","*",2535
"Franklin School District","=""0530011""",08,"N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"N",425,424,99.8,424,"*","*","*","*","*","*","*","*","*","*",2481
"Glastonbury School District","=""0540011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",07,"N",504,503,99.8,503,"*","*","*","*","*","*","*","*","*","*",2601
"Glastonbury School District","=""0540011""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"N",156,153,98.1,153,16,10.5,57,37.3,33,21.6,47,30.7,80,52.3,2540
"Granby School District","=""0560011""",06,"N",146,145,99.3,145,15,10.3,37,25.5,47,32.4,46,31.7,93,64.1,2575
"Granby School District","=""0560011""",07,"N",161,159,98.8,159,19,11.9,49,30.8,43,27.0,48,30.2,91,57.2,2581
"Granby School District","=""0560011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",11,"N",194,138,71.1,137,24,17.5,33,24.1,56,40.9,24,17.5,80,58.4,2626
"Great Oaks Charter School District","=""2940013""",06,"N",101,99,98.0,99,"*","*","*","*","*","*",0,0.0,"*","*",2422
"Great Oaks Charter School District","=""2940013""",06,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",03,"N",606,606,100.0,606,62,10.2,97,16.0,208,34.3,239,39.4,447,73.8,2480
"Greenwich School District","=""0570011""",03,"Y",54,54,100.0,54,20,37.0,17,31.5,9,16.7,8,14.8,17,31.5,2414
"Greenwich School District","=""0570011""",04,"N",666,665,99.8,665,58,8.7,157,23.6,219,32.9,231,34.7,450,67.7,2517
"Greenwich School District","=""0570011""",04,"Y",57,56,98.2,56,11,19.6,17,30.4,17,30.4,11,19.6,28,50.0,2487
"Greenwich School District","=""0570011""",05,"N",624,623,99.8,623,94,15.1,132,21.2,150,24.1,247,39.6,397,63.7,2548
"Greenwich School District","=""0570011""",05,"Y",46,46,100.0,46,19,41.3,8,17.4,6,13.0,13,28.3,19,41.3,2498
"Greenwich School District","=""0570011""",06,"N",604,602,99.7,602,88,14.6,147,24.4,"*","*","*","*",367,61.0,2574
"Greenwich School District","=""0570011""",06,"Y",38,38,100.0,38,18,47.4,10,26.3,"*","*","*","*",10,26.3,2480
"Greenwich School District","=""0570011""",07,"N",602,602,100.0,602,78,13.0,130,21.6,"*","*","*","*",394,65.4,2593
"Greenwich School District","=""0570011""",07,"Y",30,30,100.0,30,11,36.7,13,43.3,"*","*","*","*",6,20.0,2518
"Greenwich School District","=""0570011""",08,"N",626,624,99.7,624,"*","*",150,24.0,"*","*",246,39.4,"*","*",2616
"Greenwich School District","=""0570011""",08,"Y",22,22,100.0,22,7,31.8,"*","*","*","*",6,27.3,"*","*",2572
"Greenwich School District","=""0570011""",11,"N",600,584,97.3,584,99,17.0,"*","*","*","*","*","*","*","*",2664
"Greenwich School District","=""0570011""",11,"Y",29,29,100.0,27,15,55.6,"*","*","*","*","*","*","*","*",2545
"Griswold School District","=""0580011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",06,"N",139,136,97.8,136,35,25.7,50,36.8,38,27.9,13,9.6,51,37.5,2517
"Griswold School District","=""0580011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",08,"N",145,143,98.6,143,50,35.0,43,30.1,23,16.1,27,18.9,50,35.0,2543
"Griswold School District","=""0580011""",11,"N",135,130,96.3,130,57,43.8,41,31.5,26,20.0,6,4.6,32,24.6,2557
"Groton School District","=""0590011""",03,"N",350,348,99.4,347,"*","*","*","*","*","*","*","*","*","*",2431
"Groton School District","=""0590011""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",04,"N",324,318,98.1,318,"*","*","*","*","*","*","*","*","*","*",2471
"Groton School District","=""0590011""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",05,"N",332,331,99.7,331,"*","*","*","*","*","*","*","*","*","*",2512
"Groton School District","=""0590011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",06,"N",318,317,99.7,317,"*","*","*","*","*","*","*","*","*","*",2505
"Groton School District","=""0590011""",06,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",07,"N",277,275,99.3,275,"*","*","*","*","*","*","*","*","*","*",2538
"Groton School District","=""0590011""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",08,"N",305,300,98.4,300,"*","*","*","*","*","*","*","*","*","*",2547
"Groton School District","=""0590011""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",06,"N",260,260,100.0,260,"*","*","*","*","*","*","*","*","*","*",2567
"Guilford School District","=""0600011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",08,"N",277,275,99.3,275,23,8.4,62,22.5,69,25.1,121,44.0,190,69.1,2632
"Guilford School District","=""0600011""",11,"N",243,242,99.6,242,50,20.7,53,21.9,69,28.5,70,28.9,139,57.4,2645
"Hamden School District","=""0620011""",03,"N",377,374,99.2,373,"*","*","*","*","*","*","*","*","*","*",2447
"Hamden School District","=""0620011""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",04,"N",408,402,98.5,402,"*","*","*","*","*","*","*","*","*","*",2472
"Hamden School District","=""0620011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",05,"N",365,359,98.4,359,133,37.0,104,29.0,"*","*","*","*","*","*",2484
"Hamden School District","=""0620011""",05,"Y",37,37,100.0,37,26,70.3,9,24.3,"*","*","*","*","*","*",2422
"Hamden School District","=""0620011""",06,"N",371,363,97.8,363,"*","*","*","*","*","*","*","*","*","*",2516
"Hamden School District","=""0620011""",06,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",07,"N",397,383,96.5,382,"*","*","*","*","*","*","*","*","*","*",2513
"Hamden School District","=""0620011""",07,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",08,"N",382,362,94.8,362,"*","*","*","*","*","*","*","*","*","*",2515
"Hamden School District","=""0620011""",08,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",11,"N",417,350,83.9,348,"*","*","*","*","*","*","*","*","*","*",2555
"Hamden School District","=""0620011""",11,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",03,"N",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",06,"N",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""",03,"N",1321,1309,99.1,1308,648,49.5,375,28.7,"*","*","*","*",285,21.8,2383
"Hartford School District","=""0640011""",03,"Y",324,319,98.5,315,257,81.6,45,14.3,"*","*","*","*",13,4.1,2330
"Hartford School District","=""0640011""",04,"N",1244,1213,97.5,1213,582,48.0,436,35.9,142,11.7,53,4.4,195,16.1,2416
"Hartford School District","=""0640011""",04,"Y",311,306,98.4,304,222,73.0,73,24.0,9,3.0,0,0.0,9,3.0,2373
"Hartford School District","=""0640011""",05,"N",1166,1145,98.2,1143,678,59.3,288,25.2,"*","*","*","*","*","*",2440
"Hartford School District","=""0640011""",05,"Y",273,265,97.1,264,223,84.5,"*","*","*","*",0,0.0,"*","*",2392
"Hartford School District","=""0640011""",06,"N",1369,1335,97.5,1332,762,57.2,380,28.5,"*","*","*","*","*","*",2454
"Hartford School District","=""0640011""",06,"Y",259,255,98.5,254,217,85.4,"*","*","*","*",0,0.0,"*","*",2378
"Hartford School District","=""0640011""",07,"N",1299,1250,96.2,1248,707,56.7,314,25.2,140,11.2,87,7.0,227,18.2,2468
"Hartford School District","=""0640011""",07,"Y",243,233,95.9,233,199,85.4,26,11.2,8,3.4,0,0.0,8,3.4,2392
"Hartford School District","=""0640011""",08,"N",1257,1194,95.0,1190,762,64.0,264,22.2,"*","*","*","*","*","*",2474
"Hartford School District","=""0640011""",08,"Y",240,228,95.0,227,211,93.0,"*","*",0,0.0,"*","*","*","*",2396
"Hartford School District","=""0640011""",11,"N",1098,769,70.0,767,504,65.7,155,20.2,"*","*","*","*","*","*",2500
"Hartford School District","=""0640011""",11,"Y",172,113,65.7,113,106,93.8,"*","*","*","*",0,0.0,"*","*",2421
"Hartland School District","=""0650011""",03,"N",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",04,"N",24,24,100.0,24,"*","*",15,62.5,"*","*","*","*","*","*",2459
"Hartland School District","=""0650011""",05,"N",31,31,100.0,31,11,35.5,"*","*",11,35.5,"*","*","*","*",2487
"Hartland School District","=""0650011""",06,"N",27,26,96.3,26,"*","*",8,30.8,9,34.6,"*","*","*","*",2514
"Hartland School District","=""0650011""",07,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",08,"N",23,23,100.0,23,"*","*",6,26.1,9,39.1,"*","*","*","*",2597
"Hebron School District","=""0670011""",03,"N",119,119,100.0,119,27,22.7,40,33.6,41,34.5,11,9.2,52,43.7,2422
"Hebron School District","=""0670011""",04,"N",106,106,100.0,106,14,13.2,36,34.0,41,38.7,15,14.2,56,52.8,2481
"Hebron School District","=""0670011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",06,"N",148,147,99.3,147,18,12.2,58,39.5,47,32.0,24,16.3,71,48.3,2547
"Highville Charter School District","=""2860013""",03,"N",40,40,100.0,40,24,60.0,11,27.5,"*","*","*","*","*","*",2361
"Highville Charter School District","=""2860013""",04,"N",39,39,100.0,39,14,35.9,17,43.6,8,20.5,0,0.0,8,20.5,2433
