"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Explorations District","=""2720013""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","ELA","Y",553,536,96.9,534,131,24.5,164,30.7,174,32.6,65,12.2,239,44.8
"Fairfield School District","=""0510011""","ELA","N",5033,4936,98.1,4934,342,6.9,766,15.5,1941,39.3,1885,38.2,3826,77.5
"Fairfield School District","=""0510011""","Math","Y",553,525,94.9,524,184,35.1,194,37.0,105,20.0,41,7.8,146,27.9
"Fairfield School District","=""0510011""","Math","N",5031,4877,96.9,4876,561,11.5,1231,25.2,1661,34.1,1423,29.2,3084,63.2
"Farmington School District","=""0520011""","ELA","Y",198,190,96.0,190,40,21.1,45,23.7,69,36.3,36,18.9,105,55.3
"Farmington School District","=""0520011""","ELA","N",1972,1929,97.8,1926,125,6.5,253,13.1,697,36.2,851,44.2,1548,80.4
"Farmington School District","=""0520011""","Math","Y",198,188,94.9,186,62,33.3,55,29.6,42,22.6,27,14.5,69,37.1
"Farmington School District","=""0520011""","Math","N",1975,1916,97.0,1914,211,11.0,432,22.6,549,28.7,722,37.7,1271,66.4
"Franklin School District","=""0530011""","ELA","Y",23,23,100.0,23,10,43.5,6,26.1,7,30.4,0,0.0,7,30.4
"Franklin School District","=""0530011""","ELA","N",88,86,97.7,86,6,7.0,13,15.1,38,44.2,29,33.7,67,77.9
"Franklin School District","=""0530011""","Math","Y",23,22,95.7,22,12,54.5,8,36.4,"*","*","*","*","*","*"
"Franklin School District","=""0530011""","Math","N",88,86,97.7,86,14,16.3,26,30.2,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","ELA","Y",315,310,98.4,309,73,23.6,91,29.4,99,32.0,46,14.9,145,46.9
"Glastonbury School District","=""0540011""","ELA","N",3125,3100,99.2,3098,153,4.9,444,14.3,1156,37.3,1345,43.4,2501,80.7
"Glastonbury School District","=""0540011""","Math","Y",315,309,98.1,309,109,35.3,97,31.4,73,23.6,30,9.7,103,33.3
"Glastonbury School District","=""0540011""","Math","N",3127,3098,99.1,3098,281,9.1,638,20.6,936,30.2,1243,40.1,2179,70.3
"Granby School District","=""0560011""","ELA","Y",116,110,94.8,110,18,16.4,35,31.8,40,36.4,17,15.5,57,51.8
"Granby School District","=""0560011""","ELA","N",970,903,93.1,902,58,6.4,142,15.7,389,43.1,313,34.7,702,77.8
"Granby School District","=""0560011""","Math","Y",116,111,95.7,111,28,25.2,41,36.9,29,26.1,13,11.7,42,37.8
"Granby School District","=""0560011""","Math","N",970,898,92.6,897,94,10.5,233,26.0,313,34.9,257,28.7,570,63.5
"Great Oaks Charter School District","=""2940013""","ELA","Y",97,95,97.9,95,"*","*","*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Math","Y",97,95,97.9,95,"*","*","*","*","*","*",0,0.0,"*","*"
"Great Oaks Charter School District","=""2940013""","Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","ELA","Y",681,670,98.4,668,149,22.3,184,27.5,239,35.8,96,14.4,335,50.1
"Greenwich School District","=""0570011""","ELA","N",3924,3864,98.5,3863,210,5.4,463,12.0,1280,33.1,1910,49.4,3190,82.6
"Greenwich School District","=""0570011""","Math","Y",681,675,99.1,673,268,39.8,243,36.1,105,15.6,57,8.5,162,24.1
"Greenwich School District","=""0570011""","Math","N",3923,3906,99.6,3906,401,10.3,747,19.1,1137,29.1,1621,41.5,2758,70.6
"Griswold School District","=""0580011""","ELA","Y",356,349,98.0,347,83,23.9,112,32.3,114,32.9,38,11.0,152,43.8
"Griswold School District","=""0580011""","ELA","N",589,583,99.0,583,58,9.9,110,18.9,250,42.9,165,28.3,415,71.2
"Griswold School District","=""0580011""","Math","Y",356,347,97.5,347,138,39.8,118,34.0,62,17.9,29,8.4,91,26.2
"Griswold School District","=""0580011""","Math","N",591,584,98.8,584,128,21.9,181,31.0,178,30.5,97,16.6,275,47.1
"Groton School District","=""0590011""","ELA","Y",1010,934,92.5,934,308,33.0,264,28.3,262,28.1,100,10.7,362,38.8
"Groton School District","=""0590011""","ELA","N",1211,1112,91.8,1111,160,14.4,234,21.1,420,37.8,297,26.7,717,64.5
"Groton School District","=""0590011""","Math","Y",1014,949,93.6,948,395,41.7,308,32.5,164,17.3,81,8.5,245,25.8
"Groton School District","=""0590011""","Math","N",1212,1110,91.6,1110,202,18.2,358,32.3,328,29.5,222,20.0,550,49.5
"Guilford School District","=""0600011""","ELA","Y",183,181,98.9,181,21,11.6,45,24.9,76,42.0,39,21.5,115,63.5
"Guilford School District","=""0600011""","ELA","N",1687,1679,99.5,1679,95,5.7,212,12.6,618,36.8,754,44.9,1372,81.7
"Guilford School District","=""0600011""","Math","Y",183,182,99.5,182,45,24.7,59,32.4,47,25.8,31,17.0,78,42.9
"Guilford School District","=""0600011""","Math","N",1687,1678,99.5,1678,163,9.7,407,24.3,515,30.7,593,35.3,1108,66.0
"Hamden School District","=""0620011""","ELA","Y",1134,1070,94.4,1069,377,35.3,351,32.8,244,22.8,97,9.1,341,31.9
"Hamden School District","=""0620011""","ELA","N",1708,1624,95.1,1623,214,13.2,309,19.0,583,35.9,517,31.9,1100,67.8
"Hamden School District","=""0620011""","Math","Y",1134,1073,94.6,1071,562,52.5,319,29.8,142,13.3,48,4.5,190,17.7
"Hamden School District","=""0620011""","Math","N",1709,1643,96.1,1641,408,24.9,444,27.1,440,26.8,349,21.3,789,48.1
"Hampton School District","=""0630011""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","ELA","N",33,30,90.9,30,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Math","N",33,29,87.9,29,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","ELA","Y",8883,8261,93.0,8209,4214,51.3,2192,26.7,1408,17.2,395,4.8,1803,22.0
"Hartford School District","=""0640011""","ELA","N",1696,1516,89.4,1507,337,22.4,376,25.0,495,32.8,299,19.8,794,52.7
"Hartford School District","=""0640011""","Math","Y",8878,8331,93.8,8309,5472,65.9,2004,24.1,629,7.6,204,2.5,833,10.0
"Hartford School District","=""0640011""","Math","N",1698,1603,94.4,1602,606,37.8,442,27.6,321,20.0,233,14.5,554,34.6
"Hartland School District","=""0650011""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","ELA","N",119,117,98.3,117,"*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""","Math","N",119,117,98.3,117,"*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""","ELA","Y",38,38,100.0,38,16,42.1,11,28.9,"*","*","*","*",11,28.9
"Hebron School District","=""0670011""","ELA","N",455,454,99.8,453,"*","*",90,19.9,"*","*",122,26.9,"*","*"
"Hebron School District","=""0670011""","Math","Y",38,38,100.0,38,18,47.4,12,31.6,"*","*","*","*",8,21.1
"Hebron School District","=""0670011""","Math","N",455,454,99.8,454,66,14.5,155,34.1,"*","*","*","*",233,51.3
"Highville Charter School District","=""2860013""","ELA","Y",149,149,100.0,149,"*","*",67,45.0,46,30.9,"*","*","*","*"
"Highville Charter School District","=""2860013""","ELA","N",63,63,100.0,63,"*","*",19,30.2,20,31.7,"*","*","*","*"
"Highville Charter School District","=""2860013""","Math","Y",149,149,100.0,149,80,53.7,55,36.9,"*","*","*","*",14,9.4
"Highville Charter School District","=""2860013""","Math","N",63,63,100.0,63,30,47.6,23,36.5,10,15.9,0,0.0,10,15.9
"Integrated Day Charter School District","=""2640013""","ELA","Y",69,69,100.0,69,18,26.1,24,34.8,21,30.4,6,8.7,27,39.1
"Integrated Day Charter School District","=""2640013""","ELA","N",129,128,99.2,126,16,12.7,32,25.4,43,34.1,35,27.8,78,61.9
"Integrated Day Charter School District","=""2640013""","Math","Y",69,69,100.0,68,34,50.0,22,32.4,"*","*","*","*",12,17.6
"Integrated Day Charter School District","=""2640013""","Math","N",129,129,100.0,127,41,32.3,40,31.5,"*","*","*","*",46,36.2
"Interdistrict School for Arts and Comm District","=""2650013""","ELA","Y",179,177,98.9,177,64,36.2,61,34.5,45,25.4,7,4.0,52,29.4
"Interdistrict School for Arts and Comm District","=""2650013""","ELA","N",74,74,100.0,74,14,18.9,21,28.4,32,43.2,7,9.5,39,52.7
"Interdistrict School for Arts and Comm District","=""2650013""","Math","Y",179,178,99.4,177,110,62.1,45,25.4,"*","*","*","*",22,12.4
"Interdistrict School for Arts and Comm District","=""2650013""","Math","N",74,74,100.0,74,29,39.2,21,28.4,"*","*","*","*",24,32.4
"Jumoke Academy District","=""2610013""","ELA","Y",247,247,100.0,247,76,30.8,87,35.2,70,28.3,14,5.7,84,34.0
"Jumoke Academy District","=""2610013""","ELA","N",180,178,98.9,178,48,27.0,54,30.3,41,23.0,35,19.7,76,42.7
"Jumoke Academy District","=""2610013""","Math","Y",247,247,100.0,247,119,48.2,98,39.7,"*","*","*","*",30,12.1
"Jumoke Academy District","=""2610013""","Math","N",180,178,98.9,178,72,40.4,67,37.6,"*","*","*","*",39,21.9
"Kent School District","=""0680011""","ELA","Y",24,24,100.0,24,"*","*","*","*",14,58.3,"*","*","*","*"
"Kent School District","=""0680011""","ELA","N",140,138,98.6,138,"*","*","*","*",57,41.3,"*","*","*","*"
"Kent School District","=""0680011""","Math","Y",24,24,100.0,24,"*","*",8,33.3,12,50.0,"*","*","*","*"
"Kent School District","=""0680011""","Math","N",140,138,98.6,138,"*","*",28,20.3,65,47.1,"*","*","*","*"
"Killingly School District","=""0690011""","ELA","Y",551,543,98.5,542,137,25.3,158,29.2,198,36.5,49,9.0,247,45.6
"Killingly School District","=""0690011""","ELA","N",666,658,98.8,657,103,15.7,160,24.4,266,40.5,128,19.5,394,60.0
"Killingly School District","=""0690011""","Math","Y",551,539,97.8,539,208,38.6,218,40.4,93,17.3,20,3.7,113,21.0
"Killingly School District","=""0690011""","Math","N",666,656,98.5,655,193,29.5,236,36.0,176,26.9,50,7.6,226,34.5
"Learn","=""2450014""","ELA","Y",311,304,97.7,302,72,23.8,99,32.8,85,28.1,46,15.2,131,43.4
"Learn","=""2450014""","ELA","N",271,263,97.0,262,25,9.5,48,18.3,102,38.9,87,33.2,189,72.1
"Learn","=""2450014""","Math","Y",311,307,98.7,305,147,48.2,100,32.8,44,14.4,14,4.6,58,19.0
"Learn","=""2450014""","Math","N",271,263,97.0,263,78,29.7,89,33.8,61,23.2,35,13.3,96,36.5
"Lebanon School District","=""0710011""","ELA","Y",107,102,95.3,102,19,18.6,36,35.3,31,30.4,16,15.7,47,46.1
"Lebanon School District","=""0710011""","ELA","N",470,457,97.2,457,63,13.8,94,20.6,183,40.0,117,25.6,300,65.6
"Lebanon School District","=""0710011""","Math","Y",107,100,93.5,100,31,31.0,37,37.0,19,19.0,13,13.0,32,32.0
"Lebanon School District","=""0710011""","Math","N",470,451,96.0,451,86,19.1,141,31.3,131,29.0,93,20.6,224,49.7
"Ledyard School District","=""0720011""","ELA","Y",226,222,98.2,222,49,22.1,72,32.4,75,33.8,26,11.7,101,45.5
"Ledyard School District","=""0720011""","ELA","N",1042,1016,97.5,1014,142,14.0,207,20.4,394,38.9,271,26.7,665,65.6
"Ledyard School District","=""0720011""","Math","Y",226,222,98.2,222,68,30.6,92,41.4,43,19.4,19,8.6,62,27.9
"Ledyard School District","=""0720011""","Math","N",1043,1022,98.0,1019,217,21.3,317,31.1,279,27.4,206,20.2,485,47.6
"Lisbon School District","=""0730011""","ELA","Y",62,61,98.4,61,9,14.8,14,23.0,27,44.3,11,18.0,38,62.3
"Lisbon School District","=""0730011""","ELA","N",196,194,99.0,194,26,13.4,41,21.1,83,42.8,44,22.7,127,65.5
"Lisbon School District","=""0730011""","Math","Y",62,61,98.4,61,21,34.4,25,41.0,"*","*","*","*",15,24.6
"Lisbon School District","=""0730011""","Math","N",196,194,99.0,194,59,30.4,89,45.9,"*","*","*","*",46,23.7
"Litchfield School District","=""0740011""","ELA","Y",67,67,100.0,66,17,25.8,21,31.8,16,24.2,12,18.2,28,42.4
"Litchfield School District","=""0740011""","ELA","N",498,490,98.4,489,46,9.4,89,18.2,176,36.0,178,36.4,354,72.4
"Litchfield School District","=""0740011""","Math","Y",67,66,98.5,66,26,39.4,19,28.8,10,15.2,11,16.7,21,31.8
"Litchfield School District","=""0740011""","Math","N",498,491,98.6,491,63,12.8,112,22.8,167,34.0,149,30.3,316,64.4
"Madison School District","=""0760011""","ELA","Y",79,64,81.0,63,12,19.0,18,28.6,18,28.6,15,23.8,33,52.4
"Madison School District","=""0760011""","ELA","N",1636,1264,77.3,1260,94,7.5,209,16.6,503,39.9,454,36.0,957,76.0
"Madison School District","=""0760011""","Math","Y",79,63,79.7,63,20,31.7,18,28.6,14,22.2,11,17.5,25,39.7
"Madison School District","=""0760011""","Math","N",1636,1262,77.1,1261,148,11.7,346,27.4,401,31.8,366,29.0,767,60.8
"Manchester School District","=""0770011""","ELA","Y",1698,1571,92.5,1567,723,46.1,427,27.2,324,20.7,93,5.9,417,26.6
"Manchester School District","=""0770011""","ELA","N",1345,1234,91.7,1231,255,20.7,306,24.9,417,33.9,253,20.6,670,54.4
"Manchester School District","=""0770011""","Math","Y",1696,1570,92.6,1567,833,53.2,477,30.4,200,12.8,57,3.6,257,16.4
"Manchester School District","=""0770011""","Math","N",1346,1234,91.7,1232,333,27.0,379,30.8,327,26.5,193,15.7,520,42.2
"Mansfield School District","=""0780011""","ELA","Y",190,178,93.7,178,37,20.8,38,21.3,52,29.2,51,28.7,103,57.9
"Mansfield School District","=""0780011""","ELA","N",592,545,92.1,544,24,4.4,54,9.9,178,32.7,288,52.9,466,85.7
"Mansfield School District","=""0780011""","Math","Y",192,185,96.4,185,41,22.2,57,30.8,40,21.6,47,25.4,87,47.0
"Mansfield School District","=""0780011""","Math","N",592,550,92.9,548,29,5.3,108,19.7,143,26.1,268,48.9,411,75.0
"Marlborough School District","=""0790011""","ELA","Y",36,36,100.0,36,8,22.2,10,27.8,10,27.8,8,22.2,18,50.0
"Marlborough School District","=""0790011""","ELA","N",331,330,99.7,330,29,8.8,43,13.0,114,34.5,144,43.6,258,78.2
"Marlborough School District","=""0790011""","Math","Y",36,36,100.0,36,11,30.6,11,30.6,"*","*","*","*",14,38.9
"Marlborough School District","=""0790011""","Math","N",331,330,99.7,330,"*","*",76,23.0,116,35.2,"*","*","*","*"
"Meriden School District","=""0800011""","ELA","Y",2626,2524,96.1,2511,1072,42.7,717,28.6,536,21.3,186,7.4,722,28.8
"Meriden School District","=""0800011""","ELA","N",1232,1196,97.1,1196,221,18.5,270,22.6,443,37.0,262,21.9,705,58.9
"Meriden School District","=""0800011""","Math","Y",2623,2550,97.2,2546,1591,62.5,658,25.8,239,9.4,58,2.3,297,11.7
"Meriden School District","=""0800011""","Math","N",1230,1206,98.0,1203,397,33.0,429,35.7,266,22.1,111,9.2,377,31.3
"Middletown School District","=""0830011""","ELA","Y",1107,1086,98.1,1084,379,35.0,345,31.8,263,24.3,97,8.9,360,33.2
"Middletown School District","=""0830011""","ELA","N",1340,1329,99.2,1329,148,11.1,282,21.2,507,38.1,392,29.5,899,67.6
"Middletown School District","=""0830011""","Math","Y",1104,1087,98.5,1086,573,52.8,336,30.9,136,12.5,41,3.8,177,16.3
"Middletown School District","=""0830011""","Math","N",1341,1335,99.6,1335,316,23.7,390,29.2,353,26.4,276,20.7,629,47.1
"Milford School District","=""0840011""","ELA","Y",656,638,97.3,636,172,27.0,202,31.8,188,29.6,74,11.6,262,41.2
"Milford School District","=""0840011""","ELA","N",2656,2584,97.3,2580,282,10.9,545,21.1,1018,39.5,735,28.5,1753,67.9
"Milford School District","=""0840011""","Math","Y",659,640,97.1,640,262,40.9,226,35.3,105,16.4,47,7.3,152,23.8
"Milford School District","=""0840011""","Math","N",2656,2584,97.3,2581,481,18.6,822,31.8,753,29.2,525,20.3,1278,49.5
"Monroe School District","=""0850011""","ELA","Y",133,132,99.2,131,13,9.9,21,16.0,54,41.2,43,32.8,97,74.0
"Monroe School District","=""0850011""","ELA","N",1604,1583,98.7,1581,68,4.3,162,10.2,576,36.4,775,49.0,1351,85.5
"Monroe School District","=""0850011""","Math","Y",134,132,98.5,131,37,28.2,36,27.5,36,27.5,22,16.8,58,44.3
"Monroe School District","=""0850011""","Math","N",1604,1580,98.5,1580,213,13.5,404,25.6,525,33.2,438,27.7,963,60.9
"Montville School District","=""0860011""","ELA","Y",445,439,98.7,439,117,26.7,126,28.7,135,30.8,61,13.9,196,44.6
"Montville School District","=""0860011""","ELA","N",794,784,98.7,784,102,13.0,172,21.9,294,37.5,216,27.6,510,65.1
"Montville School District","=""0860011""","Math","Y",445,441,99.1,441,159,36.1,166,37.6,81,18.4,35,7.9,116,26.3
"Montville School District","=""0860011""","Math","N",794,782,98.5,782,188,24.0,270,34.5,203,26.0,121,15.5,324,41.4
"Naugatuck School District","=""0880011""","ELA","Y",1051,1026,97.6,1025,352,34.3,284,27.7,296,28.9,93,9.1,389,38.0
"Naugatuck School District","=""0880011""","ELA","N",1211,1194,98.6,1193,216,18.1,292,24.5,419,35.1,266,22.3,685,57.4
"Naugatuck School District","=""0880011""","Math","Y",1052,1030,97.9,1028,486,47.3,337,32.8,150,14.6,55,5.4,205,19.9
"Naugatuck School District","=""0880011""","Math","N",1213,1196,98.6,1196,345,28.8,408,34.1,316,26.4,127,10.6,443,37.0
"New Beginnings Inc., Family Academy District","=""2800013""","ELA","Y",216,216,100.0,216,"*","*","*","*",66,30.6,"*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","ELA","N",26,26,100.0,26,"*","*","*","*",15,57.7,"*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Math","Y",216,216,100.0,216,"*","*",77,35.6,30,13.9,"*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Math","N",26,26,100.0,26,"*","*",12,46.2,"*","*",0,0.0,"*","*"
"New Britain School District","=""0890011""","ELA","Y",3957,3848,97.2,3832,2178,56.8,940,24.5,537,14.0,177,4.6,714,18.6
"New Britain School District","=""0890011""","ELA","N",853,831,97.4,831,278,33.5,196,23.6,231,27.8,126,15.2,357,43.0
"New Britain School District","=""0890011""","Math","Y",3962,3905,98.6,3901,2575,66.0,904,23.2,322,8.3,100,2.6,422,10.8
"New Britain School District","=""0890011""","Math","N",859,844,98.3,842,353,41.9,231,27.4,176,20.9,82,9.7,258,30.6
"New Canaan School District","=""0900011""","ELA","N",2249,2196,97.6,2194,93,4.2,298,13.6,763,34.8,1040,47.4,1803,82.2
"New Canaan School District","=""0900011""","Math","N",2249,2196,97.6,2196,163,7.4,406,18.5,628,28.6,999,45.5,1627,74.1
"New Fairfield School District","=""0910011""","ELA","Y",127,121,95.3,121,30,24.8,29,24.0,43,35.5,19,15.7,62,51.2
"New Fairfield School District","=""0910011""","ELA","N",1254,1080,86.1,1077,138,12.8,213,19.8,420,39.0,306,28.4,726,67.4
"New Fairfield School District","=""0910011""","Math","Y",127,123,96.9,123,42,34.1,46,37.4,22,17.9,13,10.6,35,28.5
"New Fairfield School District","=""0910011""","Math","N",1254,1056,84.2,1054,221,21.0,324,30.7,297,28.2,212,20.1,509,48.3
"New Hartford School District","=""0920011""","ELA","Y",26,26,100.0,26,"*","*",7,26.9,8,30.8,"*","*","*","*"
"New Hartford School District","=""0920011""","ELA","N",279,267,95.7,265,"*","*",31,11.7,101,38.1,"*","*","*","*"
"New Hartford School District","=""0920011""","Math","Y",26,26,100.0,26,9,34.6,8,30.8,"*","*","*","*",9,34.6
"New Hartford School District","=""0920011""","Math","N",279,262,93.9,262,"*","*",76,29.0,101,38.5,"*","*","*","*"
"New Haven School District","=""0930011""","ELA","Y",5738,5422,94.5,5398,2774,51.4,1524,28.2,909,16.8,191,3.5,1100,20.4
"New Haven School District","=""0930011""","ELA","N",4330,3996,92.3,3962,1265,31.9,1078,27.2,1089,27.5,530,13.4,1619,40.9
"New Haven School District","=""0930011""","Math","Y",5735,5430,94.7,5418,3690,68.1,1348,24.9,312,5.8,68,1.3,380,7.0
"New Haven School District","=""0930011""","Math","N",4326,4067,94.0,4053,1985,49.0,1180,29.1,582,14.4,306,7.5,888,21.9
"New London School District","=""0950011""","ELA","Y",1313,1278,97.3,1270,525,41.3,398,31.3,280,22.0,67,5.3,347,27.3
"New London School District","=""0950011""","ELA","N",288,273,94.8,266,79,29.7,66,24.8,72,27.1,49,18.4,121,45.5
"New London School District","=""0950011""","Math","Y",1303,1280,98.2,1273,701,55.1,370,29.1,160,12.6,42,3.3,202,15.9
"New London School District","=""0950011""","Math","N",288,282,97.9,280,117,41.8,81,28.9,53,18.9,29,10.4,82,29.3
"New Milford School District","=""0960011""","ELA","Y",436,402,92.2,402,144,35.8,115,28.6,111,27.6,32,8.0,143,35.6
"New Milford School District","=""0960011""","ELA","N",1865,1716,92.0,1707,298,17.5,439,25.7,586,34.3,384,22.5,970,56.8
"New Milford School District","=""0960011""","Math","Y",436,406,93.1,405,166,41.0,144,35.6,72,17.8,23,5.7,95,23.5
"New Milford School District","=""0960011""","Math","N",1865,1727,92.6,1715,376,21.9,587,34.2,479,27.9,273,15.9,752,43.8
"Newington School District","=""0940011""","ELA","Y",464,452,97.4,450,99,22.0,139,30.9,158,35.1,54,12.0,212,47.1
"Newington School District","=""0940011""","ELA","N",1739,1709,98.3,1700,207,12.2,390,22.9,654,38.5,449,26.4,1103,64.9
"Newington School District","=""0940011""","Math","Y",462,451,97.6,451,147,32.6,155,34.4,101,22.4,48,10.6,149,33.0
"Newington School District","=""0940011""","Math","N",1739,1711,98.4,1706,298,17.5,519,30.4,508,29.8,381,22.3,889,52.1
"Newtown School District","=""0970011""","ELA","Y",206,194,94.2,194,32,16.5,57,29.4,78,40.2,27,13.9,105,54.1
"Newtown School District","=""0970011""","ELA","N",2391,2286,95.6,2282,140,6.1,394,17.3,953,41.8,795,34.8,1748,76.6
"Newtown School District","=""0970011""","Math","Y",206,190,92.2,190,53,27.9,67,35.3,44,23.2,26,13.7,70,36.8
"Newtown School District","=""0970011""","Math","N",2391,2246,93.9,2245,278,12.4,585,26.1,720,32.1,662,29.5,1382,61.6
"Norfolk School District","=""0980011""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","ELA","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Math","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","ELA","Y",183,179,97.8,179,53,29.6,59,33.0,44,24.6,23,12.8,67,37.4
"North Branford School District","=""0990011""","ELA","N",894,860,96.2,860,168,19.5,213,24.8,269,31.3,210,24.4,479,55.7
"North Branford School District","=""0990011""","Math","Y",183,179,97.8,179,77,43.0,69,38.5,25,14.0,8,4.5,33,18.4
"North Branford School District","=""0990011""","Math","N",894,861,96.3,860,248,28.8,271,31.5,218,25.3,123,14.3,341,39.7
"North Canaan School District","=""1000011""","ELA","Y",49,45,91.8,45,16,35.6,"*","*",14,31.1,"*","*","*","*"
"North Canaan School District","=""1000011""","ELA","N",112,109,97.3,109,"*","*",26,23.9,43,39.4,"*","*","*","*"
"North Canaan School District","=""1000011""","Math","Y",49,45,91.8,45,16,35.6,13,28.9,"*","*","*","*",16,35.6
"North Canaan School District","=""1000011""","Math","N",112,109,97.3,109,"*","*",36,33.0,34,31.2,"*","*","*","*"
"North Haven School District","=""1010011""","ELA","Y",251,207,82.5,204,80,39.2,52,25.5,50,24.5,22,10.8,72,35.3
"North Haven School District","=""1010011""","ELA","N",1493,1230,82.4,1213,208,17.1,315,26.0,400,33.0,290,23.9,690,56.9
"North Haven School District","=""1010011""","Math","Y",251,207,82.5,207,85,41.1,75,36.2,38,18.4,9,4.3,47,22.7
"North Haven School District","=""1010011""","Math","N",1493,1220,81.7,1219,253,20.8,451,37.0,325,26.7,190,15.6,515,42.2
"North Stonington School District","=""1020011""","ELA","Y",60,58,96.7,58,15,25.9,19,32.8,17,29.3,7,12.1,24,41.4
"North Stonington School District","=""1020011""","ELA","N",321,316,98.4,316,23,7.3,62,19.6,121,38.3,110,34.8,231,73.1
"North Stonington School District","=""1020011""","Math","Y",60,58,96.7,58,17,29.3,22,37.9,8,13.8,11,19.0,19,32.8
"North Stonington School District","=""1020011""","Math","N",321,316,98.4,316,48,15.2,78,24.7,92,29.1,98,31.0,190,60.1
"Norwalk School District","=""1030011""","ELA","Y",2814,2773,98.5,2769,957,34.6,845,30.5,730,26.4,237,8.6,967,34.9
"Norwalk School District","=""1030011""","ELA","N",2923,2783,95.2,2774,431,15.5,667,24.0,952,34.3,724,26.1,1676,60.4
"Norwalk School District","=""1030011""","Math","Y",2814,2778,98.7,2777,1460,52.6,835,30.1,375,13.5,107,3.9,482,17.4
"Norwalk School District","=""1030011""","Math","N",2925,2861,97.8,2856,890,31.2,833,29.2,680,23.8,453,15.9,1133,39.7
"Norwich Free Academy District","=""9010022""","ELA","Y",257,218,84.8,210,93,44.3,57,27.1,40,19.0,20,9.5,60,28.6
"Norwich Free Academy District","=""9010022""","ELA","N",290,276,95.2,269,46,17.1,71,26.4,87,32.3,65,24.2,152,56.5
"Norwich Free Academy District","=""9010022""","Math","Y",257,227,88.3,226,150,66.4,47,20.8,23,10.2,6,2.7,29,12.8
"Norwich Free Academy District","=""9010022""","Math","N",292,267,91.4,264,101,38.3,75,28.4,58,22.0,30,11.4,88,33.3
"Norwich School District","=""1040011""","ELA","Y",1694,1657,97.8,1651,765,46.3,484,29.3,310,18.8,92,5.6,402,24.3
"Norwich School District","=""1040011""","ELA","N",560,541,96.6,540,150,27.8,144,26.7,172,31.9,74,13.7,246,45.6
"Norwich School District","=""1040011""","Math","Y",1693,1670,98.6,1666,970,58.2,486,29.2,146,8.8,64,3.8,210,12.6
"Norwich School District","=""1040011""","Math","N",558,538,96.4,538,191,35.5,192,35.7,114,21.2,41,7.6,155,28.8
"Odyssey Community School District","=""2630013""","ELA","Y",84,80,95.2,80,18,22.5,27,33.8,23,28.8,12,15.0,35,43.8
"Odyssey Community School District","=""2630013""","ELA","N",130,130,100.0,130,12,9.2,31,23.8,61,46.9,26,20.0,87,66.9
"Odyssey Community School District","=""2630013""","Math","Y",84,80,95.2,80,33,41.3,24,30.0,15,18.8,8,10.0,23,28.8
"Odyssey Community School District","=""2630013""","Math","N",130,130,100.0,130,22,16.9,55,42.3,34,26.2,19,14.6,53,40.8
"Old Saybrook School District","=""1060011""","ELA","Y",126,122,96.8,121,19,15.7,33,27.3,45,37.2,24,19.8,69,57.0
"Old Saybrook School District","=""1060011""","ELA","N",626,608,97.1,603,35,5.8,123,20.4,258,42.8,187,31.0,445,73.8
"Old Saybrook School District","=""1060011""","Math","Y",126,123,97.6,122,32,26.2,52,42.6,25,20.5,13,10.7,38,31.1
"Old Saybrook School District","=""1060011""","Math","N",626,609,97.3,606,104,17.2,179,29.5,189,31.2,134,22.1,323,53.3
