"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Hampton School District","=""0420011""",05,"Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",06,"ELA","N",125,117,93.6,117,"*","*","*","*","*","*","*","*","*","*",2545
"East Hampton School District","=""0420011""",06,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",06,"Math","N",125,117,93.6,117,"*","*","*","*","*","*","*","*","*","*",2531
"East Hampton School District","=""0420011""",06,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",07,"ELA","N",124,121,97.6,121,"*","*","*","*","*","*","*","*","*","*",2589
"East Hampton School District","=""0420011""",07,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",07,"Math","N",124,121,97.6,121,"*","*","*","*","*","*","*","*","*","*",2560
"East Hampton School District","=""0420011""",07,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"ELA","N",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*",2595
"East Hampton School District","=""0420011""",08,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"Math","N",147,147,100.0,147,"*","*","*","*","*","*","*","*","*","*",2552
"East Hampton School District","=""0420011""",08,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",11,"ELA","N",138,133,96.4,133,"*","*","*","*","*","*","*","*","*","*",2629
"East Hampton School District","=""0420011""",11,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",11,"Math","N",138,133,96.4,133,"*","*","*","*","*","*","*","*","*","*",2598
"East Hampton School District","=""0420011""",11,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""",03,"ELA","N",454,450,99.1,450,185,41.1,129,28.7,"*","*","*","*","*","*",2392
"East Hartford School District","=""0430011""",03,"ELA","Y",65,65,100.0,63,55,87.3,"*","*","*","*",0,0.0,"*","*",2289
"East Hartford School District","=""0430011""",03,"Math","N",449,448,99.8,448,176,39.3,138,30.8,"*","*","*","*","*","*",2401
"East Hartford School District","=""0430011""",03,"Math","Y",64,64,100.0,64,54,84.4,"*","*","*","*",0,0.0,"*","*",2310
"East Hartford School District","=""0430011""",04,"ELA","N",448,441,98.4,441,166,37.6,"*","*","*","*",56,12.7,"*","*",2443
"East Hartford School District","=""0430011""",04,"ELA","Y",77,76,98.7,76,67,88.2,"*","*","*","*",0,0.0,"*","*",2329
"East Hartford School District","=""0430011""",04,"Math","N",443,442,99.8,442,113,25.6,204,46.2,"*","*","*","*","*","*",2451
"East Hartford School District","=""0430011""",04,"Math","Y",76,74,97.4,74,58,78.4,"*","*","*","*",0,0.0,"*","*",2358
"East Hartford School District","=""0430011""",05,"ELA","N",408,405,99.3,404,132,32.7,113,28.0,"*","*","*","*","*","*",2479
"East Hartford School District","=""0430011""",05,"ELA","Y",82,81,98.8,81,67,82.7,12,14.8,"*","*","*","*","*","*",2374
"East Hartford School District","=""0430011""",05,"Math","N",405,403,99.5,403,218,54.1,"*","*",39,9.7,"*","*","*","*",2450
"East Hartford School District","=""0430011""",05,"Math","Y",81,81,100.0,81,"*","*","*","*",0,0.0,0,0.0,0,0.0,2358
"East Hartford School District","=""0430011""",06,"ELA","N",377,375,99.5,375,93,24.8,142,37.9,"*","*","*","*","*","*",2507
"East Hartford School District","=""0430011""",06,"ELA","Y",83,79,95.2,79,63,79.7,"*","*","*","*",0,0.0,"*","*",2403
"East Hartford School District","=""0430011""",06,"Math","N",374,371,99.2,371,182,49.1,136,36.7,"*","*","*","*","*","*",2469
"East Hartford School District","=""0430011""",06,"Math","Y",83,81,97.6,79,71,89.9,"*","*","*","*",0,0.0,"*","*",2357
"East Hartford School District","=""0430011""",07,"ELA","N",391,383,98.0,382,138,36.1,131,34.3,"*","*","*","*","*","*",2506
"East Hartford School District","=""0430011""",07,"ELA","Y",82,80,97.6,79,70,88.6,"*","*","*","*",0,0.0,"*","*",2409
"East Hartford School District","=""0430011""",07,"Math","N",391,389,99.5,389,203,52.2,131,33.7,49,12.6,6,1.5,55,14.1,2474
"East Hartford School District","=""0430011""",07,"Math","Y",81,79,97.5,79,73,92.4,6,7.6,0,0.0,0,0.0,0,0.0,2366
"East Hartford School District","=""0430011""",08,"ELA","N",428,410,95.8,410,115,28.0,155,37.8,"*","*","*","*","*","*",2538
"East Hartford School District","=""0430011""",08,"ELA","Y",86,81,94.2,81,69,85.2,7,8.6,"*","*","*","*","*","*",2431
"East Hartford School District","=""0430011""",08,"Math","N",428,418,97.7,416,271,65.1,"*","*","*","*",19,4.6,"*","*",2481
"East Hartford School District","=""0430011""",08,"Math","Y",86,80,93.0,80,76,95.0,"*","*","*","*",0,0.0,"*","*",2387
"East Hartford School District","=""0430011""",11,"ELA","N",424,409,96.5,409,65,15.9,105,25.7,"*","*","*","*","*","*",2592
"East Hartford School District","=""0430011""",11,"ELA","Y",67,54,80.6,53,32,60.4,"*","*","*","*",0,0.0,"*","*",2465
"East Hartford School District","=""0430011""",11,"Math","N",424,410,96.7,410,228,55.6,"*","*",66,16.1,"*","*","*","*",2540
"East Hartford School District","=""0430011""",11,"Math","Y",66,51,77.3,51,"*","*","*","*",0,0.0,0,0.0,0,0.0,2406
"East Haven School District","=""0440011""",03,"ELA","N",195,194,99.5,194,31,16.0,58,29.9,56,28.9,49,25.3,105,54.1,2440
"East Haven School District","=""0440011""",03,"ELA","Y",30,30,100.0,30,24,80.0,6,20.0,0,0.0,0,0.0,0,0.0,2311
"East Haven School District","=""0440011""",03,"Math","N",195,195,100.0,195,48,24.6,"*","*","*","*",26,13.3,"*","*",2428
"East Haven School District","=""0440011""",03,"Math","Y",30,30,100.0,30,24,80.0,"*","*","*","*",0,0.0,"*","*",2329
"East Haven School District","=""0440011""",04,"ELA","N",182,181,99.5,181,"*","*","*","*",54,29.8,43,23.8,97,53.6,2476
"East Haven School District","=""0440011""",04,"ELA","Y",23,23,100.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0,2361
"East Haven School District","=""0440011""",04,"Math","N",182,181,99.5,181,47,26.0,"*","*",65,35.9,"*","*","*","*",2459
"East Haven School District","=""0440011""",04,"Math","Y",23,23,100.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0,2366
"East Haven School District","=""0440011""",05,"ELA","N",190,187,98.4,187,44,23.5,32,17.1,"*","*","*","*","*","*",2510
"East Haven School District","=""0440011""",05,"ELA","Y",27,26,96.3,26,19,73.1,"*","*","*","*",0,0.0,"*","*",2401
"East Haven School District","=""0440011""",05,"Math","N",190,190,100.0,190,60,31.6,"*","*","*","*",15,7.9,"*","*",2485
"East Haven School District","=""0440011""",05,"Math","Y",27,27,100.0,27,24,88.9,"*","*","*","*",0,0.0,"*","*",2385
"East Haven School District","=""0440011""",06,"ELA","N",224,220,98.2,220,43,19.5,"*","*",80,36.4,"*","*","*","*",2527
"East Haven School District","=""0440011""",06,"ELA","Y",23,22,95.7,22,"*","*","*","*",0,0.0,0,0.0,0,0.0,2398
"East Haven School District","=""0440011""",06,"Math","N",224,221,98.7,220,71,32.3,"*","*",37,16.8,"*","*","*","*",2497
"East Haven School District","=""0440011""",06,"Math","Y",23,22,95.7,22,"*","*","*","*",0,0.0,0,0.0,0,0.0,2378
"East Haven School District","=""0440011""",07,"ELA","N",206,203,98.5,203,58,28.6,63,31.0,"*","*","*","*","*","*",2527
"East Haven School District","=""0440011""",07,"ELA","Y",37,35,94.6,35,27,77.1,"*","*","*","*",0,0.0,"*","*",2428
"East Haven School District","=""0440011""",07,"Math","N",206,204,99.0,204,97,47.5,72,35.3,27,13.2,8,3.9,35,17.2,2485
"East Haven School District","=""0440011""",07,"Math","Y",37,34,91.9,34,28,82.4,6,17.6,0,0.0,0,0.0,0,0.0,2418
"East Haven School District","=""0440011""",08,"ELA","N",189,186,98.4,186,48,25.8,63,33.9,63,33.9,12,6.5,75,40.3,2548
"East Haven School District","=""0440011""",08,"ELA","Y",33,33,100.0,33,26,78.8,7,21.2,0,0.0,0,0.0,0,0.0,2443
"East Haven School District","=""0440011""",08,"Math","N",189,186,98.4,186,88,47.3,"*","*",30,16.1,"*","*","*","*",2500
"East Haven School District","=""0440011""",08,"Math","Y",33,32,97.0,32,"*","*","*","*",0,0.0,0,0.0,0,0.0,2405
"East Haven School District","=""0440011""",11,"ELA","N",187,182,97.3,181,"*","*",61,33.7,"*","*",29,16.0,"*","*",2594
"East Haven School District","=""0440011""",11,"ELA","Y",25,23,92.0,22,10,45.5,"*","*","*","*",0,0.0,"*","*",2500
"East Haven School District","=""0440011""",11,"Math","N",187,182,97.3,182,113,62.1,"*","*","*","*","*","*","*","*",2531
"East Haven School District","=""0440011""",11,"Math","Y",25,23,92.0,23,20,87.0,"*","*","*","*",0,0.0,"*","*",2447
"East Lyme School District","=""0450011""",03,"ELA","N",157,157,100.0,157,"*","*","*","*",44,28.0,"*","*","*","*",2501
"East Lyme School District","=""0450011""",03,"ELA","Y",23,23,100.0,23,"*","*","*","*",6,26.1,"*","*","*","*",2406
"East Lyme School District","=""0450011""",03,"Math","N",157,157,100.0,157,6,3.8,32,20.4,"*","*","*","*",119,75.8,2483
"East Lyme School District","=""0450011""",03,"Math","Y",23,23,100.0,23,10,43.5,6,26.1,"*","*","*","*",7,30.4,2391
"East Lyme School District","=""0450011""",04,"ELA","N",174,173,99.4,173,"*","*","*","*","*","*","*","*","*","*",2557
"East Lyme School District","=""0450011""",04,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",04,"Math","N",174,172,98.9,172,"*","*","*","*","*","*","*","*","*","*",2528
"East Lyme School District","=""0450011""",04,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",05,"ELA","N",180,179,99.4,179,18,10.1,32,17.9,"*","*","*","*",129,72.1,2545
"East Lyme School District","=""0450011""",05,"ELA","Y",24,22,91.7,22,8,36.4,8,36.4,"*","*","*","*",6,27.3,2466
"East Lyme School District","=""0450011""",05,"Math","N",180,179,99.4,179,"*","*",56,31.3,"*","*",48,26.8,"*","*",2530
"East Lyme School District","=""0450011""",05,"Math","Y",24,22,91.7,22,10,45.5,"*","*","*","*",0,0.0,"*","*",2456
"East Lyme School District","=""0450011""",06,"ELA","N",179,178,99.4,178,"*","*",22,12.4,84,47.2,"*","*","*","*",2595
"East Lyme School District","=""0450011""",06,"ELA","Y",35,35,100.0,35,"*","*",12,34.3,11,31.4,"*","*","*","*",2493
"East Lyme School District","=""0450011""",06,"Math","N",179,178,99.4,178,"*","*",39,21.9,58,32.6,"*","*","*","*",2594
"East Lyme School District","=""0450011""",06,"Math","Y",35,34,97.1,34,17,50.0,10,29.4,"*","*","*","*",7,20.6,2476
"East Lyme School District","=""0450011""",07,"ELA","N",197,193,98.0,193,10,5.2,"*","*","*","*",54,28.0,"*","*",2603
"East Lyme School District","=""0450011""",07,"ELA","Y",27,23,85.2,23,13,56.5,"*","*","*","*",0,0.0,"*","*",2472
"East Lyme School District","=""0450011""",07,"Math","N",197,193,98.0,193,18,9.3,"*","*","*","*",60,31.1,"*","*",2594
"East Lyme School District","=""0450011""",07,"Math","Y",27,23,85.2,23,16,69.6,"*","*","*","*",0,0.0,"*","*",2442
"East Lyme School District","=""0450011""",08,"ELA","N",181,179,98.9,179,7,3.9,33,18.4,"*","*","*","*","*","*",2621
"East Lyme School District","=""0450011""",08,"ELA","Y",27,25,92.6,25,14,56.0,8,32.0,"*","*","*","*","*","*",2476
"East Lyme School District","=""0450011""",08,"Math","N",181,179,98.9,179,23,12.8,42,23.5,"*","*","*","*","*","*",2617
"East Lyme School District","=""0450011""",08,"Math","Y",27,25,92.6,25,16,64.0,7,28.0,"*","*","*","*","*","*",2472
"East Lyme School District","=""0450011""",11,"ELA","N",218,211,96.8,211,"*","*","*","*",68,32.2,"*","*","*","*",2692
"East Lyme School District","=""0450011""",11,"ELA","Y",30,24,80.0,24,"*","*","*","*",6,25.0,"*","*","*","*",2543
"East Lyme School District","=""0450011""",11,"Math","N",218,211,96.8,211,"*","*",46,21.8,"*","*",76,36.0,"*","*",2671
"East Lyme School District","=""0450011""",11,"Math","Y",30,23,76.7,23,14,60.9,"*","*","*","*",0,0.0,"*","*",2509
"East Windsor School District","=""0470011""",03,"ELA","N",66,64,97.0,64,"*","*","*","*","*","*","*","*","*","*",2445
"East Windsor School District","=""0470011""",03,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",03,"Math","N",66,65,98.5,65,"*","*","*","*","*","*","*","*","*","*",2440
"East Windsor School District","=""0470011""",03,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"ELA","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2479
"East Windsor School District","=""0470011""",04,"ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"Math","N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2498
"East Windsor School District","=""0470011""",04,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"ELA","N",71,71,100.0,70,"*","*","*","*","*","*","*","*","*","*",2509
"East Windsor School District","=""0470011""",05,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"Math","N",71,71,100.0,70,"*","*","*","*","*","*","*","*","*","*",2487
"East Windsor School District","=""0470011""",05,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"ELA","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2541
"East Windsor School District","=""0470011""",06,"ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"Math","N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2493
"East Windsor School District","=""0470011""",06,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"ELA","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2586
"East Windsor School District","=""0470011""",07,"ELA","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"Math","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2535
"East Windsor School District","=""0470011""",07,"Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"ELA","N",61,61,100.0,60,"*","*","*","*","*","*","*","*","*","*",2581
"East Windsor School District","=""0470011""",08,"ELA","Y",14,14,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"Math","N",61,61,100.0,60,"*","*","*","*","*","*","*","*","*","*",2538
"East Windsor School District","=""0470011""",08,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",11,"ELA","N",61,60,98.4,60,"*","*","*","*","*","*","*","*","*","*",2595
"East Windsor School District","=""0470011""",11,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",11,"Math","N",61,60,98.4,60,"*","*","*","*","*","*","*","*","*","*",2582
"East Windsor School District","=""0470011""",11,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"ELA","Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Math","Y",11,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"ELA","Y",15,15,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Math","Y",15,14,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"ELA","N",59,45,76.3,45,"*","*","*","*","*","*","*","*","*","*",2548
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"ELA","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Math","N",59,45,76.3,45,"*","*","*","*","*","*","*","*","*","*",2483
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Math","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"ELA","N",89,89,100.0,89,"*","*","*","*","*","*","*","*","*","*",2499
"Easton School District","=""0460011""",03,"ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"Math","N",89,89,100.0,89,"*","*","*","*","*","*","*","*","*","*",2481
"Easton School District","=""0460011""",03,"Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"ELA","N",104,103,99.0,103,"*","*","*","*","*","*","*","*","*","*",2544
"Easton School District","=""0460011""",04,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"Math","N",104,104,100.0,104,"*","*","*","*","*","*","*","*","*","*",2519
"Easton School District","=""0460011""",04,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"ELA","N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2562
"Easton School District","=""0460011""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Math","N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2541
"Easton School District","=""0460011""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"ELA","N",90,89,98.9,89,"*","*","*","*","*","*","*","*","*","*",2585
"Easton School District","=""0460011""",06,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Math","N",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*",2575
"Easton School District","=""0460011""",06,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"ELA","N",97,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"ELA","Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"Math","N",97,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"Math","Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"ELA","N",111,106,95.5,106,"*","*","*","*","*","*","*","*","*","*",2628
"Easton School District","=""0460011""",08,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"Math","N",111,106,95.5,106,"*","*","*","*","*","*","*","*","*","*",2638
"Easton School District","=""0460011""",08,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"ELA","N",179,179,100.0,179,8,4.5,29,16.2,"*","*","*","*","*","*",2489
"Ellington School District","=""0480011""",03,"ELA","Y",22,22,100.0,22,10,45.5,7,31.8,"*","*","*","*","*","*",2379
"Ellington School District","=""0480011""",03,"Math","N",179,179,100.0,179,"*","*",34,19.0,"*","*",54,30.2,"*","*",2471
"Ellington School District","=""0480011""",03,"Math","Y",22,22,100.0,22,"*","*",12,54.5,"*","*",0,0.0,"*","*",2377
"Ellington School District","=""0480011""",04,"ELA","N",196,195,99.5,195,"*","*","*","*","*","*","*","*","*","*",2541
"Ellington School District","=""0480011""",04,"ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",04,"Math","N",196,196,100.0,196,"*","*","*","*","*","*","*","*","*","*",2531
"Ellington School District","=""0480011""",04,"Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"ELA","N",202,200,99.0,199,"*","*","*","*",81,40.7,95,47.7,176,88.4,2579
"Ellington School District","=""0480011""",05,"ELA","Y",22,22,100.0,22,"*","*","*","*",6,27.3,0,0.0,6,27.3,2451
"Ellington School District","=""0480011""",05,"Math","N",201,199,99.0,199,12,6.0,"*","*","*","*",66,33.2,"*","*",2550
"Ellington School District","=""0480011""",05,"Math","Y",22,22,100.0,22,16,72.7,"*","*","*","*",0,0.0,"*","*",2424
"Ellington School District","=""0480011""",06,"ELA","N",186,184,98.9,184,"*","*","*","*","*","*","*","*","*","*",2589
"Ellington School District","=""0480011""",06,"ELA","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"Math","N",186,184,98.9,184,"*","*","*","*","*","*","*","*","*","*",2554
"Ellington School District","=""0480011""",06,"Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"ELA","N",185,184,99.5,184,"*","*",21,11.4,92,50.0,"*","*","*","*",2624
"Ellington School District","=""0480011""",07,"ELA","Y",24,24,100.0,24,"*","*",7,29.2,9,37.5,"*","*","*","*",2546
"Ellington School District","=""0480011""",07,"Math","N",185,184,99.5,183,20,10.9,53,29.0,"*","*","*","*","*","*",2581
"Ellington School District","=""0480011""",07,"Math","Y",24,24,100.0,24,13,54.2,7,29.2,"*","*","*","*","*","*",2481
